movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.7337725,0.5233924,0.67885035,0.81390333,1.0441417,0.7394363,0.4487042,0.95143944,0.6919392,0.9103863,0.50647277,1.0441443,0.8207609,0.67044306,0.14631483,0.8012062,0.5412625,0.0,0.0,0.6462408,0.7721816,1.2215921,0.092414394,0.58826315,0.62833726,0.42622858,0.7761301,0.5364774,0.752116,0.0
47metersdown,0.70055914,0.6348709,0.91460544,0.9732367,0.98548627,0.53121734,0.4263913,0.82018733,0.61207634,1.0178055,0.5724171,0.87377644,0.85335165,0.82433796,0.27892056,1.0622675,0.8053739,0.0,0.0,0.5318818,1.0454708,1.1804603,0.11642018,0.58771724,0.81443834,0.63354313,1.0705802,0.42686704,1.3297478,0.0
abeautifuldaymovie,0.52176213,0.5009866,0.7054099,0.65296227,0.73827994,0.73605436,0.37336358,0.643396,0.49098778,0.8615693,0.5724152,0.71723866,0.60127,0.43224174,0.2312393,0.66740656,0.5477623,0.0,0.0,0.32779485,0.7816356,0.98802435,0.03771971,0.5206718,0.48508355,0.36852136,0.88511,0.36141396,0.66821295,0.0
abominablemovie,1.2412542,0.73030734,0.90440106,1.1655828,1.0673186,1.183037,0.43431008,1.1323663,0.8356678,1.2710849,0.720068,1.0257956,1.2117317,0.26350164,0.4714688,0.7810428,0.5186902,0.0,0.0,0.8117168,1.2141378,1.3776207,0.19281124,0.6108224,1.1358072,0.6269086,0.98009264,0.49279964,0.8021432,0.0
adastramovie,0.6090049,0.43833858,0.43734887,0.77490205,0.65981925,0.66127175,0.31060004,0.7635361,0.38017246,0.5040612,0.41728666,0.66871274,0.60810965,0.38211423,0.34254038,0.6224453,0.3765891,0.0,0.0,0.3924306,0.6235725,0.8063705,0.17629136,0.5009794,0.49546582,0.49225035,0.49177015,0.30453146,0.83061135,0.0
adogsjourneymovie,1.4577647,0.53421634,1.1300529,1.9516002,1.824171,1.5500251,1.1928358,1.5323187,1.6231507,1.7744056,0.81413376,1.5240954,1.7897959,0.7215043,0.47111297,1.4756942,0.5421474,0.0,0.0,1.073525,2.059829,2.050727,0.634599,0.81382674,1.1711243,1.48618,1.860483,0.3939471,1.2959341,0.0
aftermathmovie,0.63236934,0.43671876,0.59357214,0.37146094,0.62219846,0.5761561,0.3769759,0.70902026,0.4602727,0.60395765,0.40106508,0.507745,0.44544992,0.315417,0.20655204,0.4716334,0.38274047,0.0,0.0,0.29415256,0.63395745,0.7039938,0.07009156,0.42663607,0.5206098,0.30929106,0.50922436,0.21587026,0.6749424,0.0
aftermovie,0.67308116,0.57753825,0.7993923,0.567776,0.8411988,0.8008822,0.47113147,0.9102398,0.6277283,0.73145986,0.61123353,0.72947335,0.71727866,0.57688767,0.23437326,0.68368864,0.69713897,0.0,0.0,0.67702824,0.73422533,1.0053967,0.13215931,0.6072058,0.8125927,0.58599114,0.8664205,0.28499547,0.7081023,0.0
ahiddenlifefilm,0.27985403,0.22553685,0.3149392,0.36252326,0.37294012,0.34479147,0.18567842,0.35361835,0.28533837,0.33322358,0.2168498,0.36065936,0.31721377,0.22375457,0.120107405,0.32625237,0.18480405,0.0,0.0,0.24044916,0.3625699,0.4430968,0.064050116,0.22462863,0.29190183,0.2265029,0.34035504,0.15030672,0.3522275,0.0
alitamovie,0.8053332,0.7669624,0.7518817,0.9628536,0.74550027,0.93033606,0.6832545,0.96697915,0.8867291,0.81597346,0.5949969,0.8566557,0.5071108,0.5120917,0.44488573,0.958459,0.46274865,0.0,0.0,0.6306561,1.1385076,1.1283523,0.0,0.6250213,0.6956998,0.38344687,0.7931652,0.40456736,1.0546938,0.0
angelhasfallen,0.5129965,0.6497311,1.1366098,1.008675,1.3499342,1.03443,0.48733187,1.0536448,0.68559843,0.99971884,0.61914575,0.98815596,1.0922555,0.514229,0.2167513,1.1683681,0.37699154,0.0,0.0,0.57233685,1.0998735,1.1049782,0.12523572,0.70043534,0.8279529,0.4568593,0.8600433,0.24226129,0.9852142,0.0
angrybirdsmovie,0.76833,0.93821657,1.6687214,1.6741759,1.3956096,1.5388274,1.0162082,1.006558,0.8507821,2.287674,0.9108849,1.562384,1.12449,1.1762724,0.16863546,1.7118988,0.70954525,0.0,0.0,0.6399058,1.6236216,2.185876,0.0,0.8215327,0.82736135,0.85948515,1.8604761,0.9661711,1.0506032,0.0
annabellemovie,1.1668471,0.8468834,1.2375484,1.3453349,1.3745289,1.282885,0.80947715,1.2382611,1.1245311,1.4079118,0.89950055,1.4089712,1.3876058,0.7460002,0.7425866,1.5241728,0.99577916,0.0,0.0,0.6697205,1.226895,1.6093606,0.46461833,0.96835536,1.190777,0.9581665,1.224273,0.41929966,1.0119079,0.0
annamovie,0.7691613,0.4332402,0.70007354,0.8910967,0.83905184,0.75285226,0.48676306,0.60487056,0.69598466,0.82698464,0.33825615,0.7812158,0.6767861,0.31202042,0.3139708,0.72440225,0.3846077,0.0,0.0,0.3398895,0.7669473,0.98670423,0.0050463025,0.4434576,0.63393223,0.54381454,0.82577825,0.4055569,0.643085,0.0
apollo11movie,0.54810965,0.24770245,0.3663698,0.4263976,0.54324615,0.5590046,0.25668815,0.41690972,0.43973362,0.4501086,0.2773425,0.46762717,0.49642617,0.3410051,0.16039139,0.4717578,0.38356346,0.0,0.054926753,0.26502532,0.52523,0.6053182,0.08664523,0.3647844,0.37713537,0.38521728,0.4835557,0.1691528,0.40402633,0.0
arcticdogsmovie,0.6590381,0.45803845,0.66222745,0.62556845,0.9454667,0.791013,0.35105526,0.6859046,0.6030883,0.7970656,0.46560705,0.88371336,0.8149909,0.5645881,0.3475495,0.8175746,0.51698685,0.0,0.0,0.29199117,0.7015708,0.82679594,0.07159518,0.5289609,0.7553447,0.5234527,0.56503326,0.18099175,0.83066005,0.0
arcticmovie,0.50704616,0.45118186,0.3392566,0.5934678,0.5408697,0.56945896,0.33395967,0.5203754,0.5190237,0.5975842,0.43421367,0.6649561,0.4686744,0.30250952,0.2970019,0.5631023,0.3758879,0.0,0.0,0.45320743,0.55223733,0.90448236,0.16641432,0.4616114,0.45910355,0.49341092,0.6090584,0.31867346,0.6939465,0.0
artofracingmovie,0.67606276,0.6415406,0.6629714,0.92388195,0.908234,0.85265297,0.59094876,0.8328902,0.6422073,0.80178416,0.69285303,0.91072047,0.5578571,0.5870205,0.36554992,0.8455423,0.5371016,0.0,0.0,0.56016976,0.9278851,1.1601506,0.04960493,0.6273093,0.63836074,0.70115364,0.5872021,0.3075783,1.0115674,0.0
avengers,0.56328076,0.2995463,0.5477796,0.811982,0.75986594,0.7599183,0.35822868,0.724911,0.48972276,0.5910944,0.46403947,0.84772956,0.62623215,0.45643178,0.2667591,0.4254934,0.45695415,0.0,0.0,0.5248869,0.76741886,0.80623484,0.12029047,0.5949691,0.5062966,0.6467531,0.56658864,0.37964973,0.7634926,0.0
beachbummovie,0.76365626,0.5833004,0.5363277,0.8443381,0.8757833,0.6497427,0.40784776,0.7120862,0.5604739,0.7895431,0.4658648,0.71541995,0.7175231,0.7112614,0.38285172,0.6198269,0.76707506,0.0,0.0,0.5861371,0.83831733,0.94096446,0.14279246,0.3941094,0.5497315,0.56148833,0.7892151,0.565806,0.60797584,0.0
bernadettefilm,0.76965535,0.4607035,0.829796,0.86410683,0.91549337,0.8185231,0.6000222,0.8084075,0.944962,0.94309705,0.42420083,0.8996436,0.89886886,0.57258695,0.281073,0.8003178,0.3910978,0.0,0.0,0.52390665,0.8367795,1.0150267,0.07466078,0.49304554,0.71571565,0.48792234,0.9400362,0.3462471,0.67972374,0.0
blackandbluemovie,0.62530434,1.1699508,1.5411074,1.3570855,1.5236542,1.6942992,0.50700897,0.9344803,1.1348723,1.9788628,0.7775516,1.4248047,1.4206214,1.3519013,0.46336645,1.3064,0.78904295,0.0,0.0,0.9204945,1.5125144,1.7829593,0.11319959,0.5689106,1.4790496,0.6846899,1.9767096,0.46279868,1.273578,0.0
blackchristmas,0.83723,0.4527432,0.58339125,0.9530745,0.8407805,0.7992945,0.24477103,0.73264635,0.6898602,0.84086704,0.44963434,0.89149535,0.862382,0.53367126,0.38127616,0.62106395,0.38059804,0.0,0.0,0.6635553,0.91897565,0.9481014,0.23057072,0.52669877,0.5918291,0.5368412,0.8431818,0.31528038,0.7148802,0.0
blindedbythelightmovie,0.4514621,0.22702101,0.32412392,0.66181844,0.43049073,0.37345836,0.39398152,0.41839692,0.5528468,0.3494935,0.43334943,0.5233751,0.41782194,0.31022137,0.2696159,0.5131407,0.3264074,0.0,0.0,0.41228288,0.55731565,0.617931,0.17262529,0.3260476,0.42981103,0.37874168,0.53801554,0.29380223,0.5297204,0.0
bombshellmovie,0.48573485,0.75895375,0.7930487,0.53852475,0.8209061,0.53560996,0.36884323,0.7133742,0.6704698,0.98682356,0.5713008,0.9019768,0.66660607,0.31311113,0.4295941,0.7674259,0.48515007,0.0,0.0,0.48215184,0.9164887,0.8586867,0.08253111,0.7001175,0.711035,0.46848342,0.85737485,0.47989282,0.684237,0.0
booksmart,0.38364312,0.3126049,0.2752425,0.51820695,0.27495742,0.528032,0.060299333,0.39037856,0.39235315,0.55118513,0.45610154,0.5997933,0.58935034,0.0,0.5384713,0.4820436,0.4228195,0.0,0.0,0.13365784,0.7597061,1.1861686,0.17594379,0.21202701,0.32821715,0.0,0.4181121,0.3511984,0.30380583,0.0
breakthroughmovie,1.175876,0.81426024,1.3310155,1.5103846,1.6957669,1.5376933,0.7473587,1.5308796,1.097536,1.6714722,1.1098318,1.6506888,1.5120463,1.0577868,0.7943563,1.7528536,1.1569154,0.0,0.0,1.0407858,1.4406915,1.9763805,0.26809826,1.4605017,0.9646399,1.3588669,1.7927049,0.69926083,1.9982358,0.0
brianbanksmovie,0.76743054,0.99505234,0.7213996,0.99331623,0.9167627,0.70527774,0.44596168,0.821905,0.8477458,0.7890486,0.56974024,0.8980851,0.76705414,0.609722,0.5496476,0.9296056,0.49923015,0.0,0.0,0.8601206,0.9446083,1.2258097,0.038072713,0.58715457,0.62442195,0.7394853,1.0748643,0.40098187,0.8739684,0.0
brightburnmovie,0.41127115,0.6068343,0.66960865,0.81726044,0.69278896,0.8632194,0.5847768,0.59067404,0.7635073,0.9877529,0.50338185,0.91331345,0.76797885,0.5897702,0.3018355,0.7797538,0.5169743,0.0,0.0,0.40248168,0.89129347,1.0820531,0.0024912972,0.5242792,0.79838014,0.37966016,1.0023829,0.5039443,0.79720867,0.0
brittanyrunsmov,0.58941996,0.53066325,0.3806773,0.6044289,0.5076697,0.4576621,0.12213219,0.6048001,0.3954356,0.6325497,0.5228429,0.47884166,0.37038422,0.32428336,0.27857557,0.47560492,0.3047003,0.0,0.0,0.28163382,0.526938,0.69687116,0.18990217,0.3256537,0.42727563,0.4517312,0.45020658,0.3404977,0.6050445,0.0
