movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.73817265,0.5113551,0.45878866,0.31454697,0.48565033,0.13319091,0.86514276,0.54131967,0.7675557,0.0,0.7103145,0.32874137,0.71736586,0.73744345,0.0,0.52631223,0.0,0.43796995,0.5200177,0.23266847,0.63850075,0.54528946,0.91173977,0.5830521,0.6178015,0.6016226,0.56429935,0.60082394,0.41462293,0.7974036,0.54909337,0.8271649,0.6422585,0.1456401,0.4754173,0.0,0.36265498,0.641935,0.63218325,0.4762615
47metersdown,0.5315705,0.85061866,0.66852784,0.21221253,0.5728836,0.12097365,1.0138376,0.41818982,1.0125365,0.0,0.8467132,0.4556608,0.6112224,1.1757555,0.0,0.73738396,0.0,0.7733957,0.5097447,0.49466112,0.65235317,0.66058767,0.6760214,0.5113649,0.7844766,0.5271748,0.8524259,0.7139159,0.65079916,0.65132654,0.5332471,0.9017204,0.69578874,0.71892804,0.644059,0.0,0.35510477,0.81719613,0.73202366,0.33704165
abeautifuldaymovie,0.6572636,0.6119624,0.36433756,0.17081222,0.36878663,0.36234552,1.0131481,0.4950447,0.7180554,0.0,0.78239214,0.4480643,0.8328463,0.7634034,0.0,0.66512764,0.0,0.58080256,0.7228211,0.34190682,0.7087167,0.5950833,0.7160501,0.6002962,0.8398007,0.6308574,0.68450594,0.6240315,0.56534123,0.58249503,0.81744075,0.5564457,0.7820032,0.31942075,0.3528892,0.0,0.26737475,0.7220957,0.6405534,0.5187227
abominablemovie,0.61250955,0.6576106,0.66855454,0.13831395,1.012059,0.21487778,1.2313,1.0794142,1.1287546,0.0,1.051896,0.486514,1.0314549,1.3498414,0.0,0.6938988,0.0,0.69950736,0.7446054,0.55614424,0.88852364,0.5731372,1.082506,0.67637926,0.59205204,0.40739223,0.7084568,1.1543688,0.8399816,0.78748,1.1376959,0.8176387,0.9715169,0.34580258,0.62828106,0.0,0.5990435,1.0061688,0.9183506,0.35119992
adastramovie,0.52940243,0.6298892,0.416764,0.12590834,0.471727,0.063025095,0.67569244,0.23770694,0.6622083,0.0,0.584231,0.31461182,0.5318905,0.6668531,0.0,0.4945053,0.0,0.49750558,0.386792,0.17403363,0.5220709,0.6498174,0.5639983,0.62596303,0.6023639,0.43499598,0.48415783,0.4939826,0.4726675,0.4892553,0.5203506,0.67035115,0.5660896,0.32519475,0.46960118,0.0,0.26994845,0.61673075,0.361011,0.5204318
adogsjourneymovie,1.1431727,0.8057149,1.2229223,0.52749693,1.0040467,0.0,1.6220279,0.97083706,1.1878874,0.0,1.4813884,0.61514217,1.1051157,1.3737969,0.0,1.1023072,0.0,1.5153483,0.44496083,0.957263,1.1555145,0.68620217,0.9915072,1.246828,0.96380156,0.4730699,0.9874411,1.0167903,1.0534532,0.7342968,1.6732801,1.6141393,1.026272,0.5898499,0.70083696,0.0,0.59290606,1.5741034,1.011591,1.0433664
aftermathmovie,0.44453996,0.37909582,0.3757819,0.13295239,0.51826996,0.15573905,0.7708536,0.27232686,0.52535605,0.0,0.47572732,0.3180137,0.38674346,0.47459847,0.0,0.4321208,0.0,0.4689508,0.37764555,0.23338678,0.43856683,0.38536716,0.44192114,0.37953165,0.37369588,0.32684308,0.37163118,0.5796557,0.38062334,0.44386876,0.5290744,0.6310893,0.49793777,0.088511765,0.37815425,0.0,0.20271075,0.5629855,0.37289128,0.28767505
aftermovie,0.46182516,0.5419253,0.4816314,0.11930638,0.5125709,0.17577693,0.8274297,0.21706219,0.7231099,0.0,0.6510057,0.26144853,0.5102391,0.49457592,0.0,0.5194041,0.04316852,0.3540472,0.46959388,0.31383306,0.34359553,0.5632198,0.5469179,0.36370486,0.5831449,0.31560218,0.4942939,0.51794535,0.4659308,0.5114651,0.45435885,0.7007817,0.6709138,0.43343458,0.2619673,0.0,0.25683138,0.5911907,0.4138635,0.38655773
ahiddenlifefilm,0.26222646,0.2570808,0.2124424,0.09790232,0.25805134,0.11525431,0.39751557,0.20454592,0.34227955,0.0,0.33474407,0.1800837,0.30069017,0.34631,0.0,0.26987928,0.0,0.2774696,0.23587565,0.16567376,0.29004565,0.27834058,0.3236836,0.27606517,0.28336218,0.19656329,0.27705935,0.2753096,0.24020827,0.2655698,0.30086446,0.34927619,0.29234314,0.1457979,0.20186937,0.0,0.15040332,0.3568126,0.2909025,0.19877027
alitamovie,0.6476951,0.7237449,0.77495015,0.2561992,0.66521317,0.26425666,0.9095766,0.6089891,0.6699049,0.0,0.62132716,0.48156428,0.96396637,0.710986,0.0,0.7383814,0.0,0.58946335,0.7849687,0.12124352,0.8932703,0.5924847,0.6966092,0.5592482,0.5716159,0.42691633,0.5830227,0.70564985,0.38633338,0.5661965,0.67098445,0.61798346,0.9147898,0.5243721,0.71447545,0.050762177,0.56505316,0.7701863,0.7226871,0.42273214
angelhasfallen,0.8492919,0.75417465,0.78903174,0.31590402,0.6551842,0.039974704,0.9687988,0.54224277,1.1674464,0.0,1.0155668,0.41722396,0.82858443,0.8832948,0.0,0.6202464,0.0,0.9330562,0.50782347,0.68655455,0.6471972,0.85898846,0.9475167,0.79025155,0.44925645,0.5226735,0.6880624,0.7824159,0.67557544,1.0566283,0.84196544,1.0908735,0.6033374,0.42963636,0.47324005,0.0,0.25262836,1.0034987,0.8305902,0.42237955
angrybirdsmovie,0.7230596,1.0966136,1.0448642,0.41471794,1.4385391,0.6898377,1.7018589,0.5566701,1.6629679,0.0,1.6831088,1.2007086,1.5657718,1.4589552,0.0,1.2175653,0.0,0.89840907,1.2857976,0.9277685,1.6010454,0.65832716,1.967267,1.55896,1.0843682,1.0152092,1.203268,1.5710557,1.0868952,1.1406636,1.7317772,1.4264235,1.1226326,0.52079004,0.3993021,0.0,0.51634544,1.3921785,1.2223879,1.2430215
annabellemovie,1.3543944,0.9627677,0.687153,0.30289444,1.1259474,0.19303343,1.5248053,0.67819077,1.3636472,0.0,1.2576181,0.9612514,1.0041704,1.1084567,0.0,1.0954375,0.0,0.898867,0.62316954,0.4927376,1.3494182,0.8315426,0.81642616,1.107251,0.9877684,0.5148936,1.0331974,1.1014136,0.6118845,0.9430461,1.2456475,1.3848469,1.0629873,0.587672,0.64891714,0.0,0.42745337,1.302037,1.1295705,0.47345725
annamovie,0.3757694,0.40247518,0.3424298,0.043643728,0.59699255,0.39926386,0.9967798,0.3745175,0.8174317,0.0,0.7813262,0.42178783,0.7229446,0.8582629,0.0,0.602663,0.0,0.5422684,0.6165561,0.22536068,0.61250234,0.6799096,0.68662924,0.71441233,0.60351634,0.58210033,0.56243014,0.52619,0.4615682,0.8253192,0.73633116,0.6303201,0.6290663,0.29742488,0.46024528,0.0,0.32331032,0.94517624,0.4244655,0.3116015
apollo11movie,0.30510604,0.34021944,0.26988813,0.1348702,0.43064785,0.0322133,0.5709147,0.24157682,0.3460428,0.0,0.37826827,0.26539832,0.46323267,0.4694596,0.0,0.3841791,0.0,0.3767054,0.3005826,0.2014363,0.35948613,0.37536776,0.42572454,0.34941968,0.4679368,0.20587584,0.38037,0.41602597,0.34299842,0.3182528,0.30451915,0.37640652,0.25143164,0.124334075,0.36453363,0.0,0.21929708,0.45762253,0.3607508,0.29365754
