movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.23216304,0.53350836,0.0,0.24637851,0.5774613,0.0,0.0,0.2295715,0.0,0.0,0.12429792,0.0,0.5341418,0.330684,0.44454002,0.15407163,0.37481323,0.27859184,0.0,0.28687105,0.40714777,0.0,0.36032328,0.28099236,0.19832644,0.39269313,0.31403047,0.0,0.5189613,0.40085998,0.31874412,0.25430948,0.0,0.42703158,0.27667674,0.0,0.34994462,0.2542451,0.043223977,0.29731137,0.20513204,0.5531043,0.0,0.0,0.3492471,0.0,0.205076,0.19135498,0.32561326,0.060411066,0.23933122,0.3891658,0.35813516,0.40107813,0.41620016,0.49230886,0.107077345,0.0,0.33352816,0.2554775,0.0,0.48865798,0.4652148,0.3923347,0.32495168,0.14843562,0.19563238,0.46331847,0.579919,0.39976758,0.0901622,0.5642304,0.5426678,0.38455108,0.39602768,0.0,0.24779217,0.4344567,0.3589213,0.3413805,0.22415534,0.29782394,0.32688016,0.40827027,0.18850257,0.26928714,0.37522793,0.47668546,0.0,0.0,0.38824168,0.4504704,0.2780877,0.33928165,0.2624296,0.32849243,0.4456759,0.47293487,0.0,0.35296392,0.22326994,0.10065393,0.21145499,0.4673497,0.34133098,0.355295,0.39757305,0.25359434,0.23358713,0.21810067,0.19732632,0.0,0.43612012,0.28299582,0.38875836,0.35569897,0.38360927,0.0,0.0,0.24995768,0.0,0.2129587,0.33895606,0.38263822,0.196059,0.18293566,0.18182895,0.0,0.23981212,0.24143283,0.5997871,0.44240174,0.15261045,0.14412168,0.22976355,0.48461932,0.33844942,0.39150584,0.46738148,0.21270959,0.19462815,0.5128001,0.0,0.06562763,0.0,0.47106457,0.0,0.49442214,0.26767892,0.6039489,0.32222888,0.35782546,0.21058185,0.1244854,0.30451623,0.20059939,0.60730153,0.33770368,0.0021041762,0.25848934
47metersdown,0.36102998,0.67495555,0.0,0.29566526,0.4698281,0.0,0.0,0.3649464,0.0,0.0,0.35863662,0.0,0.476125,0.29173553,0.4328508,0.27617162,0.24766408,0.3149812,0.0,0.4400061,0.5422784,0.0,0.45073366,0.2363012,0.104917005,0.5073074,0.28439146,0.0,0.5181001,0.40161395,0.33410123,0.25664446,0.0,0.5930956,0.36645365,0.0,0.47807485,0.35316047,0.15130353,0.54035306,0.37349913,0.70908093,0.0,0.0,0.29246807,0.0,0.4987236,0.30254683,0.30645996,0.14356013,0.28265554,0.20823915,0.5722208,0.38494825,0.6240607,0.4133494,0.15246148,0.0,0.13530222,0.3738075,0.0,0.48542327,0.54039186,0.63327664,0.2797246,0.0,0.07317066,0.58344567,0.47473392,0.5068826,0.29146352,0.5772858,0.5187566,0.40698582,0.21034466,0.0,0.16897215,0.44938725,0.2272798,0.4525082,0.21383397,0.25554553,0.42231217,0.61274004,0.05003091,0.2806723,0.5205626,0.38680884,0.018498294,0.0,0.4250285,0.52349526,0.47565436,0.46401757,0.065409265,0.34534296,0.47339976,0.47008926,0.0,0.5857311,0.0036240667,0.18030268,0.32446235,0.49088365,0.23556139,0.40460825,0.4343861,0.3284934,0.36255243,0.479217,0.26890653,0.0,0.41134894,0.37956253,0.3821769,0.2322247,0.29581204,0.0,0.0,0.18231805,0.0,0.44935098,0.61447155,0.2476128,0.3705481,0.11440492,0.16748184,0.0,0.42311358,0.12240567,0.59248656,0.42513105,0.23397067,0.109338805,0.27161333,0.62449455,0.16113962,0.38644946,0.487901,0.25106794,0.10322404,0.6254839,0.0,0.29742554,0.0,0.6747027,0.08670112,0.52849364,0.37809515,0.84832495,0.3111023,0.29312915,0.3078661,0.26139525,0.4278911,0.14140673,0.75742465,0.4395886,0.0,0.38352302
abeautifuldaymovie,0.1378861,0.42196274,0.0,0.16416867,0.27270073,0.0,0.0,0.40863004,0.0,0.0,0.13659598,0.0,0.4533133,0.26701742,0.51845515,0.114600144,0.42477933,0.37578598,0.0,0.41379455,0.33946264,0.0,0.27506122,0.2654945,0.19473968,0.39258787,0.19292766,0.0,0.29015002,0.4277167,0.23278485,0.13123995,0.0,0.4024992,0.32451597,0.0,0.28903043,0.34486815,0.023044355,0.25467017,0.13617009,0.43613008,0.0,0.0,0.45946163,0.0,0.37518352,0.24719623,0.35086876,0.052683767,0.16777346,0.37458512,0.38486362,0.35771132,0.44598842,0.2863939,0.25251693,0.0,0.2722037,0.15562716,0.0,0.34311515,0.47966462,0.42722797,0.428473,0.05946218,0.20181863,0.46356642,0.27515367,0.32220745,0.0,0.5206713,0.5316679,0.29354966,0.4589613,0.0,0.26864848,0.47257304,0.31065404,0.43642917,0.18427236,0.24408606,0.23347487,0.4911028,0.11643924,0.21269804,0.22023334,0.20686422,0.0,0.0,0.3739098,0.46428585,0.3685831,0.25603458,0.24958171,0.29030278,0.24590746,0.47706887,0.0,0.3749878,0.17975426,0.21965757,0.30108747,0.2878266,0.31192046,0.21112935,0.3605473,0.32637912,0.26005593,0.29327127,0.15853423,0.0,0.38565987,0.39430252,0.45161742,0.21037045,0.27485654,0.0,0.0,0.17760733,0.0,0.2091461,0.30065858,0.3208162,0.14349538,0.0,0.20832619,0.0,0.2981197,0.2446901,0.48913017,0.47363815,0.052145053,0.0,0.33282152,0.4533415,0.31045473,0.21711805,0.39779097,0.19580519,0.1499087,0.2644449,0.0,0.16392481,0.0,0.3604161,0.04946643,0.30093917,0.2661819,0.45777512,0.28862375,0.32523516,0.26554662,0.11280665,0.36691144,0.19750279,0.4480636,0.34609202,0.05452095,0.34723222
abominablemovie,0.19286972,0.67276055,0.0,0.030749679,0.58944845,0.0,0.0,0.4335746,0.017339896,0.0,0.08663887,0.0,0.48875332,0.2182097,0.49029586,0.2854064,0.6114478,0.23291631,0.0,0.38554272,0.44448906,0.0,0.6271075,0.46892735,0.1841323,0.6880437,0.22232395,0.0,0.3769968,0.71171534,0.5295956,0.25436792,0.0,0.6463071,0.33902374,0.0,0.46501243,0.46473047,0.0,0.2578177,0.20118123,0.6852666,0.008485971,0.0,0.33911645,0.0,0.57804996,0.4573012,0.3610228,0.0,0.2772398,0.5353679,0.54103833,0.67608404,0.70838803,0.6575613,0.17707843,0.0,0.5572401,0.28394517,0.0,0.49420533,0.61083734,0.5623879,0.62134975,0.0,0.08290665,0.54467446,0.5199194,0.4406248,0.20232299,0.9596744,0.59026825,0.5837671,0.5281508,0.0,0.23215406,0.5953143,0.4184546,0.78400356,0.4392613,0.23106116,0.34052426,0.8787705,0.2211652,0.47779638,0.66986585,0.5049913,0.0,0.0,0.4780814,0.70128083,0.5630976,0.5507553,0.20576578,0.44278553,0.3513615,0.6308002,0.0,0.5428883,0.043899678,0.2122148,0.2597805,0.43594766,0.6884399,0.61802727,0.39616045,0.4622054,0.52121556,0.37474814,0.02015837,0.0,0.6344871,0.5853928,0.48797128,0.27168187,0.14125434,0.0,0.0,0.38587686,0.0,0.5563022,0.5555446,0.6881074,0.37094593,0.08236161,0.10261101,0.0,0.25208813,0.19731411,0.7231375,0.35787502,0.26541093,0.042299815,0.35403877,0.7005824,0.36249477,0.23808216,0.588748,0.46513587,0.028533436,0.46014175,0.0,0.3180612,0.0,0.525761,0.08953196,0.44125092,0.35697526,0.7294888,0.6914648,0.42260614,0.43877923,0.19213587,0.5231481,0.46042055,0.64191896,0.5922253,0.09508681,0.38596475
adastramovie,0.18786994,0.5276174,0.0,0.18735489,0.36897954,0.0,0.0,0.31540087,7.298915e-05,0.0,0.23859061,0.0,0.4261055,0.31723803,0.47567865,0.060310923,0.3121322,0.17337456,0.0,0.23193863,0.30504072,0.0,0.21290328,0.18911147,0.09920257,0.50229967,0.27880174,0.0,0.17805767,0.41169357,0.29123935,0.10952693,0.0,0.39506388,0.25986794,0.0,0.29917496,0.18251781,0.0,0.25734508,0.11399011,0.5127281,0.0,0.0,0.4230735,0.0,0.2251113,0.1834418,0.17984228,0.0,0.25368667,0.31624544,0.3893274,0.33022192,0.46207833,0.23090547,0.09985822,0.0,0.34626132,0.3164748,0.0,0.45679232,0.40526044,0.2897122,0.29349938,0.104764916,0.033730794,0.3957034,0.37964955,0.34866107,0.07270259,0.46055657,0.41631117,0.23530343,0.33275583,0.0,0.18373267,0.36680216,0.40865207,0.41824108,0.3198498,0.2070924,0.30136183,0.3976065,0.19159287,0.13496841,0.47025365,0.21430984,0.05198755,0.0,0.34334752,0.3123995,0.28621203,0.32093403,0.30669415,0.36520496,0.2763666,0.37483072,0.0,0.31337368,0.14175749,0.16434202,0.032802947,0.3237422,0.38138682,0.28151065,0.29327708,0.36059287,0.15969747,0.37172624,0.028838545,0.0,0.20630357,0.4153618,0.36687464,0.34812382,0.29382536,0.0,0.0,0.11916202,0.0,0.22203863,0.3945194,0.24750021,0.16316496,0.22660132,0.109632984,0.0,0.18659669,0.43038753,0.49040926,0.34728602,0.13795409,0.05127749,0.27125973,0.44382355,0.17551868,0.34622526,0.35792333,0.1455466,0.13779242,0.3943114,0.0,0.07258414,0.0,0.3501001,0.0030572414,0.35282853,0.23931062,0.4069028,0.4248175,0.4030336,0.20986585,0.098873146,0.3019901,0.28450346,0.41634744,0.34281743,0.024859035,0.19532578
adogsjourneymovie,0.15536264,1.0082831,0.0,0.5944903,1.2209874,0.0,0.0,0.68373334,0.0,0.0,0.39042667,0.0,1.0976791,0.48352003,0.9199279,0.0,1.1413475,0.7060089,0.0,0.56295335,0.85702264,0.0,0.7321854,0.3774693,0.4696587,0.8245905,0.75809485,0.0,0.9219437,0.7622509,0.9199866,0.36257148,0.0,0.9652514,0.47891483,0.0,0.6418189,0.42838305,0.0,0.8416324,0.6227846,0.88374865,0.0,0.0,0.45992118,0.0,0.7228918,0.4616325,0.5063535,0.031968776,0.5731714,0.69989467,0.891384,0.8707008,1.1313895,0.9425143,0.42312148,0.0,0.7004521,0.5298949,0.0,0.8952224,0.93432945,0.95662993,0.91284686,0.11249806,0.090822,1.0468297,0.8214532,1.1002349,0.4087048,0.9358529,0.8150299,0.4997796,0.94237,0.0,0.24637796,0.7651839,0.78424054,0.8376444,0.41506577,0.46175775,0.81411874,1.3290863,0.22533853,0.83554244,0.9487758,0.20580979,0.029410943,0.0,0.8385033,1.0982062,0.9806802,0.95847017,0.7137301,0.82109964,0.5755923,0.716004,0.0,0.9824145,0.18651673,0.5710296,0.6650654,0.995801,0.9981664,0.5131731,0.70636487,0.7926384,0.45254856,0.45607218,0.24262254,0.0009715762,1.1022313,0.9908798,0.52624077,0.9117104,0.31965005,0.0,0.0,0.3915657,0.0,0.51774657,1.0821964,0.5961381,0.32460123,0.33391756,0.36504266,0.0,0.984622,0.695118,0.9298034,0.88617617,0.05908243,0.1253278,0.184251,1.0206128,0.2368672,0.5383702,0.9431238,0.39834154,0.083277225,0.93008685,0.0,0.33207345,0.0,0.7170543,0.34650227,0.85490876,0.83096707,1.2316378,1.0088445,0.74149454,0.33753878,0.22149226,0.9207053,0.57351726,1.2768682,0.6015732,0.13560572,0.49891007
aftermathmovie,0.18150628,0.33793068,0.0,0.14970383,0.30177143,0.0,0.0,0.2670074,0.0,0.0,0.13036431,0.0,0.34708208,0.26252148,0.3251109,0.1448749,0.3035848,0.22500998,0.0,0.26662377,0.24883708,0.0,0.2239253,0.12929986,0.17787753,0.38195997,0.3392863,0.0,0.17971249,0.3263998,0.21587393,0.14165826,0.0,0.28479767,0.29900363,0.0,0.2730359,0.15517598,0.048231076,0.18949103,0.20709074,0.30771485,0.03962103,0.0,0.36531395,0.0,0.2647085,0.29619864,0.2035423,0.1467515,0.1483513,0.34154603,0.27538714,0.30076048,0.42043388,0.28962767,0.21178943,0.0,0.25296727,0.23026252,0.0,0.35511616,0.36482185,0.34322822,0.24354446,0.0,0.08489027,0.4929425,0.24284106,0.2012916,0.08456436,0.29034048,0.4336559,0.36003998,0.26680294,0.0,0.22357374,0.42248935,0.33585092,0.29349652,0.106620684,0.22539794,0.23542038,0.32295313,0.0041588563,0.09807323,0.28948152,0.22690989,0.0,0.0,0.29928443,0.3452821,0.19327083,0.24282548,0.28810802,0.21258098,0.25610578,0.3352911,0.0,0.30137908,0.0604606,0.15940404,0.30212817,0.3521611,0.23946701,0.14906436,0.20649663,0.3186395,0.25836405,0.21210855,0.015783668,0.0,0.3277141,0.3849543,0.36394447,0.20266609,0.26525182,0.0,0.0,0.13228622,0.0,0.14296839,0.29918244,0.25933778,0.34417087,0.08638978,0.22011226,0.0,0.3577789,0.20253947,0.43955126,0.2479488,0.010961,0.0,0.3420756,0.31554815,0.17839624,0.2100483,0.25328645,0.20149133,0.10822396,0.26559657,0.0,0.21056926,0.0,0.40117347,0.0,0.32486907,0.18053754,0.35512018,0.30987164,0.3607195,0.24129523,0.116380595,0.3570033,0.24266897,0.42788368,0.23163763,0.043378238,0.24451108
aftermovie,0.18849379,0.3765088,0.0,0.16946769,0.40503713,0.0,0.0,0.31638655,0.054143343,0.0,0.14844124,0.0,0.27070075,0.21988533,0.4788731,0.26307455,0.332405,0.2450288,0.0,0.22763047,0.3553387,0.0,0.34542856,0.18162504,0.18498403,0.48050863,0.40219492,0.0,0.2870292,0.45976952,0.34855312,0.043469127,0.0,0.4529947,0.25764176,0.0,0.40143666,0.2107154,0.010539388,0.24727191,0.18075603,0.5234945,0.0,0.0,0.3350929,0.0,0.4738046,0.3623486,0.2507926,0.058930334,0.2512139,0.2796777,0.48156577,0.42753282,0.6024765,0.2658102,0.2072385,0.0,0.26005727,0.31843495,0.0,0.3440064,0.33563703,0.3654714,0.37619966,0.063402645,0.09245906,0.50207466,0.37056503,0.3819156,0.14654647,0.24698557,0.32182324,0.27485728,0.33790225,0.0,0.108400464,0.476467,0.27253643,0.47660148,0.13856879,0.24152437,0.13094755,0.4783558,0.056521405,0.16325562,0.39942896,0.37570503,0.0,0.0,0.31223455,0.52789867,0.36137527,0.35345036,0.40163812,0.4339933,0.2602482,0.51501775,0.0,0.38533723,0.05419057,0.22548133,0.29147673,0.34948134,0.37211525,0.3190508,0.32238722,0.41203415,0.2888039,0.2819738,0.17219159,0.0,0.46888378,0.50854117,0.397023,0.32725182,0.23358215,0.0,0.0,0.18781014,0.0,0.25493282,0.39963236,0.31185696,0.26702964,0.17238718,0.21804802,0.0,0.32439062,0.3387837,0.49299914,0.19672966,0.21031639,0.0,0.35143933,0.5202642,0.20524272,0.43822587,0.444546,0.12957957,0.10302803,0.40499792,0.0,0.24821582,0.0,0.44120395,0.0,0.42766356,0.31081623,0.5148477,0.37291005,0.40681395,0.2073446,0.14609566,0.37112102,0.2488895,0.5743948,0.348631,0.08206738,0.17456657
ahiddenlifefilm,0.06840363,0.19750541,0.0,0.08205562,0.18463665,0.0,0.0,0.15277994,0.0,0.0,0.064677164,0.0,0.18161277,0.11592682,0.18538742,0.06602427,0.16521727,0.13422175,0.0,0.13215414,0.16430098,0.0,0.14674072,0.11429185,0.11315432,0.18006591,0.13269274,0.0,0.17040844,0.17937651,0.15210804,0.06942047,0.0,0.18633528,0.10973832,0.0,0.14628188,0.10547368,0.0,0.12740932,0.09671894,0.18289986,0.0,0.0,0.14692812,0.0,0.1453654,0.11088656,0.13951162,0.037892036,0.1149222,0.1583309,0.18298393,0.18735342,0.21913446,0.16561939,0.08980714,0.0,0.14414264,0.1227217,0.0,0.18645495,0.18834625,0.19104041,0.14810142,0.037672278,0.052289814,0.22171998,0.15480022,0.15983357,0.058642596,0.20334767,0.20543629,0.1406956,0.15682922,0.0,0.09462935,0.18283823,0.15269831,0.18011656,0.09364599,0.12166891,0.11546327,0.22744283,0.056099024,0.10525727,0.18703008,0.13623755,0.0,0.0,0.15389848,0.18865336,0.15331315,0.14559332,0.10631022,0.15282267,0.14917232,0.1911537,0.0,0.17273997,0.05497211,0.08203292,0.105478935,0.16451459,0.16082633,0.12608837,0.13518116,0.1225767,0.11529188,0.11839812,0.06273854,0.0,0.16533774,0.17525898,0.14653099,0.14474659,0.11315998,0.0,0.0,0.08969698,0.0,0.12072425,0.18180612,0.12431707,0.10632779,0.049922734,0.08632977,0.0,0.1454672,0.12181453,0.20563413,0.15469657,0.06545528,0.018224496,0.1319702,0.19364353,0.107338354,0.1291783,0.18924646,0.095667176,0.0332478,0.18218265,0.0,0.07559125,0.0,0.16961968,0.014929718,0.15914334,0.12198508,0.23104322,0.17293234,0.15655121,0.09948658,0.066437475,0.1548433,0.094354756,0.23821737,0.15024783,0.042794924,0.11500651
alitamovie,0.4674087,0.6692252,0.0,0.38636187,0.6400571,0.0,0.0,0.35423306,0.060757015,0.0,0.3792685,0.0,0.52168715,0.386073,0.6287582,0.23160592,0.66729796,0.38368747,0.0,0.38395163,0.45890874,0.0,0.5201436,0.48030904,0.19143869,0.43339735,0.5001008,0.0,0.67498076,0.5173295,0.41160887,0.4388891,0.0,0.5814964,0.44674823,0.0,0.35232133,0.26766682,0.0,0.5184063,0.37685177,0.66063905,0.0,0.0,0.39046195,0.0,0.603844,0.46731424,0.32600015,0.11320841,0.37058166,0.38376775,0.2708721,0.63936377,0.62301046,0.59952354,0.24965355,0.0,0.5429214,0.5996744,0.0,0.58460176,0.71460086,0.54005533,0.3428093,0.0,0.13817772,0.68314356,0.61605525,0.44103256,0.27919343,0.75478804,0.39629704,0.6042269,0.5598958,0.0,0.25742328,0.65855986,0.59188503,0.46902144,0.29626194,0.21353635,0.30621216,0.7268619,0.17762116,0.5692266,0.5534762,0.29188645,0.043767296,0.1313453,0.44355443,0.62165344,0.54200613,0.6889073,0.50019133,0.37988988,0.43057662,0.53982604,0.0,0.65258825,0.3487151,0.29052967,0.33872953,0.6349276,0.4367196,0.22340323,0.555265,0.22789057,0.16749108,0.39798126,0.22423825,0.0,0.722427,0.6108568,0.20922196,0.48221955,0.31006822,0.0,0.0,0.23904909,0.0,0.55800414,0.69777226,0.35562745,0.3993511,0.30146044,0.16920422,0.0,0.5563284,0.43887964,0.6926055,0.5372162,0.22509262,0.23127781,0.3244586,0.8850142,0.047097687,0.6178916,0.4274059,0.119891055,0.25910145,0.5042819,0.0,0.175159,0.0,0.5304636,0.05139344,0.33094588,0.42961377,0.63726616,0.51294345,0.36104178,0.26995626,0.14732179,0.76887643,0.38767275,0.85958785,0.34381303,0.04785271,0.33054417
