movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.37954068,0.50748354,0.6890212,0.10619172,0.43485096,0.10352277,0.44502103,0.26460078,0.5808669,0.44824576,0.058661573,0.4771476,0.6146152,0.39613494,0.534628,0.0,0.0,0.5376148,0.11427756,0.6080259,0.349238,0.60581553,0.0006584795,0.2976295,0.3166302,0.25257075,0.19859484,0.69124055,0.0,0.4576688,0.15827718,0.0,0.41911668,0.54208624,0.49007416,0.5067846,0.5144917,0.52929896,0.0,0.0,0.41508198,0.45672083,0.24533135,0.33074334,0.30548692,0.5441613,0.0,0.43910065,0.68521535,0.49311212,0.46228182,0.47207084,0.27103007,0.0,0.15383475,0.0,0.42071965,0.0675067,0.38416234,0.47935635,0.36761752,0.49933162,0.4425412,0.40479693,0.22288188,0.0,0.24964748,0.53036636,0.68066216,0.37199596,0.0,0.34450418,0.4183168,0.0,0.0,0.36467692,0.5164194,0.3806041,0.3812699,0.2269558,0.0,0.58824176,0.3471277,0.44350246,0.0,0.7500361,0.0,0.0,0.12588193,0.0,0.4979437,0.0,0.3436513,0.21405524,0.4437645,0.0,0.0,0.18977337,0.71879125,0.55128634,0.3192829,0.40066257,0.0,0.32960764,0.16175216,0.54402864,0.0,0.26088038,0.17042111,0.4449851
47metersdown,0.38511625,0.5308273,0.754808,0.35251275,0.60200346,0.20716964,0.4921402,0.3375123,0.5537524,0.6132022,0.20847602,0.47221962,0.5771829,0.34789017,0.57843643,0.0,0.064213365,0.791894,0.24690771,0.35556695,0.63968587,0.93625295,0.0,0.2319044,0.21430276,0.2566708,0.50322366,0.639411,0.0,0.28540745,0.14370142,0.0,0.5451527,0.79257786,0.53106374,0.40408984,0.491899,0.49469596,0.0,0.0,0.52225924,0.62627965,0.68124664,0.3070444,0.4227585,0.61557245,0.0,0.51010865,0.78531057,0.5456045,0.50878835,0.59818995,0.29280967,0.0,0.1849413,0.0,0.48424998,0.059672914,0.29422426,0.5717117,0.48301303,0.46989593,0.36959237,0.36952472,0.44357404,0.0,0.118896805,0.3779227,1.0785,0.23559058,0.0,0.71876574,0.5118835,0.0,0.035558667,0.16890231,0.59541684,0.3888022,0.3365281,0.21244943,0.0,0.6315262,0.21915221,0.5075146,0.0,0.88056576,0.0,0.0,0.049695525,0.0,0.7481321,0.0,0.28507867,0.3990588,0.7096405,0.0,0.0,0.39354035,0.7146995,0.5657946,0.35157338,0.28574687,0.0,0.419904,0.24431336,0.7313242,0.0,0.5175526,0.01946679,0.55536985
abeautifuldaymovie,0.29838195,0.43932107,0.61904705,0.23645738,0.361414,0.0865264,0.381052,0.08634058,0.43404377,0.48210084,0.10643022,0.31017408,0.55366933,0.31986704,0.38132182,0.0,0.0,0.34445336,0.06518172,0.45237133,0.25199884,0.4028517,0.0,0.3605028,0.23839052,0.19411643,0.4002498,0.53816575,0.0,0.34072718,0.17062633,0.0,0.47042224,0.5141781,0.40753412,0.40636912,0.3264404,0.30434853,0.0,0.0,0.35035124,0.40361547,0.27476862,0.30659825,0.23942743,0.4238893,0.0,0.43231034,0.5222799,0.525772,0.26734152,0.3904299,0.404446,0.0,0.21756373,0.0,0.32200652,0.0,0.19703256,0.5163184,0.19903128,0.4013791,0.30746445,0.298174,0.16826521,0.0,0.12688874,0.21434495,0.62088877,0.31227925,0.0,0.4066866,0.37149608,0.0,0.0,0.28639773,0.49936557,0.2856261,0.3307197,0.15238093,0.082547285,0.4657861,0.22403222,0.32421362,0.0,0.6524178,0.0,0.0,0.14495248,0.03189352,0.47790134,0.0,0.21430737,0.38282394,0.5543172,0.0,0.0,0.26738566,0.5681849,0.37039804,0.38732335,0.33100626,0.0,0.19335966,0.09110552,0.3457937,0.0,0.31911147,0.21251298,0.27991226
abominablemovie,0.68724006,0.5577631,0.7891297,0.12912199,0.4450873,0.0,0.7088429,0.33786458,0.9835407,0.72213686,0.24484898,0.30652916,0.62486637,0.7714204,0.36711395,0.0,0.0,0.5681395,0.10893621,0.9312345,0.45815045,0.7430583,0.0,0.45233047,0.0,0.0,0.43653378,0.74182796,0.0,0.5651699,0.160116,0.0,0.6181595,0.858011,0.58707166,0.584458,0.76651025,0.34741628,0.0,0.0,0.52527356,0.7097869,0.32138616,0.45164603,0.34111223,0.6112164,0.0,0.39246243,0.6359048,0.7403245,0.82443905,0.4819154,0.5436077,0.0,0.45789844,0.0,0.40491018,0.0,0.20844665,0.5467609,0.28809398,0.62672836,0.48199332,0.4233629,0.21625571,0.0,0.25781915,0.41314596,0.8659486,0.71140224,0.0,0.3914652,0.642878,0.0,0.0,0.57852995,0.589074,0.42522034,0.45163348,0.28655037,0.0,0.6816476,0.31495914,0.3739931,0.0,0.83345085,0.0,0.0,0.15239777,0.07395341,0.61658865,0.0,0.25705758,0.40047026,0.42523503,0.0,0.0,0.23678054,1.0141183,0.47150803,0.5745677,0.3973513,0.0,0.38205272,0.2859909,0.4867184,0.0,0.5762907,0.25827676,0.28674924
adastramovie,0.22111893,0.5203197,0.45368284,0.19740275,0.31804264,0.17153484,0.37665886,0.21197875,0.3858952,0.49265048,0.041685313,0.29700264,0.28765002,0.4051958,0.33431274,0.0,0.0,0.46645924,0.0,0.32758513,0.36644083,0.40519533,0.0,0.2528475,0.13873109,0.26669,0.2550892,0.5169045,0.0,0.4048533,0.089771375,0.0,0.34561014,0.53866607,0.3055879,0.2599687,0.49630165,0.36991215,0.0,0.0,0.20555107,0.38380802,0.29430196,0.32805973,0.2721371,0.2919941,0.0,0.30329233,0.38783488,0.22192942,0.24968228,0.38040167,0.22411889,0.0,0.22619796,0.0,0.16814786,0.0,0.18611282,0.25115404,0.21744856,0.4661194,0.44336078,0.255586,0.47689018,0.0,0.009060411,0.32225537,0.45996878,0.17696291,0.0,0.27798164,0.38203767,0.0,0.0,0.2218889,0.3883279,0.24000469,0.29402357,0.20815495,0.10620472,0.38156796,0.0011420958,0.14898413,0.0,0.37384057,0.0,0.0,0.17927116,0.0,0.38027456,0.0,0.24162078,0.14540434,0.33091903,0.0,0.0,0.21772626,0.47450104,0.51678693,0.35749903,0.17127126,0.0,0.34537753,0.13748771,0.39963374,0.0,0.24101633,0.17508312,0.24118972
adogsjourneymovie,0.94171536,1.2602552,1.1202335,0.43061328,0.754537,0.2998801,0.93147373,0.6770712,1.1379843,0.8567518,0.15153015,0.6375715,0.95116484,0.21066517,0.7259506,0.0,0.0,1.4839479,0.14409146,0.9236248,0.6251733,0.9574423,0.0,0.30070132,0.49412274,0.3120221,0.6390853,0.9762287,0.0,0.6604934,0.333312,0.0,0.83579415,1.2928294,0.5888727,1.0288293,0.7952802,0.9705152,0.0,0.0,0.5986919,1.2652503,0.7421294,0.4632646,0.44403467,0.96614015,0.0,0.64991754,1.6285343,1.020755,0.7749803,0.48859137,0.93451965,0.0,0.42687494,0.0,0.9576359,0.0,0.74181247,1.0642799,0.9683771,1.1734233,0.910853,0.6731199,0.55362946,0.0,0.13596347,0.24812153,1.4386128,0.6389671,0.0,0.8663917,0.80431247,0.0,0.20677528,0.114153996,0.47571832,0.9051028,0.42766288,0.34379232,0.0,0.66538185,0.6281549,0.65316236,0.0,1.6590585,0.0,0.0,0.4105814,0.0,1.110714,0.0,0.85088766,0.81115013,0.8948771,0.0,0.0,0.6821932,1.5408095,1.1380258,0.44894853,0.35624585,0.0,0.6839947,0.0,0.58659136,0.0,0.6614294,0.3986021,0.6160043
aftermathmovie,0.19665441,0.3285774,0.39145693,0.19708632,0.2527354,0.13797982,0.3420778,0.084356554,0.333538,0.45635268,0.0714937,0.29533374,0.38214746,0.28365737,0.31000662,0.0,0.0,0.36829898,0.08829808,0.47004232,0.2341734,0.29669327,0.0,0.1554037,0.18116197,0.22910835,0.15438591,0.4766833,0.0,0.3339449,0.0,0.0,0.33744237,0.38661614,0.3312534,0.3039419,0.33773085,0.2269337,0.0,0.0,0.15542176,0.37957388,0.21298522,0.13508253,0.26743284,0.28606233,0.0,0.19662935,0.45084366,0.2216586,0.29655367,0.39565635,0.14348444,0.0,0.14277491,0.0,0.2112326,0.0,0.23272252,0.27500588,0.22232994,0.38468888,0.27058962,0.349403,0.11995584,0.0,0.1531705,0.28171512,0.455309,0.17723033,0.0,0.1596047,0.2886419,0.0,0.0,0.29881415,0.29012603,0.17011026,0.08887239,0.13650465,0.065928854,0.33453703,0.023145575,0.17353174,0.0,0.37668985,0.0,0.0,0.10985735,0.0,0.40120846,0.068035945,0.14979684,0.3028528,0.3069834,0.0,0.0,0.15796608,0.43791407,0.37471023,0.3154467,0.2789149,0.0,0.23210725,0.103376865,0.19809164,0.0,0.1851772,0.1309059,0.32135117
aftermovie,0.19356275,0.3003209,0.5213138,0.15096566,0.33987734,0.2513521,0.3926861,0.28615272,0.3388065,0.4162952,0.12275396,0.23343147,0.38541946,0.218267,0.36311507,0.0,0.0,0.49922904,0.0,0.47732422,0.38731784,0.4826504,0.0,0.23937948,0.24050076,0.26004708,0.23907241,0.5429759,0.0,0.51762563,0.02112126,0.0,0.2768436,0.38475776,0.24241313,0.32845697,0.33786023,0.32695013,0.0,0.0,0.32534257,0.38146943,0.18745394,0.16262405,0.15542331,0.32184687,0.0,0.37808597,0.48678696,0.47001,0.30499756,0.2968802,0.116372176,0.0,0.29365155,0.0,0.31526944,0.0,0.2784428,0.3567388,0.2744012,0.34686282,0.2937425,0.29489785,0.22935392,0.0,0.14303209,0.34980887,0.62751734,0.17367442,0.0,0.26705465,0.37966022,0.0,0.0,0.17885661,0.20445493,0.116964765,0.35731497,0.1505766,0.0,0.38876793,0.058938365,0.37398937,0.0,0.6092038,0.0,0.0,0.09528628,0.0,0.47269166,0.0,0.16479161,0.3172751,0.4074378,0.0,0.0,0.21831462,0.42056736,0.3724584,0.24548253,0.1814937,0.0,0.2972921,0.1382475,0.3962169,0.0,0.24518543,0.16671069,0.30075222
ahiddenlifefilm,0.1540383,0.2127969,0.26050738,0.10128529,0.17283598,0.06686078,0.21020365,0.11612199,0.20289008,0.214041,0.07321262,0.17004973,0.22154266,0.14989915,0.19192171,0.0,0.0,0.23094912,0.057989318,0.2283138,0.180228,0.22807884,0.0,0.13308473,0.1313303,0.12410068,0.14365956,0.26107913,0.0,0.18598068,0.058681637,0.0,0.20737894,0.26792267,0.1778523,0.18881212,0.19837452,0.18361583,0.0,0.0,0.14873877,0.20787847,0.15556754,0.111692816,0.11951427,0.21523777,0.0,0.19804338,0.26569787,0.22673212,0.17315938,0.20751187,0.13626856,0.0,0.11565717,0.0,0.16047725,0.0,0.15111941,0.21874133,0.16887876,0.22994566,0.17850645,0.15570097,0.115355,0.0,0.06625346,0.15348049,0.278683,0.15958968,0.0,0.17059737,0.17836812,0.0,0.0,0.13031308,0.17853382,0.12680884,0.13632737,0.11180778,0.006633789,0.20445347,0.082344204,0.15865487,0.0,0.28586972,0.0,0.0,0.07197917,0.0,0.25440195,0.0,0.13945839,0.17076053,0.20167528,0.0,0.0,0.13128296,0.28692135,0.22960344,0.17972904,0.12418673,0.0,0.16481505,0.038203932,0.17908442,0.0,0.15642536,0.078658275,0.16585097
alitamovie,0.3153689,0.52292323,0.51922244,0.27702,0.50998074,0.10634252,0.45540512,0.277256,0.6669007,0.7223166,0.22025225,0.551395,0.57509005,0.42023474,0.34441,0.0,0.0,0.5240768,0.16750273,0.7346735,0.36643803,0.6634731,0.0,0.5444656,0.2772421,0.34990284,0.2205435,0.71716523,0.0,0.6165943,0.0,0.0,0.41595003,0.7967144,0.5924145,0.467499,0.66150296,0.47558782,0.0,0.0,0.57980704,0.751638,0.3959259,0.2664913,0.42192724,0.4300428,0.0,0.49278095,0.4738585,0.5673754,0.5042026,0.7439671,0.3691305,0.0,0.444398,0.0,0.3273398,0.0,0.32081565,0.4262917,0.5456398,0.4909834,0.35842043,0.4133135,0.3667785,0.0,0.0,0.28023934,0.97420645,0.5515285,0.0,0.58738244,0.6210981,0.0,0.0,0.40969697,0.50658244,0.27501664,0.39019907,0.334001,0.0,0.6526877,0.0,0.3848216,0.0,0.8383215,0.0,0.0,0.16675001,0.0,0.6207373,0.0,0.087899104,0.53922194,0.72750854,0.0,0.0,0.27918756,0.88555944,0.5228312,0.63330173,0.024030816,0.0,0.57863873,0.04011062,0.6119187,0.0,0.63837266,0.246339,0.5197133
