movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.31812537,0.0,0.25339773,0.028494213,0.28428206,0.14846167,0.0,0.0,0.53840864,0.42178023,0.38974085,0.5109838,0.54296875,0.49721268,0.30641392,0.4616492,0.0,0.470504,0.6008693,0.3963092,0.14588869,0.2767596,0.35434997,0.39208266,0.0,0.6036633,0.30318922,0.41481513,0.4909664,0.56167805,0.32107705,0.16605553,0.33133715,0.45200947,0.39988723,0.44063413,0.32371026,0.0,0.34686846,0.44681257,0.6290697,0.0,0.0,0.41147172,0.42875543,0.43742454,0.42260507,0.0,0.17282882,0.3548362,0.33253655,0.28561118,0.0,0.34511098,0.2333506,0.26703718,0.16063128,0.367346,0.42836702,0.0,0.20880371,0.59241915,0.2781594,0.0,0.34524924,0.5274942,0.0,0.0,0.51018935,0.0025813736,0.35453126,0.0058894577,0.49413577,0.3546932,0.48902115,0.7024719,0.0,0.3322029,0.014984926,0.26754418,0.17914714,0.3665347,0.21614167,0.33390066,0.102555275,0.43957484,0.19566385,0.0,0.1691164,0.16119139,0.5083122,0.55214167,0.5031314,0.52469707,0.5206455,0.34029955,0.6417703,0.15018931,0.2279073,0.119144365,0.28780532,0.48586407,0.40213257,0.29668072,0.27666453,0.27412066,0.0,0.29464427,0.22996831,0.11827776
47metersdown,0.19780354,0.0,0.42544705,0.0,0.6146529,0.24849808,0.0,0.0,0.7359663,0.47930646,0.6377164,0.5599476,0.5147913,0.4625619,0.32309377,0.29783702,0.0,0.66008,0.7178059,0.5503519,0.37948763,0.3667666,0.617322,0.503312,0.0,0.86335546,0.67409825,0.52009326,0.7324617,0.69614804,0.39999932,0.16858229,0.6215706,0.47145733,0.28338584,0.5600242,0.6628567,0.0,0.2691037,0.8299357,0.46055847,0.0,0.0,0.448124,0.66864204,0.66825736,0.54348814,0.0,0.21881555,0.20595907,0.51292396,0.5230085,0.0066388524,0.43423057,0.48483777,0.30368537,0.17781805,0.6359738,0.30614322,0.041752845,0.2918011,0.7959608,0.41159025,0.031799156,0.5646884,0.5225643,0.0,0.0,0.722305,0.0,0.51138467,0.0,0.6176657,0.4645692,0.6318163,0.45573565,0.0,0.55067486,0.20214619,0.3461126,0.36967927,0.45077425,0.41590893,0.42821705,0.07352111,0.29197717,0.38527653,0.0,0.043640338,0.19856387,0.5699333,0.5973654,0.5875994,0.5877282,0.8007028,0.5134702,0.701997,0.40811688,0.22497126,0.0,0.43735695,0.542343,0.5511382,0.39674634,0.14518914,0.29050198,0.0,0.37914005,0.37067714,0.01486879
abeautifuldaymovie,0.38633123,0.0,0.41592473,0.037332036,0.4177018,0.062512234,0.0,0.0,0.62771875,0.4504701,0.5752983,0.47284538,0.48128283,0.40515438,0.3327548,0.23630428,0.0,0.3691422,0.56176275,0.44078922,0.3914606,0.20026624,0.43439165,0.38923886,0.0,0.6173002,0.27108628,0.38692296,0.62795913,0.63911104,0.33386946,0.22983775,0.52362967,0.51088816,0.49169973,0.43142214,0.5540124,0.0,0.41985318,0.4288507,0.5912205,0.0,0.0,0.48070246,0.5229816,0.4208569,0.48668072,0.0,0.19870786,0.3304717,0.323631,0.31128535,0.0,0.35245612,0.36208162,0.13359421,0.28846386,0.44376636,0.51922,0.0,0.2619366,0.6662051,0.33846456,0.057492,0.42216167,0.47004533,0.0,0.0,0.5159918,0.026532777,0.3048112,0.019793019,0.47559646,0.13900043,0.5326096,0.46013758,0.0,0.401874,0.0,0.2514929,0.3095136,0.3791295,0.28367338,0.4288553,0.0,0.21277167,0.21045719,0.0,0.15793732,0.0,0.40760294,0.47220293,0.37185997,0.51120657,0.613905,0.2916229,0.6748329,0.13782516,0.26211116,0.10943556,0.28196484,0.37285194,0.5479302,0.4594621,0.24614376,0.35815805,0.0,0.2409905,0.21382375,0.07159408
abominablemovie,0.56788164,0.0,0.4529864,0.030136265,0.20670131,0.26019144,0.0,0.0,0.7153357,0.55080414,0.89910626,0.6089654,0.26965266,0.27160558,0.33543363,0.34500375,0.0,0.80282754,0.7825834,0.7813434,0.4953391,0.44064978,0.48238945,0.6696864,0.0,0.55993855,0.3442955,0.4529181,0.730528,0.79094595,0.4130475,0.33515897,0.6058635,0.7582724,0.70603263,0.62119323,0.47107527,0.0,0.94216526,0.52767074,0.6517843,0.0,0.0,0.72417426,0.94132316,0.4422568,0.72983944,0.0,0.3542239,0.5956641,0.62069833,0.0,0.015000267,0.22666448,0.4259098,0.39274177,0.14020489,0.59883326,0.7754128,0.0,0.23872137,0.883785,0.5779884,0.0,0.7281031,0.6686695,0.0,0.0,0.49879205,0.0,0.3878588,0.0,0.5257947,0.49225205,0.65296614,0.5727132,0.0,0.80684394,0.056479204,0.25733498,0.32056698,0.6615596,0.036145322,0.3063744,0.050774805,0.29858506,0.36523914,0.0,0.19270653,0.0,0.6047705,0.8555206,0.70193076,0.57702225,0.7537165,0.75361055,0.66488177,0.29538146,0.45807266,0.33857715,0.4049735,0.81636083,0.73124367,0.7682285,0.39999175,0.5689173,0.0,0.282374,0.38596934,0.078923225
adastramovie,0.3386672,0.0,0.28641337,0.0,0.6042534,0.12639791,0.0,0.0,0.5163199,0.33116955,0.501594,0.30169985,0.45940757,0.26553276,0.34560138,0.25641415,0.0,0.44589794,0.5366916,0.41426277,0.21540396,0.30198854,0.43108252,0.5406875,0.0,0.51618046,0.3255145,0.32815242,0.5277789,0.49437556,0.33718723,0.09328605,0.4890455,0.42320266,0.3918173,0.2934535,0.5084155,0.0,0.4310187,0.45611694,0.4417557,0.0,0.0,0.37320703,0.5434545,0.40182644,0.45415798,0.0,0.2476934,0.2039983,0.41595098,0.20130564,0.009066543,0.45696476,0.18501422,0.17121084,0.21930191,0.33303803,0.53909415,0.029860077,0.16704044,0.68784225,0.18372406,0.10728807,0.391666,0.40591592,0.0,0.0,0.33209172,0.028694233,0.37977245,0.0,0.44439915,0.24179983,0.29631555,0.47239387,0.0,0.53250563,0.093763255,0.3429014,0.25059497,0.51386124,0.2318967,0.4782341,0.009954879,0.42215675,0.19370942,0.0,0.24148624,0.05073941,0.3807873,0.4625723,0.48033226,0.504451,0.4262166,0.39339206,0.50359267,0.2317299,0.41410387,0.10066895,0.4529466,0.5043669,0.48201853,0.31613925,0.1694344,0.18625002,0.0,0.26442945,0.35077387,0.10009317
adogsjourneymovie,0.64721066,0.0,0.86140966,0.0,1.0155699,0.10268598,0.0,0.0,1.2547024,0.7423907,1.3133202,0.96068245,1.1363214,0.36056787,0.3225804,0.5566565,0.10685473,1.3300521,1.2153816,0.91752064,0.57977307,0.6412393,0.79169214,0.8775511,0.0,1.6298096,0.76237416,0.7308365,1.098521,1.3467742,0.8386479,0.5469973,0.7785128,0.7215388,0.64436185,0.7017475,1.2376627,0.0,0.7577754,0.7998736,1.2390364,0.0,0.0,0.52232987,0.95427984,1.1319422,0.7783581,0.0,0.7460152,0.23164162,0.29842395,0.49684975,0.0,0.70119196,0.6273656,0.26863715,0.1883453,0.94347036,0.85736793,0.0,0.21232764,0.9179842,0.36991313,0.12784201,1.0172446,0.8878079,0.0,0.0,0.92001176,0.006734089,0.8957817,0.0,1.144064,0.3704909,1.4509755,0.7625949,0.0,0.50162,0.120809205,0.7121807,0.5740565,0.6691811,0.6456729,1.0571861,0.0,0.9003427,0.35624254,0.0,0.12714833,0.0,0.62285286,1.2335865,0.96107495,1.1433376,0.81099,0.6735905,1.302188,0.41026306,0.9331466,0.1625906,1.0412564,0.9665545,1.1639307,0.5668704,0.39544722,0.9482361,0.0,0.41480982,0.6333965,0.32277468
aftermathmovie,0.2309949,0.0,0.18470459,0.0,0.29017016,0.082870506,0.0,0.0,0.42432436,0.25668946,0.4280884,0.34469503,0.2930935,0.3497326,0.23264536,0.1863912,0.0,0.4197786,0.42742038,0.38157552,0.25781932,0.25135896,0.28539413,0.29962096,0.0,0.44914818,0.23017675,0.34675747,0.5368828,0.32496512,0.28637442,0.104202725,0.3636548,0.3061045,0.3925371,0.21556051,0.42376077,0.0,0.36129415,0.2245925,0.3848871,0.0,0.0,0.22398701,0.25018656,0.36198014,0.28299898,0.0,0.12780559,0.17967887,0.27898595,0.27969575,0.0,0.22076231,0.18827537,0.13560835,0.10420166,0.35337204,0.30648187,0.0,0.13123329,0.5287151,0.19553429,0.027758224,0.26571333,0.2721503,0.0,0.0,0.32120064,0.0,0.27074745,0.0,0.3363106,0.15002242,0.332018,0.3308033,0.0,0.27938277,0.00066089723,0.16561149,0.11314833,0.26008448,0.24371433,0.25895715,0.025088249,0.2773469,0.2050068,0.0,0.09552263,0.09830735,0.30405387,0.40831798,0.32593864,0.40087858,0.45343733,0.26988992,0.35688114,0.15283525,0.23475318,0.111927256,0.18682851,0.42645672,0.32838666,0.3120759,0.14358452,0.21202363,0.0,0.07242593,0.14672713,0.14016996
aftermovie,0.45631015,0.0,0.38071007,0.012361997,0.44676962,0.18067804,0.0,0.0,0.49596784,0.43836093,0.46497405,0.43025944,0.4357092,0.3375472,0.31783572,0.34680885,0.042267725,0.6311287,0.5834607,0.3809443,0.36669263,0.30280975,0.40206447,0.60235465,0.0,0.64466614,0.30325946,0.5890024,0.5542732,0.44030815,0.33046556,0.18816644,0.43785015,0.42919624,0.41878837,0.42820355,0.4786152,0.0,0.49524423,0.49506292,0.6216829,0.0,0.0,0.44274446,0.35218248,0.47032475,0.30904666,0.0,0.12919092,0.280793,0.36632666,0.4790613,0.0,0.53602433,0.17851439,0.25173494,0.1755079,0.38006812,0.56815827,0.0,0.28269395,0.63030267,0.35964704,0.05294301,0.3638796,0.3679166,0.0,0.0,0.29433277,0.0,0.36027947,0.0,0.421278,0.17360002,0.45327005,0.4622796,0.0,0.4234153,0.07694234,0.1927436,0.3565077,0.3485797,0.3304286,0.41620073,0.0,0.44649893,0.1727058,0.0,0.08477418,0.12142337,0.56657416,0.6519781,0.41854686,0.6242181,0.53782433,0.42690256,0.49305886,0.24103467,0.34207323,0.17870183,0.47932625,0.38464877,0.49392912,0.3979541,0.24208143,0.3320238,0.0,0.23763125,0.20302789,0.09813554
ahiddenlifefilm,0.142748,0.0,0.12826392,0.0,0.18764791,0.07886991,0.0,0.0,0.21415447,0.16275024,0.22057912,0.17007428,0.20386042,0.15023142,0.115658835,0.12405925,0.010057574,0.23960745,0.22433604,0.18835334,0.114846766,0.094525024,0.18444842,0.17698956,0.0,0.24370588,0.1536028,0.16774681,0.23412667,0.23288766,0.14334705,0.0739709,0.17999701,0.17063512,0.14367649,0.15673277,0.20558596,0.0,0.17460193,0.1805419,0.21687312,0.0,0.0,0.16566876,0.19800083,0.20191838,0.19489758,0.0,0.12485527,0.13870008,0.15493512,0.122189656,0.0,0.16285379,0.12331878,0.080869,0.111285,0.17873347,0.19320367,0.0,0.068852246,0.27256832,0.109541364,0.032489456,0.17200631,0.19293028,0.0,0.0,0.20461729,0.0,0.15571553,0.0,0.18517566,0.0998433,0.22041371,0.1903983,0.0,0.16263582,0.022735197,0.09593607,0.08857084,0.1602406,0.13372433,0.18762095,0.021668877,0.13300097,0.106942415,0.0,0.041566014,0.0444973,0.19474955,0.236896,0.20782879,0.22562125,0.19040416,0.16727608,0.2239777,0.08745962,0.14253978,0.07428637,0.1606849,0.19569919,0.19853546,0.1489323,0.117203675,0.10830411,0.0,0.108617045,0.09688577,0.04815869
alitamovie,0.5662411,0.0,0.35947287,0.0,0.6127033,0.26268813,0.0,0.0,0.9147162,0.30735505,0.7725316,0.6259594,0.5601206,0.53304714,0.41856655,0.55198884,0.0,0.38995743,0.77355164,0.69842404,0.4014811,0.38042226,0.68472993,0.6289136,0.0,0.6994116,0.5912167,0.5694637,0.96252966,0.8153937,0.8235815,0.20121744,0.62519425,0.72103226,0.52589214,0.5803943,0.6129218,0.0,0.5907557,0.679948,0.6383076,0.0,0.0,0.6930855,0.89178175,0.68088496,0.7225636,0.0,0.55917776,0.21386957,0.48874784,0.29826626,0.0,0.35056752,0.17177406,0.0,0.2775944,0.42396256,0.6617841,0.094505265,0.3641186,0.8793075,0.27986485,0.08856977,0.7247682,0.7764833,0.0,0.0,0.4155318,0.0,0.4660253,0.010711999,0.67997575,0.6141494,0.6439051,0.6604315,0.0,0.62730724,0.026646588,0.7310361,0.44625068,0.90601903,0.31206334,0.68797886,0.14688616,0.41686803,0.23704158,0.0,0.36743197,0.121626616,0.54391,0.8124893,0.56039697,0.6849319,0.7200314,0.7822599,0.9446521,0.39989838,0.2979973,0.1950404,0.66385406,0.7208763,0.6875597,0.5082753,0.17210397,0.48019445,0.0,0.592731,0.60019565,0.0
