movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.5917249,0.44105896,0.23494446,0.733855,0.41166922,0.42030233,0.13735563,0.58174825,0.67633885,0.6890617,0.29099515,0.43468282,0.2821062,0.3952857,0.2810707,0.17240185,0.5381407,0.69143635,0.6168356,0.2848358,0.6738147,0.86220205,0.33158877,0.0,0.3734801,0.41612843,0.24426158,0.0,0.62510645,0.32468143,0.62999105,0.57312256,0.54502267,0.39878413,0.53488237,0.39711502,0.24293134,0.33494273,0.4095056,0.0,0.42315045,0.49368063,0.6560972,0.4008407,0.15887001,0.48202723,0.7910315,0.39120236,0.55955344,0.5714714,0.4451316,0.3687574,0.6602555,0.5643519,0.24235645,0.5237024,0.68089896,0.0,0.6180862,0.2575114
47metersdown,0.54095936,0.5292373,0.06811818,0.62712055,0.50825226,0.64496416,0.03622227,0.7989075,0.7060379,0.34937128,0.35826728,0.4499568,0.39050016,0.57463074,0.15696503,0.18662915,0.52786934,0.7650811,0.67454475,0.2845301,0.38628325,0.46814436,0.46565488,0.0,0.36397862,0.6387894,0.21845084,0.0,0.529943,0.48822868,0.6850068,0.55556655,0.4499607,0.2869499,0.41331056,0.50482535,0.01783958,0.5328356,0.5252487,0.0,0.37583703,0.36823612,0.2789481,0.6303968,0.34224343,0.6879772,0.71060455,0.46552166,0.87333035,0.6182304,0.6348914,0.43574747,0.6489744,0.3977542,0.15897112,0.5230084,0.7237703,0.0,0.6363059,0.41110313
abeautifuldaymovie,0.41932186,0.49101606,0.16420053,0.45515558,0.44793585,0.32947597,0.028040987,0.6394611,0.48134223,0.45486587,0.2717913,0.3352126,0.35563597,0.38532382,0.38202533,0.062980205,0.49535948,0.38095132,0.5137206,0.23939781,0.5198563,0.6815258,0.2540558,0.0,0.16972932,0.4204338,0.16769324,0.0,0.53893673,0.27968356,0.4824419,0.6331204,0.54752547,0.4499341,0.3888797,0.41263002,0.0,0.33497286,0.44921866,0.0,0.35359573,0.3742529,0.48491964,0.41026533,0.19286379,0.35681337,0.6127517,0.31059954,0.47991657,0.41995856,0.58068967,0.20633818,0.5755627,0.5774573,0.24609682,0.44917563,0.640097,0.0,0.6012012,0.2563468
abominablemovie,0.9793112,0.4634441,0.4174929,0.42294982,0.670192,0.50452536,0.30354312,1.0630413,0.7533189,0.8438631,0.4526083,0.5644305,0.78412414,0.67580384,0.6422646,0.027450692,0.83243084,0.7810641,0.8407685,0.19724365,0.98411185,0.57784396,0.2826645,0.0,0.44713265,0.900249,0.26908922,0.0,0.76781327,0.76372385,0.6674471,0.95916885,0.8450563,0.5962376,0.57461,0.48117805,0.23808536,0.68200535,1.0754622,0.0,0.48507679,0.51007146,0.94003177,0.4518311,0.08522488,0.5871358,1.049982,0.32447362,0.9597314,0.88732487,0.8757776,0.24181549,1.0995975,0.5743719,0.28995913,0.8803221,0.8842931,0.0,0.9571741,0.47092476
adastramovie,0.39484718,0.31062955,0.10007294,0.7336266,0.44850507,0.4919236,0.038347565,0.5785883,0.51248145,0.4820967,0.28154916,0.50788516,0.41868463,0.31070384,0.19801143,0.0,0.48876637,0.4524252,0.3679811,0.29397795,0.5243666,0.54299706,0.30823445,0.0,0.15561861,0.3473798,0.18878314,0.0,0.32846698,0.29967186,0.52812403,0.4273068,0.5255349,0.40855435,0.3413059,0.2652598,0.070882164,0.49038917,0.51359534,0.0,0.37362617,0.23663974,0.35439834,0.42140532,0.119090274,0.3927036,0.6725145,0.14582375,0.58738285,0.3871806,0.51322865,0.45858392,0.44933206,0.54261446,0.09150839,0.47677904,0.537107,0.0,0.6374967,0.35864827
adogsjourneymovie,1.1513873,0.70649916,0.24162361,1.1835799,0.86605465,0.78383315,0.2979572,1.1500527,1.3820934,1.3876576,0.88801575,0.6002341,1.1186683,0.9195396,0.6431185,0.0,1.2903104,1.2910419,1.5384585,0.43759587,1.2267269,1.6079631,0.7972932,0.0,0.38351357,1.2463212,0.45259872,0.0,1.0725628,0.8548854,1.182145,1.2527703,1.3820556,0.70187485,0.80760914,0.27512282,0.0,0.61315244,1.2720656,0.0,0.7127315,0.9657836,1.6217151,0.8953651,0.46613392,1.3421569,1.7609,0.7414976,1.3562608,1.2991985,1.2410185,0.7485773,1.201761,0.95815885,0.6383782,1.290528,1.2643881,0.0,1.7769599,0.32444972
aftermathmovie,0.34275457,0.39387262,0.13228872,0.53029245,0.3524621,0.3043419,0.029179586,0.45308822,0.43703595,0.3120843,0.2816187,0.38109624,0.34285784,0.33886984,0.32026213,0.11778393,0.29445946,0.4698631,0.45672554,0.26624256,0.48290846,0.5452245,0.2909732,0.0,0.081154004,0.4332889,0.078693196,0.0,0.45920923,0.23291236,0.44707823,0.3667865,0.50401866,0.38303408,0.3033086,0.37609947,0.038444337,0.3245453,0.3804138,0.0,0.36034462,0.38008195,0.47017127,0.26704466,0.04381773,0.3965205,0.5512562,0.19945973,0.4400192,0.4287963,0.25194168,0.3240966,0.36711666,0.4341366,0.08087781,0.3394976,0.45358032,0.0,0.49076748,0.22619206
aftermovie,0.35362318,0.26979074,0.22864214,0.46146622,0.39642313,0.43848857,0.17907588,0.46670508,0.42807186,0.5695531,0.2865284,0.3419489,0.44983378,0.3203759,0.3460541,0.13344625,0.5151721,0.5218095,0.4778096,0.23149084,0.62447727,0.48921615,0.24231493,0.0,0.17053986,0.46376714,0.14069267,0.0,0.47745386,0.36992523,0.51738495,0.62022585,0.6116918,0.19608259,0.38407707,0.24001414,0.00050672144,0.3325084,0.60105103,0.0,0.295921,0.15500613,0.46890572,0.40242165,0.13161078,0.46936247,0.5806582,0.1867117,0.64630777,0.25138626,0.5758805,0.29880193,0.5421856,0.26240796,0.14720222,0.5106704,0.5742265,0.0,0.6225703,0.32176474
ahiddenlifefilm,0.23678671,0.18378651,0.095562056,0.22820593,0.21037047,0.18881547,0.0695951,0.28074312,0.256877,0.2564197,0.13039853,0.19181617,0.19676691,0.18437424,0.14765215,0.05055589,0.2058563,0.25673884,0.27526188,0.112833954,0.27164677,0.30035228,0.1575315,0.0,0.1092698,0.2340264,0.07651083,0.0,0.25196707,0.18243885,0.22715995,0.26160273,0.23037261,0.1694328,0.18981856,0.16717456,0.046329424,0.15531497,0.2380769,0.0,0.18496726,0.15167964,0.24395445,0.19063441,0.072169945,0.21076195,0.2776765,0.14255011,0.29138207,0.23485969,0.22171822,0.13796392,0.24875322,0.20852058,0.09723012,0.22097771,0.28409156,0.0,0.30063927,0.13742296
alitamovie,0.48693216,0.60051364,0.35009915,0.81876004,0.65087914,0.3355924,0.1543613,0.71245974,0.62680984,0.70739836,0.16510476,0.59689826,0.72664165,0.46555015,0.6323536,0.0,0.5102174,1.0284116,0.9210503,0.32092026,0.79882264,0.94031465,0.33070967,0.0,0.3495962,0.9383147,0.27054983,0.0,0.6149954,0.5584638,0.6152579,0.58227324,0.57643175,0.44267598,0.4116709,0.3990518,0.14415127,0.53801453,0.65593356,0.0,0.5253493,0.26057434,0.62003165,0.6361239,0.28770348,0.77527964,0.8254643,0.38508412,0.77298254,0.7132226,0.7006079,0.49318716,0.77583027,0.66768175,0.3545069,0.88744676,0.7815432,0.0,0.8244167,0.73422366
angelhasfallen,0.66479445,0.4292689,0.3765797,0.8176321,0.5154578,0.44756523,0.2660635,0.70701796,0.80513424,0.91393846,0.42709434,0.52027726,0.5596508,0.60980904,0.41334644,0.19744764,0.82753336,0.9346172,0.86443526,0.3375369,0.83907044,0.97455335,0.47387096,0.0,0.38927552,0.54809487,0.36649403,0.0,0.37893847,0.6261271,0.490398,0.7558936,0.67144305,0.4595016,0.5816394,0.67478126,0.34978065,0.4046251,0.4909982,0.0,0.5133651,0.3611131,0.87224185,0.49655545,0.0,0.6726925,0.9123315,0.3247128,0.9440819,0.8610326,0.6736984,0.40308565,0.8896371,0.6156818,0.20042565,0.57305413,0.7738178,0.0,0.7854242,0.2979367
