movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.3484172,0.21825153,0.44041824,0.34355968,0.7795357,0.4944108,0.26828307,0.55806196,0.42993587,0.40152192,0.40888995,0.06830497,0.06385337,0.32978693,0.3655866,0.47600764,0.33095798,0.29257038,0.4445138,0.12787762,0.57847637,0.21083005,0.34362108,0.21507694,0.5029552,0.0,0.12677738,0.45461324,0.22962724,0.30888823,0.5383211,0.42128953,0.34683144,0.22355744,0.037153043,0.38616958,0.0,0.4878631,0.0,0.0,0.19926152,0.2990343,0.24136858,0.3266237,0.0,0.0,0.3989214,0.4066603,0.554168,0.4172788,0.3773607,0.0,0.35438204,0.0,0.38350695,0.26736337,0.32207245,0.19288361,0.28734693,0.24473973,0.31157258,0.0,0.2963,0.4053035,0.17245817,0.3680408,0.35848823,0.0,0.23799732,0.3392856,0.28153685,0.0,0.51754326,0.29244173,0.30608875,0.3272726,0.32080135,0.5449935,0.51648504,0.37095243,0.36418498,0.75152814,0.35187346,0.18494229,0.0,0.53262985,0.61731553,0.3686614,0.34617302,0.16439831,0.3775609,0.49086,0.23706876,0.5401424,0.0,0.4611066,0.4134017,0.16713275,0.47616166,0.47821125,0.17739324,0.630669,0.35893488,0.41910163,0.3561553,0.3528101,0.0,0.45458627,0.14831817,0.28869286
47metersdown,0.65297455,0.52259445,0.23442176,0.27060413,0.29753423,0.504673,0.3004273,0.60681844,0.3120519,0.36300144,0.38183278,0.22764799,0.0,0.5631481,0.22707911,0.5479768,0.35441205,0.27621937,0.6929242,0.0,0.90585387,0.3816205,0.3249318,0.456478,0.6246503,0.0,0.12618315,0.37132904,0.3872728,0.5671345,0.4699949,0.4293446,0.31173474,0.50181985,0.13222237,0.5703744,0.0,0.54850996,0.0,0.0,0.09256851,0.5306839,0.23635936,0.34595242,0.0,0.0,0.42223805,0.17293638,0.40837124,0.5896208,0.4842739,0.0,0.50665843,0.0,0.3587618,0.48348424,0.31673783,0.0,0.35162014,0.3127362,0.21741256,0.0013222491,0.31110346,0.76490027,0.23355724,0.43366948,0.32234588,0.0,0.52195245,0.36284846,0.13977663,0.0,0.6822793,0.6128987,0.45865512,0.3773258,0.21539155,0.7247859,0.30332983,0.401824,0.40349942,0.5857657,0.55965114,0.44818974,0.0,0.23861022,0.5889044,0.42342836,0.3407391,0.3450423,0.34362856,0.447173,0.38750166,0.60863674,0.0,0.46270162,0.65061325,0.21635051,0.42341676,0.4549469,0.1834454,0.5764489,0.57318324,0.47484544,0.42322,0.43290547,0.0,0.42514142,0.2600147,0.24478182
abeautifuldaymovie,0.2928243,0.36001945,0.38366786,0.2399778,0.41141704,0.24378364,0.1760559,0.42062637,0.3257566,0.3877771,0.31608143,0.019138856,0.06198345,0.3229084,0.33387125,0.45689517,0.16756144,0.23428862,0.5075641,0.0897585,0.43449646,0.23215652,0.31562257,0.24090081,0.090252,0.0,0.047503583,0.42566165,0.1044187,0.28666013,0.45759347,0.32438552,0.20157552,0.3402,0.079095945,0.37308154,0.0,0.47551236,0.0,0.0,0.18873334,0.3957604,0.11821013,0.27679557,0.0,0.03499242,0.39583626,0.11406675,0.5006665,0.47962394,0.30291322,0.0,0.2657178,0.0,0.31576937,0.28982073,0.33331394,0.32073504,0.5062284,0.2704473,0.35210457,0.0,0.1955958,0.4893504,0.27693874,0.21019858,0.19753584,0.0,0.17210291,0.33219427,0.036720023,0.0,0.40847358,0.3847029,0.35645837,0.41721827,0.32576954,0.48738584,0.46174762,0.37189615,0.40805382,0.5169775,0.34944394,0.1547141,0.026588297,0.46897063,0.4065656,0.263293,0.23943166,0.20914936,0.2752508,0.33706892,0.1753365,0.43764085,0.0,0.31557733,0.22909789,0.13032681,0.46226072,0.47345737,0.027618874,0.45067447,0.36590648,0.3300465,0.2171221,0.37674615,0.024686275,0.31084144,0.13340205,0.30004096
abominablemovie,0.63024443,0.43813527,0.7101814,0.28306645,0.7812074,0.60513705,0.4501598,0.9656393,0.31543565,0.5632501,0.44715628,0.09567273,0.18355957,0.47661462,0.6301572,0.57655627,0.3339205,0.3152513,0.703042,0.12472805,0.97449714,0.57454693,0.45686716,0.37058672,0.7161494,0.0,0.21180964,0.9467184,0.42882207,0.7205634,0.8576865,0.5244043,0.19313431,0.25796208,0.1363566,0.6592924,0.0,0.5997775,0.0,0.0,0.24565053,0.35427624,0.16008481,0.4312363,0.0,0.0,0.3830948,0.22220789,0.5517208,0.9702122,0.4627419,0.051967464,0.8777657,0.0,0.2902781,0.5222085,0.34077483,0.38659033,0.51356906,0.28880745,0.5043578,0.0,0.1848594,0.5863114,0.014138213,0.5189515,0.27671844,0.0,0.16296594,0.644874,0.14904557,0.0,0.58709514,0.71468395,0.21353179,0.6310862,0.28806895,0.48980215,0.6559289,0.51937336,0.7407855,0.8456747,0.7498157,0.31089422,0.0,0.52823424,0.8646715,0.3508036,0.25745332,0.1996494,0.2574717,0.5449225,0.24153289,0.9320685,0.0,0.42018893,0.4289916,0.16809149,0.55550504,0.58981335,0.30421847,0.70924854,0.5664916,0.55806327,0.3529748,0.57960635,0.0,0.6059903,0.45779255,0.4790132
adastramovie,0.3564982,0.3603576,0.25404108,0.10464303,0.34033996,0.44058636,0.16776629,0.4542255,0.22415374,0.4052579,0.3141554,0.0004633125,0.048118263,0.14212438,0.34170178,0.4377091,0.16402295,0.13838355,0.42350584,0.0,0.48204395,0.39810878,0.34038925,0.1570345,0.3293066,0.0,0.058351308,0.48149177,0.21690017,0.3355323,0.4074257,0.2509544,0.21304429,0.2632311,0.0,0.26099327,0.0,0.34107268,0.0,0.0,0.21372202,0.2859588,0.34080747,0.29237995,0.0,0.04915604,0.31372932,0.15832594,0.5094364,0.46493265,0.5228273,0.0,0.4239459,0.0,0.22983961,0.31495816,0.23644963,0.20002611,0.381563,0.18487087,0.4359443,0.01868136,0.2282209,0.40006086,0.20430712,0.18079339,0.27970973,0.0,0.3404895,0.48454362,0.17497371,0.0,0.5280566,0.41866976,0.4301917,0.28816804,0.16681129,0.32026824,0.30655074,0.4506337,0.3952913,0.4850712,0.3344893,0.17782065,0.0,0.34032002,0.46846026,0.16442564,0.2232337,0.2769038,0.0955062,0.36424053,0.17207661,0.41870844,0.0,0.20786195,0.3574399,0.09541458,0.3849072,0.3543582,0.25597262,0.4130392,0.32991531,0.36214593,0.4170154,0.22770283,0.0,0.3523246,0.22403154,0.3196368
adogsjourneymovie,0.6715526,0.6899013,0.81598896,0.306944,1.1806854,0.76660156,0.72279423,1.212522,0.57452464,1.3403364,0.99961907,0.0,0.21316133,0.66273624,0.79857755,0.96766186,0.5690449,0.38503954,0.75869703,0.16622779,1.403567,1.0921404,0.79754406,0.5166544,1.0584891,0.0,0.4377808,1.2551199,0.608061,0.6393677,1.0569953,0.6110728,0.5290772,0.84939396,0.0,0.799132,0.0,1.0626606,0.0,0.0,0.34377438,0.73163855,0.12673926,0.69451183,0.0,0.0,0.62039965,0.47756216,1.1599991,1.1990364,1.0920842,0.121167526,1.1055394,0.0,0.5901904,0.73410046,0.77942604,0.49062124,1.1906986,0.8392941,0.7577367,0.0,0.2506409,0.8440518,0.30272016,0.60272914,0.71758,0.0,0.5476482,1.0229222,0.5951535,0.0,1.2285643,0.84304726,0.6994123,0.531351,0.43429136,1.4428488,0.9849038,0.90827674,1.3920043,1.2391955,1.0995772,0.39639065,0.0,1.3485401,1.413429,0.7539655,0.7878118,0.4134758,0.82573277,0.9791927,0.55384123,1.2874309,0.0,0.6930684,1.0039909,0.40983358,0.91438615,1.1680268,0.42798653,1.3453498,0.91110045,0.809403,0.7666013,0.57396644,0.2771057,0.7206982,0.5131191,0.612879
aftermathmovie,0.2466066,0.2628494,0.22879294,0.16081876,0.3523027,0.37634495,0.20831995,0.3542399,0.1112595,0.355274,0.29700148,0.0,0.14997315,0.20522398,0.1945885,0.24859244,0.17240095,0.31776795,0.28408444,0.07159942,0.46709788,0.29440513,0.16854277,0.2285888,0.12447216,0.0,0.0,0.37236947,0.28564486,0.28242102,0.29298568,0.21989396,0.1886618,0.21800083,0.15056594,0.27205196,0.0,0.328728,0.0,0.0,0.09735933,0.21763964,0.14764225,0.28950056,0.0,0.0,0.31052932,0.21545279,0.3258339,0.36094335,0.38429677,0.026458673,0.25670284,0.0,0.23868461,0.35518295,0.21394832,0.24169204,0.22423261,0.14991263,0.29893795,0.069986746,0.18704532,0.33893228,0.097665794,0.30299556,0.22188653,0.0,0.16814467,0.28354907,0.10446444,0.0,0.33542302,0.33999673,0.18759125,0.18728231,0.18163161,0.3364361,0.27266154,0.25932872,0.29887295,0.3511565,0.30186063,0.0684575,0.0,0.29105422,0.36326635,0.14743848,0.2088283,0.23047039,0.19947863,0.3002588,0.20336512,0.3659365,0.0,0.26046062,0.25985384,0.07015434,0.3533427,0.32512045,0.18312758,0.37542364,0.16431569,0.27136585,0.30214405,0.2395024,0.0935331,0.31341106,0.20721677,0.27578956
aftermovie,0.4131094,0.37552702,0.41620237,0.016537827,0.55050594,0.48169753,0.22001876,0.599972,0.31998911,0.33167353,0.30067587,0.002815852,0.03749899,0.3771601,0.4895717,0.47901493,0.33810747,0.23952179,0.5880943,0.026739964,0.5203084,0.49514374,0.354882,0.16775413,0.43056598,0.0,0.08489107,0.52806824,0.26416168,0.37838188,0.6861464,0.526555,0.1675232,0.19437817,0.1542664,0.25033152,0.0,0.51423556,0.0,0.0,0.24972495,0.2376353,0.21526375,0.36785254,0.0,0.0,0.16675556,0.25301436,0.6627191,0.40960667,0.43109488,0.046241604,0.62019783,0.0,0.22771542,0.35236552,0.22251771,0.34238878,0.29893586,0.26935142,0.4493078,0.0,0.31639183,0.4898416,0.06607645,0.5100722,0.3592536,0.0,0.12952192,0.40544212,0.2156642,0.0,0.34810546,0.37464684,0.22227871,0.23448452,0.07565068,0.6216328,0.342195,0.4655493,0.4293722,0.53001875,0.44527584,0.3740626,0.0,0.38852182,0.5591627,0.19363402,0.36848953,0.3369001,0.10140221,0.47423878,0.15835173,0.728119,0.0,0.39982298,0.49738392,0.19094013,0.54080343,0.43679786,0.41096568,0.42730907,0.3309,0.50357014,0.3419262,0.228956,0.13167194,0.44692647,0.21241382,0.21479139
ahiddenlifefilm,0.16935733,0.15406024,0.1753977,0.05531129,0.18889712,0.21193025,0.11761614,0.23886237,0.108779885,0.16191845,0.17558178,0.0021505486,0.052329652,0.12283017,0.14971334,0.18426293,0.10309631,0.11376251,0.20104742,0.028122447,0.2584949,0.18934092,0.13689914,0.10997905,0.17045185,0.0,0.040039323,0.2237824,0.12122463,0.13787372,0.22160299,0.16661622,0.09315963,0.12504937,0.03920258,0.169915,0.0,0.19462958,0.0,0.0,0.08449209,0.13969682,0.06275097,0.1590109,0.0,0.0,0.17741472,0.112442724,0.20692298,0.21994242,0.19499935,0.022465577,0.19008276,0.0,0.12165447,0.1745356,0.12585545,0.12492636,0.1939284,0.114351295,0.17752254,0.008661756,0.09292183,0.22011009,0.069576606,0.12991232,0.14523782,0.0,0.12853596,0.18757409,0.05286108,0.0,0.22036585,0.16178209,0.147177,0.14372768,0.09800948,0.20950666,0.17711203,0.19134794,0.20610659,0.20629196,0.21391913,0.074492194,0.0,0.18248111,0.20423914,0.10171891,0.13000701,0.116950855,0.11954094,0.18103334,0.11155132,0.20784137,0.0,0.17420231,0.19679494,0.08318125,0.2110911,0.1850633,0.11189715,0.20474787,0.14939746,0.1694542,0.1346793,0.15438214,0.030170908,0.19575103,0.11562797,0.112063766
alitamovie,0.7347887,0.58174133,0.7068022,0.09225661,0.7060792,0.74039525,0.341375,0.92143583,0.41195285,0.4776934,0.5836823,0.08596092,0.040370226,0.28651348,0.6013677,0.8180718,0.21890007,0.2715796,0.57514364,0.13286307,0.8653649,0.5298187,0.49736625,0.46817,0.35798708,0.0,0.24022591,0.75606585,0.37168714,0.41625345,0.956094,0.67346734,0.52229685,0.22104885,0.41087255,0.64438576,0.0,0.75977457,0.0,0.0,0.48374292,0.45195606,0.4646501,0.6070102,0.0,0.0,0.47639567,0.38003507,0.9189525,0.5034255,0.8739776,0.07097938,0.4069363,0.0,0.365379,0.6316255,0.3886069,0.43885016,0.7169823,0.32803482,0.6626403,0.0,0.44153035,0.59983295,0.18974607,0.29359046,0.47109714,0.0,0.44734553,0.7981792,0.02420929,0.0,0.86422646,0.56701267,0.1812237,0.4816036,0.3048063,0.6380956,0.344951,0.6652856,0.7996882,0.9922791,0.55335385,0.28579,0.0,0.6878301,0.96463203,0.23306514,0.35911715,0.22161965,0.3473956,0.5792084,0.28237846,0.8904609,0.0,0.42424127,0.47759256,0.2964025,0.6137683,0.66712976,0.2868262,0.7065629,0.52547127,0.5296092,0.49384815,0.5049147,0.0,0.60888493,0.25982988,0.25295812
