movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.0,0.38313323,0.0,0.46150357,0.0,0.28992316,0.0,0.5798128,0.27901405,0.17718248,0.561563,0.36108315,0.32980478,0.4191597,0.57458854,0.0,0.57481635,0.25087428,0.27286,0.412339,0.634507,0.11051022,0.25469333,0.2198824,0.41654998,0.43329984,0.0,0.0,0.052416086,0.5893432,0.07822572,0.2864898,0.17587842,0.45752457,0.37810004,0.43204832,0.27294922,0.4968833,0.3958084,0.40266812,0.40947986,0.1922765,0.34602076,0.016651649,0.31458446,0.42189053,0.36132282,0.039176084,0.12724265,0.20669211,0.38683212,0.32769582,0.30292985,0.3913864,0.514969,0.29040524,0.22825825,0.5310788,0.0,0.12373166,0.0,0.0,0.3435513,0.26595977,0.23362726,0.10284414,0.26832163,0.24874209,0.49937633,0.38762146,0.35101974,0.32971022,0.4811285,0.51522815,0.4830342,0.0,0.22764237,0.06353228,0.5401606,0.59502554,0.31681767,0.22176275,0.33009064,0.32792875,0.2060299,0.34518075,0.42930856,0.4458822,0.22314818,0.28961208,0.31587434,0.27561045,0.4501805,0.34709787,0.0,0.5339818,0.4235831,0.0,0.18564954,0.2681784,0.3322,0.0,0.29200855,0.35647795,0.30780923,0.49185127,0.4677784,0.37597165,0.26641726,0.25002986
47metersdown,0.0,0.54741174,0.0,0.50567645,0.0,0.452899,0.0,0.7108389,0.33308765,0.115028456,0.5421645,0.3955194,0.30826992,0.4126377,0.7272159,0.21035096,0.724728,0.47431114,0.41575873,0.635898,0.81073076,0.26674938,0.42929593,0.2816525,0.56114715,0.39029518,0.0,0.0,0.19140176,0.64397967,0.059409644,0.38178614,0.3551064,0.50285834,0.3828047,0.47609735,0.5079144,0.72785455,0.5960537,0.62663466,0.51195407,0.26436606,0.5529914,0.112601966,0.29172418,0.6133546,0.41972455,0.028260043,0.023577299,0.018364135,0.507663,0.5480189,0.23881856,0.5357868,0.4318204,0.40211454,0.17534383,0.5425881,0.017094808,0.11583724,0.0,0.0,0.29993197,0.27320975,0.46293998,0.4283164,0.3622444,0.355238,0.6662187,0.3276837,0.2257219,0.5971759,0.61369467,0.5408092,0.48845574,0.0,0.28497756,0.23480912,0.55390626,0.51025593,0.50591457,0.3584971,0.52355826,0.24911809,0.32109687,0.29141182,0.5072123,0.43718717,0.14437875,0.4601791,0.31834581,0.355683,0.69564766,0.46550572,0.0,0.50051904,0.47702557,0.0,0.5608344,0.29218662,0.3933852,0.0,0.49001977,0.340257,0.53335696,0.7546569,0.40539697,0.60430664,0.20717123,0.6600175
abeautifuldaymovie,0.0,0.4358943,0.0,0.31139794,0.0,0.38314193,0.0,0.4465896,0.20857331,0.08403492,0.4380272,0.2446916,0.4394598,0.2602836,0.60514635,0.025472388,0.666454,0.26678246,0.31354022,0.38541088,0.6594965,0.25487572,0.24147275,0.22921434,0.47354725,0.4084994,0.0,0.0,0.08951296,0.47796,0.065543965,0.4138747,0.1726653,0.2806801,0.27518976,0.34388983,0.3961952,0.58262444,0.32234403,0.4203823,0.32545167,0.07356338,0.35552078,0.22113855,0.21263707,0.47995996,0.26948032,0.049090028,0.0,0.15862237,0.30909613,0.46867839,0.3393325,0.31226084,0.3858807,0.31846994,0.20151363,0.34156057,0.0,0.15931663,0.0,0.0,0.29656336,0.30999193,0.31269115,0.29650414,0.27454564,0.33808622,0.27026263,0.27802455,0.18848056,0.3413238,0.5585102,0.6397065,0.5263524,0.0,0.25659537,0.0,0.59595096,0.38956147,0.4331321,0.3075344,0.41085345,0.4047677,0.2966156,0.4354419,0.52372146,0.509827,0.4007755,0.3141522,0.31646985,0.36798686,0.41784197,0.4776398,0.0,0.5314635,0.57427096,0.0,0.42858836,0.24081899,0.2847163,0.0,0.40225726,0.49108934,0.33916253,0.4842496,0.44584075,0.34553087,0.18616918,0.2904516
abominablemovie,0.0,0.72173786,0.0,0.7774432,0.0,0.613581,0.0,0.8821484,0.4459088,0.20293595,0.6958957,0.79342395,0.5067618,0.52690566,0.99303573,0.20682909,1.004839,0.4445978,0.22994813,0.60050726,1.0335157,0.24476963,0.2246349,0.33000016,0.90721387,0.7218134,0.0,0.0,0.20404488,0.9679529,0.39323685,0.3775404,0.40868282,0.5982948,0.77734995,0.64756554,0.5386409,0.96839684,0.64691156,0.77580255,0.5948879,0.4560883,0.6938123,0.0,0.35814908,0.4335167,0.53820014,0.07263584,0.13554393,0.5394851,0.58071077,0.68744045,0.28674227,0.53059083,1.0039968,0.7248804,0.2926801,0.5868207,0.0,0.45628512,0.0,0.0,0.4459376,0.3709417,0.5340443,0.22861588,0.5728793,0.5630358,0.54144233,0.6893904,0.26058584,0.68860245,0.45691752,0.75157166,0.98424417,0.0,0.6237741,0.0,1.0504419,0.7181673,0.77332926,0.24788104,0.72634214,0.69189745,0.42291218,0.81303173,0.9011388,0.56740683,0.41439942,0.5677812,0.3744221,0.29956102,0.782785,0.77354205,0.0,0.75766534,0.71814287,0.0,0.25241026,0.329002,0.52716357,0.0,0.57554287,0.62345445,0.30150467,0.82645583,0.85347384,0.7448854,0.069895566,0.68612784
adastramovie,0.0,0.34334838,0.0,0.23840357,0.0,0.077498466,0.0,0.47547963,0.3195655,0.07657359,0.51285976,0.3978991,0.27098185,0.23320901,0.75823605,0.018189874,0.58751094,0.34034556,0.30804014,0.32370967,0.5194417,0.20247434,0.22837113,0.09890521,0.30601665,0.43785742,0.0,0.0,0.054377675,0.43252763,0.0,0.38418844,0.3135129,0.2552933,0.26078635,0.3330191,0.33005598,0.58421266,0.286008,0.31778774,0.35032788,0.09202492,0.42653617,0.09098005,0.17878819,0.49473068,0.36978373,0.0,0.10371334,0.05534042,0.37574258,0.38857383,0.33547097,0.33846557,0.3352039,0.3024465,0.14530386,0.41638875,0.0,0.10072307,0.0,0.0,0.3151415,0.19905102,0.20117643,0.21729259,0.2509415,0.44652718,0.4917734,0.38765827,0.30547068,0.35427493,0.42146763,0.39732125,0.40089047,0.0,0.39123717,0.036686346,0.534624,0.42141607,0.38255605,0.23428287,0.31278595,0.2544637,0.115470424,0.29199833,0.20751038,0.27007413,0.2735265,0.40093917,0.1679075,0.30499458,0.3776545,0.39422542,0.0,0.3826465,0.32959622,0.0,0.28728268,0.16614304,0.2538537,0.0,0.31665438,0.22082363,0.30981508,0.40190464,0.37858352,0.3795696,0.053183064,0.4768911
adogsjourneymovie,0.0,1.3948122,0.0,0.9042258,0.0,0.38357675,0.0,0.8474379,0.3728656,0.27945137,0.94413215,0.32619146,0.50699896,1.0870078,1.2047826,0.118264504,1.2902007,0.7048427,0.74242586,0.8990351,1.5042889,0.6507998,0.41783822,0.15383744,0.98174435,1.2266613,0.0,0.0,0.17373769,1.3037119,0.07691122,0.7985391,0.41554347,0.70022196,1.0855198,1.0826361,0.8774939,1.3194607,0.76429576,0.9018604,0.9848182,0.47633994,0.63045776,0.018162396,0.85371053,0.94736075,0.9535413,0.0,0.22802058,0.04934455,0.6532407,0.99659604,0.87812436,0.79930377,1.2633132,0.7800252,0.21226273,0.72129714,0.0,0.24705881,0.0,0.0,0.81681365,0.6983173,0.22855799,0.50105757,0.5157283,0.82138526,1.158571,1.1088107,0.73902595,0.68479544,1.1300814,1.1478432,1.3656464,0.0,0.4899176,0.29760528,1.1109055,0.76395345,0.5428426,0.65599275,0.7059098,0.64442486,0.67217404,1.0592748,1.061655,1.0333427,0.60147375,0.64810956,0.4638232,0.3888677,1.017513,1.0693731,0.0,1.059345,1.0142026,0.0,0.82737637,0.3811573,0.70432526,0.0,0.81875414,0.5855245,0.6341365,1.1292064,0.6487415,1.1501156,0.18763429,0.44001985
aftermathmovie,0.0,0.35465628,0.0,0.23668432,0.0,0.16762961,0.0,0.23482276,0.19863522,0.0419148,0.3173911,0.3021291,0.26585227,0.26802358,0.34338933,0.0,0.4086187,0.21948303,0.14891219,0.23959084,0.47627044,0.17243516,0.1886498,0.06912725,0.33166745,0.35912523,0.0,0.0,0.06921716,0.46403968,0.02490013,0.3014585,0.224134,0.32073507,0.43671525,0.30862805,0.21174818,0.35946205,0.32643718,0.34701094,0.36387515,0.16587393,0.23671801,0.15189168,0.23007455,0.43458286,0.29104486,0.0,0.06500966,0.16282396,0.24147454,0.3080452,0.2306111,0.32848728,0.31847802,0.2896187,0.043989282,0.30090892,0.03332768,0.11175237,0.0,0.0,0.23065493,0.2050924,0.14888236,0.12345863,0.19311641,0.31824976,0.29742712,0.32620493,0.10309075,0.29605746,0.32227418,0.35927722,0.34627202,0.0,0.229228,0.0,0.3564038,0.31562907,0.24228466,0.20997456,0.3840125,0.1917484,0.20592582,0.26111865,0.24498719,0.27510762,0.13707727,0.20503534,0.092711434,0.17473012,0.31317097,0.21663626,0.0,0.36059073,0.36497796,0.0,0.2608019,0.21103504,0.17835362,0.0,0.3340874,0.14921305,0.28211796,0.34810454,0.37846372,0.31316206,0.093619674,0.22145496
aftermovie,0.0,0.4649378,0.0,0.2676482,0.0,0.24468742,0.0,0.38082606,0.102647744,0.0,0.2941139,0.2700021,0.28927514,0.3430251,0.5659182,0.061379828,0.48698452,0.29446992,0.2668331,0.26981544,0.49850747,0.16484687,0.17670555,0.21781597,0.39045987,0.34967646,0.0,0.0,0.0031543132,0.47345662,0.07329876,0.2501237,0.29246584,0.26767662,0.35376596,0.33403426,0.31718513,0.4192851,0.14191286,0.3199835,0.48510662,0.13861978,0.26671875,0.12786202,0.34970203,0.5033893,0.27903894,0.02420711,0.12568538,0.13194111,0.3397115,0.4455872,0.25705004,0.27200937,0.3350702,0.30916142,0.12745623,0.4695514,0.0,0.06793963,0.0,0.0,0.33623806,0.27740514,0.24945045,0.20181039,0.22058,0.3196454,0.26440206,0.38609242,0.16520934,0.33207655,0.41357857,0.36539912,0.45367724,0.0,0.25101852,0.043547973,0.46219075,0.3189814,0.32302403,0.15879466,0.26217335,0.21916391,0.20958307,0.3564585,0.30357483,0.32905746,0.23682784,0.33162007,0.23122004,0.3113845,0.4637031,0.22105673,0.0,0.4263017,0.43545574,0.0,0.33140352,0.21670717,0.2831234,0.0,0.27183768,0.23029885,0.26790833,0.38230973,0.4430547,0.1841334,0.09703988,0.27861607
ahiddenlifefilm,0.0,0.16391133,0.0,0.14777684,0.0,0.11545966,0.0,0.19052182,0.08548968,0.03485411,0.201261,0.16615106,0.13418053,0.14296657,0.24570438,0.02881845,0.2537666,0.11652218,0.10913255,0.15966316,0.2721484,0.08012587,0.09977671,0.08477795,0.18449865,0.18611923,0.0,0.0,0.04272315,0.21759132,0.04586283,0.153081,0.1257785,0.1436064,0.17574824,0.1612297,0.15207246,0.2266326,0.15765314,0.15806925,0.18856275,0.07238848,0.13089065,0.036207873,0.10049964,0.19963312,0.14040834,0.0,0.035151657,0.07088779,0.1553489,0.16243534,0.10899185,0.1639323,0.20071205,0.13955034,0.060211252,0.18709916,0.0,0.065884925,0.0,0.0,0.15290092,0.091639206,0.11454261,0.07716723,0.10910629,0.15646414,0.16777177,0.16019906,0.10248488,0.15570955,0.18750232,0.17466617,0.21036066,0.0,0.13254832,0.007947305,0.22561869,0.1752828,0.1539398,0.10774499,0.16153245,0.12387891,0.101269394,0.15224689,0.17380932,0.15508872,0.11494681,0.14188054,0.101117425,0.10838024,0.19672263,0.19049019,0.0,0.19828738,0.20877092,0.0,0.1529018,0.09336716,0.13571514,0.0,0.16857272,0.14816342,0.1542644,0.19454047,0.16611741,0.1710311,0.06440346,0.131101
alitamovie,0.0044121863,0.5204957,0.0,0.383205,0.0,0.35250068,0.0,0.7236026,0.3325477,0.0,0.5402062,0.54056364,0.5268451,0.34266073,0.67236245,0.25888723,0.70374036,0.21939069,0.44040406,0.6666092,0.79917276,0.27587196,0.27011043,0.3624707,0.42040533,0.32290447,0.0,0.0,0.038582623,0.6550036,0.0,0.45791987,0.60054153,0.35998982,0.60233724,0.58575183,0.43762192,0.5711974,0.4754309,0.5372934,0.3972793,0.25722468,0.37304527,0.3707322,0.05931095,0.5287529,0.48904362,0.0,0.0,0.09831159,0.27842942,0.47041866,0.43136933,0.5356871,0.4587787,0.49114642,0.10764192,0.74705243,0.0,0.28090024,0.0,0.0,0.24630792,0.17538214,0.4551638,0.078345574,0.28928992,0.3109182,0.46128035,0.69563967,0.3326269,0.53988856,0.6328183,0.5824755,0.64295244,0.0,0.5338637,0.0,0.72907513,0.62842965,0.4716063,0.4793656,0.51059824,0.34981915,0.25151363,0.36527383,0.5401091,0.43610862,0.1664716,0.48072428,0.36796805,0.19127938,0.5849839,0.53918123,0.0,0.6699647,0.35453308,0.0,0.51589847,0.3785457,0.31779635,0.0,0.5528753,0.28912732,0.35663053,0.6770395,0.4178668,0.634506,0.11226781,0.48297417
