movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.27900133,0.56199104,0.18883424,0.485543,0.0,0.2903644,0.40933865,0.44964445,0.39766866,0.33272278,0.22711909,0.0,0.56296986,0.4143898,0.618147,0.15802622,0.4424594,0.6464124,0.35669187,0.32821843,0.0,0.31859064,0.5585873,0.34616396,0.27768135,0.33252499,0.0,0.2407136,0.2818985,0.22063275,0.52615696,0.23351496,0.4003481,0.0,0.0,0.27300474,0.0,0.2972546,0.34499237,0.45674142,0.63403416,0.0,0.6290297,0.0,0.38950682,0.60841453,0.28589556,0.4433357,0.0,0.42515427,0.19338566,0.14763618,0.6019036,0.5745833,0.041675314,0.24082556,0.5054002,0.44308507,0.6075382,0.0,0.598063,0.6709635,0.29781824,0.38915852,0.3156981,0.0,0.0,0.0,0.0,0.3638369,0.0,0.19168088,0.09448176,0.4840021,0.50033784,0.20918868,0.0,0.0,0.55839217,0.34011254,0.46236998,0.0,0.4096182,0.3106669,0.6345127,0.6480118,0.6238417,0.5083355,0.0,0.8141205,0.251344,0.4812641,0.021897316,0.40894085,0.55086654,0.43527603,0.552744,0.4855624,0.0,0.36765715
47metersdown,0.4315625,0.74379176,0.11845923,0.39930126,0.06195722,0.4429004,0.42148098,0.4938043,0.34648877,0.2699166,0.19321486,0.0,0.38105944,0.30321795,0.60166055,0.33990398,0.13388214,0.28540918,0.5555933,0.027332343,0.07055028,0.3315682,0.48450023,0.26944044,0.43122458,0.39975187,0.0,0.2884759,0.1445166,0.0024371855,0.36848468,0.34108636,0.43079758,0.0,0.017552242,0.50657946,0.0,0.22035983,0.4756665,0.52837586,0.60009193,0.0,0.5578631,0.0,0.657627,0.62418675,0.26318634,0.3119259,0.12769279,0.16525021,0.20223856,0.38377365,0.5651397,0.34649116,0.056354307,0.238283,0.5226784,0.57168424,0.64991176,0.0,0.48281088,0.55164045,0.527405,0.38558042,0.1135678,0.0,0.2100562,0.1224216,0.11381441,0.38395458,0.0,0.42553458,0.24734253,0.687856,0.40151283,0.08642589,0.0,0.0,0.36790338,0.3643181,0.5905699,0.0,0.5951771,0.3414029,0.6895293,0.64143115,0.47365198,0.40869778,0.0,0.65213895,0.38952556,0.4638158,0.0,0.24635065,0.57243484,0.6288119,0.4846267,0.5022192,0.0,0.46065697
abeautifuldaymovie,0.21890922,0.34256053,0.22859246,0.4417981,0.0,0.30290738,0.364393,0.35382986,0.3831227,0.26152125,0.2713128,0.0,0.43867558,0.43051058,0.517132,0.16174829,0.25112543,0.59781414,0.47050035,0.28148407,0.15819061,0.40026757,0.5216977,0.33013847,0.32531545,0.42163995,0.0,0.2266851,0.070902035,0.18358287,0.53358763,0.17103092,0.3719079,0.0,0.0,0.2711803,0.0,0.24518889,0.36529857,0.41296238,0.52568245,0.0,0.340751,0.0,0.53811055,0.44865477,0.24388531,0.29966387,0.20272425,0.38819945,0.12665929,0.014343139,0.336181,0.3214432,0.0,0.29673696,0.5004595,0.5071261,0.36974365,0.0,0.5092078,0.6380535,0.36831617,0.17227185,0.26766074,0.0,0.0,0.0,0.0,0.43792495,0.113375306,0.271305,0.1046291,0.51725507,0.6739408,0.328592,0.0,0.0,0.5024317,0.27243447,0.5118223,0.0,0.32005194,0.21162823,0.54807305,0.61783063,0.42373803,0.3253996,0.0,0.6365863,0.35656095,0.36939782,0.0,0.2008613,0.5516377,0.3479398,0.44963476,0.2784711,0.0,0.19767278
abominablemovie,0.642031,0.6585908,0.15184914,0.5368002,0.0,0.1669942,0.51906526,0.91006327,0.3740591,0.3442318,0.13558957,0.0,0.8924805,0.42822266,0.7207169,0.1674832,0.31681117,1.0135398,0.71794534,0.27373675,0.03657999,0.48627013,0.84297246,0.73438627,0.15682428,0.4931957,0.0,0.40315,0.22763579,0.4400017,0.6376146,0.15180492,0.56431067,0.0,0.0,0.58972114,0.0,0.81781715,0.685741,0.34471062,0.73283315,0.0,0.793945,0.0,1.0720586,0.9284482,0.18996152,0.5157845,0.5237719,0.63159555,0.21754871,0.14915505,0.5904026,0.35644624,0.0,0.25614893,0.76685023,0.8666619,0.51700085,0.0,1.1401005,1.2388172,0.7124679,0.46779963,0.3159687,0.0,0.0,0.0,0.0,0.56589425,0.0,0.6906447,0.12068033,1.0459435,1.0414255,0.5064108,0.0,0.0,0.9478117,0.44008195,0.7776052,0.0,0.39556214,0.43705824,1.1514419,1.1955506,0.83177096,0.7457266,0.0,1.2366852,0.46648473,0.54234266,0.08750278,0.550169,0.8985428,0.49596423,0.98920554,0.7277035,0.0,0.5288809
adastramovie,0.37967268,0.28723544,0.20297948,0.34152913,0.0,0.18466994,0.33163553,0.41397956,0.3927735,0.1355061,0.27090105,0.0,0.5007415,0.44241023,0.6184483,0.1906197,0.33465958,0.55342406,0.4137775,0.32555035,0.19225115,0.31063333,0.5367634,0.36008593,0.3602997,0.3269795,0.0,0.14442599,0.37185022,0.16693355,0.3440543,0.13216634,0.29971725,0.0,0.0,0.3209569,0.0,0.38116285,0.28427294,0.3093942,0.5652385,0.0,0.499937,0.0,0.51307803,0.47907028,0.13277833,0.43396872,0.0967949,0.3154503,0.023669636,0.30624896,0.23024783,0.3024153,0.0,0.34141308,0.44619194,0.49773416,0.38329983,0.0,0.57989573,0.5166603,0.50421655,0.37241408,0.31308514,0.0,0.0,0.0,0.0,0.42725122,0.0,0.29702783,0.15022954,0.44172037,0.5615356,0.21340293,0.0,0.0,0.4780826,0.28403524,0.44850665,0.0,0.40673214,0.21811119,0.5248347,0.62779164,0.4800362,0.23673546,0.0,0.5112486,0.41924864,0.4268231,0.00038602157,0.13662675,0.5431085,0.48165256,0.5809975,0.42829016,0.0,0.33349708
adogsjourneymovie,0.50625,0.8986851,0.3609599,0.8335307,0.0,0.2447942,0.9558203,0.5076299,0.26680285,0.8400803,0.3967935,0.0,0.979756,0.56326604,0.8941981,0.55379885,0.22455144,0.8831683,0.9034977,0.81697524,0.0,0.5173018,0.9506655,0.5911536,0.7239282,0.6438896,0.0,0.47219792,0.35886362,0.50902575,0.8240949,0.68580747,0.6227437,0.0,0.0,0.58456,0.0,0.5278584,0.94336134,0.4388523,0.87056303,0.0,0.8166434,0.0,1.0334026,0.8691814,1.0972058,0.6509934,0.1948229,0.6328313,0.0,0.43189418,0.99574006,0.7902693,0.0,0.4859649,0.6983026,0.94710654,0.99700785,0.0,0.91616356,1.336324,0.49273455,0.45921305,0.73740137,0.0,0.16688064,0.0,0.023134083,0.9141872,0.37001264,0.4424299,0.058059905,1.0841715,0.9444455,0.4760106,0.0,0.0,0.80544573,0.2465921,0.8718385,0.0,0.67045236,0.64918745,1.1403354,0.87992704,0.96885866,0.5677289,0.0,1.1084191,0.2833195,0.47735748,0.13616413,0.71429455,1.2506151,0.37093246,0.917119,0.8014395,0.0,0.9898763
aftermathmovie,0.27008274,0.40933466,0.2553545,0.25514364,0.0,0.231825,0.34428984,0.31410807,0.20095646,0.14590049,0.20039561,0.0,0.33481142,0.3303603,0.44737515,0.20470528,0.16355339,0.3818935,0.25762713,0.31680518,0.17889518,0.19484402,0.41285038,0.28606018,0.3044936,0.29468405,0.0,0.15017788,0.26015365,0.15599187,0.37068522,0.13744451,0.44136995,0.0,0.037443858,0.31512582,0.0,0.2387408,0.24013783,0.29518545,0.47535282,0.0,0.29136613,0.0,0.41266042,0.40792838,0.2267438,0.29217738,0.035172693,0.20189953,0.13166845,0.23684217,0.2072596,0.2077671,0.10659559,0.24609444,0.37467745,0.40538582,0.39574093,0.0,0.43725413,0.5061708,0.3161071,0.24622399,0.18586342,0.012734244,0.0,0.039603356,0.0,0.2594065,0.0,0.23742086,0.10770771,0.34932584,0.4738048,0.16447748,0.0,0.0,0.32220018,0.30054638,0.36803508,0.0,0.37849802,0.19430283,0.6005445,0.41781357,0.42256847,0.26630765,0.0,0.48521787,0.30648875,0.35179496,0.0,0.20627189,0.43615,0.31695414,0.4641947,0.33721158,0.0,0.37888426
aftermovie,0.31789756,0.5201249,0.20382397,0.37489557,0.0,0.362153,0.38171327,0.45725316,0.20882103,0.24992436,0.16755643,0.0,0.48634568,0.23163955,0.63479763,0.30285385,0.2968693,0.37267956,0.4196397,0.3227563,0.13398966,0.34161517,0.48652178,0.2368435,0.4471092,0.1539094,0.0,0.055410407,0.17536142,0.2949088,0.34551185,0.2568569,0.36492038,0.0,0.0,0.21569923,0.0,0.2212297,0.17849487,0.15660006,0.5482284,0.0,0.3883239,0.0,0.61942595,0.3936828,0.28039905,0.405002,0.07647231,0.4099936,0.0,0.13485502,0.35960332,0.25362307,0.045319185,0.37059534,0.5626893,0.7130688,0.48286617,0.0,0.58367956,0.49288023,0.38285,0.29193428,0.28101838,0.0,0.0,0.0,0.0,0.32252556,0.16249527,0.30753645,0.14989078,0.5495217,0.6321193,0.21210095,0.0,0.0,0.2604799,0.27760485,0.3850644,0.0,0.2793306,0.27776268,0.61821765,0.5475894,0.5070242,0.31076592,0.0,0.44080532,0.43976617,0.41784245,0.07354409,0.27316916,0.4208022,0.34756184,0.57453305,0.39428407,0.0,0.4698631
ahiddenlifefilm,0.16524202,0.2077096,0.09077595,0.1988199,0.0,0.1559057,0.20215377,0.19922905,0.15929268,0.13736477,0.10446613,0.0,0.25305942,0.15985501,0.26357713,0.116220765,0.16816221,0.24266547,0.22032075,0.17840183,0.07463569,0.18585755,0.24831806,0.15648021,0.15302348,0.14876367,0.0,0.10554622,0.11888678,0.11587407,0.20073113,0.124211475,0.19805974,0.0,0.0,0.14563398,0.0,0.15878603,0.18787673,0.19273251,0.26244837,0.0,0.19098686,0.0,0.275967,0.25742626,0.15265231,0.19070497,0.0682133,0.17532168,0.053369,0.09185013,0.2135815,0.18320975,0.018710319,0.17963114,0.2574777,0.24299693,0.22667307,0.0,0.27487466,0.2942891,0.205738,0.16438985,0.13727663,0.0,0.0,0.0,0.0,0.17595851,0.038496893,0.14835358,0.04626929,0.26508564,0.26529655,0.12511744,0.0,0.0,0.22020155,0.15415771,0.23130113,0.0,0.17460304,0.117918015,0.29156753,0.28755236,0.2518976,0.17198613,0.0,0.2913411,0.17140183,0.20377842,0.0,0.12651494,0.2775692,0.21658634,0.25515038,0.19104317,0.0,0.18808195
alitamovie,0.40435013,0.71488655,0.17867167,0.39415097,0.0,0.3595126,0.45198134,0.58777606,0.6065687,0.1323639,0.28808728,0.0,0.87525433,0.420227,0.92879224,0.4472147,0.40468666,0.3270698,0.67352855,0.48658556,0.18136945,0.33949846,0.71573967,0.2808287,0.39528355,0.5009014,0.0,0.43313375,0.43815288,0.36783484,0.4702043,0.13389504,0.2674372,0.038544726,0.0,0.32785565,0.0,0.397743,0.43151405,0.26571137,0.7806194,0.0,0.71249527,0.0,0.46942663,0.5953876,0.4531709,0.40487814,0.11263563,0.23096804,0.06513648,0.31458896,0.2203249,0.5340481,0.07078472,0.44695085,0.58501554,0.62788093,0.43475989,0.0,0.59594357,0.5514859,0.5861539,0.37862545,0.24138847,0.0,0.0,0.21242256,0.03451383,0.49972636,0.050882194,0.3869859,0.14993995,0.75958645,0.4742339,0.21222384,0.0,0.0,0.6427766,0.2783886,0.56831276,0.0,0.5424219,0.06887595,0.8331589,0.71021545,0.6778729,0.57810694,0.0,0.83237725,0.26697126,0.6584149,0.002033818,0.22057892,0.53681356,0.56728125,0.7079505,0.61883056,0.0,0.605125
