movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.8870441,0.65141106,0.91224724,0.5198021,0.9669233,1.0590937,0.6702051,0.0,0.59665394,1.091568,0.8423774,0.62797827,0.837513,0.8968735,0.457928,0.99360174,1.0677798,0.40198225,0.6904885,0.8145142
47metersdown,1.0502231,0.6558591,0.6999101,0.78634924,1.1519856,0.9960418,0.74861443,0.0,0.47884157,1.1180092,0.5921665,0.78706056,1.1355857,1.1261452,0.34764242,1.036742,1.02675,0.47824508,0.99705774,1.1730305
abeautifuldaymovie,0.8735499,0.53109366,0.6752761,0.5548702,0.8711588,0.81821454,0.91836447,0.0,0.7818135,1.0918999,0.6945017,0.6368167,0.670399,0.7232741,0.28908157,0.76501244,0.7860999,0.38061798,0.51431924,0.8543372
abominablemovie,1.729259,0.75655544,0.9651815,0.80412793,1.6838357,1.2075174,1.0129541,0.0,0.85490406,1.5021164,1.1058805,1.1739372,1.0187304,1.1831564,0.64252543,1.4367464,1.3207148,0.5922667,0.6407782,1.2561918
adastramovie,0.80636644,0.60606956,0.7462763,0.4677261,1.0332909,0.7425756,0.8155982,0.0,0.7900053,0.8074403,0.74523455,0.7841775,0.556251,0.7405459,0.376072,0.7379634,0.9116607,0.40364236,0.5966605,0.7888935
adogsjourneymovie,1.7370968,1.4794618,1.401479,1.2949119,2.6694028,1.6713952,1.7335383,0.0,1.7173134,2.878053,1.1452459,1.2671013,1.4826273,1.2131208,0.87804866,1.9770772,1.9797499,1.2121588,1.6412823,2.132033
aftermathmovie,0.52022964,0.34744596,0.5024824,0.48469657,0.67995393,0.5377958,0.44425145,0.0,0.4965333,0.59648657,0.45868275,0.5945867,0.5070684,0.51353174,0.5029234,0.57174844,0.6714331,0.31590927,0.52695096,0.6287978
aftermovie,0.82690895,0.49092254,0.64607507,0.5956935,1.0058206,0.8773831,0.70596635,0.0,0.83103323,0.76121044,0.5603837,0.64425427,0.6856632,0.7049491,0.5216667,0.7107313,0.8911878,0.46528193,0.67172676,0.72838163
ahiddenlifefilm,0.3793639,0.22636074,0.35210985,0.2866944,0.477649,0.39320764,0.32011604,0.0,0.33935001,0.44537893,0.3149411,0.33841068,0.31330997,0.33788508,0.18694595,0.39753926,0.41529313,0.19338967,0.31534886,0.39131254
alitamovie,1.0783186,0.9153094,1.119817,0.9159833,1.2238526,1.0998416,1.2433547,0.0,1.0521718,1.0671165,0.90516657,0.96282405,0.8830401,0.9504695,0.2988708,1.1850569,1.151276,0.48511288,0.9472205,1.0811917
angelhasfallen,1.0082684,0.5757191,0.87246865,0.76365125,1.0718143,0.94644666,1.0554247,0.0,0.7891067,1.0568883,0.714967,1.0059648,0.5931127,0.6825973,0.6818175,1.0438428,1.0134833,0.7638197,0.89236933,1.0001866
