movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.1286745,0.6345656,0.97187597,1.1428112,0.9344415,0.8977999,1.5825487,0.8277672,1.3605626,1.2216908
47metersdown,1.0281786,0.6816555,1.3557941,1.3631585,0.9760808,1.0078622,1.488572,1.1502078,1.2043238,1.2992665
abeautifuldaymovie,0.95680463,0.84637535,0.9677982,0.83746135,0.8205899,0.7951123,1.279368,0.7785409,1.07583,1.0977935
abominablemovie,1.5369967,1.0622541,1.1157063,1.0142413,0.94397926,0.7368638,2.1650887,1.0074012,1.9615588,1.4189273
adastramovie,1.0702808,0.6402633,0.83633244,1.0412327,0.9538356,0.77885777,1.2145008,0.6656882,1.0579429,0.9801948
adogsjourneymovie,1.9408532,1.6908046,1.6813854,1.6417497,1.4153314,1.7204272,2.3660827,2.037318,2.4524798,1.4030247
aftermathmovie,0.83370733,0.6927936,0.723513,0.7202756,0.72503805,0.7778149,1.1827236,0.58575934,1.1243744,1.0257397
aftermovie,1.0914509,0.68284816,0.9938765,0.9409875,0.7884574,0.79725605,1.1694362,0.94361,1.1046214,1.1409756
ahiddenlifefilm,0.51246405,0.35833067,0.44620165,0.47732934,0.41593763,0.40716448,0.70078963,0.42450628,0.6097513,0.5412489
alitamovie,1.170568,0.90756,0.99137425,1.2956284,0.980747,0.905569,1.4996126,0.9079144,1.3161812,1.323023
angelhasfallen,1.2965975,0.91520625,1.0602276,0.9280874,1.2312393,0.91485256,1.7982973,0.8730989,1.7937064,1.2455856
angrybirdsmovie,1.6451306,1.5065377,1.5193093,1.4111754,1.1614304,2.0651543,2.5710652,1.7428341,2.7843342,2.3555133
annabellemovie,1.3372719,1.1009641,1.7381157,2.0203128,1.3132122,1.4407251,2.1187012,1.6599306,2.0319898,1.8532974
annamovie,1.0130284,0.60692954,0.9635583,1.1006039,1.1005828,1.0099266,1.510385,1.0840693,1.2639272,1.0148356
apollo11movie,0.6356402,0.40386754,0.58454365,0.69506085,0.5923163,0.57947,0.8511947,0.5602122,0.7427934,0.651687
arcticdogsmovie,1.1136019,0.724154,0.90878326,0.9454054,0.73113894,0.87018424,1.4009415,0.75735694,1.1769328,1.0700318
arcticmovie,0.6235896,0.5353692,0.5855116,0.70733714,0.5583001,0.59198385,0.9113168,0.5413356,0.731524,0.6523268
artofracingmovie,1.1062449,0.7655393,1.0033201,1.2529583,0.913846,0.98445004,1.4365923,0.72267133,1.595947,1.1849751
avengers,0.87249696,0.55558264,0.64512104,0.7545009,0.67404014,0.72746813,1.1378945,0.46115494,1.0355763,0.92496574
beachbummovie,0.6967555,0.6199586,0.76900226,0.8726807,1.0302562,0.6871189,1.1687492,0.93683285,0.97543514,0.78592885
bernadettefilm,1.3354533,0.66154265,0.9650927,1.0120693,0.6908511,0.74303955,1.658429,0.80648035,1.3812592,1.0995544
blackandbluemovie,1.9255252,1.4972084,1.5381159,2.035197,1.4592819,1.532015,2.900239,1.7642775,2.4569936,2.2278116
blackchristmas,1.056314,0.67048883,0.9114878,1.079646,0.86975473,0.911105,1.4740977,0.9635941,1.3093808,1.2071701
blindedbythelightmovie,0.4887019,0.4725237,0.52973557,0.65595204,0.58164907,0.46156812,0.8939992,0.53996617,0.6609391,0.660923
bombshellmovie,1.2231425,0.98855746,1.0712587,0.86175513,0.7917775,0.59605944,1.5188426,0.849944,1.1511769,1.1745473
booksmart,0.0,0.6348543,0.28341,0.0,0.0,0.0,0.68652445,0.0,0.10887213,0.42130867
breakthroughmovie,2.0824208,1.8235186,1.3531477,2.3459876,1.4546041,1.57749,3.0105896,1.331662,2.273521,2.2477357
brianbanksmovie,1.2173104,1.2453833,1.3267895,1.686685,1.40605,1.2464088,1.5619817,1.1362176,1.4127302,1.2985004
brightburnmovie,1.3445008,0.8833082,1.2233769,0.95465064,0.92037886,0.99415857,1.7283753,1.0484192,1.3826051,1.1172954
brittanyrunsmov,0.77623355,0.5048566,0.5827776,0.6655413,0.69875556,0.6422268,0.9538378,0.65682596,0.76620585,0.7961503
captainmarvelofficial,1.2686183,0.6560638,0.8925116,0.86818576,0.74051034,0.7530889,1.2316569,0.8310947,1.3935816,1.1213714
captivestatemovie,1.1436918,0.89351755,1.0842707,0.8081525,1.0072193,0.9267779,1.5244776,1.0125442,1.4508893,1.2470852
catsmovie,1.3027039,0.91271836,1.3146759,1.6238078,1.3995607,0.93709654,2.6723466,0.7763496,1.7691989,1.8775593
charliesangels,1.7483864,1.435374,1.7972896,1.6212143,1.2506001,1.8001262,2.6069572,1.5137932,2.0045762,2.2536612
childsplaymovie,1.1671646,1.0135965,1.0537977,1.0023338,1.0657177,1.0022005,2.1946702,1.4286046,1.86162,2.4536772
clarathefilm,0.5833827,0.49155402,0.2686658,0.24596903,0.46391022,0.061200734,1.642754,0.5977027,0.8483698,1.0591937
coldpursuitmovie,0.70895076,0.6140468,0.5475042,0.6382037,0.55668783,0.6900918,0.93062264,0.6124265,0.8524192,0.8034389
countdown,1.2771063,0.7233997,1.6725453,1.7429162,1.1299145,1.3367232,2.0990043,1.3569865,1.636296,1.4869711
