movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.18007258,0.019219834,0.55939156,0.294885,0.33113003,0.36901817,0.0,0.211513,0.3757578,0.35790443,0.26828873,0.34540048,0.3877613,0.18762021,0.38132975,0.3089877,0.5937029,0.0,0.4536297,0.41686106,0.63733894,0.2824934,0.21567822,0.23580414,0.37770656,0.29240975,0.0,0.41218016,0.26931956,0.27100325,0.44974077,0.23221733,0.39657354,0.255917,0.48463058,0.31525943,0.49564606,0.5919148,0.28416756,0.3736251,0.0,0.0,0.1627649,0.20994166,0.27326718,0.66006625,0.0,0.23632014,0.30151433,0.49749687,0.44750494,0.0,0.30353242,0.5978593,0.5461015,0.43644613,0.39593613,0.29526395,0.30383572,0.4899922,0.0,0.0,0.36139166,0.46430123,0.38588613,0.44652218,0.26928207,0.45600605,0.24602574,0.30535123,0.011706992,0.49823406,0.061562758,0.4774185,0.24070014,0.0,0.45939422,0.4094274,0.23165248,0.0,0.39398414,0.5649681,0.45460075,0.2656059,0.4226746,0.30623975,0.37264064,0.5331681,0.19818297,0.08642872,0.57645893,0.44232428,0.44100058,0.22135556,0.0,0.0,0.37782085,0.42438066,0.3414917,0.37511796
47metersdown,0.20378423,0.36401567,0.6060933,0.61454064,0.31250823,0.12005422,0.0,0.4213877,0.26570314,0.24733174,0.5833743,0.53839266,0.6094769,0.0,0.38380393,0.31364414,0.7833245,0.02732345,0.26809123,0.53983665,0.512201,0.5173506,0.21926966,0.6397241,0.44007188,0.5363887,0.0,0.4978753,0.52842855,0.5042999,0.65660846,0.30914804,0.33757126,0.6738274,0.6794902,0.32581377,0.4970224,0.33106762,0.3024989,0.12008389,0.0,0.0,0.40295383,0.5974805,0.36624992,0.70129174,0.0,0.15140264,0.44740084,0.62092644,0.7580653,0.0,0.5220765,0.63600814,0.95673066,0.48474342,0.27827132,0.59797573,0.7372718,0.49186084,0.0,0.0,0.5308025,0.3976625,0.55114347,0.3512737,0.68959093,0.40658104,0.39433149,0.6284194,0.0,0.46846795,0.022395696,0.7863632,0.27641356,0.0,0.7187609,0.7977226,0.3474527,0.0,0.56626064,0.72287416,0.37239715,0.56408745,0.2603631,0.21038692,0.705516,0.8599012,0.22754103,0.5586139,0.5370368,0.6294536,0.48770756,0.33087116,0.0,0.0,0.45389676,0.6733317,0.41533884,0.44831347
abeautifuldaymovie,0.2345613,0.09646542,0.4746097,0.3521262,0.25414315,0.35795,0.0,0.30186698,0.13990748,0.19994897,0.30664334,0.3171343,0.40217453,0.055899896,0.33788672,0.43555942,0.82550436,0.0,0.27717152,0.5155217,0.5617269,0.37889594,0.11003588,0.28881264,0.31136802,0.3436451,0.0,0.3728712,0.33470938,0.18984322,0.33990583,0.29431668,0.46008906,0.42228216,0.36225882,0.31450996,0.41807842,0.5566207,0.36243948,0.29152936,0.0,0.0,0.10885341,0.34976646,0.3049591,0.71553874,0.0,0.15957378,0.38654885,0.5960335,0.38801092,0.0,0.31488225,0.5572755,0.5115373,0.44414806,0.39769542,0.33030313,0.37026405,0.6774523,0.0,0.0,0.19260712,0.37092713,0.2701556,0.3182683,0.27441624,0.23109247,0.32002902,0.33438691,0.020060148,0.46243876,0.07228805,0.4355974,0.48864844,0.0,0.37544456,0.5611349,0.3558727,0.0,0.3902318,0.65798026,0.5213555,0.3052531,0.27190974,0.19728498,0.47274807,0.52426237,0.1817996,0.08234661,0.53727746,0.47109747,0.36111125,0.17077397,0.0,0.0,0.29448903,0.5067038,0.24186498,0.35526767
abominablemovie,0.11434069,0.1503438,0.7368874,0.79362077,0.27340633,0.4903629,0.0,0.28079605,0.14953426,0.63782483,0.32468843,0.47985637,1.0042348,0.12570405,0.61468637,0.5569917,0.81621116,0.06867025,0.5362714,0.7153733,0.75113887,0.44391128,0.024289312,0.5230561,0.69840264,0.45494688,0.0,0.5386728,0.47392073,0.3381061,0.43120334,0.4916627,0.3925905,0.79161316,0.7084442,0.5247548,0.7875559,0.8379837,0.31657764,0.91468865,0.0,0.0,0.03874605,0.8115162,0.52038604,0.75673175,0.0,0.18255588,0.5667026,0.68976873,0.72995573,0.0,0.6403324,0.8896466,0.82449573,0.70772153,0.39495394,0.47067228,0.6038151,0.710793,0.0,0.0,0.5213954,0.6179984,0.66954935,0.59932035,0.6107018,0.3301944,0.6442833,0.42308965,0.0,0.61747175,0.07992607,1.0390555,0.4738522,0.0,0.5852188,0.73156923,0.5112611,0.0,0.5323576,0.6604543,0.83825207,0.6805835,0.5369339,0.45581827,0.7455116,0.9489541,0.47058854,0.14492607,0.54622555,0.768461,0.4152714,0.30248404,0.0,0.0,0.43853498,0.6531686,0.5747008,0.40945745
adastramovie,0.24240014,0.081373595,0.3865666,0.4175021,0.3190285,0.11523415,0.0,0.15965308,0.0476218,0.27776927,0.14311823,0.3940983,0.34194937,0.0,0.35848984,0.29399186,0.5958372,0.0,0.4342502,0.33961877,0.447448,0.31119627,0.061299376,0.416921,0.19177322,0.47755128,0.0,0.36011425,0.31159365,0.25736585,0.2838796,0.33294967,0.33894423,0.37391004,0.49023834,0.20678571,0.39353016,0.36854088,0.2008116,0.19111398,0.0,0.0,0.26283705,0.28606176,0.36017728,0.51656944,0.0,0.17238486,0.24313028,0.44673347,0.47091216,0.0,0.2983736,0.4055198,0.41098735,0.30605897,0.25395986,0.24878815,0.2821858,0.47977906,0.0,0.0,0.22807103,0.40264103,0.19143435,0.21422696,0.40421382,0.29704523,0.44280243,0.34485453,0.059363604,0.3432497,0.08781235,0.45777076,0.3085126,0.0,0.40533358,0.4318871,0.34518164,0.0,0.40632004,0.5016839,0.35905546,0.29615992,0.43689376,0.23947674,0.5780733,0.5134862,0.20298456,0.083313435,0.28181833,0.43424606,0.35657144,0.3003062,0.026097486,0.0,0.29693103,0.35207102,0.28997594,0.19889456
adogsjourneymovie,0.20848015,0.1667495,0.94377524,1.158157,0.46868467,0.045829423,0.0,0.5858234,0.4981837,0.4936905,0.49289766,1.0374799,1.0493523,0.31322575,0.9622507,1.0299954,1.5623224,0.0,0.75300443,1.0595307,1.4576123,0.5979796,0.2865484,0.75974804,0.9648786,0.8259548,0.0,0.83516616,0.63315177,0.29126215,0.67419744,0.5602845,0.7442071,0.5815984,0.78665805,0.47293827,1.0839717,0.8458477,1.0571556,0.75427455,0.0,0.0,0.5105625,0.5922418,1.013628,1.4549172,0.0,0.38105527,0.77045923,1.1616006,0.6051095,0.0,0.821756,0.9099769,1.3814937,0.79959154,0.73078877,0.4301457,0.6204686,1.1576349,0.0,0.0,0.49456275,0.4356546,0.7763786,0.83092254,0.58365774,0.5682842,0.6695505,0.94944096,0.0,0.78380656,0.34569308,1.049878,0.72150475,0.0,1.1230971,1.2542593,0.6505233,0.0,0.65381974,1.3888695,1.1028072,0.47448868,0.9998357,0.63102,0.86041695,1.2136277,0.4260591,0.49470234,0.98853874,0.9904445,0.7854126,0.31613648,0.0,0.0,0.9480274,1.2677901,0.94814205,0.75971204
aftermathmovie,0.14715734,0.08020312,0.2893124,0.31295648,0.19408415,0.035844907,0.0,0.22535063,0.20626484,0.16633174,0.25158894,0.19962843,0.35007814,0.046022452,0.340956,0.26887226,0.4657877,0.1307156,0.17920163,0.2583099,0.36949933,0.30277923,0.1215257,0.2078714,0.36533767,0.2713045,0.0,0.29593185,0.22820842,0.20427534,0.19339123,0.22495249,0.3077557,0.25844687,0.29852328,0.29062268,0.34288174,0.32767308,0.18485826,0.34252483,0.0,0.0,0.18458626,0.21924317,0.22130308,0.45107672,0.0,0.21277538,0.30476475,0.29317185,0.3126461,0.0,0.38536218,0.50223875,0.3579411,0.34600216,0.32240444,0.17234087,0.20481673,0.42285538,0.0,0.0,0.26975435,0.28607896,0.28013527,0.23963599,0.28922215,0.3223083,0.36363047,0.37633505,0.0,0.4030893,0.07735042,0.48373592,0.23692328,0.0,0.3220011,0.40055597,0.21577841,0.0,0.3842345,0.33931762,0.3131083,0.3041864,0.32777473,0.23074439,0.2755186,0.34408322,0.23573714,0.14439368,0.4514025,0.381253,0.24182726,0.25873473,0.0,0.0,0.21418285,0.37519526,0.2507124,0.24404538
aftermovie,0.15770626,0.086867936,0.52565354,0.49350578,0.24670123,0.23506975,0.0,0.20929362,0.21198823,0.414838,0.22744624,0.33708277,0.46134064,0.01307048,0.34622458,0.39402688,0.79946226,0.0,0.25343937,0.5470408,0.5224875,0.26444352,0.25922537,0.36590353,0.4262413,0.3470259,0.025099566,0.32581303,0.39727488,0.3289763,0.43476957,0.2561986,0.4609526,0.3214167,0.37975097,0.37830994,0.65824544,0.5147847,0.25422972,0.36099908,0.0,0.0,0.14578666,0.41086963,0.22653031,0.46663314,0.0,0.13212532,0.39555407,0.5162584,0.55215216,0.0,0.3163126,0.45661312,0.45894778,0.48903778,0.37538314,0.27652323,0.30931124,0.39798343,0.0,0.0,0.30866188,0.32799584,0.54576546,0.25593007,0.32169235,0.22928365,0.41080242,0.44542524,0.0,0.4494466,0.10944215,0.41601637,0.28008994,0.0,0.5412981,0.40584067,0.46033,0.0,0.30447936,0.5290102,0.47160482,0.3224026,0.27422246,0.38314408,0.4543089,0.5579965,0.29450962,0.044113465,0.45852253,0.4021935,0.39959577,0.28301042,0.0,0.0,0.3619222,0.496415,0.36331463,0.26877463
ahiddenlifefilm,0.07461231,0.040430613,0.19859861,0.1712885,0.10298918,0.09573991,0.0,0.10416508,0.09976696,0.1336322,0.10485472,0.13217723,0.19730788,0.036003806,0.15229246,0.15549085,0.30572683,0.0,0.11768091,0.17374691,0.23320968,0.14452042,0.05395118,0.12894818,0.15538725,0.17586622,0.0,0.170579,0.13670841,0.10052396,0.12309937,0.10850212,0.15292704,0.1676031,0.16635813,0.13817757,0.199917,0.18014134,0.12226895,0.16071957,0.0,0.0,0.08210432,0.1640473,0.108871624,0.25533023,0.0,0.078745075,0.14409286,0.20831628,0.19292073,0.0,0.14498563,0.22183204,0.20987956,0.19671366,0.15319186,0.12218897,0.14832206,0.19784944,0.0,0.0,0.12910858,0.14212458,0.15680479,0.13173358,0.1435734,0.14190683,0.15699653,0.17785613,0.0,0.18682778,0.06504982,0.2180085,0.13951284,0.0,0.19547717,0.20383051,0.12642805,0.0,0.1766149,0.22249082,0.18623638,0.14161561,0.17199892,0.11393514,0.19662547,0.22693656,0.09692969,0.06504639,0.20312357,0.1674322,0.14911506,0.10617515,0.0,0.0,0.16027433,0.18838906,0.14180353,0.13489467
alitamovie,0.2851159,0.017913405,0.674851,0.73814476,0.55178833,0.2705058,0.0,0.37659112,0.14834557,0.40338555,0.24795605,0.48158932,0.5542076,0.122381985,0.4809676,0.55841494,0.8925685,0.0,0.48195702,0.62153596,0.78997934,0.30326137,0.13479902,0.52910846,0.45437083,0.5224913,0.0,0.42787057,0.70465904,0.40975606,0.36847836,0.6291549,0.6039947,0.46048707,0.71042204,0.6303263,0.58470386,0.4771433,0.3355314,0.19665107,0.0,0.0,0.43892196,0.6640807,0.5542343,0.8243304,0.0,0.17815802,0.4692446,0.80564433,0.8296963,0.0,0.30155665,0.7084432,0.7563481,0.65220827,0.34982452,0.5971483,0.5590282,0.7014461,0.0,0.0,0.5366872,0.82331705,0.42906713,0.29306158,0.36594614,0.47812337,0.5572203,0.7334272,0.0,0.65938824,0.13015524,0.8745199,0.5618854,0.0,0.7091139,0.627012,0.46896034,0.0,0.6990679,0.98505175,0.57533205,0.52595377,0.7360785,0.34173146,0.58251625,0.78805935,0.22955252,0.29510993,0.6933029,0.5772161,0.5240803,0.23907249,0.0,0.0,0.57572263,0.6612627,0.43970343,0.26820555
