movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.27780443,0.0,0.0,0.30110472,0.18001252,0.0,0.3869885,0.40655953,0.2884345,0.20545691,0.24943203,0.20280598,0.19341345,0.3453578,0.31382573,0.0,0.0,0.40548688,0.35592753,0.28282174,0.41169,0.44940576,0.1481019,0.17263977,0.0,0.25595894,0.0,0.0,0.37492,0.0,0.44311962,0.24072184,0.010264469,0.39288336,0.16738994,0.4515386,0.4329452,0.4715867,0.0,0.17792113,0.0,0.30244848,0.14309539,0.3059853,0.0,0.19253781,0.33750564,0.42494622,0.0,0.0,0.6618556,0.38730395,0.3324111,0.08860427,0.4202063,0.6097842,0.0,0.09796307,0.08438574,0.4741136,0.32273516,0.4950071,0.26036254,0.059726946,0.3366093,0.0,0.40405914,0.3055066,0.36474627,0.15525314,0.2638953,0.5719678,0.0,0.0,0.024333442,0.4862099,0.58140373,0.22656411,0.0,0.58534956,0.390906,0.48978207,0.0,0.31248063,0.0,0.43374854,0.30405316,0.26753956,0.26603878,0.5259541,0.5003848,0.33442995,0.43484232,0.2055321,0.40738738,0.4641808,0.4176506,0.0,0.0,0.16109885,0.0,0.31631628,0.0,0.5150753,0.38105568,0.23893002,0.28765842,0.12778604,0.13391264,0.40223882,0.36511755,0.38148728,0.56269884,0.4433831,0.52156514,0.0,0.32786632,0.46238083,0.5007113,0.3642539,0.0,0.0,0.30382702,0.0,0.0,0.05927699,0.37467268,0.58217114,0.12458746,0.1522575,0.30552712,0.32698622,0.27084327,0.29610485,0.10586438,0.5205036,0.09003221,0.31451747,0.04276542,0.22219984,0.0632172,0.29971206,0.1695315,0.17401977,0.0,0.25549936,0.54694533,0.17245014,0.0,0.355267,0.5416811,0.38181537,0.12464503,0.0,0.15529673,0.17424509,0.0,0.0,0.113327,0.2777794
47metersdown,0.60597074,0.0,0.0,0.3430893,0.096894994,0.0,0.67245305,0.4358151,0.40236872,0.2566777,0.24407901,0.32563898,0.2231548,0.50547534,0.56047356,0.0,0.0,0.27499023,0.45584214,0.5127682,0.5586432,0.44679508,0.3172368,0.14011279,0.0,0.55094063,0.0,0.0,0.44429305,0.0,0.44502816,0.5729622,0.08499054,0.5100124,0.34009796,0.79416823,0.6428731,0.4683355,0.0,0.2894696,0.008551547,0.49117872,0.23087165,0.56565726,0.0,0.19905664,0.23750398,0.7289493,0.0,0.0,0.67570364,0.26827082,0.6083521,0.2597369,0.6021963,0.6177283,0.036433183,0.026320385,0.032294296,0.35840747,0.4727029,0.6301899,0.45511124,0.11718638,0.4719981,0.0,0.5727612,0.18222514,0.3582902,0.4249302,0.37820598,0.57654786,0.0,0.0,0.04978846,0.48923555,0.6069823,0.35598207,0.0,0.6568605,0.35361058,0.48778936,0.0,0.5157486,0.0,0.44661817,0.3786402,0.4209703,0.45190462,0.7493715,0.64987195,0.46909833,0.5301569,0.2673964,0.45252874,0.15684928,0.5124479,0.0,0.0,0.4674131,0.0,0.3495625,0.0,0.5082723,0.27458504,0.37683278,0.41286066,0.14064763,0.14635138,0.28422564,0.4506142,0.53389823,0.7615628,0.25963205,0.6685543,0.0,0.46865854,0.4120929,0.7903409,0.5143947,0.0,0.0,0.3643831,0.0,0.0,0.27472067,0.43769953,0.906211,0.0,0.16912106,0.38265616,0.32818,0.4038225,0.48781294,0.15252937,0.7713144,0.26798943,0.62113315,0.17839584,0.20065098,0.12877917,0.32930243,0.21299872,0.050236784,0.050586395,0.1764471,0.9360071,0.34580344,0.0,0.4088643,0.49575338,0.4519772,0.19482611,0.0,0.0,0.20760186,0.0,0.0,0.15627061,0.414509
abeautifuldaymovie,0.34462395,0.011875365,0.0,0.32524893,0.04242609,0.0,0.35487136,0.27209324,0.2973187,0.10772737,0.2144649,0.15827458,0.2522985,0.08050048,0.2638576,0.0,0.0,0.22913438,0.31364527,0.55433476,0.3996278,0.4680375,0.24175349,0.10375273,0.0,0.25973898,0.0,0.0,0.3530524,0.0,0.4051196,0.38656837,0.032586955,0.24950667,0.09289567,0.53661484,0.56993985,0.3648609,0.0,0.21588801,0.0,0.3211099,0.17010139,0.47384337,0.0,0.24719791,0.30151376,0.34797695,0.0,0.0,0.43936342,0.21580085,0.4213699,0.20109597,0.2791759,0.45711264,0.11821241,0.08291714,0.25384885,0.39173678,0.40117392,0.5068774,0.21391435,0.014461344,0.36042005,0.0,0.3560416,0.27968553,0.18997,0.3038445,0.22172403,0.55434614,0.0,0.0,0.0,0.39097196,0.37843168,0.19777422,0.0,0.54346,0.318287,0.37747428,0.0,0.29274112,0.0,0.34785753,0.29611716,0.21950568,0.34639797,0.47901702,0.4405868,0.3758782,0.36273545,0.22613077,0.48620582,0.34209344,0.45757195,0.0,0.0,0.2317263,0.0,0.11528199,0.0,0.3527656,0.40434015,0.37999427,0.1768732,0.040301353,0.10875184,0.3728803,0.41508704,0.26524478,0.37567535,0.24743906,0.39710066,0.0,0.3187377,0.28517073,0.56961894,0.19836484,0.0,0.0,0.36160907,0.044674862,0.0,0.0,0.39552435,0.47295117,0.0,0.22394156,0.31129068,0.33624685,0.23766446,0.4495948,0.028291225,0.5471792,0.16565731,0.39031175,0.07001595,0.37025112,0.10084912,0.33254558,0.106768295,0.0,0.13763978,0.28744218,0.39010787,0.050741836,0.0,0.39988834,0.41667083,0.32829896,0.114809185,0.0,0.06132219,0.0,0.0,0.0,0.0,0.08305191
abominablemovie,0.54356563,0.18205823,0.0,0.78753555,0.0,0.0,0.52530783,0.54005975,0.29955226,0.21264008,0.40494868,0.33387983,0.23859587,0.30703047,0.6424348,0.0,0.0,0.5066375,0.4899671,0.48006856,0.88718027,0.7313658,0.20428655,0.09168671,0.0,0.29044017,0.0,0.0,0.5135756,0.0,0.63831466,0.70919114,0.2895282,0.75602424,0.47746623,0.98133963,0.813573,0.7173292,0.0,0.22612901,0.0,0.55982125,0.0,0.4903317,0.0,0.3288077,0.43444937,0.54542196,0.0,0.0,0.90249056,0.33239117,0.5479105,0.23878069,0.792953,0.8879277,0.0,0.09092464,0.3957297,0.67556375,0.69848186,0.9126286,0.6119063,0.0,0.7442922,0.0,0.66965264,0.5105546,0.45486903,0.40484136,0.48343113,0.82065773,0.0,0.0,0.14365825,0.6624954,0.6621181,0.49662966,0.0,0.48331326,0.5277552,0.7140342,0.0,0.6250936,0.0,0.6016678,0.36280188,0.5510704,0.49735034,0.77294934,0.5798002,0.5715809,0.6049963,0.5189456,0.39330304,0.6745897,0.6706304,0.0,0.0,0.42711422,0.0,0.39968887,0.0,0.8204513,0.6197988,0.4137301,0.6806055,0.0,0.09714398,0.6256519,0.4206708,0.79566324,0.52581954,0.40323466,0.6050031,0.0,0.51409006,0.6687141,0.6962019,0.48216066,0.0,0.0,0.43368906,0.1702647,0.0,0.046204347,0.7681224,0.9756567,0.082965195,0.06164669,0.5026617,0.3768151,0.23167081,0.58421713,0.1040429,0.56319666,0.06799176,0.37234,0.099556156,0.30560118,0.36201328,0.4726659,0.16329503,0.0,0.0,0.55643547,0.8799361,0.033274118,0.0,0.5268294,0.5989697,0.34239635,0.13733731,0.0,0.23270257,0.0,0.0,0.0,0.10690087,0.25389412
adastramovie,0.32745448,0.14864388,0.0,0.34993342,0.0,0.0,0.37838364,0.34168243,0.10708293,0.09955952,0.17493488,0.09053391,0.20838627,0.25737453,0.32816002,0.0,0.0,0.39323822,0.2821277,0.43747824,0.31000692,0.42425144,0.26942953,0.09530934,0.0,0.24213932,0.0,0.0,0.3154072,0.0,0.4183405,0.2870176,0.064086795,0.32742345,0.115184836,0.458398,0.35664314,0.4100905,0.0,0.0651398,0.0,0.1751037,0.017041683,0.28600734,0.0,0.22468542,0.23356584,0.36769214,0.0,0.0,0.44626132,0.23383355,0.4145493,0.2335832,0.30550328,0.63230616,0.0,0.0010578874,0.2227799,0.35187757,0.29995665,0.4663868,0.2713237,0.0,0.41621912,0.0,0.4520662,0.18215972,0.20853512,0.19251323,0.33884954,0.4955896,0.0,0.0,0.13766806,0.37926066,0.4298311,0.17723775,0.0,0.38998333,0.3494394,0.48081586,0.0,0.34118065,0.0,0.3531631,0.34975052,0.37356427,0.14574875,0.43420222,0.37000197,0.2227526,0.42282262,0.37054175,0.22199571,0.3020521,0.31607628,0.0,0.0,0.19478945,0.0,0.23077957,0.0,0.45531538,0.41699606,0.26797217,0.2253685,0.013825335,0.15981312,0.33763853,0.22663514,0.32606998,0.37943578,0.2646179,0.38367718,0.0,0.36597595,0.4107007,0.50043017,0.1884403,0.0,0.0,0.41353494,0.0,0.0,0.042843595,0.3910854,0.53299284,0.12402065,0.09188337,0.30939865,0.123585135,0.19202948,0.34154338,0.0,0.4500093,0.16731822,0.3374826,0.0,0.19692703,0.15293777,0.29968405,0.1669556,0.0,0.002105279,0.22602817,0.5038276,0.1770938,0.0,0.29072213,0.29153502,0.20566234,0.10050365,0.0,0.03235354,0.076991625,0.0,0.0,0.17846033,0.30987853
adogsjourneymovie,0.52101254,0.0,0.0,0.894801,0.005039243,0.0,0.5529016,0.73925966,0.42576596,0.66008043,0.5647193,0.64836144,0.38556045,0.3354325,0.6187004,0.0,0.0,0.69090116,0.77290726,1.2521703,0.7027172,0.85514647,0.53356624,0.24775918,0.0,0.54505783,0.0,0.0,0.70060545,0.0,0.8540569,0.88730246,0.0,1.0481936,0.1422001,1.1803676,0.88127095,0.83965594,0.0,0.3629099,0.0,0.705599,0.26677674,0.67743033,0.0,0.47361314,0.77307075,0.98848236,0.0,0.0,1.4623245,0.5097245,0.73782855,0.45737916,0.8634909,0.7067301,0.07062336,0.0,0.18205959,1.0840065,1.1083812,0.6677541,0.7306416,0.112021014,0.894924,0.0,1.0304706,0.6046322,0.63478404,0.5328232,0.786674,1.2953724,0.0,0.0,0.0,0.831993,0.88457185,0.43660605,0.0,1.2458167,0.783664,1.2226171,0.0,0.54620785,0.0,0.9228925,0.9793633,0.8399831,0.9064308,0.67654264,1.3122106,0.7164145,1.0215317,1.0302138,0.5966792,0.74114114,1.0157688,0.0,0.0,0.35440505,0.0,0.39241698,0.0,0.9607573,0.96604145,0.78496915,0.5006491,0.20909204,0.32484213,0.9932596,0.9018602,0.9335641,1.1122483,0.47495162,0.8063027,0.0,0.5017141,0.52839553,1.1612743,0.81030035,0.0,0.0,0.80234265,0.0,0.0,0.37627685,0.8514605,1.3836137,0.1025075,0.23295838,0.42227134,0.9525177,0.7615362,1.3090105,0.14084956,1.1432216,0.38974646,0.4372081,0.0,0.5519981,0.53955984,0.5956852,0.26717928,0.0,0.0,0.47933942,0.9758651,0.4053727,0.0,0.8826907,0.7381855,0.18674102,0.34644273,0.0,0.29596397,0.22667025,0.0,0.0,0.20303547,0.6837541
aftermathmovie,0.31847116,0.0,0.0,0.19023645,0.057240367,0.0,0.33406582,0.18098056,0.22682172,0.16330868,0.1986842,0.113841146,0.21008489,0.20994449,0.3165875,0.0,0.0,0.28634134,0.21974365,0.3573098,0.29100487,0.30753952,0.17534247,0.17502724,0.0,0.2722986,0.0,0.0,0.24430826,0.0,0.3699008,0.24929142,0.025991132,0.2428589,0.10954553,0.44886073,0.33386517,0.27432254,0.0,0.070096344,0.0,0.21237636,0.06307642,0.25738272,0.0,0.04770832,0.23531199,0.33000836,0.0,0.0,0.41769856,0.21309143,0.3338505,0.16804588,0.23766908,0.4261927,0.0,0.024460927,0.07144885,0.43075976,0.32203126,0.40695876,0.18415363,0.003442306,0.3141906,0.0,0.39444873,0.28072634,0.25234956,0.09123237,0.33312443,0.526345,0.0,0.0,0.08113055,0.30276296,0.31404555,0.21358116,0.0,0.45507237,0.19492361,0.37362742,0.0,0.26194474,0.0,0.4112362,0.27304006,0.22062577,0.1381417,0.39139515,0.4012684,0.12933053,0.35896564,0.25887132,0.25803518,0.30970535,0.3211572,0.0,0.0,0.23688376,0.0,0.15779497,0.0,0.3815179,0.40186656,0.18417189,0.2550742,0.064941734,0.08007367,0.35007903,0.23691441,0.23984481,0.35193458,0.23608167,0.37623924,0.0,0.24242735,0.31453156,0.3288673,0.32292178,0.0,0.0,0.25279352,0.0,0.0,0.09862075,0.33397138,0.42297906,0.07442984,0.092054136,0.22301216,0.27723268,0.14455509,0.304208,0.0,0.3961414,0.124788605,0.3314014,0.0,0.37178198,0.092758365,0.21971637,0.11561393,0.12394655,0.028412394,0.21428521,0.36572033,0.10536705,0.0,0.22666672,0.31512323,0.2102615,0.10752005,0.0,0.10990528,0.03936792,0.0,0.0,0.13974284,0.13507134
aftermovie,0.41363195,0.0,0.0,0.37118647,0.0,0.0,0.3928416,0.5335964,0.3524018,0.23694241,0.19441259,0.29349,0.18236305,0.13419142,0.5466363,0.0,0.0,0.43979594,0.2958967,0.45426932,0.43963903,0.34181482,0.31902358,0.17351513,0.0,0.31266913,0.0,0.0,0.383756,0.0,0.39959064,0.2965802,0.11985553,0.34246606,0.26541996,0.39512572,0.52066004,0.41316506,0.0,0.119263075,0.0,0.2680099,0.15096706,0.35568264,0.0,0.25740427,0.29496115,0.37874466,0.0,0.0,0.42096525,0.313469,0.37577772,0.20268486,0.41072103,0.397857,0.074762516,0.12857902,0.1545856,0.41199526,0.37433633,0.40624732,0.22171141,0.0,0.47430286,0.0,0.41251734,0.25410604,0.41096416,0.25215805,0.41829276,0.41045624,0.0,0.0,0.1107273,0.52966285,0.4437399,0.3511573,0.0,0.5608052,0.30891022,0.42121622,0.0,0.30586836,0.0,0.3692739,0.2950187,0.38687906,0.4103101,0.5956727,0.43171558,0.3670128,0.42057887,0.35220993,0.36026606,0.3018003,0.34360644,0.0,0.0,0.24834974,0.0,0.19611679,0.0,0.49743727,0.40972376,0.38958383,0.34339634,0.10024928,0.01634407,0.42341688,0.46349323,0.44825506,0.45590523,0.3648132,0.52589864,0.0,0.38802055,0.36105192,0.42324257,0.30947638,0.0,0.0,0.30972606,0.0,0.0,0.03651061,0.37393138,0.5533998,0.097258285,0.22310416,0.35886455,0.33289856,0.27920684,0.3674484,0.116483845,0.42046118,0.0953797,0.44899023,0.21257307,0.30034035,0.16270319,0.31895137,0.22418839,0.10984192,0.0,0.21792445,0.44654426,0.05418382,0.0,0.43010637,0.29520252,0.2657965,0.115072295,0.0,0.032277957,0.1424508,0.0,0.0,0.0,0.0831013
ahiddenlifefilm,0.14723076,0.0,0.0,0.15292527,0.015895303,0.0,0.16795242,0.15844846,0.11839277,0.0884371,0.08508235,0.110707894,0.102375075,0.08448924,0.13620259,0.0,0.0,0.16444463,0.11288071,0.20159334,0.16988519,0.17820814,0.090328656,0.075573176,0.0,0.12248094,0.0,0.0,0.1570586,0.0,0.18157563,0.1709996,0.03657572,0.15372096,0.08644473,0.20291929,0.19421062,0.16516553,0.0,0.058109753,0.0026971037,0.121679015,0.050135903,0.16402338,0.0,0.07768551,0.1445581,0.18399224,0.0,0.0,0.22058685,0.12265896,0.19270387,0.06931348,0.14842887,0.21144716,0.012470584,0.01094562,0.08131881,0.18479638,0.17676851,0.20106696,0.14769801,0.0009616297,0.18399605,0.0,0.18521903,0.13797331,0.12612866,0.10510383,0.14989512,0.2334887,0.0,0.0,0.035151698,0.19824351,0.18586251,0.10226036,0.0,0.23397757,0.17139739,0.19255514,0.0,0.15109849,0.0,0.17154814,0.13989013,0.1395456,0.13948277,0.21803446,0.18988365,0.11896832,0.189573,0.12425031,0.14529629,0.16728212,0.19821478,0.0,0.0,0.10208124,0.0,0.084293164,0.0,0.20183821,0.18713805,0.13429306,0.13158333,0.024476286,0.046394445,0.14978032,0.17159332,0.18673456,0.19105013,0.1436691,0.19207245,0.0,0.14911634,0.14613411,0.22641909,0.13943379,0.0,0.0,0.13071008,0.021423392,0.0,0.045215882,0.15898065,0.2636476,0.033511143,0.060549866,0.12610814,0.12777501,0.11552285,0.18736304,0.026283992,0.21668927,0.062037304,0.16746035,0.03187098,0.13410194,0.056502245,0.13179588,0.06111695,0.027091216,0.013922598,0.11999902,0.20742276,0.049321964,0.0,0.15546927,0.18242157,0.12056958,0.061423928,0.0,0.08251398,0.021007312,0.0,0.0,0.04716863,0.09404372
alitamovie,0.58609414,0.21594338,0.0,0.25594306,0.0,0.0,0.46507972,0.41200536,0.21114449,0.37097856,0.24517216,0.11487503,0.38663325,0.34776822,0.40165028,0.0,0.0,0.6804674,0.2643406,0.7568298,0.66259146,0.50897574,0.24432,0.17310531,0.0,0.45438975,0.0,0.0,0.59187156,0.0,0.718723,0.61060786,0.06519643,0.571634,0.27604276,0.7196935,0.5838354,0.4069369,0.0,0.13707149,0.15589385,0.4333745,0.094802424,0.4589397,0.0,0.27842987,0.41330326,0.60071385,0.0,0.0,0.8048496,0.40678778,0.5544433,0.19052577,0.23262228,0.5899833,0.0,0.080460414,0.34241545,0.46635365,0.4721878,0.6528791,0.50573176,0.0,0.57353175,0.0,0.5438801,0.36989054,0.26872644,0.34487695,0.46711513,0.5372965,0.0,0.0,0.33025542,0.48985064,0.5796947,0.41112894,0.0,0.5781958,0.58451694,0.5584235,0.0,0.4413799,0.0,0.4361376,0.4147208,0.28527528,0.48801208,0.39077336,0.54595023,0.4873775,0.5150043,0.3100562,0.3671753,0.49869177,0.67577434,0.0,0.0,0.23898964,0.0,0.098043665,0.0,0.5958117,0.80495644,0.29302073,0.3128877,0.03189581,0.23992784,0.6245277,0.31129676,0.6600884,0.71431994,0.40734243,0.68522894,0.0,0.59163153,0.33785066,0.54960656,0.55611885,0.0,0.0,0.4189242,0.0,0.0,0.13745347,0.54531854,0.84111285,0.18750516,0.25870755,0.18179579,0.3640161,0.34509802,0.68379676,0.04887588,0.6043819,0.20606953,0.4931014,0.024677712,0.38334247,0.11269295,0.3066853,0.24347202,0.0,0.10595992,0.2798287,0.8532994,0.42280892,0.0,0.37585896,0.49592575,0.43273398,0.10594488,0.0,0.14487122,0.06369179,0.0,0.0,0.13274093,0.42758787
