movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.0,0.3245947,0.5254074,0.29288027,0.22599837,0.0,0.67125684,0.45355162,0.57395816,0.63005114,0.6121305,0.30784026,0.3602665,0.44481817,0.5242678,0.26663315,0.0,0.4421062,0.2930606,0.39806736,0.7184812,0.0,0.0,0.41491324,0.58500874,0.0,0.4477836,0.55651265,0.5339165,0.25199282,0.50242245,0.38285425,0.6393094,0.6048299,0.6173325,0.22418052,0.3927285,0.47076115,0.55887765,0.31778085,0.6250645,0.38003665,0.40423235,0.41780713,0.5903293,0.5389533,0.0,0.5054061,0.40987897,0.49792072,0.8007815,0.34181386,0.51457924,0.4337258,0.4703278,0.48145923,0.65206826,0.42429155,0.0,0.0,0.11666881,0.5720465,0.38490137,0.6142477,0.38869742,0.6800761,0.445486,0.3367983,0.38907194,0.43453878
47metersdown,0.0,0.46644068,0.54291874,0.41523352,0.15384758,0.0,0.68038845,0.75793403,0.6663714,0.7573236,0.5403444,0.5053892,0.57251465,0.82005936,0.61690557,0.31013608,0.0,0.20718113,0.43134302,0.35997805,0.8940087,0.0,0.0,0.47542155,0.5618943,0.0,0.57168794,0.5929963,0.7682166,0.44269314,0.620957,0.61867726,0.6247492,0.58280504,0.6249455,0.19199519,0.40720594,0.59507567,0.83102673,0.4915052,0.8509209,0.49600998,0.26803723,0.37366393,0.62419343,0.57859385,0.0,0.15769957,0.639179,0.53123856,0.7695861,0.5666833,0.7392046,0.5632291,0.55181307,0.39644837,0.7821804,0.321455,0.0,0.0,0.2260363,0.7803571,0.6876154,0.53176713,0.5178063,0.99182963,0.48491752,0.23229206,0.45964634,0.5691655
abeautifuldaymovie,0.0,0.20049468,0.47255775,0.34501854,0.09633718,0.0,0.5487326,0.58052915,0.4497453,0.448321,0.27355468,0.47120103,0.33703786,0.35239902,0.45411587,0.24663153,0.0,0.44491878,0.39095998,0.16947868,0.59588706,0.0,0.0,0.17510712,0.4014058,0.0,0.38946477,0.5057864,0.44370085,0.28021643,0.56555307,0.5437749,0.40575817,0.40614825,0.358967,0.15749595,0.16834864,0.32207993,0.5842838,0.22785597,0.46559486,0.31972963,0.24177058,0.33487538,0.45670512,0.43763795,0.0,0.38797158,0.51481575,0.48406807,0.5203238,0.38325328,0.4689309,0.5275058,0.53365993,0.35930127,0.6452148,0.34345585,0.0,0.0,0.0,0.6048163,0.42169574,0.31528476,0.28332847,0.5348231,0.33882564,0.17517933,0.421716,0.44198775
abominablemovie,0.0,0.7572783,0.76815665,0.46107793,0.0,0.0,0.9920464,1.0281973,0.88429743,1.0287343,0.60625106,0.24201255,0.54083306,0.6747078,0.49155855,0.3742693,0.0,0.8195169,0.2848124,0.4193414,1.0996573,0.0,0.0,0.49773517,0.6484178,0.0,0.3647114,1.1204768,0.8520366,0.41482168,0.85845745,0.71841997,0.64199364,0.59526384,0.822195,0.23732786,0.60144806,0.41780236,1.1347524,0.55365676,0.8965386,0.49476907,0.43276677,0.55773056,0.56219065,0.7296797,0.0,0.5759668,0.7978463,0.9966911,1.089381,0.62333363,0.8376624,0.85278696,0.8922272,0.69149125,0.9171071,0.59659547,0.0,0.0,0.052299347,0.6553153,0.71355194,0.7089106,0.4941189,0.9517656,0.88906866,0.2554709,0.63538814,0.7152627
adastramovie,0.0,0.13081856,0.34187198,0.18890226,0.13131797,0.0,0.45412463,0.37606823,0.56714594,0.55656064,0.38050297,0.2452167,0.05347392,0.3340877,0.35327214,0.13005541,0.0,0.30143073,0.1867433,0.22695239,0.464991,0.0,0.0,0.18803321,0.49863937,0.0,0.34036815,0.6001153,0.38079774,0.13510832,0.32704198,0.32799283,0.28220806,0.4418961,0.45820907,0.036738686,0.15782048,0.3499873,0.4517708,0.2747513,0.47395977,0.2659605,0.29105946,0.11467046,0.32122523,0.4487722,0.0,0.2644361,0.3579612,0.46994814,0.5173704,0.315717,0.44283935,0.4670641,0.45388713,0.25426242,0.5885122,0.34603658,0.0,0.0,0.0,0.47935495,0.32605216,0.32131347,0.39091572,0.555643,0.36931992,0.33452427,0.37996814,0.47877386
adogsjourneymovie,0.0,0.56424075,1.1313081,0.601378,0.1671874,0.0,1.4829614,1.6255946,1.0858,1.3446478,0.83328885,0.79199076,0.2296481,0.45183405,0.98181474,0.5368449,0.0,0.62291634,0.6396816,0.5728021,1.1062944,0.0,0.0,0.502865,0.9137007,0.0,0.9146401,1.0487113,0.9280188,0.620351,1.2004517,1.1514237,0.7696837,1.0315788,0.86602885,0.20930892,0.7571254,1.0510767,1.5373675,0.3498496,1.3263377,0.97053677,0.6775211,0.57403624,0.56599206,0.979237,0.0,1.0664967,1.4631964,1.4441673,1.380363,1.4239444,1.0793537,1.3930333,0.764894,0.9704159,1.4457772,0.8859177,0.0,0.0,0.5414265,1.0747142,0.6509685,0.53886765,0.95218945,0.909387,0.78799456,0.47319412,0.92209953,0.97097105
aftermathmovie,0.0,0.31614608,0.42285857,0.34922716,0.08930448,0.0,0.45652783,0.4621341,0.41940704,0.4087593,0.29206803,0.20070025,0.1670745,0.32536137,0.36999923,0.1485055,0.0,0.34930936,0.32275873,0.122824594,0.4921176,0.0,0.0,0.22939731,0.44155687,0.0,0.41934925,0.4891838,0.41218907,0.31624186,0.46248385,0.36498907,0.40097442,0.36249742,0.49100512,0.19038853,0.22167964,0.2960856,0.59777385,0.20779483,0.43346748,0.30550987,0.3126971,0.3352618,0.39577246,0.46257785,0.0,0.34851632,0.33507222,0.40833902,0.60166204,0.36766598,0.40737295,0.49875438,0.4083738,0.31052768,0.51672626,0.28352654,0.0,0.0,0.15631153,0.35149685,0.30850494,0.3409022,0.31975186,0.5101202,0.35974336,0.025855582,0.25982785,0.36270174
aftermovie,0.0,0.35474244,0.39574695,0.18492407,0.15416016,0.0,0.5942219,0.4685807,0.49715912,0.36952487,0.33118483,0.358999,0.3106599,0.43109635,0.36461374,0.14761117,0.0,0.59171736,0.21058916,0.18248314,0.47800797,0.0,0.0,0.15426704,0.5554425,0.0,0.31775048,0.49694523,0.281022,0.4727705,0.27041653,0.5127603,0.37710837,0.41573852,0.5528146,0.18298751,0.48388427,0.4807686,0.61515605,0.19825162,0.4205183,0.2938168,0.4129261,0.34059727,0.38897982,0.54222375,0.0,0.3922499,0.4922603,0.52749735,0.4257876,0.45673734,0.48287868,0.38466138,0.5272689,0.35298166,0.53275275,0.48859578,0.0,0.0,0.5236041,0.55130875,0.35972267,0.42681906,0.31519204,0.56976515,0.3530018,0.16068912,0.3288471,0.38885212
ahiddenlifefilm,0.0,0.14217387,0.21792015,0.12028953,0.048133783,0.0,0.259596,0.26408997,0.2270008,0.21278098,0.1715664,0.124850616,0.104728006,0.15544726,0.19423923,0.08768826,0.0,0.17848386,0.15264682,0.12044287,0.255832,0.0,0.0,0.100408696,0.22723229,0.0,0.143949,0.25127876,0.21159793,0.13553724,0.20031777,0.23449051,0.22058791,0.20216513,0.22878549,0.07213606,0.14485258,0.17668974,0.27694616,0.13555576,0.22773333,0.16161935,0.13826518,0.1443166,0.16714188,0.21233402,0.0,0.16536757,0.2243437,0.22297065,0.2723911,0.18415695,0.2223236,0.20997086,0.21270132,0.13855645,0.27889943,0.17255276,0.0,0.0,0.063498214,0.22839071,0.18787822,0.16549854,0.14957367,0.2610363,0.17737013,0.11201535,0.18076597,0.17251146
alitamovie,0.0,0.54571664,0.85301495,0.4061146,0.24597743,0.0,0.86685544,0.9628123,0.70864946,0.5600611,0.51150614,0.57234895,0.28972787,0.72070205,0.68820477,0.40326044,0.0,0.5166751,0.4129399,0.64414597,0.6642532,0.0,0.0,0.3532475,0.9370922,0.0,0.5180438,1.0444511,0.72981083,0.31695062,0.8861732,0.5449939,0.7101218,0.74374616,0.8543609,0.28790966,0.27398434,0.64560175,0.702926,0.1919726,0.811632,0.42524335,0.5426974,0.34949997,0.5139537,0.76028943,0.0,0.26207286,0.67704886,0.6242693,0.7951041,0.3972713,0.63324594,0.4067535,0.6141579,0.46225575,0.8892466,0.3963275,0.0,0.0,0.019124154,0.4663629,0.76913196,0.49477467,0.54220665,0.8254884,0.64635754,0.33542198,0.40974042,0.74388903
