movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.50713485,0.05912344,0.6555114,0.40381104,0.5959727,0.17026049,0.61677456,0.4105826,0.029634215,0.30337465,0.45196515,0.5674554,0.33898053,0.596182,0.0,0.4279601,0.3588004,0.33699626,0.40338454,0.5945182,0.63469046,0.41600442,0.69333696,0.053499714,0.46826565,0.2561559,0.57935005,0.37327874,0.0,0.6038534,0.4378721,0.4905026,0.6676569,0.60101694,0.5047231,0.56338376,0.47732493,0.5182531,0.56067485,0.34313628
47metersdown,0.84424335,0.0,0.94673103,0.7706089,0.83093524,0.7193081,1.0165037,0.28648913,0.0,0.44400853,0.51753026,0.6672219,0.32894954,0.573884,0.0,0.43510228,0.64740455,0.82526386,0.6547969,0.40158004,0.8205168,1.0001755,0.27564746,0.20470542,1.2116619,0.27335206,0.65472955,0.75730056,0.29447675,0.34825355,0.5166466,0.704809,0.7320616,0.9957581,0.8649596,0.72781783,0.9458386,0.71567494,0.82020044,0.46860212
abeautifuldaymovie,0.77472633,0.13474639,0.61575943,0.7599881,0.41256803,0.53496385,0.9559513,0.27315843,0.0,0.42806953,0.7344097,0.5164392,0.17260084,0.6904548,0.0,0.5924477,0.49462348,0.5932755,0.5205699,0.4326499,0.34749597,0.8496532,0.3520187,0.1589241,0.7056752,0.21080731,0.7965392,0.52937424,0.006101489,0.57819366,0.38000906,0.61567634,0.87876743,0.857588,0.4966544,0.4291899,0.7146052,0.4085422,0.5804635,0.37425146
abominablemovie,0.6946805,0.46917465,0.6784667,0.7059337,0.9064549,0.36782482,0.94699883,0.52488035,0.29899266,0.3099196,0.66808295,0.68048084,0.40688673,0.57024306,0.0,0.57240736,0.42427194,0.5409978,0.5534294,0.5605339,0.7242614,0.7320777,0.7260397,0.053645827,0.83682203,0.16972342,1.0448673,0.71465987,0.39033055,0.48142573,0.36100018,0.29513267,0.73431605,0.94590396,0.77482605,0.71004444,0.36014462,0.74774,0.5578675,0.36175182
adastramovie,0.43541747,0.3266813,0.4824444,0.5801475,0.55835843,0.2661404,0.65038514,0.37821838,0.0,0.17137408,0.37564963,0.53999287,0.24899417,0.36120045,0.0,0.3972592,0.38682008,0.47660786,0.5002723,0.48116198,0.21724667,0.43889895,0.3794635,0.17075378,0.5970652,0.14511424,0.70709234,0.3284374,0.087098174,0.5018618,0.4631629,0.49342674,0.58517206,0.5873173,0.39666545,0.44422704,0.4166675,0.34115383,0.4305917,0.44930482
adogsjourneymovie,0.9917362,0.013945289,0.84780455,0.9369076,0.92919654,0.2514924,0.95685965,0.54776347,0.0,0.9101255,1.4129463,1.0725458,0.16348898,0.79225755,0.0,0.94740975,0.4635414,0.6810433,0.61105174,0.28784734,1.1307477,0.7839459,0.616304,0.16432291,1.300285,0.27168655,1.3613422,0.62768006,0.0,0.59014666,0.7662949,0.8409212,0.8363997,1.4704487,1.0817606,0.40953687,0.8269082,0.7421869,1.1547501,0.41808844
aftermathmovie,0.465006,0.29732472,0.4585743,0.44278133,0.5928782,0.3110731,0.54171914,0.33537754,0.0,0.24370241,0.37182826,0.61937666,0.3725895,0.3906445,0.0,0.2508299,0.4406159,0.612146,0.5396814,0.2467149,0.3535087,0.49659306,0.5729765,0.124145955,0.6142471,0.13144076,0.61284834,0.444107,0.33933246,0.47029173,0.47631007,0.5715592,0.48850286,0.5123032,0.641635,0.49981284,0.5981155,0.25448376,0.39135635,0.41047433
aftermovie,0.7739587,0.12314807,0.79669315,0.5847954,0.7155269,0.36535138,0.84265286,0.5150016,0.0,0.20404845,0.44992727,0.5635165,0.48161644,0.42952687,0.0,0.7962454,0.45572233,0.69197464,0.6698886,0.42247412,0.2947402,0.59954387,0.5629834,0.20326966,0.6838485,0.3432604,0.8736897,0.48571748,0.24142048,0.6315283,0.69579035,0.7106329,0.6814711,0.6949627,0.6174412,0.5293735,0.5917069,0.45866665,0.7113986,0.31239304
ahiddenlifefilm,0.30884814,0.11491714,0.31871086,0.3049707,0.3189012,0.2010374,0.40371144,0.20927387,0.0,0.17620033,0.29412866,0.34757575,0.19304426,0.25754488,0.0,0.29128197,0.21754184,0.3118416,0.273008,0.266501,0.2626173,0.33668527,0.28179497,0.07979054,0.33734775,0.14010711,0.40348655,0.2528774,0.10265027,0.27586976,0.28285688,0.3135758,0.38100213,0.40848336,0.34176254,0.27193072,0.31401908,0.27125233,0.3247887,0.24876873
alitamovie,0.7906261,0.22744393,0.6887864,0.9182249,0.6572365,0.7229457,0.8488396,0.26110277,0.0,0.40900388,0.59168386,0.78385675,0.48439556,0.37845543,0.0,0.4237667,0.52850175,0.62970203,0.6054173,0.5744158,0.48200428,1.0516311,0.47739187,0.0,0.73831207,0.0,0.69975823,0.40127665,0.14142826,0.545661,0.64009136,0.51381177,0.993406,0.9686012,0.8756776,0.45556352,0.61085916,0.6597058,0.80021435,0.46425596
angelhasfallen,0.48200715,0.2375775,0.54293036,0.7202653,0.6755401,0.23174834,0.9427508,0.45759726,0.0,0.35312906,0.6704801,0.68061924,0.4687618,0.3970448,0.0,0.73112214,0.3695331,0.610418,0.8327345,0.4548388,0.70740765,0.7603791,0.35762024,0.17251942,0.822938,0.26174235,0.8699622,0.31291813,0.13484415,0.50036746,0.54058594,0.4793759,0.750988,1.0181044,0.60347027,0.49236897,0.57565737,0.49015617,0.24242792,0.3041663
angrybirdsmovie,1.2210304,0.029595234,0.6075581,1.0380237,0.7813528,0.3962479,0.98994726,0.82212764,0.0,0.6462174,1.3424721,1.3643596,0.15189847,1.0299147,0.0,0.5536671,0.6080852,0.21648246,0.97767663,0.895952,0.53546274,1.084743,0.8394039,0.0,1.2397938,0.4266137,1.3056431,0.49752963,0.0,1.0912181,0.8044409,0.92423373,1.5504378,1.660467,0.8186986,0.39495802,0.9255899,0.96999675,1.0284128,0.5295727
annabellemovie,0.69461256,0.43038148,0.5492595,0.67701614,0.87860465,0.73929983,1.0833942,0.38056555,0.0,0.3719702,1.1843871,1.487118,0.61082894,0.77068865,0.0,0.96547705,0.7394538,1.0472617,0.71908104,0.79448235,0.6333105,1.0975255,1.1218847,0.13152252,0.9801032,0.6324179,1.4064033,0.6499591,0.105800085,1.0339799,0.7657587,0.8211199,1.2275568,1.019508,0.8268446,0.80054486,0.835081,0.6199277,1.073123,0.9558322
annamovie,0.62544996,0.20895213,0.5309987,0.6132875,0.600742,0.38767758,0.81224173,0.4014017,0.0,0.3266305,0.5151226,0.7114481,0.36957872,0.30378854,0.0,0.73873883,0.29652494,0.7459214,0.4338473,0.46662024,0.46482307,0.5966078,0.4629786,0.3023886,0.56452495,0.24945329,0.827836,0.43565387,0.101289265,0.47988334,0.4293782,0.7165604,0.7561814,0.81951076,0.51105165,0.36909676,0.6841382,0.63464755,0.70903176,0.4739466
apollo11movie,0.28210264,0.18100256,0.3535885,0.29564974,0.3356504,0.17237179,0.4030205,0.28237575,0.0,0.10964215,0.26238742,0.50520223,0.2080405,0.23585981,0.0,0.26028255,0.31189004,0.37995738,0.33094484,0.31743693,0.27182615,0.2945947,0.21695948,0.0,0.38930154,0.18427964,0.47413355,0.32349032,0.064888716,0.23554717,0.37177813,0.4469629,0.38840324,0.5584683,0.40609095,0.3500298,0.38833058,0.37341064,0.34260303,0.3386769
arcticdogsmovie,0.66706926,0.1269753,0.7927644,0.4771138,0.58939767,0.33315387,0.8658189,0.26862642,0.0,0.55799127,0.49799937,0.5519835,0.1722737,0.6491109,0.0,0.6440878,0.28982323,0.57505804,0.37607542,0.43034738,0.7442908,0.69447124,0.29976642,0.044835307,0.8678573,0.31874347,0.934355,0.56317425,0.32766584,0.47652042,0.4743166,0.2813998,0.7521775,1.0367136,0.6429213,0.68618506,0.62478995,0.751856,0.65664494,0.38666323
arcticmovie,0.39429086,0.09688663,0.38466766,0.54507416,0.46897718,0.39851078,0.5375368,0.23614249,0.0,0.12145043,0.38580394,0.43731043,0.2446459,0.32405812,0.0,0.24368104,0.16613567,0.35789078,0.47332016,0.30155256,0.19851522,0.47639045,0.3095512,0.0,0.5694285,0.06386913,0.4761827,0.33591646,0.21277934,0.34277907,0.3882615,0.4299339,0.5037502,0.5869985,0.5047026,0.4235914,0.38356346,0.20676589,0.42065686,0.3432903
artofracingmovie,0.5556814,0.13742192,0.5103172,0.69761544,0.66415036,0.36426774,0.8520667,0.42405963,0.0,0.1758863,0.48826754,0.7936271,0.34630004,0.43873185,0.0,0.5956023,0.51598024,0.4337328,0.4559964,0.5041437,0.4495653,0.6641356,0.6504174,0.17262703,0.60113955,0.34542897,0.646673,0.39752072,0.018145777,0.5572799,0.5080698,0.44795895,0.85435075,0.7455105,0.6265011,0.48076782,0.45846862,0.4896608,0.6648037,0.32634342
avengers,0.20737979,0.19286507,0.27274165,0.39213943,0.31941098,0.35140148,0.4881171,0.11660355,0.0,0.17220592,0.35635692,0.2935393,0.14590126,0.34814793,0.0,0.30463868,0.29213887,0.35334778,0.2866672,0.21135065,0.3142079,0.3229715,0.38838068,0.121559665,0.37243596,0.0,0.23036388,0.28743047,0.1384364,0.2883411,0.23483416,0.37912053,0.43184274,0.41535136,0.35295856,0.21661934,0.41723162,0.21359324,0.271376,0.25184104
beachbummovie,0.46575308,0.18864734,0.5369067,0.4904986,0.4382852,0.25982475,0.5335633,0.16028589,0.0,0.1862134,0.3585295,0.48506373,0.11299985,0.38791734,0.0,0.3409762,0.24717289,0.44128716,0.21070436,0.2298859,0.3607245,0.39004135,0.28597856,0.02701319,0.6975832,0.25234002,0.50235105,0.35065448,0.09118421,0.26002696,0.28604335,0.25996447,0.5076982,0.77342886,0.3710253,0.42213663,0.522439,0.45418593,0.46091384,0.48959455
bernadettefilm,0.6528263,0.0,0.8527499,0.78927106,0.5186485,0.44232178,0.38124722,0.42486078,0.0,0.547422,0.42886287,0.82472724,0.39511645,0.5486698,0.0,0.4756861,0.42711848,0.4785363,0.36655527,0.44576934,0.5823298,0.8752623,0.63867766,0.0481499,0.61235607,0.48249704,0.7725717,0.57017195,0.064465865,0.5923901,0.7067972,0.49823505,0.71229434,0.8403709,0.9476438,0.49830702,0.5309113,0.48412004,0.82430875,0.4856975
blackandbluemovie,0.9170874,0.29662213,0.81195,1.1239828,1.0032943,0.5630104,1.6002429,0.3938328,0.0,0.4473232,1.0781215,0.98519534,0.51686007,1.1384724,0.0,0.8371932,0.46070284,0.9305282,0.70209956,0.6511308,0.53421867,1.16117,0.74968594,0.0,1.4171838,0.56018966,1.2700498,0.9922003,0.21337461,0.88117,0.72590065,0.8446359,1.4831694,1.699886,0.96254987,0.839317,0.8831754,0.8061188,0.8093132,0.44985816
blackchristmas,0.6245027,0.2552567,0.5640727,0.7717083,0.65309143,0.26763475,0.72984564,0.29659492,0.0,0.23710626,0.58859086,0.60965705,0.31943125,0.3988303,0.0,0.34890476,0.45073307,0.7491547,0.4891039,0.37476972,0.30110487,0.47744885,0.54794395,0.12249359,0.8132146,0.09918757,0.8103239,0.41246355,0.124111585,0.3674689,0.5331794,0.6780286,0.58206713,0.91515887,0.6359802,0.56082433,0.82200336,0.22588763,0.606022,0.36609742
