movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.526283,0.91557574,0.22231647,0.16470766,0.7714524,0.66343653,0.0,0.43725753,0.39172265,0.34265307,0.0,0.587298,0.3375638,0.76871806,1.0552105,0.6178817,0.3684474,0.5958925,0.39519548,0.7003269,0.7010607,0.7866275,0.7689076,0.55636114,1.0317701,0.0,0.507915,0.8168306,0.7476327,0.65954864,0.94434994,0.31586117,0.0,0.450746,0.62448806,0.0,0.76292807,0.6213316,0.70244193,0.0
47metersdown,0.91984653,0.53440976,0.3173087,0.63859934,0.5144633,0.8292228,0.0,0.6407892,0.536545,0.12741604,0.0,0.57498634,0.38933793,0.5732882,0.8549896,0.7094647,0.29713485,0.60686713,0.583956,0.8313071,0.6320985,0.6665142,0.49141604,0.65113926,0.9651379,0.0,0.8571284,1.194471,0.67424417,0.7392326,0.88368857,0.46259257,0.0,0.6777401,1.028743,0.0,0.31627944,0.6190432,0.8152549,0.0
abeautifuldaymovie,0.539393,0.8752384,0.30646184,0.16892949,0.77204406,0.5959035,0.0,0.6133756,0.6983787,0.15401612,0.0,0.5884253,0.24395812,0.6623559,0.8379056,0.6656433,0.35370153,0.85207313,0.56111217,0.40671724,0.7935236,0.58354765,0.51689506,0.7031938,0.94110423,0.0,0.511142,0.70513386,0.80563813,0.66781497,0.63940215,0.27247128,0.18810493,0.37160674,0.8605984,0.0,0.5783785,0.5565903,0.5306865,0.0
abominablemovie,0.7158629,0.994737,0.36970714,0.4800699,0.69031733,0.81921613,0.0,0.8374869,0.39313552,0.0,0.0,1.0663655,0.57891786,0.89527094,1.2013844,0.5703461,0.25873578,0.8860757,0.44223055,0.5498978,0.6263116,0.5595945,0.7368116,0.44810483,1.4229786,0.0,0.7715854,0.7163264,0.823433,0.83976746,1.2212155,0.9395014,0.41194397,0.41665787,0.99489164,0.0,1.0353827,0.897963,0.36193267,0.0
adastramovie,0.42098534,0.8377898,0.37613156,0.25911427,0.68866146,0.5903027,0.0,0.6725471,0.40401906,0.0,0.0,0.563131,0.32961038,0.449693,0.81493634,0.44856507,0.24194261,0.7673042,0.38718286,0.32468858,0.55205524,0.54988146,0.4914549,0.5022276,0.8660399,0.0,0.5486329,0.6032391,0.7668645,0.43311742,0.6760739,0.29507557,0.0,0.41199464,0.5910463,0.0,0.5788814,0.74169236,0.47413558,0.0
adogsjourneymovie,1.1688216,1.4186183,0.118274786,0.44706804,0.98963505,1.3463812,0.0,1.2703401,0.83462834,0.44875187,0.0,1.450315,0.29556164,0.92115027,1.7065198,0.82445097,0.67853695,0.71912354,0.5997576,1.2332091,1.1986436,1.2372686,0.59347934,0.79106927,1.111408,0.0,0.8441747,1.3032395,1.0782017,0.89658415,1.1890965,0.53477323,0.0,1.0531403,1.042824,0.0,0.78591627,1.2109921,0.9788636,0.0
aftermathmovie,0.4783993,0.54866517,0.28579983,0.26624137,0.5700382,0.6047201,0.0,0.5646815,0.34370223,0.19844088,0.0,0.46913004,0.2632974,0.59657776,0.6529395,0.3184039,0.2643167,0.4599525,0.19264895,0.6057199,0.45878077,0.41728467,0.40578413,0.29671395,0.75108904,0.0,0.43729994,0.671112,0.7359843,0.43723953,0.6723937,0.3200687,0.0,0.3617447,0.51501954,0.0,0.46452013,0.49686706,0.62026703,0.0
aftermovie,0.6899216,0.80967,0.35000482,0.3656818,0.87573576,0.6099355,0.0,0.62108517,0.5520245,0.117404714,0.0,0.5385907,0.051380433,0.73525584,0.8627314,0.42359754,0.42000315,0.7056397,0.5339006,0.6204262,0.6298994,0.60770017,0.55368644,0.6252612,0.9147451,0.0,0.5286794,0.696613,0.7354082,0.53301644,0.71088624,0.44973135,0.0,0.55139214,0.79130614,0.0,0.67663586,0.7107643,0.45512307,0.0
ahiddenlifefilm,0.27990484,0.40367702,0.18293309,0.18364656,0.38857496,0.34042665,0.0,0.33626467,0.2841947,0.11761299,0.0,0.33132398,0.15790235,0.37315843,0.45432216,0.30519512,0.17848344,0.33981222,0.270947,0.30213767,0.3620429,0.2939371,0.27869245,0.2525594,0.4544498,0.0,0.2428602,0.38062355,0.40838677,0.2913098,0.40089685,0.20405506,0.0,0.26234376,0.3449182,0.0,0.29640678,0.35571858,0.33123714,0.0
alitamovie,0.5514495,1.0381444,0.53516066,0.097510844,0.95420575,0.6217098,0.0,0.73631614,0.5275805,0.20403221,0.0,0.60982,0.1456092,0.5780122,1.0130473,0.81642634,0.26169345,0.83013594,0.43159446,0.538717,1.062393,0.92708546,0.48177308,0.66596895,0.86987686,0.0,0.4804561,0.84299713,0.71532243,0.5555329,0.5959597,0.42459697,0.13560863,0.3115121,0.8423826,0.0,0.49850783,0.66753244,0.79073024,0.0
angelhasfallen,0.5930002,0.6563113,0.13746804,0.60424006,1.0458561,1.0727724,0.0,0.60411125,0.6571676,0.38547677,0.0,0.69625103,0.329116,0.9315621,1.143809,0.32118264,0.10785849,0.7760971,0.45432588,0.58541924,0.8823461,0.7007641,0.718216,0.6892953,0.99297935,0.0,0.5239111,0.92360944,1.0073751,0.42237282,0.83209217,0.13836645,0.0,0.5221807,0.76762986,0.0,0.49163643,0.71371996,1.1283721,0.0
angrybirdsmovie,1.2138855,1.4119742,0.607743,0.3354737,1.5131099,1.0283899,0.0,1.505952,0.9815938,0.033683795,0.0,1.087906,0.47339424,1.2475922,1.5079236,1.2264833,0.5567201,1.7324041,1.314179,0.5869505,1.3627583,1.2225335,0.501603,1.4516183,1.5332416,0.0,0.97983474,1.414946,1.2644442,1.0119492,1.1341059,0.41949102,0.23586391,0.6468888,1.7160796,0.0,1.0566095,1.4751508,0.8863561,0.0
annabellemovie,0.7392287,1.2976346,0.4000716,0.42209372,1.3019203,1.1155344,0.0,0.76509804,0.7230826,0.020156842,0.0,1.1350584,0.29642984,1.2096577,1.857234,0.717857,0.3189001,1.0232916,0.70686466,1.0783229,1.1738861,1.2364153,0.79521734,0.69289625,1.2024676,0.0,0.49989283,0.85388356,0.87751013,0.7997906,1.1056825,0.58997965,0.100073874,0.5872173,1.0415934,0.0,1.0669851,0.9867417,0.89003253,0.0
annamovie,0.48312262,0.7143779,0.30782375,0.41733047,0.7360259,0.738523,0.0,0.64115566,0.6854632,0.17558758,0.0,0.4958583,0.39201233,0.6666218,0.97936946,0.7138335,0.23652872,0.600772,0.30658704,0.6483077,0.6933418,0.66105527,0.6081661,0.3795026,0.99369955,0.0,0.4795664,0.866522,1.0000948,0.6655586,0.6851635,0.5067854,0.0,0.4317621,0.6098448,0.0,0.655138,0.62266845,0.6629416,0.0
apollo11movie,0.43530902,0.44896156,0.27033418,0.33367395,0.57288456,0.49294755,0.0,0.43670002,0.39085332,0.13315243,0.0,0.38697016,0.101718135,0.57486653,0.5519711,0.55553395,0.1287795,0.37274683,0.42594358,0.4973847,0.50952625,0.38803706,0.4368928,0.4136965,0.684153,0.0,0.3550988,0.529711,0.44088107,0.40677807,0.69993806,0.28528008,0.048884142,0.3467608,0.48198068,0.0,0.43912005,0.5905107,0.46398672,0.0
arcticdogsmovie,0.62948084,0.6793196,0.29317066,0.5519955,0.6235908,0.63013947,0.0,0.4383263,0.5055036,0.2310442,0.0,0.39470536,0.21611416,0.4392906,0.60281545,0.43855596,0.04934065,0.66802603,0.57290804,0.4772566,0.5748078,0.21628697,0.45064256,0.7710235,0.5726678,0.0,0.44277668,0.662389,0.5764138,0.6049414,0.6587876,0.32223663,0.0,0.4352669,0.6428506,0.0,0.49733892,0.6187771,0.7665912,0.0
arcticmovie,0.30009535,0.70330566,0.20345417,0.2533163,0.38598847,0.45776343,0.0,0.3747093,0.30920157,0.0,0.0,0.55318815,0.11559019,0.48140907,0.637415,0.33969414,0.22887996,0.46681663,0.25791717,0.30512035,0.46153867,0.5393585,0.4169903,0.39801982,0.5794349,0.0,0.22627842,0.38158703,0.4478556,0.24586344,0.5266525,0.13848287,0.0,0.36400846,0.36910254,0.0,0.4632915,0.49053094,0.34739524,0.0
artofracingmovie,0.6097271,1.1103064,0.33636275,0.32100725,0.76132405,0.7909063,0.0,0.94329005,0.5255086,0.19562852,0.0,0.7327548,0.5494879,0.76492435,1.0850853,0.42446867,0.34864792,0.71995246,0.35706413,0.4939228,0.63549715,0.50518656,0.6068589,0.41862655,1.0690653,0.0,0.66807157,0.613512,0.94405144,0.72460306,0.8693103,0.37508395,0.0,0.50846267,0.5446756,0.0,0.6616723,0.78122056,0.60125375,0.0
avengers,0.5250353,0.75017935,0.33576688,0.2543368,0.6114085,0.54010344,0.0,0.3476515,0.25670454,0.32080355,0.0,0.6043285,0.34059647,0.7349525,0.82430655,0.34258932,0.28679302,0.5027798,0.15553801,0.42736745,0.53090936,0.5966777,0.61862653,0.24927652,0.79003936,0.0,0.25518477,0.64888996,0.7013419,0.48492497,0.54229546,0.337628,0.0,0.42260408,0.23168992,0.0,0.5940421,0.3456517,0.67309856,0.0
beachbummovie,0.4701348,0.63087153,0.17881387,0.41948256,0.6731856,0.5226078,0.0,0.49134004,0.5907714,0.1133046,0.0,0.4482159,0.26767358,0.74404013,0.6679175,0.5095817,0.19928622,0.60948706,0.44113463,0.3288933,0.53848505,0.52086544,0.5540002,0.3902778,0.78930914,0.0,0.4180939,0.40444526,0.5731067,0.49640548,0.75483346,0.43116373,0.0,0.43270037,0.47056955,0.0,0.5440114,0.63981646,0.5759566,0.0
bernadettefilm,0.60362744,0.6755911,0.3263677,0.35610694,0.87029636,0.547294,0.0,0.5330905,0.49913114,0.2316358,0.0,0.53951097,0.41128334,0.7684996,0.88804305,0.72835606,0.2772471,0.7055057,0.5133811,0.6916886,0.67654973,0.6379593,0.47469512,0.5795167,1.0542125,0.0,0.4880472,0.8612732,0.8417367,0.5612809,0.91790247,0.3081632,0.16608301,0.3637501,0.5767508,0.0,0.7073168,0.8188182,0.68333936,0.0
blackandbluemovie,1.0035514,1.791356,0.4087015,0.22552262,0.9855528,1.3961481,0.0,1.4442853,1.1554992,0.0,0.0,1.5911928,0.39636147,1.3316783,1.9250318,0.9943828,0.69571817,1.5790578,0.84453064,0.94943005,1.6412934,1.2401347,1.1770139,1.2203691,1.5591116,0.0,1.0641139,1.2640284,1.3344457,1.3696394,1.5120821,0.6536686,0.0,0.7591607,1.4616482,0.0,1.3447251,1.3200432,0.9788711,0.0
blackchristmas,0.6347628,1.0501393,0.4959881,0.32263452,0.77448046,0.5565314,0.0,0.79471755,0.6087946,0.31381297,0.0,0.6164471,0.44721854,0.5513467,1.0992161,0.5870387,0.35483786,0.6453893,0.2500406,0.7139282,0.63977057,0.5212125,0.8188873,0.6098349,1.0631709,0.0,0.558572,0.9930216,0.95581716,0.6700339,0.712561,0.39435267,0.0,0.5948957,0.680742,0.0,0.6201126,0.7274121,0.6740624,0.0
blindedbythelightmovie,0.29328632,0.46452704,0.18435651,0.27663022,0.388872,0.43467823,0.0,0.37160832,0.36835107,0.16397147,0.0,0.5181393,0.10206769,0.492564,0.5742743,0.3739159,0.29555383,0.4124799,0.2316546,0.44400007,0.35197812,0.28058574,0.21530232,0.36284688,0.53545046,0.0,0.25642636,0.5822947,0.5128688,0.40819347,0.51000655,0.3798045,0.03752291,0.4057117,0.4665401,0.0,0.35428226,0.41953424,0.4808165,0.0
bombshellmovie,0.5790019,1.0492735,0.04910551,0.3095058,0.6778723,0.5414475,0.0,0.99081963,0.6800728,0.14962383,0.0,0.62543726,0.31202734,0.5148269,0.9609898,0.70615536,0.43160567,0.88763607,0.3537211,0.551816,0.7403584,0.3859567,0.5171365,0.6637503,0.6212557,0.0,0.65415883,0.8707877,0.9462208,0.47295624,0.6836456,0.42392716,0.0,0.5521508,0.7255701,0.0,0.5155174,0.74929243,0.8029766,0.0
booksmart,0.10732932,0.28730693,0.01589603,0.0,0.2968601,0.17270862,0.0,0.0913094,0.044759247,0.06169808,0.0,0.31005985,0.107017316,0.19079861,0.21572825,0.086637974,0.0,0.055948235,0.0,0.11042829,0.0109183155,0.1455033,0.3362744,0.13155492,0.111048676,0.06505427,0.10917178,0.058774725,0.01545779,0.16741037,0.2475482,0.0,0.0,0.040515743,0.122167364,0.0,0.08783151,0.13900208,0.07096595,0.0
breakthroughmovie,1.2859131,1.828474,0.18315259,0.47915903,1.4631855,1.2314599,0.0,1.1217963,1.181819,0.18081556,0.0,1.0269642,0.67696553,1.1001616,2.1290815,1.2535295,0.43126324,1.5543807,1.0243692,1.214126,1.4313524,0.9270531,0.49794742,0.70942914,1.6848428,0.0,0.9690057,1.3279942,1.893076,0.7971492,1.1720579,0.7960026,0.12299472,0.9353587,1.0714288,0.0,1.3300219,1.048711,1.1240797,0.0
brianbanksmovie,0.6687722,1.3597264,0.18825486,0.18486561,0.841488,0.8358569,0.0,0.7043744,0.6667607,0.0,0.0,0.98000747,0.27574065,0.9130139,1.1190561,0.48744258,0.24502045,0.6995834,0.5355667,0.62520593,0.85946685,0.82101625,0.750171,0.7565401,1.1322181,0.0,0.4740586,0.7263743,0.9334841,0.3695279,0.848124,0.1340567,0.0,0.87449074,0.7539521,0.0,0.5826121,0.6926447,0.9370271,0.0
brightburnmovie,0.56245184,0.7321708,0.40981516,0.20590614,0.7766273,0.6424445,0.0,0.8298866,0.6124418,0.09402226,0.0,0.9061863,0.44414178,0.8414507,0.98126125,0.66081,0.4208121,0.78423446,0.5718523,0.5595947,0.91503334,0.47874162,0.43760175,0.5782546,1.1453937,0.0,0.7407566,0.8673683,0.8337241,0.867393,1.1938753,0.66654587,0.024934292,0.60948044,0.94798464,0.0,0.6439765,0.7159535,0.5196903,0.0
brittanyrunsmov,0.3192486,0.40336043,0.13944367,0.31767747,0.5672869,0.47119266,0.0,0.6269241,0.27560624,0.14268066,0.016214479,0.6043584,0.0520035,0.6968721,0.6179819,0.31900105,0.19971967,0.4996256,0.37561285,0.4951627,0.57381105,0.41368702,0.2658404,0.29794347,0.5814175,0.0,0.36405334,0.30570278,0.5664279,0.19163772,0.5192712,0.44093892,0.08072765,0.27144876,0.4863406,0.0,0.32432404,0.5538217,0.49585024,0.0
captainmarvelofficial,0.77344483,0.84402716,0.60136276,0.32518408,0.85622036,0.4144533,0.0,0.4821597,0.38108793,0.3368936,0.0,0.58098227,0.32351223,0.8212731,0.75844437,0.36835963,0.36554286,0.5704164,0.21184157,0.38996154,0.6166548,0.6355395,0.5532909,0.2168895,0.8888473,0.0,0.22176908,0.94129103,1.0447698,0.41625193,0.58563936,0.50596166,0.0,0.52682906,0.28414297,0.0,0.60144144,0.44845212,0.70571864,0.0
captivestatemovie,0.65319926,1.2240002,0.30433315,0.065463245,0.81904775,0.6650139,0.0,0.72929376,0.7742511,0.0,0.0,0.96165764,0.4104266,0.87866575,1.1270653,0.74995863,0.19197068,0.59080774,0.53296137,0.5827226,0.5880485,0.4946161,0.76787907,0.9857392,0.9690977,0.0,0.61081237,0.5231288,0.8730513,0.5563384,0.85386693,0.14027111,0.0,0.633694,0.6897666,0.0,0.7793201,0.75807244,0.69270086,0.0
catsmovie,0.71361893,0.7335721,1.0895728,0.4886922,1.1177726,0.81270564,0.0,0.7806106,0.8386197,0.39005858,0.0,0.686072,0.27547792,0.69670033,1.3162028,0.5189813,0.6106604,0.5814754,0.6322908,1.0856606,1.0281414,0.61441153,0.926414,0.46566743,1.0091918,0.0,0.72001284,1.3835973,0.9148944,0.7922958,1.1578283,0.5476657,0.0,0.66151345,0.8849005,0.0,0.5779734,0.7076896,0.6955663,0.0
charliesangels,0.9046148,1.2127388,0.5779138,0.28554595,1.013204,0.70762455,0.0,1.3668436,0.96053636,0.13806984,0.0,0.71508396,0.31272724,1.0573157,1.2054039,0.9083244,0.7365832,1.0980285,1.0238738,0.34761173,1.0081812,0.57885283,0.22252858,1.0707467,1.8821573,0.0,1.0495017,1.1224395,1.0684646,1.4463279,1.2777655,0.7561099,0.28840244,0.7621334,1.5060741,0.0,1.0434356,1.3238373,0.68321717,0.0
childsplaymovie,0.52766967,1.0422621,0.07317504,0.28067023,0.6360059,0.5786598,0.0,0.7851022,0.23012432,0.05105569,0.0,0.8433986,0.0,0.93595225,1.3505393,0.3360718,0.2657526,0.7999507,0.2548818,0.48958892,1.0874434,0.81774783,0.3803989,0.6347279,1.1306407,0.0,0.3209492,0.7023874,0.7263255,0.5569897,0.63463235,0.5900322,0.0,0.34481514,0.44582292,0.0,0.847461,0.8640176,0.7676605,0.0
clarathefilm,0.2580693,0.75663006,0.5557793,0.25473472,0.40754718,0.33998495,0.0,0.40921664,0.0,0.0,0.0,0.19244842,0.26392132,0.61362,0.3058866,0.32512042,0.116757125,0.17885177,0.00988676,0.31548193,0.5287114,0.61286086,0.5233223,0.61653954,0.76917285,0.0,0.117434695,0.6431504,0.18378003,0.4510045,0.74481845,0.3678591,0.0,0.11189861,0.5046246,0.0,1.0702208,0.6356055,0.5270654,0.0
coldpursuitmovie,0.38462064,0.51897264,0.3052036,0.36011937,0.5012866,0.3608905,0.0,0.499048,0.3787808,0.09431734,0.0,0.44600332,0.1589306,0.37649348,0.5282506,0.57158136,0.28466433,0.40713125,0.40613803,0.4424061,0.46387705,0.26799297,0.4198491,0.39542684,0.60377556,0.0,0.38221967,0.57854646,0.493479,0.462753,0.53518355,0.36344907,0.14271452,0.30689806,0.47254285,0.0,0.4130877,0.5032976,0.33308518,0.0
countdown,0.42053372,0.9495248,0.38912746,0.43282187,0.8942939,1.1904334,0.0,0.8836403,0.5508636,0.17030305,0.0,0.80103856,0.05789385,1.3415402,1.4522604,0.49792343,0.46693617,0.9975735,0.42821577,1.0186102,1.2778778,1.2442003,0.7103252,0.5483489,1.5051349,0.0,0.60986805,1.288718,0.7580208,0.7542255,1.1509651,0.6485763,0.0,0.76912284,1.1665447,0.0,0.87314206,1.0002929,0.7501255,0.0
currentwarmovie,0.7923253,0.84071195,0.22735313,0.44597557,0.7710129,0.98102665,0.0,0.45660457,0.5083403,0.08719736,0.0,0.64935523,0.22668874,0.8636625,1.1925751,0.77536064,0.31186083,0.945655,0.7572038,0.64442,0.81453425,0.81276256,0.60086983,0.6034732,1.0687871,0.0,0.3789559,0.7412061,0.7487233,0.5929757,0.94187695,0.3541558,0.0,0.5898885,0.74876624,0.0,0.822858,1.1076046,0.81252575,0.0
darkwatersmovie,0.61017734,1.0384057,0.47203824,0.20705502,1.1044941,1.0842469,0.0,0.92104596,0.47253963,0.0,0.0,0.83464396,0.20054227,0.96350276,1.2320052,0.87644666,0.50938517,0.7504282,0.7011078,0.60681605,1.0740727,1.0115103,0.7739,1.2919873,1.3200531,0.0,0.85925883,1.1221969,0.79851973,0.54887784,1.1001302,0.4425434,0.0,0.79806143,1.1380287,0.0,0.7921974,1.0011802,0.8394543,0.0
detectivepikachumovie,0.6769093,1.2828827,0.15991485,0.27862203,0.9982354,0.757131,0.0,0.74102986,0.9954069,0.21345083,0.0,0.59685355,0.49696502,0.7143743,1.1056415,0.96476054,0.16008797,1.0312552,0.7149015,0.61779267,0.87952304,0.61655515,0.5407655,0.8401467,0.9852863,0.0,0.46290022,1.0502189,1.538424,0.5120649,0.5797101,0.30882135,0.07535632,0.57529205,0.7329646,0.0,0.7594356,1.010053,0.86514056,0.0
disneyaladdin,0.86586034,1.1703982,0.4424687,0.28825,1.3308766,0.920784,0.0,1.1453933,0.7790338,0.18214712,0.0,1.0499297,0.4106593,1.1519071,0.8841358,0.71368307,0.31408817,0.9416048,0.7013962,0.7675004,0.6336783,0.6951116,0.79097205,0.65677947,1.2852249,0.0,0.6959464,0.9909752,1.016248,0.8890034,1.4114984,0.4754865,0.0,0.6017341,1.0240332,0.0,0.8179863,0.85938936,0.8970454,0.0
disneyfrozen,0.4389837,1.0872775,0.48858002,0.0,0.96849096,0.9351388,0.0,0.85225576,0.5799356,0.02205566,0.0,1.2523174,0.31751868,0.90452117,1.0272543,0.6365225,0.2369847,0.83180445,0.34661582,0.6783976,0.47540587,0.46569762,1.0115237,0.72609717,1.1967001,0.0,0.5305794,0.83611256,0.87457305,1.0378113,1.6645037,0.3198275,0.0,0.34580818,0.78787696,0.0,0.8519691,0.56116563,0.59648156,0.0
disneymaleficent,0.6351969,0.98914194,0.47316667,0.1877722,1.1248933,0.6830007,0.0,0.73333794,0.5734607,0.09035982,0.0,0.8064709,0.21147755,0.9052826,0.8091708,0.68474144,0.1039112,0.77684844,0.6276541,0.61476535,0.57496434,0.53026646,0.70209104,0.54294693,0.89508086,0.0,0.32483754,0.61775523,0.8356111,0.55960953,1.1399293,0.22523887,0.0,0.45817488,0.7877787,0.0,0.73400277,0.7302498,0.527071,0.0
doctorsleepmovie,0.58181715,1.0475856,0.52922374,0.36473092,0.7663579,0.6964927,0.0,0.7083605,0.6168458,0.31119266,0.0,0.73987335,0.31185797,0.83155143,0.92369556,0.5132085,0.5525586,0.7722143,0.30372143,0.5275346,0.5581514,0.5263078,0.5344404,0.56700575,0.97023183,0.0,0.41789052,0.887981,1.0468823,0.7086009,0.8567307,0.43762654,0.0,0.71235156,0.7506115,0.0,0.5112258,0.8086306,0.71266603,0.0
dolemiteismyname,0.6239711,1.1968737,0.22391629,0.44642365,1.1414682,1.0335952,0.0,0.97283345,0.77725005,0.16523597,0.0,0.66501653,0.84828854,1.1514455,1.1331633,0.8813519,0.1611956,1.0647082,0.80666536,0.54357153,0.86707634,1.0569484,1.0186329,0.56716806,1.4291937,0.0,0.62023354,0.98693615,1.2660552,0.90589005,1.2352118,0.46556592,0.0,0.78162926,1.0289059,0.0,1.2367349,1.2652174,1.0492197,0.0
dontletgomovie,0.6481098,1.2738303,0.5315935,0.3630608,0.87568986,0.7277572,0.0,0.82029,0.6991657,0.35101545,0.0,0.7496653,0.5361704,0.72663784,1.2983246,0.5679218,0.35065413,0.6806523,0.25157365,0.80975777,0.728452,0.5611862,0.82773125,0.7567097,1.1202306,0.0,0.57167417,1.1875159,1.083297,0.83648574,0.7126982,0.39992458,0.0,0.6583323,0.78719956,0.0,0.838362,0.94839376,0.7794887,0.0
