movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.34132767,0.78526145,0.0,0.64505,0.5506786,0.48799193,1.1579783,0.08166713,0.65106267,0.76052874,0.69341093,0.66996354,0.76885635,0.6637323,0.56800807,0.59449357,0.39077878,0.34860665,0.469885,0.0,0.304775,0.0,0.14564472,0.93641585,0.53957367,0.9053013,0.43775907,0.63218844,0.8116433,0.0,0.50714546,0.70093304,0.6634851,0.0,0.3310708,0.93932307,0.62183595,0.41514432,0.50183946,0.8633997
47metersdown,0.516483,0.36655787,0.0,0.8023583,0.93747246,0.68190813,1.0035348,0.10333435,0.5978461,1.0199755,0.9077016,0.93384165,0.99297285,0.9794145,0.67596596,0.9007996,0.59627414,0.23682696,0.75292397,0.0,0.5066574,0.0,0.22586711,0.77608097,0.58576614,0.7301363,0.30791125,0.5927725,0.714071,0.09519696,0.66993356,0.7701123,0.50186014,0.0,0.42128268,1.1603017,0.44802564,0.3478496,0.81538534,0.83085924
abeautifuldaymovie,0.037161406,0.42761084,0.0,0.5122992,0.5972961,0.48503795,0.7035919,0.18971528,0.64581484,0.6460161,0.54011077,0.47867128,0.70492697,0.83503443,0.79704225,0.55685943,0.52811474,0.25188863,0.6062866,0.0,0.3133756,0.0,0.0842027,0.7041698,0.40672383,0.5416675,0.10614624,0.39404333,0.637146,0.0,0.62244356,0.5890349,0.35192537,0.0,0.60732716,0.58568275,0.4433609,0.5242287,0.52325636,0.8147072
abominablemovie,0.101628944,0.63010544,0.0,1.1512754,0.93844295,0.7390919,0.9569776,0.17889808,0.4923842,1.1755639,0.70257026,0.7631849,0.9496551,0.8383944,0.68202907,0.5654028,0.12866077,0.31715646,1.0501598,0.0,0.23537014,0.0,0.4031703,1.1879085,0.7224927,0.8934391,0.69494843,1.0067878,0.6278395,0.033340424,0.6789866,0.75314873,0.44192347,0.0,0.05409481,1.1207672,0.9244815,0.8899952,1.1577044,0.83600646
adastramovie,0.26530176,0.33924127,0.0,0.5045253,0.5720626,0.55598027,0.6423915,0.11273913,0.43359357,0.78736705,0.7407984,0.5031244,0.65927,0.68317413,0.7587647,0.5269908,0.41494966,0.12093119,0.5386038,0.0,0.17766841,0.0,0.13792884,0.57521254,0.39277732,0.5497105,0.25657558,0.16111524,0.8196089,0.13324273,0.32274473,0.48701128,0.3259038,0.0,0.36659405,0.6837623,0.56973034,0.4296475,0.61726254,0.6738761
adogsjourneymovie,0.3357799,0.58063287,0.0,0.9576159,1.7622079,1.7699963,1.6639444,0.0,1.402411,1.5898753,1.6829082,1.3319324,0.95235634,1.5026075,1.4073418,1.5740386,0.90560204,0.39108083,1.3667477,0.0,0.9462275,0.0,0.4639778,1.4245328,0.8217604,1.152281,0.5898737,0.5932393,1.3151277,0.34257782,1.2855849,1.3658736,0.63171595,0.0,0.40396222,2.4666882,1.3822557,1.0433493,1.4773517,1.65776
aftermathmovie,0.16966951,0.346637,0.0,0.5627934,0.4019421,0.35787475,0.63379157,0.1699175,0.42403555,0.558709,0.5014696,0.560516,0.5261891,0.54693234,0.56860965,0.39265093,0.20519179,0.112341985,0.3711679,0.0,0.1793306,0.0,0.09693845,0.44559693,0.26668602,0.5781829,0.14105433,0.40118688,0.5578637,0.026663415,0.44455928,0.71851325,0.38913277,0.0,0.22483131,0.7952402,0.45175198,0.27397382,0.44833946,0.56608367
aftermovie,0.14666885,0.40532598,0.0,0.58102316,0.50964564,0.43218243,0.804117,0.0040431637,0.47521734,0.8058883,0.7217933,0.5911973,0.6111141,0.6388616,0.77419865,0.3634227,0.4420597,0.1224463,0.74895763,0.0,0.3602435,0.0,0.20920926,0.7371069,0.3721322,0.70555884,0.22157472,0.39350456,0.7030041,0.20760766,0.42319542,0.6214708,0.544017,0.00017712824,0.31123403,0.7701622,0.60507655,0.63186735,0.5994103,0.9252437
ahiddenlifefilm,0.11657357,0.20451199,0.0,0.293464,0.28654614,0.26429194,0.3871509,0.05591263,0.27551454,0.37239373,0.2644495,0.27705273,0.30348745,0.31749004,0.3297831,0.25659254,0.19115877,0.124007955,0.2937805,0.0,0.13667208,0.0,0.07891985,0.35316423,0.18765774,0.29314166,0.13018939,0.21737224,0.3250749,0.061005924,0.2504556,0.3255595,0.21723455,0.0,0.14467302,0.42353487,0.24649179,0.1959262,0.28560895,0.36412147
alitamovie,0.5395544,0.4320595,0.0,0.94239897,0.66145,0.3486405,0.77909267,0.037824646,0.78244543,0.87487566,1.03117,0.92844164,0.86460406,0.9633587,0.7957812,0.6061049,0.44760644,0.34039423,0.54014003,0.0,0.19694377,0.0,0.04602298,0.8165274,0.58210146,0.6895711,0.42570886,0.54020834,1.0589781,0.053845532,0.64363426,0.7553739,0.9500429,0.0,0.42733705,1.1318994,0.8227893,0.7573758,0.8499596,0.75106007
angelhasfallen,0.23920204,0.37457338,0.0,0.68073255,0.9996593,0.70364255,1.0968813,0.2378139,0.61194986,1.2381886,0.75437635,0.9535109,0.85359186,0.8048497,0.6980533,0.87389094,0.7001917,0.27712414,0.77480125,0.0,0.6366439,0.0,0.2502398,0.8856396,0.7002164,0.81995356,0.31989464,0.7033007,0.7809138,0.16858095,0.51371557,0.98698395,0.69775456,0.0,0.47400865,1.2435259,0.5393269,0.6292886,0.89493585,1.0432491
angrybirdsmovie,0.87532717,1.0398145,0.0,1.2377791,1.0996677,1.4933358,1.6173781,0.07433097,1.5867293,1.4244604,1.4802564,1.2528723,0.9201496,1.2614598,1.8396889,0.7852596,0.77861935,0.37676412,1.0908768,0.0,1.0319376,0.0,0.16639152,1.6867923,1.128499,1.2077076,0.012182318,0.7483976,1.9241558,0.0,1.1556821,1.3731259,1.1501743,0.0,0.6109108,1.4568497,1.2686001,0.8333045,0.95821613,1.8468685
