movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.0,0.72224087,0.7970676,0.6816122,0.7982875,0.57297784,0.92058325,0.36624098,0.62630624,0.6740648,0.80260235,0.760657,0.5904558,0.4645299,0.47315064,0.7336261,0.7776831,0.80417746,0.80757105,0.42847946,0.67506135,0.72625536,0.5304233,0.38756418,0.7691038,0.5867724,0.6939945,0.55948395,0.54949445,0.5736238
47metersdown,0.0,0.86556405,1.031412,0.8676414,1.0058911,0.54586124,1.1512313,0.3923524,0.8769527,0.9076432,0.7377121,1.0177734,0.68792653,0.47546664,0.50117755,1.0142487,1.0961287,0.7367325,1.2653965,0.65652186,0.60600233,0.65554196,0.41824257,0.79619473,0.7849333,0.9874012,0.30990645,0.79783994,0.5843238,0.62249875
abeautifuldaymovie,0.0,0.60990685,0.6065528,0.68570215,0.81263685,0.636205,0.5824255,0.39730722,0.5445459,0.67095083,0.66353625,0.6747594,0.63969624,0.5101493,0.54736537,0.6313204,0.63644093,0.6192536,0.9251465,0.29764187,0.42531526,0.5901931,0.5815379,0.31385732,0.7053568,0.78177613,0.64651734,0.5010228,0.62653244,0.62260437
abominablemovie,0.0,0.9151349,1.0890074,0.9678065,1.11654,0.76174164,1.2762992,0.3705992,1.0184284,1.1252238,0.92216444,1.1376344,0.6728468,0.98036444,0.41605148,0.8412664,1.2262655,1.0503657,1.3968916,0.29143202,1.0991211,0.81035376,0.38684452,0.70571476,1.2194324,1.0327668,0.79312706,1.0474769,0.91574293,0.78877306
adastramovie,0.0,0.58135915,0.56618375,0.501064,0.6495919,0.51064044,0.5922016,0.26412427,0.47928107,0.6020409,0.45125443,0.61369586,0.59170645,0.37772092,0.3236663,0.5311645,0.6011221,0.5716122,0.7999927,0.40827978,0.42404255,0.4490228,0.23638915,0.21339598,0.5440451,0.45414773,0.37355676,0.48894006,0.37033957,0.43067858
adogsjourneymovie,0.0,1.4381922,1.2962734,0.8541323,1.7108685,1.515131,1.2561843,0.40111816,1.3410416,1.4699118,1.2859317,1.8232472,1.3672237,1.4739853,0.93421906,1.4823201,1.173463,1.5120316,2.2681706,0.7316598,1.3315859,0.9441895,0.91341764,0.7867071,1.6935647,0.9921987,1.1427168,1.4522759,1.169826,0.96583676
aftermathmovie,0.0,0.60428214,0.6111963,0.5148249,0.7473573,0.5182332,0.7180565,0.38332766,0.6427153,0.6250941,0.6110713,0.68874466,0.6269292,0.48163828,0.37278178,0.37300792,0.73150104,0.66055506,0.84315896,0.38959295,0.49040326,0.39218685,0.38936114,0.40946376,0.59057117,0.3769212,0.49001762,0.49202675,0.46554703,0.50654304
aftermovie,0.0,0.7580701,0.8384882,0.68547297,0.8946153,0.6395333,0.9558938,0.3916045,0.82480925,0.70484054,0.70782405,0.72458583,0.6871917,0.56096196,0.48703504,0.6447563,1.0001419,0.7017491,1.1091721,0.39508802,0.6410811,0.624563,0.4178462,0.49770543,0.68907356,0.7002395,0.48752037,0.6782656,0.5297898,0.5668696
ahiddenlifefilm,0.0,0.29816705,0.31982964,0.28826624,0.37293482,0.26331896,0.36402357,0.16687766,0.27757928,0.31402996,0.29189047,0.3263368,0.2541625,0.23959166,0.19978575,0.25328317,0.34926346,0.3532684,0.44951552,0.15765397,0.26267517,0.2556582,0.17385307,0.2055932,0.31105185,0.2658497,0.24403225,0.2624329,0.23423918,0.24681272
alitamovie,0.0,0.8321613,0.9075081,0.8295621,1.0359433,0.47728807,1.0350922,0.43182623,0.5738562,1.0569749,0.90407366,0.96042347,0.770584,0.738487,0.6874819,0.83508134,0.91174275,1.2187649,1.0872431,0.62381893,0.99279374,0.7178231,0.38638407,0.6759187,0.7391697,0.81331617,0.5051159,0.9287323,0.5254975,0.75721186
angelhasfallen,0.0,0.58206576,0.977339,0.7160867,0.9957925,0.5967595,1.0299429,0.4876997,0.92667764,0.94189876,0.8113148,0.96231425,0.6462647,0.748747,0.6723682,0.55835044,0.7748942,0.8156474,1.236663,0.389653,0.76656175,0.58714616,0.4967322,0.9045637,0.79882646,0.76698107,0.5652467,0.701814,0.7212328,0.6311997
angrybirdsmovie,0.0,1.3818767,1.4631065,1.7454293,1.6858643,1.0747229,1.6359069,0.5691897,1.9754357,1.7817688,2.035486,1.5676043,1.0097774,1.7303408,1.0433129,1.5933652,1.1475277,1.7548741,2.4601262,0.8342553,1.3521403,1.6263568,1.371414,0.4962021,2.0875492,1.0677747,1.9370773,0.7810913,1.2660562,1.6158222
annabellemovie,0.0,1.2132361,1.3836285,1.3152323,1.4938953,0.5603454,1.43747,0.4943872,1.0637479,1.1822327,1.0938319,1.2408125,0.9884559,0.8319467,0.6852638,0.99927324,1.3905071,1.4191579,1.8274552,0.82591665,1.166405,0.7858672,0.7641693,0.75032943,1.164811,1.0655538,0.7683456,1.1766853,0.83702654,1.02519
annamovie,0.0,0.55682206,0.49512222,0.75914216,0.7540145,0.6188444,0.7652916,0.36896586,0.77258354,0.585474,0.8614235,0.74828887,0.53996503,0.57255614,0.41898605,0.51319623,0.75606304,0.7981107,1.1103085,0.4649942,0.6561285,0.6106263,0.6093447,0.6031587,0.6739437,0.78410244,0.60123515,0.69264656,0.5027111,0.5148839
apollo11movie,0.0,0.39597732,0.51673603,0.4406539,0.49081448,0.39004695,0.6272826,0.23775557,0.42082357,0.43047157,0.38553125,0.44196668,0.32803136,0.2885294,0.34811863,0.4041393,0.4893241,0.5047535,0.6409874,0.2578238,0.48160693,0.36087558,0.30468717,0.40814543,0.48148432,0.45338425,0.31851873,0.4327734,0.29698202,0.30205932
arcticdogsmovie,0.0,0.6876241,0.69072807,0.613226,0.8278033,0.4608279,0.8573293,0.36482692,0.64066863,0.63198036,0.45395833,0.81023,0.71849084,0.42280915,0.61966026,0.58926046,0.76429206,0.5853647,0.81522465,0.53638875,0.46103153,0.6013722,0.27325803,0.5826402,0.694329,0.6077399,0.41964033,0.57640237,0.6138065,0.5181032
arcticmovie,0.0,0.3443406,0.6384553,0.60546005,0.61445737,0.45889762,0.64910483,0.38915902,0.49929076,0.38219547,0.39118823,0.46419978,0.42635077,0.457742,0.26549,0.3500404,0.46743423,0.5358729,0.67609936,0.16694129,0.3909561,0.38523522,0.32851624,0.33004257,0.5702797,0.41860825,0.34386525,0.3964398,0.40298644,0.31611648
artofracingmovie,0.0,0.7871617,0.8694625,0.6244891,0.8443544,0.74507874,0.9537759,0.29746434,0.71097296,0.631033,0.7633941,0.82380867,0.87099785,0.692327,0.5343743,0.74026513,0.8623975,0.94007194,1.1735942,0.55576956,0.62730587,0.7270341,0.5011357,0.57650554,0.7077998,0.5299625,0.529687,0.69950944,0.4412619,0.50696236
avengers,0.0,0.7331708,0.6029394,0.53100115,0.7038233,0.5745564,0.7808834,0.33076972,0.53138196,0.7729502,0.78996634,0.7264713,0.7387215,0.43790975,0.3902178,0.58332634,0.76302487,0.70733,0.70967937,0.35388136,0.5713588,0.589719,0.35791725,0.33809444,0.60988885,0.5122637,0.6142967,0.5497234,0.43854627,0.57222635
beachbummovie,0.0,0.88891506,0.82679707,0.54426116,0.6922802,0.5770398,0.84152865,0.28549704,0.7663984,0.71950334,0.58870155,0.83872974,0.5078568,0.6667317,0.8002735,0.78414965,0.8868349,0.76273274,1.0784467,0.29833823,0.669443,0.7327731,0.5839655,0.8125964,0.6429205,0.64783424,0.57816374,0.6257962,0.46540457,0.5777775
bernadettefilm,0.0,0.8238734,0.8156201,0.56518716,1.0534457,0.66541725,0.98500776,0.25493416,0.7437863,0.88860995,0.57107913,0.8478182,0.44169086,0.6580789,0.58774036,0.6375856,1.0439228,0.78160894,0.9691398,0.35957026,0.6377636,0.5952987,0.5317532,0.53159887,0.80613106,0.7153328,0.5499572,0.7498545,0.63689774,0.5683558
blackandbluemovie,0.0,1.4499607,1.4882609,1.434061,1.9896581,1.5933871,1.5650291,0.67570317,1.2805727,1.6796972,1.3406717,1.7878076,1.1492745,1.0844514,1.1587099,1.4453225,1.3636687,1.9386264,2.3109767,0.9263233,1.212682,1.6068852,0.736663,1.1051656,1.6583786,1.7460557,1.3971786,1.5475855,1.1323186,1.2550721
blackchristmas,0.0,0.90437806,1.0152111,0.8142509,0.902861,0.7267005,0.8338665,0.42207676,0.7254812,0.8334115,0.76614565,0.9276779,0.65613425,0.6995178,0.52571577,0.69131887,0.74975634,0.98387,1.1076611,0.4275691,0.724211,0.72303474,0.5022631,0.64036995,0.9825844,0.80468446,0.8178319,0.7164327,0.6449804,0.6016748
blindedbythelightmovie,0.0,0.351984,0.4991859,0.30911002,0.5396453,0.44883057,0.63235646,0.1788083,0.4914802,0.547816,0.51006407,0.55805963,0.4611708,0.3317382,0.41100088,0.4499537,0.555739,0.34188524,0.70168793,0.21663246,0.41233268,0.45791087,0.3518321,0.26867244,0.5297547,0.35710338,0.24559227,0.32467386,0.38267693,0.32560602
