movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.35183546,0.4086629,0.34893525,0.21975215,0.38555673,0.17953117,0.31440625,0.1496145,0.36772498,0.3239876,0.2878121,0.0,0.20253831,0.0,0.5212847,0.4009461,0.35126328,0.005766989,0.23499689,0.0,0.56448287,0.27963522,0.25771666,0.45808926,0.16869977,0.35980958,0.21926565,0.17018197,0.4044919,0.30565578,0.07930273,0.18136881,0.26595423,0.30421978,0.18965505,0.28388304,0.30554163,0.24553815,0.24821669,0.16166775,0.33906865,0.08309979,0.3243086,0.3009352,0.22003186,0.0,0.17534146,0.35347003,0.3055008,0.0,0.49105334,0.014600463,0.28822666,0.36169374,0.2534273,0.18901041,0.32701787,0.27687892,0.19443676,0.25818273,0.49737743,0.0,0.18941851,0.20942312,0.43898466,0.332141,0.043346867,0.0,0.29518017,0.0,0.16637732,0.080088235,0.47194368,0.43341625,0.2739027,0.0,0.16899419,0.2173858,0.0,0.05875092,0.0,0.15716428,0.2563136,0.38768676,0.18098679,0.42678344,0.0,0.0,0.0,0.2083052,0.37339187,0.40300837,0.2228767,0.2373593,0.28022555,0.0,0.4610824,0.17701514,0.17088974,0.33529818,0.39116693,0.22257394,0.29895228,0.25342125,0.277785,0.08591101,0.18900813,0.0,0.42677253,0.41604835,0.08854697,0.37333107,0.2205757,0.112156324,0.033086106,0.0,0.0,0.35931477,0.31971928,0.36069927,0.3752796,0.29542848,0.0,0.0,0.26767263,0.325632,0.1967063,0.11919134,0.1828188,0.25603464,0.19717734,0.0,0.15378045,0.29394117,0.061448913,0.0,0.1673405,0.48148203,0.28906983,0.13662928,0.0,0.32261178,0.5286562,0.4098311,0.31809095,0.35558456,0.28350607,0.26372108,0.0030208458,0.11383541
47metersdown,0.4904188,0.2766844,0.22989726,0.30347258,0.6328926,0.41688016,0.59956294,0.5117106,0.6087778,0.6603857,0.33342308,0.0,0.13430396,0.17589995,0.64834803,0.37547606,0.5924134,0.0,0.36615086,0.0,0.54549354,0.73276055,0.41757715,0.39054942,0.3812257,0.4230541,0.36980516,0.2528181,0.6512637,0.2756298,0.065010875,0.34662277,0.5479078,0.49603462,0.17291188,0.25693062,0.6561288,0.51576704,0.152223,0.42660382,0.55205524,0.05914613,0.41082528,0.41414803,0.48369858,0.0,0.25735262,0.31573257,0.40064293,0.0,0.5469977,0.0,0.43789083,0.40791595,0.14797565,0.31842563,0.4659334,0.3243245,0.23426022,0.40049648,0.6506644,0.0,0.2940593,0.34052002,0.5514091,0.62066877,0.14474773,0.22113723,0.42349243,0.0,0.41628546,0.4374023,0.5616954,0.7402457,0.31910652,0.0,0.11602992,0.26986566,0.0,0.0,0.0,0.26102147,0.0,0.6082687,0.4545129,0.62319726,0.0,0.0,0.0,0.5086395,0.4097275,0.5070549,0.41238266,0.57756585,0.5403299,0.0,0.6586925,0.13521512,0.29514536,0.591864,0.51408756,0.5849059,0.7361595,0.35463122,0.17901182,0.1802736,0.43102574,0.0,0.41914985,0.7616218,0.19654126,0.5780549,0.3799312,0.1382486,0.022794815,0.0,0.0,0.37108544,0.1795996,0.62342566,0.62503916,0.27523574,0.0,0.28345507,0.35863733,0.4788046,0.27502382,0.21686427,0.13568765,0.41198218,0.53903866,0.0,0.041597337,0.5100559,0.095664576,0.0,0.26411808,0.6394112,0.2379364,0.44191545,0.07648279,0.5015964,0.7427829,0.38078642,0.33022788,0.3608145,0.2516518,0.35617888,0.14297529,0.115727976
abeautifuldaymovie,0.36143684,0.2795311,0.22256859,0.2813196,0.34075135,0.3421855,0.41388413,0.33743182,0.49363416,0.34623668,0.37923777,0.0,0.1050195,0.047240015,0.5054849,0.26599807,0.38890168,0.0,0.2879591,0.0,0.56256163,0.384881,0.3007267,0.42821994,0.415523,0.2964089,0.4449641,0.087888524,0.41612256,0.39070344,0.02475804,0.10464517,0.38102704,0.33524412,0.2088652,0.32047513,0.3699746,0.28094554,0.21763967,0.30539262,0.44680345,0.174683,0.24879262,0.4629925,0.30431578,0.0,0.14592393,0.26007587,0.4225999,0.0,0.51294225,0.0,0.36660486,0.31000108,0.20392439,0.3635013,0.4807627,0.16907793,0.2864748,0.42984527,0.52032816,0.0,0.267736,0.35223505,0.59970963,0.46948302,0.1514656,0.082023345,0.31759718,0.0,0.30230933,0.12742706,0.44689018,0.52885073,0.4225555,0.0,0.09358479,0.23726788,0.0,0.11317081,0.0,0.23507638,0.18790297,0.3767081,0.34487253,0.55315477,0.0,0.0,0.0,0.28090176,0.37683138,0.4833215,0.28973907,0.5182706,0.4104031,0.0,0.5400909,0.10417968,0.41767946,0.16389596,0.50704193,0.40736717,0.41356242,0.3854847,0.4228481,0.23144116,0.35995346,0.0,0.35349718,0.42949727,0.18478136,0.43036082,0.13777868,0.031273056,0.06477811,0.0,0.0,0.34390932,0.20797205,0.42649323,0.5414899,0.34889743,0.0,0.10253799,0.4966155,0.3776079,0.3196553,0.29425216,0.15799782,0.4715274,0.25878248,0.0,0.0037851986,0.46600133,0.0,0.0,0.0,0.537453,0.28623414,0.39122182,0.0,0.37738594,0.49427623,0.3919121,0.34890917,0.3380044,0.3427775,0.27512914,0.07118536,0.22355141
abominablemovie,0.5177329,0.7068534,0.5120023,0.71720797,0.5279237,0.36455706,0.5413288,0.6059234,0.7525601,0.53660285,0.49147534,0.0,0.31216553,0.1095064,0.59099084,0.59528106,0.8254891,0.0,0.13433473,0.0,1.1513788,0.5303822,0.33814538,0.8252719,0.44850802,0.60237056,0.6705449,0.107670605,0.6440029,0.5209946,0.0,0.3448065,0.7002243,0.592644,0.30917624,0.38540286,0.67186344,0.33126566,0.4788639,0.26192924,0.92593145,0.2890892,0.46328047,0.6699738,0.32434398,0.0,0.2702906,0.27649438,0.7970335,0.0,0.68020844,0.062061004,0.56134856,0.55605286,0.38014308,0.49781284,0.73850167,0.2971545,0.37291554,0.5921606,0.7581136,0.0,0.13048807,0.4711292,0.85841095,0.82839656,0.11364212,0.08846554,0.5221385,0.0,0.25220007,0.09974237,0.80882853,0.5986888,0.43503195,0.0,0.20628472,0.44856742,0.0,0.0880614,0.0,0.27720103,0.0,0.75855285,0.31153095,0.8636463,0.0,0.0,0.0,0.76386523,0.4511457,0.59600115,0.52728814,0.6107988,0.7283585,0.0,0.66599107,0.48087794,0.43385398,0.6208443,1.1474133,0.64123315,0.7669564,0.5065578,0.40545118,0.3318901,0.5299566,0.0,0.51943934,0.5788883,0.0012193276,0.48039883,0.3128763,0.119986996,0.0,0.0,0.0,0.6002358,0.484533,0.5768502,0.53986233,0.372887,0.0,0.007862266,0.56517255,0.8148569,0.4890389,0.45213145,0.3338228,0.32051948,0.6138143,0.0,0.3084363,0.50096005,0.07674572,0.0,0.09068878,1.0165792,0.36380482,0.5409227,0.036104217,0.40270123,0.92869765,0.44725603,0.6642652,0.7340634,0.22859593,0.59646493,0.0,0.1902249
adastramovie,0.33757415,0.27965719,0.30052218,0.3620573,0.3141961,0.18320857,0.27705458,0.34194106,0.40389308,0.3194334,0.24756029,0.0,0.032832067,0.0,0.47277758,0.41461793,0.50677663,0.0,0.08448145,0.0,0.48668438,0.31654805,0.2642236,0.4683785,0.3828404,0.3526505,0.38550407,0.1740037,0.30988318,0.35057032,0.046275392,0.2634611,0.43823665,0.27836597,0.12509009,0.17355238,0.29793602,0.47253555,0.1866744,0.29500112,0.34823084,0.13930097,0.27735284,0.37401116,0.29072428,0.0,0.30208158,0.26032275,0.24106906,0.0,0.37619507,0.0,0.33790678,0.33064604,0.21441436,0.24625897,0.51484126,0.23688503,0.32074818,0.32776606,0.6044029,0.0,0.3569178,0.26620704,0.40793243,0.37746388,0.038514644,0.16736832,0.2342512,0.0,0.39118555,0.2244309,0.36318675,0.5332396,0.2213132,0.0,0.16416484,0.30218223,0.0,0.13978274,0.0,0.16433707,0.120555535,0.36643904,0.35976398,0.52634186,0.0,0.0,0.0,0.2733622,0.40157866,0.46276766,0.37145102,0.37221533,0.3494317,0.0,0.31385458,0.24877723,0.113579415,0.31508195,0.4590097,0.3564935,0.25772846,0.37818867,0.4837888,0.29085785,0.3060092,0.0,0.27424356,0.388902,0.161834,0.3472249,0.27702296,0.10001072,0.0,0.0,0.0,0.20426676,0.1990989,0.35537085,0.39111984,0.30150256,0.0,0.05332824,0.24986076,0.30125213,0.24370545,0.17413948,0.23583916,0.42908394,0.49537158,0.0,0.14373152,0.2994197,0.11996655,0.0,0.14175811,0.500487,0.19907159,0.37186265,0.014162743,0.278179,0.46933922,0.41878766,0.37331674,0.3062517,0.2885567,0.22592525,0.06621154,0.07925552
adogsjourneymovie,0.7554723,0.60763556,0.7573034,0.80779546,1.0036155,0.91123044,1.0155818,0.3585357,1.0833486,0.94881684,0.5175237,0.0,0.2533829,0.14661832,1.0827196,0.899224,1.2731277,0.0,0.7133201,0.0,1.35564,0.7581584,0.76819843,0.87041336,0.96118385,1.0171121,1.1759988,0.4110976,0.96477705,0.7653482,0.3221618,0.64145863,1.1402521,0.8423291,0.30785236,0.81028813,0.9471812,0.87913424,0.45811465,0.6785133,1.2736866,0.18558118,0.5994611,0.9410368,0.92006844,0.0,0.4085586,0.51606405,0.9711047,0.0,1.3097303,0.0,0.7128077,0.6554167,0.57542413,0.5834533,0.675594,0.33997414,0.48736525,0.620367,1.6271958,0.0,0.63912433,0.7754523,1.0972482,1.0325227,0.15838823,0.0,0.69429356,0.0,0.8468766,0.5707016,0.9245835,1.1605425,0.80933553,0.0,0.36530292,0.40707093,0.0,0.0938722,0.0,0.54656184,0.24774222,1.023105,0.89650977,0.694809,0.0,0.0,0.0,0.9038044,1.0659328,1.1353877,0.825898,0.88659585,0.6406535,0.0,1.037909,0.38214839,0.5730609,0.5625007,1.2613567,0.87373495,0.93576115,0.5605508,0.6501173,0.44953352,0.6624585,0.0,0.5183684,1.1124951,0.0,0.89876086,0.6669226,0.19794735,0.02476821,0.0,0.0,0.9570247,0.27257293,1.0342844,0.82284397,0.73886395,0.0,0.3623734,0.8214914,1.0306582,0.54219997,0.27795687,0.7488574,0.83410555,0.9689892,0.0,0.014917513,0.83324903,0.49766627,0.0,0.30337343,1.0276226,0.5096224,0.71696466,0.0,0.84462917,0.8606491,0.8661004,1.0553519,0.73128295,0.70774716,0.8921396,0.0,0.26209113
aftermathmovie,0.3528931,0.26254952,0.21076956,0.17315824,0.26423392,0.26350754,0.25707912,0.23363401,0.35453027,0.32471126,0.23831448,0.023917705,0.10484283,0.040038012,0.4088626,0.31125793,0.31457445,0.0,0.16389088,0.0,0.37575328,0.33113286,0.26673794,0.34831363,0.22969577,0.1297803,0.2587598,0.19725138,0.24108195,0.23008914,0.08169147,0.34482765,0.34037596,0.2303905,0.13000356,0.19502455,0.40417826,0.3582511,0.09793877,0.17081949,0.39598578,0.13656172,0.29919592,0.32017386,0.27644274,0.0,0.28775215,0.17029849,0.31323618,0.0,0.32305086,0.008238487,0.30246788,0.30608928,0.16788596,0.32686716,0.33302176,0.26612127,0.23192708,0.3209324,0.4256333,0.0,0.22454664,0.21494743,0.39022845,0.31588364,0.15266913,0.038050804,0.31215873,0.0,0.18466218,0.11562026,0.44541362,0.34176394,0.13877161,0.0,0.09260656,0.20231117,0.0,0.036992542,0.0,0.11379913,0.0694959,0.42100126,0.3130121,0.39064965,0.0,0.0,0.0,0.2418848,0.2323916,0.299177,0.27496898,0.33444738,0.30104,0.0,0.28932923,0.12303378,0.23410591,0.30813217,0.39856797,0.25570256,0.3485837,0.22697908,0.23323005,0.19530715,0.27526137,0.0,0.2461772,0.42239183,0.08762997,0.32676223,0.20167276,0.073725834,0.09412135,0.0,0.0,0.22056326,0.18163757,0.27918574,0.32239586,0.24739619,0.0,0.013988829,0.2359926,0.30001944,0.17395452,0.21371697,0.18096367,0.19627947,0.24762574,0.0,0.165807,0.24877027,0.079555646,0.0,0.19913746,0.3473447,0.1759175,0.20506002,0.0,0.20854595,0.38496506,0.28578216,0.13383825,0.19856313,0.08319535,0.24081643,0.0,0.054998703
aftermovie,0.34232742,0.35200003,0.30415744,0.24201304,0.32765508,0.31153,0.29996705,0.26617262,0.4375711,0.397157,0.29739478,0.01190825,0.057520583,0.0,0.28812206,0.2946243,0.37159503,0.0,0.26819825,0.0,0.59155595,0.35316393,0.36082882,0.41384453,0.4040019,0.4276176,0.3634146,0.20812961,0.35834292,0.28224766,0.12785643,0.20720035,0.4626789,0.3212903,0.25771025,0.4179371,0.26955304,0.31329378,0.005882795,0.18086377,0.46996337,0.1964924,0.14341941,0.43262407,0.3806056,0.0,0.11052682,0.21884567,0.40704566,0.0,0.4210121,0.0,0.28220809,0.33963603,0.21798827,0.36101168,0.5199785,0.3047885,0.3660799,0.26754197,0.4416668,0.0,0.29511303,0.22457907,0.49508485,0.33417788,0.23197508,0.09289452,0.35682482,0.0,0.3245437,0.32099557,0.510521,0.31800804,0.43458885,0.0,0.10692142,0.37519664,0.0,0.021151746,0.0,0.23306291,0.093902245,0.41188094,0.12926146,0.4631161,0.0,0.0,0.0,0.20250277,0.43057555,0.4486885,0.28655332,0.3458187,0.39774913,0.0,0.4511482,0.12107484,0.33771786,0.541232,0.53979224,0.30796474,0.35962537,0.190679,0.29723167,0.12729119,0.35659042,0.0,0.3094842,0.47415215,0.12547982,0.33831924,0.20499031,0.16389847,0.11785638,0.0,0.0,0.33042666,0.21519496,0.3405365,0.45150948,0.35959992,0.0,0.0,0.40856302,0.38268608,0.2921958,0.025042852,0.18257248,0.29745954,0.43386668,0.0,0.11739967,0.28579488,0.17235231,0.0,0.21638727,0.557977,0.15183763,0.25152028,0.016792139,0.12506756,0.5123257,0.37811667,0.17098895,0.37203714,0.3349247,0.44957283,0.04582726,0.08943367
ahiddenlifefilm,0.13790274,0.113455795,0.115988545,0.116928175,0.13818818,0.122701846,0.15182987,0.11864519,0.17259564,0.16820237,0.11807948,0.0,0.04822082,0.006906295,0.18712728,0.16357353,0.19691084,0.0,0.080396734,0.0,0.23019572,0.14563558,0.13424632,0.17484218,0.12395791,0.13378751,0.1722657,0.07611162,0.1598135,0.13336103,0.046315197,0.110825956,0.16370033,0.12911198,0.0658846,0.123608276,0.17245305,0.1485997,0.08234583,0.11232351,0.18356335,0.059945505,0.12664622,0.16421704,0.14137772,0.0,0.08039318,0.10723146,0.156628,0.0,0.1769486,0.0,0.14527003,0.11741546,0.10174288,0.11146146,0.19130096,0.12370542,0.120129965,0.1409074,0.24439125,0.0,0.1000396,0.11318415,0.17654401,0.16679832,0.03554384,0.028797006,0.14213885,0.0,0.11502725,0.0852371,0.1934472,0.19315049,0.14458533,0.0,0.06748496,0.11685302,0.0,0.037968017,0.0,0.07474656,0.073507056,0.18906493,0.15278986,0.19492826,0.0,0.0,0.0,0.117761254,0.15523767,0.14644337,0.15375045,0.16029683,0.15464053,0.0,0.15871687,0.0821781,0.111430205,0.13537116,0.21674092,0.13020968,0.14908841,0.118235365,0.13152039,0.08407415,0.13283345,0.0,0.1214173,0.19870017,0.026523307,0.16384058,0.11223974,0.049100347,0.027002888,0.0,0.0,0.14274877,0.10291232,0.1799514,0.17846198,0.104860365,0.0,0.030025395,0.14989986,0.15952523,0.10728044,0.083913095,0.066661105,0.1455102,0.14740604,0.0,0.061054498,0.12914696,0.046496276,0.0,0.08217346,0.21895574,0.08933599,0.14967935,0.0,0.12276654,0.18828517,0.15708132,0.12451063,0.13976532,0.08690471,0.12507032,0.007289406,0.04378488
alitamovie,0.48199475,0.4647261,0.4148374,0.59321386,0.46135014,0.7297551,0.5296366,0.2921955,0.54100597,0.71977395,0.6818641,0.0,0.43042898,0.027849037,0.53087246,0.5133842,0.73160803,0.0,0.07224558,0.0,0.97454995,0.67708445,0.31093806,0.9194664,0.5961085,0.46173075,0.5485836,0.16561589,0.75961953,0.5074414,0.045236774,0.5264517,0.4761106,0.4637258,0.3835381,0.39139873,0.42446887,0.4671952,0.24163234,0.5027611,0.6510977,0.24702707,0.5287832,0.4859187,0.46817118,0.053739883,0.38679704,0.4896631,0.7241622,0.0,0.38923675,0.0,0.6308768,0.63873976,0.3922167,0.5055315,0.6743908,0.2353583,0.5805037,0.44326442,0.872037,0.0,0.37637022,0.4387818,0.61431986,0.43856403,0.2197787,0.36424875,0.51377475,0.0,0.62719285,0.31420797,0.7425029,0.71364135,0.68898314,0.0,0.3245176,0.33440062,0.0,0.17300333,0.0,0.28963065,0.20934637,0.69919974,0.7131578,0.7455707,0.0,0.0,0.0,0.38198933,0.68250823,0.74558586,0.63235795,0.6099544,0.43687516,0.0,0.40235764,0.26006326,0.53281504,0.66127825,0.8007709,0.5304186,0.44902173,0.41102436,0.33311966,0.37844,0.36445302,0.0,0.49758747,0.88402975,0.14050727,0.47658798,0.5029253,0.21118377,0.0,0.0,0.0,0.6105569,0.23278119,0.71397454,0.7949973,0.2849176,0.0,0.019098477,0.5427096,0.61737096,0.11914131,0.28619698,0.15295425,0.59230435,0.52755666,0.0,0.32454333,0.25691062,0.26193473,0.0,0.30403537,0.56857806,0.32855263,0.6412478,0.0,0.3286678,0.6014636,0.52498287,0.45686188,0.41586637,0.29004735,0.2952921,0.0,0.25583476
