movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.29041764,0.36423495,0.3097928,0.6657282,0.376658,0.0,0.3453792,0.48938653,0.22725314,0.0,0.13079156,0.31641236,0.49942738,0.4847996,0.43904504,0.3983544,0.35886398,0.43746117,0.0,0.20132653,0.0,0.41024008,0.5517543,0.0,0.34759948,0.35910556,0.28001985,0.0,0.31182313,0.47584587,0.017180402,0.505935,0.0941632,0.38002154,0.33708823,0.2994731,0.23363176,0.0,0.40288115,0.55331355,0.0,0.3428435,0.3016293,0.4188472,0.49285167,0.39749426,0.36128616,0.25075382,0.28309104,0.2903272,0.305033,0.35545757,0.0,0.4242939,0.37348288,0.2746465,0.15047368,0.0,0.12558858,0.39472476,0.42321894,0.32382384,0.44539857,0.29273748,0.33385462,0.0573057,0.13123602,0.0,0.5207733,0.43864304,0.0,0.12151635,0.2913834,0.0,0.5138401,0.40096828,0.32867652,0.39592573,0.09359094,0.48979676,0.39454287,0.38251024,0.46425286,0.0,0.3348677,0.41007707,0.5035253,0.016317852,0.3743306,0.0,0.4531621,0.29405174,0.21581708,0.3832298,0.43774435,0.31600478,0.15637338,0.0,0.51259995,0.3050948,0.24086851,0.0,0.1902525,0.35253373,0.36790732,0.5827802,0.2438198,0.2558915,0.38329586,0.0,0.11988057,0.38993293,0.17989802,0.42722464,0.5445338,0.12696908,0.76416314,0.0014661066,0.36709675,0.0
47metersdown,0.47261038,0.5020316,0.5649107,0.7000728,0.8499725,0.0,0.2911079,0.49391884,0.23559308,0.0,0.291579,0.6196917,0.5274289,0.57615465,0.54442674,0.5324309,0.3086416,0.5542325,0.0,0.0,0.0,0.57564205,0.6789518,0.0,0.54037553,0.5475978,0.0,0.0,0.63347244,0.6550479,0.0,0.67952067,0.05670726,0.5551089,0.123367056,0.42227006,0.33272266,0.0,0.39399987,0.5675199,0.0,0.5017426,0.42935443,0.6451495,0.5038028,0.5052068,0.3773592,0.47163692,0.3226799,0.44253448,0.6553695,0.5937139,0.0,0.9213113,0.65997356,0.17099962,0.20390108,0.0,0.2523613,0.52753425,0.53007644,0.64082557,0.69248265,0.25268215,0.44743794,0.07110671,0.16462088,0.0,0.5654973,0.55436164,0.0,0.15810548,0.68827343,0.0,0.7817569,0.46520856,0.59727377,0.5403897,0.20600823,0.5948886,0.37175667,0.44568437,0.36283594,0.0,0.62838423,0.6480028,0.7331268,0.32884246,0.6485548,0.0,0.58466136,0.22921182,0.49481523,0.6966852,0.6188195,0.5442399,0.15129432,0.0,0.6581412,0.36064374,0.15768835,0.0,0.21671347,0.56138885,0.49646068,0.6572022,0.44659728,0.28278702,0.17009863,0.0,0.02482482,0.49017197,0.20898724,0.7138316,0.45792356,0.37696964,0.89620507,0.0,0.75159335,0.026246175
abeautifuldaymovie,0.1760753,0.47108784,0.39416134,0.4842115,0.4179289,0.0,0.14366046,0.45029667,0.24690229,0.0,0.085420564,0.47966847,0.34740344,0.32352117,0.5401028,0.29720378,0.4756517,0.39912966,0.0,0.2062614,0.0,0.31086332,0.57143086,0.0,0.24816127,0.24029714,0.14619607,0.0,0.4019447,0.33881027,0.0,0.42351863,0.07033253,0.3827215,0.1588373,0.46779588,0.21538605,0.0,0.30424947,0.5304545,0.0,0.30562553,0.29981026,0.38163203,0.48242706,0.35035917,0.43314505,0.3152238,0.32390633,0.27627617,0.6073724,0.43777883,0.0,0.5257503,0.36839673,0.2235353,0.1522536,0.0,0.28984785,0.36045814,0.4220036,0.31793252,0.4458515,0.2027999,0.29878265,0.07295081,0.0120270355,0.0,0.4610496,0.60658264,0.0,0.021249814,0.31912813,0.0,0.562871,0.55791605,0.31339073,0.33610985,0.14194994,0.33619136,0.37089896,0.26839453,0.44557863,0.0,0.36363396,0.39318052,0.5231452,0.06041978,0.37093708,0.0,0.2131743,0.15450637,0.23205204,0.2960851,0.34287563,0.2726594,0.316982,0.0,0.4173512,0.21936996,0.21806845,0.0,0.26705125,0.38955945,0.30985913,0.45868886,0.255715,0.30910668,0.13378763,0.0,0.0,0.35916406,0.13083541,0.3777817,0.34687853,0.17252842,0.7036643,0.0,0.41544592,0.0
abominablemovie,0.48113158,0.63029116,0.5907423,0.7841917,0.67417884,0.0,0.25948367,0.64588606,0.515032,0.0,0.22608724,0.51635754,0.7366043,0.84825087,0.5408014,0.41222745,0.47934622,0.41200474,0.0,0.32077608,0.080755025,0.88432807,1.0016896,0.0,0.42358765,0.4558067,0.4420736,0.0,0.5990695,0.7596226,0.0,0.7800098,0.122223414,0.47383022,0.21275456,0.20250428,0.42197803,0.0,0.5306967,0.9236945,0.0,0.50324684,0.314104,0.54198056,0.6868632,0.6617457,0.36771354,0.20991504,0.37933624,0.5808297,0.76847625,0.84404373,0.0,0.7540608,0.38234487,0.46969208,0.5190453,0.0,0.2995041,0.83813655,0.75637376,0.5569325,0.7285222,0.22291307,0.526222,0.30460984,0.04745077,0.0,0.63187647,0.7590857,0.0,0.0,0.5505129,0.0,0.79109865,0.33534142,0.5778556,0.7909962,0.08300643,0.8530888,0.405257,0.4736349,0.5218372,0.11992388,0.5964207,0.6606996,1.0538907,0.007926478,0.74876654,0.0,0.56242335,0.053402178,0.4618246,0.74530643,0.7229516,0.18441832,0.25689313,0.0,0.80354136,0.34948093,0.28887147,0.0,0.35030347,0.303748,0.83285636,0.7531235,0.4034453,0.26862392,0.0958504,0.0,0.0,0.58828497,0.35500774,0.56714445,0.86731786,0.58116466,1.013909,0.0,0.49502295,0.0
adastramovie,0.36186767,0.30830392,0.35019082,0.48939967,0.50616497,0.0,0.18064427,0.35114855,0.17159364,0.0,0.03226404,0.25709343,0.38573614,0.3431348,0.44293928,0.28182805,0.31645247,0.25604168,0.0,0.09503479,0.0,0.2938785,0.39942265,0.0,0.381149,0.3839445,0.11486246,0.0,0.25827494,0.3397448,0.0,0.45711243,0.16179103,0.43969944,0.056404565,0.23336466,0.20595153,0.0,0.30076241,0.45800048,0.0,0.3304331,0.24425623,0.42024928,0.3970676,0.39161327,0.37451962,0.28791016,0.20857075,0.20411187,0.5425236,0.30388886,0.0,0.56387866,0.3428981,0.22467855,0.10450839,0.0,0.20247076,0.3986583,0.40167138,0.33932784,0.36791432,0.20155525,0.31606287,0.0802745,0.09380107,0.0,0.24392904,0.43354815,0.0,0.010569546,0.19911548,0.0,0.5628071,0.3947286,0.36737725,0.5056985,0.2792225,0.41888678,0.34819525,0.19676046,0.38378817,0.0,0.2303375,0.42390504,0.52586466,0.05610878,0.3314722,0.0,0.33276978,0.115508914,0.27329534,0.3490119,0.38514474,0.32064024,0.29444677,0.0,0.27146074,0.17221951,0.1991756,0.0,0.2330353,0.35983825,0.28711072,0.36423242,0.37371862,0.25324288,0.18898615,0.0,0.029303513,0.39512426,0.22569707,0.43859646,0.45295125,0.21247819,0.49421668,0.0,0.38467842,0.0
adogsjourneymovie,0.6036612,0.9456122,0.6959782,1.2601336,1.3886505,0.0,0.3042062,1.1758096,0.7260776,0.0,0.14594293,0.8096828,0.8871648,0.9998162,0.18603104,0.5210399,0.82965106,0.71443427,0.0,0.3983567,0.0,0.81657225,0.89034283,0.0,0.79816544,0.7634922,0.33945093,0.0,0.9294643,0.85345495,0.0,1.1854724,0.2850796,1.2550551,0.21908975,0.5217482,0.709246,0.0,0.75188833,1.0854605,0.0,0.670198,0.5541495,1.0133036,1.0494679,0.8882358,1.187257,0.7149562,0.7598394,0.50259703,0.7706386,0.8944897,0.0,1.3358248,0.94926417,0.42439497,0.38433376,0.0,0.4957115,0.9815178,0.63427126,0.83934873,0.9360712,0.44611531,0.38334757,0.22816238,0.281688,0.0,1.0089114,1.229079,0.0,0.23952065,0.82998866,0.0,1.3429174,0.767563,0.882641,0.6205274,0.46686852,1.1603098,0.68922096,0.7833229,0.7454828,0.0070581436,1.0134367,1.2406285,1.1894932,0.0,1.4745265,0.0,0.77675676,0.55958855,0.6371208,0.9291078,0.962044,0.52404296,0.46849152,0.0,0.9770025,0.77044314,0.2908005,0.0,0.34831274,0.66619617,0.7126989,0.70736885,0.4706933,0.40639883,0.2629005,0.0,0.0,0.60449535,0.5741316,0.62059444,0.98950213,0.5214864,0.9812607,0.0,0.9693377,0.15892504
aftermathmovie,0.1968368,0.30849075,0.36201635,0.40670726,0.3591679,0.0,0.18050052,0.30865854,0.13247323,0.0,0.1148006,0.28487688,0.32238808,0.3118888,0.26860207,0.22720328,0.26581347,0.21697289,0.0,0.17222294,0.0,0.37156874,0.4556106,0.0,0.31921643,0.27072772,0.044127032,0.0,0.20436472,0.35353118,0.0,0.4555457,0.06745656,0.36447304,0.11214934,0.30232203,0.25148672,0.0,0.26542792,0.4058296,0.0,0.31758025,0.24641827,0.35792965,0.29974848,0.38288942,0.36648208,0.13278213,0.2991168,0.19818607,0.31319112,0.3805759,0.0,0.37640038,0.30653593,0.052917294,0.21241033,0.0,0.21764828,0.33547312,0.30916256,0.23073387,0.29929715,0.12951586,0.3272223,0.1452297,0.0741626,0.0,0.3693895,0.4112187,0.0,0.0663032,0.21747357,0.0,0.43778697,0.21665338,0.25476632,0.24765256,0.05843982,0.41134983,0.2726253,0.30903172,0.21917105,0.0,0.36022353,0.45274663,0.4867956,0.05634904,0.29613003,0.0,0.3194557,0.10295682,0.19873144,0.25148526,0.2955266,0.13494961,0.18991181,0.0,0.3642277,0.16993363,0.14718431,0.0,0.19169444,0.25585526,0.2554544,0.3748713,0.23633774,0.17391275,0.19148025,0.0,0.05098345,0.31595892,0.29781753,0.34341356,0.32609236,0.152955,0.47726157,0.0,0.43642503,0.0
aftermovie,0.1671219,0.3775541,0.22740033,0.5108747,0.4376697,0.0,0.17315398,0.38341594,0.3321344,0.0,0.080247864,0.37957692,0.3896388,0.36682853,0.32845926,0.24876064,0.40207562,0.29360262,0.0,0.08727999,0.0,0.49827063,0.5592812,0.0,0.40379062,0.39977765,0.19722712,0.0,0.3134435,0.404861,0.0,0.3979353,0.19339544,0.30559763,0.06587443,0.38675758,0.21278876,0.0,0.29796654,0.435042,0.0,0.27694857,0.29785797,0.46047795,0.33647358,0.48113504,0.4503243,0.22743288,0.3745356,0.34787765,0.39551222,0.60307455,0.0,0.60516286,0.39601317,0.20806348,0.23921433,0.0,0.15012425,0.37523243,0.3500469,0.51367074,0.33820203,0.17294835,0.33028278,0.1543722,0.08289562,0.0,0.36401272,0.44466668,0.0,0.14165619,0.35798633,0.0,0.5400969,0.36961082,0.31641316,0.37550017,0.103541575,0.40792215,0.15698187,0.16930714,0.39288437,0.0,0.33442298,0.37830222,0.59952545,0.0077172136,0.48331758,0.0,0.33687663,0.18374147,0.22914328,0.3261352,0.37353423,0.21002197,0.21314177,0.0,0.38732472,0.17893992,0.21728097,0.0,0.3134686,0.25479683,0.31279793,0.4158755,0.23820396,0.28268945,0.21868333,0.0,0.0672992,0.4165572,0.2643933,0.420077,0.2887212,0.2547984,0.6657023,0.0,0.38226348,0.0
ahiddenlifefilm,0.12846604,0.17386442,0.1586594,0.23124,0.19778228,0.0,0.08307392,0.16552211,0.11033497,0.0,0.03038375,0.15984562,0.18627003,0.19164883,0.16285683,0.12650111,0.15559845,0.11264998,0.0,0.07396818,0.0,0.16140729,0.23161925,0.0,0.14575383,0.14271973,0.048216663,0.0,0.16139458,0.17376024,0.0,0.20173202,0.06521401,0.17375618,0.059275914,0.14864211,0.105155356,0.0,0.13748235,0.20968032,0.0,0.14448762,0.12470903,0.1847285,0.20085481,0.1710577,0.15511437,0.11211887,0.14642231,0.11825711,0.17860457,0.19722547,0.0,0.21466398,0.17027876,0.07458169,0.093331225,0.0,0.09054806,0.15489386,0.16919923,0.14602715,0.16741678,0.09394921,0.15580869,0.054829024,0.037411086,0.0,0.16348842,0.20232186,0.0,0.05394786,0.12544149,0.0,0.2444252,0.1527181,0.16002765,0.16135205,0.076760344,0.20197701,0.1374239,0.1206303,0.15065156,0.0,0.15189888,0.17939027,0.26151213,0.005348921,0.18719402,0.0,0.1797185,0.080026224,0.13197045,0.15809034,0.18023552,0.10901267,0.091975555,0.0,0.17422277,0.11709468,0.078262545,0.0,0.08435046,0.1432318,0.14458872,0.19117883,0.107110746,0.11084184,0.09271363,0.0,0.020498175,0.14835545,0.10572928,0.16617541,0.17778596,0.08872627,0.2468729,0.0,0.19052485,0.0
alitamovie,0.51640546,0.47169212,0.72089213,0.8653919,0.76908255,0.0,0.45698792,0.8217613,0.5175187,0.0,0.054323554,0.45143542,0.8291122,0.77909476,0.83607787,0.4424436,0.53357387,0.39598086,0.0,0.27528232,0.0,0.40092736,0.8679774,0.0,0.48264495,0.814478,0.22384867,0.0,0.65147024,0.76635754,0.0,0.7287476,0.3500648,0.68737966,0.28714168,0.4911672,0.6816277,0.0,0.4456791,0.6242753,0.0,0.7270192,0.34388942,0.8993351,0.74985343,0.50564307,0.57792664,0.4008668,0.6746192,0.27131748,0.81273925,0.66308385,0.0,0.70486796,0.6758041,0.3821865,0.4048634,0.0,0.14267875,0.595817,0.72704273,0.7034362,0.69936794,0.35397068,0.54203117,0.217751,0.0,0.0,0.66211075,0.80271566,0.0,0.24964489,0.5425075,0.0,0.7787477,0.64053106,0.5611675,0.45312378,0.15581702,0.6294163,0.61672777,0.3733896,0.7316739,0.0,0.63954806,0.814033,0.81816083,0.0,0.6580334,0.0,0.65478873,0.14329724,0.5588851,0.7101711,0.6739612,0.35180095,0.31219867,0.0,0.7587576,0.58562726,0.29438117,0.0,0.10951324,0.6571273,0.41516766,0.69944847,0.40320516,0.517285,0.16713414,0.0,0.062302947,0.57836455,0.26102856,0.82353014,0.70504886,0.26520473,0.7765349,0.14710487,0.78088593,0.026476596
