movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.63398933,0.51953375,0.6037169,0.01467456,0.016405001,0.487897,0.559128,0.64228,0.0,0.5995845,0.51558006,0.5123254,0.2881311,0.6917472,0.43151304,0.61108744,0.5489262,0.45750758,0.46477646,0.4609219,0.41225585,0.29504788,0.6741015,0.49317944,0.5038367,0.0,0.36775398,0.37972096,0.0,0.54618853,0.63652575,0.09624572,0.55823934,0.093583636,0.5338058,0.47364676,0.7022391,0.65028137,0.47465983,0.6377184,0.6523548,0.6844146,0.53074086,0.22773771,0.215585,0.64797556,0.5301964,0.10942223,0.40503734,0.24900278,0.3903415,0.0,0.618039,0.6497834,0.0,0.7610906,0.0,0.71583575,0.40813127,0.7553581,0.33844274,0.25554702,0.491811,0.6305987,0.45622638,0.2077085,0.76628333,0.4001164,0.29063302,0.21688755,0.53640246,0.7400688,0.5802791,0.5226984,0.4414017,0.447864,0.3373087,0.5532476,0.3114821,0.52524763
47metersdown,0.6251249,0.51512176,0.5429225,0.0,0.049679536,0.75983393,0.28970447,0.7872263,0.0,0.70676976,0.46369925,0.5019127,0.20025611,0.512391,0.47423142,0.5210247,0.59913987,0.51068234,0.61015046,0.116053894,0.52499336,0.26692036,0.7141645,0.5189571,0.57798624,0.0,0.5528768,0.63236547,0.0,0.5128602,0.4256638,0.14825292,0.7634868,0.15244499,0.6441666,0.65913755,0.69161123,0.52984565,0.14681005,0.7112874,0.64982307,0.5579903,0.5590528,0.22069035,0.09405192,0.3392454,0.5164857,0.22118689,0.6596895,0.1647601,0.5795386,0.22451575,0.7824733,0.7665756,0.0,0.6492183,0.0,0.8444699,0.64990467,0.6145292,0.50542885,0.32859132,0.57891476,0.6048308,0.40683186,0.40425575,0.5959778,0.40220496,0.27243966,0.532493,0.42423174,0.7722243,0.5632709,0.31808954,0.6182769,0.5519318,0.39473584,0.7704379,0.43762228,0.6359374
abeautifuldaymovie,0.46374324,0.42313117,0.6501183,0.045652583,0.013095412,0.45962825,0.4881664,0.50977033,0.0,0.6507272,0.6732213,0.45401284,0.45599157,0.4840437,0.38733137,0.56946456,0.47718713,0.40431333,0.4543468,0.25596702,0.56462514,0.17059092,0.60290474,0.30995432,0.37760928,0.0,0.36944795,0.32101756,0.0,0.5628702,0.40556324,0.10158229,0.542943,0.016422365,0.512436,0.5466597,0.6039823,0.6238285,0.33271584,0.58138674,0.48569125,0.6621721,0.551878,0.37738207,0.21207489,0.6123681,0.28017303,0.3290801,0.41584036,0.2179338,0.38863626,0.0,0.743256,0.5995117,0.0,0.5784627,0.0,0.6522467,0.47587204,0.584479,0.2684596,0.35206574,0.40348583,0.4178501,0.54154307,0.26956025,0.613431,0.5178605,0.3084909,0.19800511,0.4351485,0.6581019,0.45976946,0.4195546,0.5303482,0.56346506,0.5080374,0.4627331,0.4268309,0.39730552
abominablemovie,0.65382516,0.6937458,0.9576495,0.31842965,0.0,0.86758685,0.6854526,0.88998747,0.0,0.94683367,0.7230377,0.53001136,0.41343573,0.7154122,0.5488053,0.665112,0.9595376,0.69831425,0.8639006,0.6610611,0.7320542,0.16782907,0.90296066,0.73392767,0.7773419,0.0,0.8653086,0.46965727,0.029427659,0.86270124,0.4191312,0.24567302,0.98946476,0.27123302,0.6622516,0.7414713,0.7546284,0.566227,0.6131229,1.0878396,0.54660463,0.8646804,0.7024822,0.44233075,0.5030165,0.8661119,0.78393734,0.32346004,0.89243764,0.07092515,0.5468057,0.0,0.9009905,0.9301589,0.0,1.1110928,0.0,0.678056,0.6962509,0.75379163,0.83332396,0.6203337,0.6582147,0.79993385,0.59833646,0.23208717,0.74631566,0.6199931,0.40295875,0.4464893,0.55055475,0.92119694,0.6243224,0.6777942,0.80255437,0.7546237,0.4000152,0.88686603,0.6683972,0.56938004
adastramovie,0.5454798,0.28653142,0.5614333,0.10523919,0.0,0.6394726,0.52068835,0.63324606,0.0,0.8260531,0.6024446,0.47834408,0.39238647,0.47466838,0.23026182,0.39244747,0.5480181,0.5567553,0.47744218,0.13402891,0.34589693,0.24373189,0.47033244,0.43987364,0.47741577,0.0,0.5046118,0.37661815,0.0,0.5022976,0.5259982,0.21144558,0.5946027,0.0070233885,0.4406776,0.44796002,0.6191834,0.59977657,0.35586056,0.66952026,0.35902363,0.68721795,0.57266027,0.19957174,0.26870674,0.5830164,0.31702435,0.2769053,0.5623971,0.23428531,0.29827,0.053419393,0.5569086,0.66444695,0.0,0.5439048,0.0,0.71848464,0.4278814,0.5008121,0.36449528,0.33942786,0.5031916,0.3247095,0.38565454,0.29205406,0.7175803,0.4750004,0.23279452,0.40722385,0.47600198,0.65267164,0.5215582,0.47130376,0.45329714,0.55727345,0.44082057,0.48110828,0.39339283,0.24247444
adogsjourneymovie,0.9713891,0.6908912,1.096157,0.07446458,0.0028949152,0.9569565,1.2916669,1.0751336,0.0,1.894004,1.4035088,0.92112195,0.49898508,1.4772583,0.96424323,1.0093743,1.3165131,1.0444388,1.199666,0.6608019,1.1695668,0.51663995,0.967357,1.2320496,1.0300678,0.0,1.1037914,0.69726014,0.0,0.85362566,0.809508,0.39773595,1.080615,0.34439492,0.9743288,0.79621375,1.3928667,1.0309305,1.0072216,1.260104,0.82916176,1.4378304,1.1621643,0.9890569,0.32625118,1.2724918,0.761317,0.4403335,1.1101353,0.79487693,0.9442531,0.029779337,1.6164361,1.4781947,0.0,1.258404,0.0,1.4854127,1.1348379,1.2412696,0.707546,0.26708555,0.48325232,0.8795805,0.8571611,0.7182002,1.3410691,1.0352826,0.5979136,0.62225395,0.91936326,1.247179,1.1629273,1.0512732,1.2192819,1.1582472,0.8094979,0.98843783,1.1835768,0.63446677
aftermathmovie,0.48511583,0.41528714,0.4260448,0.08848071,0.0067290063,0.49096766,0.476474,0.39011183,0.0,0.61113816,0.392247,0.4856382,0.25875846,0.41588113,0.2753924,0.41484773,0.45032787,0.40053222,0.23674858,0.18890747,0.34845772,0.23132628,0.43837607,0.33695027,0.35637447,0.0,0.35448375,0.23705988,0.0,0.33756107,0.3516993,0.24241753,0.5973401,0.04622464,0.48341158,0.4528619,0.5106657,0.43863875,0.29975253,0.36292818,0.45348862,0.4537357,0.43267247,0.1905294,0.11460415,0.46771136,0.25121155,0.1547335,0.39313993,0.22449608,0.23166485,0.031707224,0.4649617,0.4710895,0.0,0.4115328,0.0,0.6434957,0.4224424,0.50032485,0.4120816,0.26326367,0.36067563,0.36462122,0.37600967,0.23481452,0.6188459,0.37669596,0.2342977,0.17345384,0.41568455,0.5781306,0.2667583,0.31573546,0.44116563,0.4045963,0.3325683,0.38054344,0.21871015,0.40486512
aftermovie,0.48587012,0.3389411,0.48083362,0.0,0.0,0.5891272,0.289912,0.4664115,0.0,0.6342818,0.4722881,0.43520358,0.2224307,0.39269537,0.38876832,0.49062735,0.6156683,0.48457742,0.33467117,0.34980345,0.56058854,0.17929402,0.60492885,0.2735108,0.41901892,0.0,0.5310076,0.2111423,0.0,0.3541705,0.588031,0.090534315,0.61179376,0.07697717,0.4540207,0.46844465,0.5234504,0.5103947,0.26192507,0.44606763,0.4940825,0.5558075,0.55631965,0.2688126,0.16070366,0.47091755,0.35870275,0.2789743,0.41648307,0.1646939,0.47380838,0.0,0.69011176,0.67264175,0.0,0.53801084,0.0,0.51834935,0.4192094,0.52471715,0.35186774,0.2339995,0.28914014,0.52547073,0.5821711,0.3025537,0.64231354,0.5535312,0.24256365,0.24623284,0.34976014,0.6411131,0.5200652,0.3340057,0.5436481,0.50077546,0.32214388,0.4692289,0.256982,0.43521616
ahiddenlifefilm,0.22458339,0.1796835,0.23858969,0.034988817,0.011992613,0.23225698,0.20164226,0.25979787,0.0,0.2892258,0.2769945,0.20695405,0.11785005,0.20862009,0.15511662,0.24864502,0.21615893,0.20506309,0.15599047,0.1348463,0.21757755,0.08784781,0.23396748,0.1689417,0.17345092,0.0,0.20193858,0.15227935,0.0,0.19926666,0.18366794,0.056607384,0.24061882,0.029648954,0.19432968,0.20968865,0.24827772,0.21216036,0.14943562,0.25848168,0.20036167,0.2557602,0.20818354,0.115480945,0.06548613,0.23769711,0.15491447,0.09746912,0.19332294,0.10081376,0.15394273,0.016108347,0.269326,0.27409953,0.0,0.2611472,0.0,0.27805045,0.21407418,0.2424801,0.15932427,0.12876725,0.17079921,0.21437176,0.20124242,0.11986422,0.2606233,0.20531859,0.09548921,0.095831014,0.17189875,0.2850692,0.21717507,0.2000888,0.21118563,0.19776563,0.17245834,0.2065316,0.15301336,0.1545892
alitamovie,0.7213583,0.79621965,0.9276842,0.04346241,0.048425734,0.80178916,0.7462366,0.72810173,0.0,1.0628505,0.69224006,0.76358956,0.6472561,0.67723984,0.3727524,0.5676834,0.7775061,0.60734713,0.548876,0.46137783,0.5548743,0.35099605,0.7075633,0.45931125,0.6380901,0.0,0.78622955,0.45417503,0.0,0.49803114,0.710152,0.11114699,0.7553991,0.04582285,0.633435,0.6884432,0.655073,0.79911005,0.57707846,0.8449242,0.53571355,0.9852232,0.6725842,0.32280633,0.15244597,0.71366143,0.55077577,0.42727762,0.78121203,0.15408356,0.4041769,0.0,0.85074556,0.77065605,0.0,0.7475404,0.0,0.93958056,0.8462674,0.8609471,0.50480074,0.51288795,0.49268466,0.5599043,0.6683159,0.52048147,1.059251,0.7187642,0.6997736,0.39766818,0.74980533,0.7455481,0.7027122,0.4135387,0.5378564,0.7718214,0.48132217,0.74364,0.5146576,0.46307912
