movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,1.0704899,0.2747421,0.3010046,0.9690162,0.872995,0.36978954,0.7777309,0.44511113,0.858015,0.36339828,0.578776,0.6821275,0.36939353,0.7210492,0.40274248,0.3743044,0.7958405,0.0,0.3199426,0.7593616,0.41519755,0.13617222,0.747101,0.69920206,0.82779336,0.504091,0.44807833,0.31622085,0.48474896,0.49622607,0.55599564,0.69140756,0.6919123,0.5992131,0.4627384,0.7500333,0.2307097,0.4262374,1.2772578,0.43324
47metersdown,0.81192505,0.4035855,0.34032708,0.83885527,0.9372113,0.46154416,1.1153786,0.5786486,1.1219707,0.59726334,0.7104527,0.5940157,0.22794637,0.86594236,0.4437382,0.6584231,0.7855903,0.0,0.27450246,0.76806116,0.48555,0.1797412,0.59484535,0.8313255,1.0666267,0.49615175,0.41009393,0.25225934,0.37943876,0.513101,0.49171188,0.41080025,0.805282,0.5996209,0.55354124,0.6006758,0.25627607,0.57664144,0.9769337,0.2721293
abeautifuldaymovie,0.74620306,0.024939936,0.4524783,1.0063767,0.7183599,0.33529228,0.8621085,0.21562219,0.6169083,0.37840626,0.5986291,0.6820515,0.30737072,0.4879041,0.41709232,0.3256453,0.6197026,0.0,0.31414253,0.50079876,0.40907228,0.094592184,0.46741426,0.60735536,0.5558363,0.49571154,0.36916006,0.36944064,0.5178309,0.35641918,0.5291444,0.54749787,0.57802904,0.4930943,0.34962177,0.53187007,0.19694908,0.36841896,0.79132015,0.1001333
abominablemovie,1.2145557,0.4116771,0.3954349,1.2738901,1.3701401,0.5746406,0.9736478,0.5765483,1.1449078,0.6903672,0.9339272,0.9812162,0.7360126,1.0328635,0.4865198,0.4160795,0.97146225,0.0,0.49992976,0.6790542,0.21235414,0.21390264,1.0609739,0.76568574,0.8157303,0.618264,0.5117496,0.4603363,0.7737254,0.54830515,0.7179474,0.63512194,0.94353014,0.8612052,0.48533553,0.7222771,0.2825438,0.45644495,1.4095507,0.5853854
adastramovie,0.86236393,0.3425736,0.47698504,0.8140644,0.7229307,0.27539122,0.692749,0.43484345,0.64813197,0.38267305,0.61165076,0.4839053,0.19748451,0.47038198,0.5010823,0.23805887,0.6380757,0.0,0.26720682,0.4687402,0.3920632,0.25278792,0.460733,0.51157653,0.75187445,0.585689,0.26371628,0.36306545,0.43878335,0.3037245,0.51848495,0.46510676,0.5915746,0.50250924,0.48268154,0.55245477,0.24979715,0.300353,0.8233687,0.26072508
adogsjourneymovie,2.1680522,0.61708593,0.88510406,1.7126766,1.7516348,0.9357306,1.9362175,0.8861279,2.1618052,0.94071245,1.6053603,1.6039146,0.75105625,1.7662028,0.960481,0.93313676,1.685469,0.0,0.7117166,1.6839813,0.7274739,0.10126932,1.7599723,1.3903966,1.8984662,0.8190268,0.40817788,0.5355426,0.84360266,0.4770203,1.1331253,0.7758002,1.1258215,1.0053153,0.47494087,1.1265419,0.45435578,0.51907146,2.257188,1.3130989
aftermathmovie,0.62415504,0.16314851,0.43733877,0.766106,0.52571094,0.36058718,0.51730627,0.36921868,0.5261763,0.22844677,0.38584214,0.40298858,0.23964234,0.54798853,0.33615673,0.4127681,0.661302,0.0,0.19915774,0.4068813,0.41412532,0.0943346,0.46647906,0.33443567,0.51807845,0.40601012,0.36626154,0.26092,0.3024513,0.37167048,0.27986488,0.5130671,0.52192235,0.3914767,0.27132884,0.59825635,0.22519042,0.23125486,0.5533445,0.2762019
aftermovie,0.605178,0.3460818,0.45738083,0.847685,0.8595566,0.47191852,0.6230678,0.36505893,0.70314884,0.32384098,0.5378996,0.42799103,0.26475886,0.5411229,0.315988,0.41940245,0.78465307,0.0,0.30618203,0.73731595,0.34354758,0.17316613,0.3595005,0.47561637,0.5476341,0.48748043,0.3519998,0.34146914,0.37827355,0.37920153,0.355617,0.29803726,0.4300896,0.44626078,0.2652264,0.6346694,0.24399813,0.3888844,0.7902043,0.35087514
ahiddenlifefilm,0.35596368,0.13539156,0.1665372,0.3963754,0.33018136,0.17827596,0.35107133,0.1662677,0.34291354,0.16785535,0.23862441,0.27038252,0.13787562,0.31464732,0.18724525,0.18914053,0.3373666,0.0,0.11878486,0.27754983,0.15464129,0.03918292,0.2608124,0.24894434,0.29021716,0.22956449,0.17555548,0.13214242,0.16404337,0.19498485,0.20008935,0.23283815,0.2822278,0.2342645,0.17432316,0.27470583,0.1049255,0.15306938,0.4568186,0.14477067
alitamovie,1.3004409,0.23237036,0.82510185,1.1492052,1.071058,0.32501924,1.1157085,0.763041,1.1020585,0.5620719,0.9418834,0.82133174,0.8295615,0.80703235,0.56443346,0.7064913,0.8167989,0.0,0.29381037,0.97418886,0.51766163,0.00081191026,0.8545611,0.64490396,0.7461841,1.0744284,0.6259448,0.5796188,1.0749059,0.7145459,0.86731964,0.67950267,1.0992938,1.0756224,0.41741014,0.6658071,0.39141,0.49682426,1.3727089,0.4245019
