movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.57247734,0.78154665,0.9239894,1.1473517,1.0094213,0.63544637,0.84898585,0.98295224,0.5449308,0.45703733,0.8832337,1.0781078,1.1221099,0.5036067,0.55675626,0.6583678,0.77930415,1.2460221,0.813159,0.5081884
47metersdown,0.69895357,0.6881581,1.6030805,1.2774749,0.88345104,0.6561751,1.0269334,0.5415086,0.8525938,0.2704644,0.6723782,0.9549074,1.5949626,0.64753354,0.46519184,0.6335017,0.6018134,1.0118814,1.0098243,0.49575323
abeautifuldaymovie,0.35048345,0.61516005,0.93426603,1.048871,0.79985327,0.39793044,0.86919063,0.622866,0.66934764,0.1748806,0.88230616,0.69902265,1.3200543,0.5146206,0.49713588,0.66144663,0.7074945,0.8553287,0.9220188,0.47032225
abominablemovie,0.7298842,0.64793783,1.3158741,1.7262881,1.5822017,0.7456758,1.0984937,1.1822076,0.9258775,0.5011473,1.5240117,1.3438722,1.4321735,0.49450147,1.0787706,1.0386311,1.3843807,1.3997111,1.394733,0.7230067
adastramovie,0.27517703,0.60144013,0.67693645,0.84218436,0.8399363,0.32360527,0.72061485,0.7280343,0.50181973,0.39893913,0.8788458,0.6611177,0.88758343,0.31666553,0.48679525,0.6719838,0.5000278,0.75499845,0.8154387,0.7178732
adogsjourneymovie,1.2066875,1.5092723,1.9845967,1.9395459,2.0391998,0.39932722,1.8393685,1.56714,1.2630368,0.99439305,2.0901628,1.7293711,2.338873,0.633642,1.1094288,1.08273,0.95886487,1.6965498,1.6877306,0.87874514
aftermathmovie,0.3902776,0.5307284,0.611136,0.8276015,0.73901343,0.35696286,0.52230394,0.5916165,0.5419957,0.4352557,0.6693433,0.678111,0.81661665,0.2728235,0.33616468,0.6091376,0.50166035,0.6281666,0.710904,0.42972583
aftermovie,0.34214008,0.6228421,0.99833703,0.89346164,0.95218927,0.6072021,0.91897124,0.49890718,0.6734711,0.41866165,0.59891057,1.0804609,1.0078832,0.30673546,0.65579385,0.46611422,0.62835556,0.8857625,0.67989445,0.49336642
ahiddenlifefilm,0.24478504,0.28904623,0.46450624,0.5234617,0.4608847,0.24850665,0.40009144,0.3762537,0.32100648,0.19033824,0.42082965,0.44803095,0.5170657,0.20218942,0.28977865,0.32492194,0.31322807,0.4320719,0.4427732,0.28679729
alitamovie,0.33081532,0.8226542,1.1124731,1.3052864,1.0984675,0.6624808,0.9709719,0.715514,0.72646296,0.19337128,1.0947713,1.0898054,1.1399735,0.574851,0.77657384,0.85298854,0.7549492,1.0591334,1.0901982,0.9003053
angelhasfallen,0.6875524,0.46711433,1.3011049,1.198401,1.104403,0.7689479,1.2437781,1.0925006,0.8366631,0.44165316,1.2190121,1.1135067,1.4096165,0.32485533,0.60403293,0.54921156,0.83231026,1.2565786,0.7636535,0.802778
angrybirdsmovie,0.284597,1.0250233,2.051413,2.8966,1.6679864,1.1845434,1.3932638,1.0993587,0.90761006,0.25177902,1.5704926,1.9550889,2.2909768,1.1207389,0.7385916,0.97488296,1.0933483,1.1887045,2.1018038,1.5133559
