movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.19588822,0.2707531,0.3083079,0.24414402,0.0,0.17338108,0.0,0.31813964,0.34233117,0.25793663,0.08784865,0.29475918,0.0,0.4424398,0.19243142,0.26882228,0.39059794,0.0,0.35556713,0.273447,0.0,0.0,0.2550448,0.23700234,0.38415268,0.33798307,0.17727166,0.13439207,0.32343563,0.34601822,0.0,0.104276344,0.19686897,0.0,0.44845366,0.0,0.27968544,0.16047513,0.21267158,0.16799985,0.3250595,0.28887346,0.0,0.23424646,0.21293244,0.14730102,0.13286144,0.33711007,0.0,0.08739099,0.4149908,0.22148162,0.26981878,0.45457557,0.04149216,0.34064662,0.3735588,0.09248423,0.17283943,0.1348446,0.21576346,0.3093065,0.3179156,0.08561227,0.2792815,0.2904106,0.33449608,0.30102235,0.0,0.0,0.20787737,0.2546289,0.4057792,0.0,0.35851294,0.0,0.0,0.1679754,0.25758833,0.4167615,0.024062207,0.33353627,0.39769334,0.45215902,0.40261427,0.22593056,0.0,0.111365065,0.013113443,0.41551477,0.32305327,0.4680561,0.36925304,0.1224314,0.21358489,0.039017588,0.1923364,0.2321858,0.0,0.096455336,0.0,0.35729608,0.28522012,0.39033863,0.45748252,0.12245725,0.0,0.29859585,0.13553707,0.25523055,0.38162646,0.0,0.17677578,0.3550466,0.16617846,0.0,0.25211316,0.330355,0.0,0.06214988,0.3187076,0.0,0.40687972,0.31545067,0.0,0.36792785,0.11499743,0.43530676,0.44359267,0.40192237,0.20375925,0.32140702,0.23340704,0.15065344,0.3156035,0.23796004,0.0,0.3445673,0.0,0.25341132,0.20749271,0.2847205,0.0,0.12551491,0.15065317,0.0,0.029532306,0.4051764,0.0,0.4587017,0.0,0.22308496,0.34603608,0.39821118,0.18381168,0.47938904,0.17569771,0.26450032,0.29065138,0.0,0.39871868,0.21625397,0.24716638,0.31100002,0.34354055,0.15625899,0.0,0.26286563,0.36515743,0.17363861
47metersdown,0.22414073,0.35870102,0.47276783,0.33935645,0.0,0.33987087,0.0,0.20517525,0.39022195,0.30567527,0.43738163,0.5198699,0.10664799,0.66814846,0.34770897,0.59488606,0.54731315,0.0,0.3714071,0.2516521,0.0,0.0,0.29013506,0.19218668,0.48248297,0.5651534,0.09785086,0.069425285,0.45778278,0.3062875,0.0,0.28496715,0.28789744,0.0,0.6496375,0.0,0.4207299,0.124524206,0.49202424,0.47276014,0.3401533,0.63207245,0.0,0.37891546,0.09039045,0.3111334,0.03244157,0.20257792,0.054554097,0.09762546,0.5382642,0.44268858,0.28648037,0.3463289,0.1390265,0.34366935,0.42399278,0.07947285,0.3166062,0.30105925,0.51548004,0.63860697,0.39610505,0.19428363,0.35749045,0.24616148,0.466097,0.34601256,0.0,0.0,0.47767815,0.1716226,0.4457924,0.0,0.6994515,0.0,0.0,0.15574971,0.25966933,0.5671792,0.27201244,0.46424398,0.33109868,0.6000365,0.42879874,0.6688485,0.0,0.38505512,0.119741075,0.5497413,0.34947467,0.5132341,0.45756745,0.28296575,0.29472187,0.0,0.2147266,0.24477983,0.0,0.13874453,0.0,0.52318215,0.27000576,0.3188402,0.5250033,0.20795535,0.0,0.4505461,0.35064185,0.36421937,0.28205916,0.0,0.28402236,0.24749285,0.20681757,0.0,0.2936036,0.66999066,0.0,0.10575998,0.3389336,0.0,0.5874051,0.34052494,0.0,0.41267306,0.30931747,0.33254308,0.47130412,0.58317757,0.20795725,0.6847896,0.060373362,0.20030524,0.5739518,0.46834093,0.0,0.561564,0.0,0.32480404,0.3723222,0.46396512,0.0,0.28578833,0.3306137,0.0,0.09265096,0.6561053,0.0,0.59079236,0.0,0.0,0.34427124,0.73486084,0.45756993,0.57186526,0.12419267,0.32879117,0.36274472,0.0,0.47133705,0.23924181,0.23060109,0.32697678,0.6197783,0.46536008,0.04895802,0.31686997,0.46276113,0.29573095
abeautifuldaymovie,0.23091072,0.4093892,0.20841311,0.13372216,0.0,0.13390726,0.0,0.20690882,0.35003304,0.30786696,0.054835122,0.27503648,0.01863031,0.5328546,0.32770097,0.42113942,0.47844106,0.0,0.25621167,0.34874427,0.0,0.0,0.3061361,0.26040632,0.42266098,0.42064703,0.061140876,0.0,0.25400832,0.4003632,0.0,0.23056147,0.24106798,0.0,0.46422803,0.0,0.42284516,0.24389851,0.19076563,0.295983,0.42079696,0.51059735,0.10003465,0.33405277,0.14547244,0.34137258,0.04669137,0.34891135,0.038514324,0.2577667,0.5258124,0.29765642,0.3245812,0.33140442,0.09125272,0.22335929,0.18479529,0.12316608,0.21804962,0.10583901,0.24491267,0.36389315,0.30297682,0.14839423,0.36414996,0.2119847,0.36605,0.24826859,0.0,0.0,0.212495,0.3500276,0.43439725,0.0,0.2959615,0.0,0.0,0.10959844,0.27454853,0.31256506,0.1311543,0.36405846,0.401469,0.3812721,0.19195946,0.33926654,0.17665598,0.20155329,0.13540664,0.37972623,0.3526334,0.3604791,0.28475106,0.16602415,0.47203967,0.0,0.19873191,0.18162666,0.0,0.1669499,0.03799453,0.28403506,0.27038667,0.35932705,0.3577127,0.15283395,0.0,0.2959534,0.3157341,0.2501127,0.20213386,0.0,0.22004856,0.26704088,0.17109314,0.0,0.22264844,0.28186128,0.0,0.14075585,0.3294346,0.0,0.48071593,0.22651926,0.0,0.22932114,0.26853788,0.38373536,0.5126843,0.4743305,0.1826971,0.50030553,0.207166,0.20598616,0.26890662,0.45075178,0.0,0.35412878,0.0,0.13782065,0.23915672,0.24188629,0.0,0.15152436,0.24905108,0.0,0.21639699,0.4786228,0.0,0.6157668,0.040629324,0.11061595,0.37124613,0.42753413,0.15860948,0.4539242,0.25649986,0.37079918,0.26205152,0.0,0.13723683,0.25986192,0.35032716,0.25868273,0.32085022,0.13916774,0.0,0.27720764,0.5013347,0.1369588
abominablemovie,0.45557845,0.48875836,0.49459282,0.27341878,0.0,0.48196632,0.0,0.51247185,0.39753997,0.40086883,0.050343413,0.6476065,0.0155708175,0.449896,0.2512174,0.39970812,0.6008021,0.0,0.4429416,0.7099668,0.0,0.0,0.43963438,0.13939315,0.66812736,0.653878,0.25071606,0.45182642,0.329931,0.6555369,0.0,0.28366667,0.2246692,0.0,0.67709124,0.0,0.34938854,0.27067986,0.3122452,0.2723394,0.4670049,0.6573349,0.13047431,0.43588722,0.41664067,0.34566048,0.13030538,0.42126948,0.13617101,0.26525664,0.5819044,0.55237424,0.4909994,0.80978024,0.0060403245,0.2841785,0.44780156,0.0773823,0.09351002,0.32822555,0.48618335,0.46303192,0.5089923,0.47275537,0.3682711,0.28675133,0.68138635,0.5617823,0.0,0.0,0.46652785,0.37963852,0.5735525,0.0,0.38016707,0.0,0.0,0.2119478,0.33502376,0.7554303,0.2781396,0.29380488,0.19652878,0.49119508,0.60339373,0.47445506,0.0768469,0.32598662,0.19616576,0.63622355,0.57900596,0.6507353,0.4024369,0.33015454,0.36633798,0.0037449738,0.25583476,0.19962218,0.0,0.29717466,0.0,0.50472236,0.2969923,0.45597586,0.6735567,0.3593773,0.0,0.34381688,0.39037794,0.6417551,0.3857669,0.0,0.2951362,0.35753328,0.28955105,0.0,0.322855,0.69264793,0.0,0.029985342,0.6774778,0.0,0.7197647,0.41616356,0.0,0.7520802,0.09534651,0.6298951,0.67118275,0.65930766,0.2149309,0.82498497,0.6747547,0.15167046,0.6125273,0.5367723,0.0,0.38969195,0.0,0.5281381,0.27746475,0.42544264,0.0,0.37816855,0.29060096,0.0,0.1502063,0.7286216,0.0,0.78287244,0.0,0.11031593,0.6626508,0.7320848,0.55197227,0.6709085,0.45715594,0.2912512,0.4202029,0.024693826,0.6167128,0.27502048,0.24236766,0.37866056,0.8154253,0.1872303,0.0,0.71971774,0.7133924,0.34772542
adastramovie,0.23555203,0.28469267,0.27218223,0.23598173,0.0,0.20158015,0.0,0.11597241,0.41564065,0.2944978,0.08163691,0.19731405,0.0693751,0.3348247,0.23056221,0.26686826,0.31134754,0.0,0.39046067,0.45393258,0.0,0.0,0.13163747,0.34169447,0.46161422,0.4169048,0.05696887,0.052719053,0.23475166,0.31126776,0.0,0.1497796,0.19983755,0.0,0.33075523,0.0,0.3285759,0.20181991,0.1200516,0.27005556,0.28539753,0.3713386,0.03399744,0.25477654,0.08996498,0.26917368,0.0010951338,0.43763384,0.08324586,0.046675712,0.38377044,0.18634817,0.21935092,0.37104276,0.115376845,0.03450595,0.3856116,0.061444532,0.24393202,0.20251532,0.24116005,0.39647618,0.22360493,0.09616366,0.26239324,0.17085174,0.48065856,0.20471391,0.0,0.0,0.14476106,0.32740918,0.39607516,0.0,0.20355313,0.0,0.0,0.059541978,0.3074848,0.4405177,0.060253747,0.24152014,0.2599216,0.3823736,0.17211798,0.20374501,0.0,0.24393947,0.11962773,0.31890288,0.35551718,0.2819582,0.16797058,0.08693428,0.39252964,0.0,0.36470413,0.30541435,0.0,0.20161986,0.0,0.43333545,0.21578813,0.45145467,0.3698551,0.19723657,0.0,0.31659955,0.38360453,0.27172416,0.2807848,0.0,0.22899163,0.29138657,0.11388807,0.0,0.099932596,0.23269582,0.0,0.010022808,0.3120313,0.0,0.3834694,0.12376417,0.0,0.33578348,0.05618085,0.2992914,0.45639563,0.3756928,0.30675468,0.456728,0.2337204,0.10069258,0.2551591,0.35006,0.0,0.33311486,0.0,0.3910795,0.25350106,0.36098668,0.0,0.20709234,0.34913558,0.0,0.10132367,0.4641171,0.0,0.43467453,0.04175165,0.08204892,0.4437834,0.6459832,0.2534429,0.4245554,0.10953653,0.34264135,0.3884544,0.0053625233,0.34136507,0.12678531,0.2175133,0.1358751,0.354772,0.20105255,0.0,0.274007,0.67059803,0.07322908
adogsjourneymovie,0.5306196,1.0338821,0.48761442,0.37238175,0.0,0.8856417,0.0,0.6159874,0.9559394,0.7348261,0.034290884,0.631517,0.42052114,0.9741575,0.7065933,0.8804025,0.95671976,0.0,0.9101363,0.8737142,0.0,0.0,0.32019708,0.62348056,1.296204,0.9171352,0.25527102,0.0,0.81532645,0.48854807,0.0,0.601237,0.63104814,0.0,1.2968339,0.0,0.96434563,0.5882746,0.53926486,0.5599277,1.0455953,1.0461861,0.0,0.7124456,0.41570187,0.64446217,0.17991218,0.8574529,0.13347712,0.37440446,0.6627267,0.5435063,0.5021267,0.95563096,0.19194783,0.431866,0.2537182,0.1696469,0.30266201,0.58323485,0.2703716,1.0043353,0.8432098,0.28521663,1.0672615,0.8969543,0.9645692,0.44189143,0.009198817,0.0,0.3732559,0.7919897,0.81022185,0.0,0.72348744,0.020524543,0.0,0.6617999,0.88591987,1.1253868,0.23047334,0.60133606,0.81180346,0.69692993,0.823536,0.65230393,0.017773503,0.49380758,0.2531731,1.098949,0.8821492,0.7404178,0.7607664,0.13897464,0.86470014,0.15337026,0.29226297,0.54723597,0.0,0.35915133,0.0,1.0452363,0.53210145,1.0726146,1.0854411,0.0496126,0.0,0.6329009,0.53278005,0.5222868,0.42791125,0.0,0.36731872,0.6409392,0.50111604,0.0,0.5984487,0.7863668,0.0,0.036004536,0.6047666,0.0,0.8573106,0.64810383,0.0,0.92126274,0.39381182,0.93933994,1.1266932,1.3497579,0.5676469,1.2682992,0.5564454,0.13683492,1.1139827,0.40682018,0.0,0.6066658,0.0,0.6542332,0.44390854,0.7790206,0.0,0.42981943,0.6854115,0.0,0.21283165,0.9415625,0.0,1.0901852,0.1540606,0.3826614,0.52967703,1.2903644,0.6379338,1.4323174,0.40841037,0.8843225,0.83900875,0.0,0.7023776,0.70474046,0.57337296,0.5962957,1.0557672,0.31234992,0.0,1.0747393,0.9332752,0.38711888
aftermathmovie,0.21958312,0.34283274,0.2548536,0.20673314,0.0,0.19226019,0.0,0.1838243,0.31841707,0.18902266,0.07033638,0.28304356,0.05323849,0.32004577,0.24440351,0.3005429,0.2986402,0.0,0.31258082,0.32566223,0.0,0.0,0.15537775,0.2433418,0.41390046,0.41543025,0.063747175,0.16303915,0.22514918,0.31992713,0.0,0.2672339,0.1876899,0.0,0.37504953,0.0,0.2348499,0.20898983,0.12897605,0.21808949,0.26365662,0.34613594,0.029794615,0.26086107,0.24294984,0.2506879,0.07041267,0.14351216,0.07886806,0.091375165,0.2507294,0.19854796,0.20293367,0.26776,0.16686355,0.189262,0.19024867,0.029362328,0.08445995,0.16005038,0.17766646,0.34025007,0.19851913,0.16605107,0.3117581,0.11682242,0.39011523,0.19912463,0.010569441,0.0,0.19458556,0.20649809,0.23410428,0.0032509496,0.21537642,0.0,0.0,0.17968133,0.20999394,0.3768879,0.14650805,0.27182657,0.19950177,0.33983186,0.32270995,0.3021806,0.08942562,0.26842257,0.15025966,0.3870679,0.36844087,0.2707107,0.32348692,0.18128157,0.279568,0.06425125,0.10352897,0.20473555,0.0,0.22669597,0.055079613,0.19756338,0.2162181,0.29458377,0.33796766,0.15417556,0.0,0.19599901,0.22042528,0.23540042,0.21113855,0.0,0.2196777,0.12666243,0.13639894,0.0,0.16331132,0.31101057,0.0,0.067314096,0.28680152,0.0,0.30434668,0.14291526,0.0,0.31602997,0.08798008,0.24045284,0.3586957,0.39325044,0.053643316,0.41861838,0.19517368,0.054664537,0.2431267,0.2863319,0.0,0.2571703,0.0,0.15516585,0.23397693,0.32973945,0.0,0.22557423,0.20649701,0.0,0.05295167,0.28725767,0.0,0.32783294,0.035631124,0.051511567,0.2673976,0.41274226,0.27599445,0.44219336,0.19753847,0.29923135,0.21431358,0.08728185,0.3792567,0.28316614,0.21048912,0.15449572,0.2884949,0.026670143,0.0,0.3263895,0.392445,0.10409817
aftermovie,0.27205342,0.31700376,0.4342316,0.33916602,0.0,0.22661652,0.08220564,0.1899246,0.31906772,0.30057663,0.114258066,0.411974,0.07143986,0.4781772,0.29483944,0.42035705,0.3766684,0.0,0.3797925,0.3461301,0.0,0.0,0.21734549,0.234868,0.42615575,0.48255044,0.0,0.20951177,0.3101064,0.41981858,0.0,0.17294791,0.33845156,0.0,0.55109495,0.0,0.2828221,0.195907,0.30197147,0.3543359,0.21445628,0.48572266,0.029406,0.27182746,0.17238492,0.22190088,0.07081367,0.11193659,0.12867896,0.12256741,0.31216872,0.31615964,0.25300455,0.30705854,0.20043568,0.29647136,0.3210766,0.10959384,0.3239222,0.28516105,0.23739539,0.37508208,0.2914623,0.20917295,0.36999372,0.17900182,0.31217885,0.26584402,0.0,0.0,0.26016447,0.15315811,0.26602036,0.0,0.35940665,0.0,0.0,0.046716552,0.25874215,0.50367916,0.24614805,0.2930945,0.24322425,0.44287297,0.38394544,0.370291,0.0,0.24730618,0.06338268,0.37017122,0.49017757,0.30306473,0.24164124,0.105345294,0.34945607,0.0,0.19312623,0.17947383,0.0,0.18815906,0.0,0.34365237,0.17209148,0.32011366,0.31652576,0.3279506,0.0,0.28129524,0.27744296,0.31781983,0.17687336,0.0,0.18443611,0.16800039,0.20205364,0.0,0.20059736,0.38046375,0.0,0.16899563,0.3776331,0.0,0.3536201,0.19419244,0.0,0.40166563,0.18237288,0.37367076,0.35331464,0.47086728,0.10016709,0.5343344,0.27755302,0.009878406,0.29843804,0.30117226,0.042262617,0.33477172,0.0,0.15023363,0.27833053,0.31219473,0.0,0.24812888,0.24665473,0.0,0.028413717,0.3977774,0.0,0.53168756,0.0,0.17322624,0.40416235,0.5022862,0.30707502,0.5028282,0.06899626,0.27961367,0.3128701,0.038408704,0.28546914,0.30202365,0.20226444,0.22700799,0.50571907,0.15813129,0.0,0.24279891,0.5155426,0.22413194
ahiddenlifefilm,0.10212749,0.16582783,0.13751693,0.10633176,0.0,0.11429907,0.0,0.10297304,0.16728552,0.14150679,0.043165255,0.1509397,0.050653554,0.20285657,0.13737006,0.18252817,0.18342178,0.0,0.17490424,0.1759875,0.0,0.0,0.0949308,0.12051819,0.18093476,0.19550125,0.042372916,0.062491618,0.13748471,0.14529371,0.0,0.087503865,0.100571014,0.0,0.19909294,0.0,0.15684348,0.10149005,0.11322983,0.11708935,0.15035431,0.19931464,0.024437178,0.14633842,0.08012094,0.1207241,0.025040723,0.13126013,0.037036367,0.058082398,0.17387165,0.116828606,0.09802632,0.18808638,0.057329644,0.10533114,0.113469884,0.043006413,0.12000586,0.09364859,0.12993981,0.1617705,0.13910034,0.10042615,0.15985362,0.11949708,0.18043047,0.11355296,0.013189745,0.0,0.101444066,0.121455185,0.15903994,0.0,0.15889235,0.0,0.0,0.098827876,0.11640479,0.19605815,0.056318518,0.14186996,0.14516224,0.16365704,0.15097211,0.16077612,0.017514624,0.11586474,0.06368673,0.15971711,0.1678233,0.15997231,0.13896546,0.088590086,0.16418356,0.0,0.09119493,0.10310912,0.0,0.07915756,0.0,0.15129425,0.111890554,0.17302717,0.1615576,0.083737835,0.0,0.13504295,0.12541954,0.12632728,0.122319706,0.0,0.077630386,0.12069775,0.081653774,0.0,0.11828826,0.16650596,0.0,0.064776346,0.15061352,0.0,0.17652039,0.10781353,0.0,0.18388738,0.07138741,0.16161035,0.18350501,0.19543135,0.087749004,0.22856666,0.11673373,0.06319969,0.17587513,0.1594454,0.0,0.15375467,0.0,0.10203089,0.10904321,0.14392287,0.0,0.106311396,0.111991145,0.0,0.034404647,0.19719267,0.0,0.21021253,0.0,0.06728297,0.16808717,0.23056567,0.13809821,0.19974163,0.08549459,0.14463422,0.13389334,0.0,0.166727,0.11129117,0.10759464,0.10293717,0.18005753,0.08854402,0.0,0.14676802,0.20244692,0.07204706
alitamovie,0.21332052,0.23792394,0.36408564,0.22745213,0.0,0.45818722,0.05990214,0.23135263,0.758202,0.4898069,0.26302567,0.25220835,0.07701933,0.56528836,0.48844847,0.47531208,0.66055757,0.0,0.9248263,0.73333037,0.0,0.0,0.26351053,0.43751562,0.6141074,0.47768044,0.05113284,0.2248448,0.3212679,0.49617845,0.0,0.19601914,0.44235417,0.0,0.5915327,0.0,0.7326235,0.44557765,0.06741353,0.28524163,0.5628984,0.731166,0.17756021,0.30000383,0.24932083,0.39746717,0.20202294,0.6116611,0.08692612,0.027125936,0.7359427,0.29694015,0.30210078,0.87971896,0.076815575,0.24170388,0.27740276,0.17895843,0.3498135,0.37221807,0.18168123,0.6399444,0.25702482,0.17517646,0.4754596,0.33310378,0.6593689,0.48635003,0.0,0.0,0.36330724,0.48891845,0.5751424,0.0,0.647201,0.0,0.0,0.06667759,0.636413,0.6515157,0.29455185,0.61849195,0.24260525,0.68167055,0.5904518,0.60057724,0.066911384,0.55325454,0.28761736,0.7171987,0.5399424,0.7994265,0.40647012,0.18313977,0.6557281,0.0,0.11709147,0.6213011,0.0,0.34762216,0.0,0.46896344,0.4813174,0.83991987,0.42323917,0.32553765,0.0,0.5123527,0.36282426,0.39034325,0.6691775,0.0,0.15269859,0.5161328,0.22042343,0.0,0.32831013,0.67724454,0.0,0.0,0.47093874,0.0,0.60289454,0.26175386,0.0,0.6740827,0.25856507,0.4830757,0.7536825,0.7025192,0.42980397,0.87149245,0.3467395,0.23078138,0.5550411,0.66755766,0.0,0.770266,0.0,0.52177787,0.24482417,0.3941173,0.0,0.061577484,0.3249648,0.0,0.24272467,0.522728,0.0,0.6223073,0.15376057,0.06026998,0.51084,0.9501069,0.45610407,0.8430391,0.37017995,0.4881763,0.407714,0.0,0.6199087,0.50799954,0.29766732,0.34012,0.66317713,0.47616908,0.0,0.65465623,0.74094236,0.09793942
