movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.25302944,0.4721818,0.3805592,0.38493615,0.0,0.24916847,0.25492948,0.5541802,0.793579,1.051069,0.43181908,0.0,0.0,0.6266461,0.3382992,0.34215736,0.21455759,0.0,0.4351796,0.1906509,0.56849504,0.30057788,0.2732237,0.6178893,0.76237917,0.0,0.23988177,0.61218303,1.0253104,0.92005634,0.61846167,0.56807566,0.7490017,0.16472891,0.0,0.092839405,0.71943974,0.0,0.51482475,0.817295,0.9185038,0.9856928,0.7068791,0.24680153,0.5850481,0.81668174,0.28770912,0.43824735,0.71634686,1.0267329
47metersdown,0.4002286,0.3181181,0.87991047,0.05816243,0.0,0.16407286,0.3353681,0.5281608,0.82714903,1.2646549,0.30726996,0.0,0.0,0.36530688,0.7572437,0.17038612,0.18102062,0.0,0.39533973,0.6907937,0.17709246,0.32400548,0.41055572,0.5872234,0.4389508,0.0,0.08466776,0.67407197,0.96431184,0.90502965,0.53717196,0.4065445,0.40519276,0.16780654,0.0,0.0,0.7909006,0.0,0.6485696,0.60703385,0.87451345,0.55251896,0.87320036,0.52178204,0.5065402,0.8384508,0.078893065,0.39756456,0.53798753,0.98871166
abeautifuldaymovie,0.3625318,0.36632308,0.39819315,0.36446148,0.0,0.28791115,0.23107445,0.58795357,0.5670264,0.82646865,0.5209724,0.0,0.0,0.37579364,0.38121316,0.3159099,0.22137433,0.0,0.5560796,0.46984679,0.5087854,0.26337314,0.2293726,0.5241118,0.7428174,0.0,0.45528537,0.4788921,1.0137111,0.7709508,0.43382394,0.47290832,0.47868267,0.21850953,0.0,0.054159638,0.71081483,0.0,0.4902275,0.70872647,0.70280045,0.7602653,0.6026682,0.43925637,0.6442326,0.5369507,0.29336146,0.3947886,0.71985114,0.60240006
abominablemovie,0.42309672,0.44213986,0.43237996,0.5774927,0.0,0.31907246,0.49182504,0.8286784,0.651857,1.1878395,0.51785135,0.0,0.0,0.5240935,0.55952567,0.19026764,0.30907923,0.0,0.5004464,0.6073176,0.57189214,0.395068,0.2866475,0.69701356,0.900475,0.0,0.45843312,0.47850788,1.6673518,1.1111943,0.45624867,0.7524079,0.6696643,0.039837234,0.0,0.0,0.8213378,0.0,0.5157927,0.71347916,0.8825676,0.58232844,0.83573896,0.44440353,1.0221152,0.54176265,0.29021543,0.6444856,0.7935171,0.9879221
adastramovie,0.29175332,0.29830128,0.20642018,0.26925337,0.0,0.25425228,0.22263904,0.5003806,0.59454226,0.84241205,0.27873653,0.0,0.019862104,0.5748733,0.2497912,0.23216198,0.11134029,0.0,0.5065729,0.1541278,0.43553206,0.29691792,0.20785037,0.47774073,0.63828695,0.0,0.38336524,0.574368,0.8790864,0.80731666,0.2042878,0.44976568,0.40797862,0.08329563,0.0,0.0,0.415032,0.0,0.5308633,0.70794284,0.63091475,0.7197228,0.5591107,0.25167874,0.35951173,0.4892911,0.21770015,0.49380982,0.5185088,0.82017255
adogsjourneymovie,0.57343656,0.49407926,0.08656465,0.59219086,0.0,0.1514698,0.9209012,1.0490327,0.81151164,1.0247198,0.7767087,0.0,0.0,0.82944584,0.88330215,0.35592625,0.19900113,0.0,0.81421614,0.48885322,1.1329825,0.16805533,0.33594042,1.1220688,1.3639188,0.0,1.0770179,0.8943118,2.133922,1.3521484,0.15578616,0.6713105,0.86818236,0.021941267,0.0,0.0,1.4336547,0.0,0.43863907,0.8591253,1.2773304,0.9289003,1.2577943,0.65994006,1.4909108,0.9995893,0.19283074,0.9342202,1.003435,1.4844394
aftermathmovie,0.26273143,0.14700702,0.18896177,0.20646773,0.0,0.04918664,0.28905302,0.45400265,0.5096447,0.6561219,0.1925669,0.0,0.0,0.4508995,0.1533608,0.11991681,0.27238092,0.0,0.27283883,0.31873253,0.36421764,0.24766004,0.23992689,0.70309424,0.40751535,0.0,0.18764006,0.34589714,0.88581204,0.557591,0.36217165,0.34516537,0.56654435,0.029716045,0.0,0.030714285,0.27903208,0.0,0.4245796,0.4335209,0.6167075,0.395792,0.42585486,0.33401895,0.49642935,0.37046254,0.0920302,0.4265756,0.28418523,0.6686643
aftermovie,0.3998147,0.17138356,0.41209954,0.3730787,0.0,0.25845456,0.5164259,0.6457085,0.77318466,0.82840675,0.40909824,0.0,0.0,0.62313837,0.2500913,0.49174178,0.25478044,0.0,0.7172114,0.08788189,0.5803703,0.33993232,0.26263234,0.62329066,0.79625,0.0,0.22645268,0.47923553,0.939996,1.0098057,0.39183125,0.38086492,0.51393425,0.2898498,0.0,0.0,0.74899125,0.0,0.5164878,0.5193775,0.6843936,0.7631493,0.62665886,0.3896242,0.43515688,0.40503737,0.33528858,0.51023096,0.6355327,0.785935
ahiddenlifefilm,0.2113136,0.14351916,0.15109095,0.17353682,0.0,0.10065971,0.17912716,0.35557798,0.35769898,0.45483732,0.21357448,0.0,0.0,0.27844068,0.15784411,0.118002504,0.10948684,0.0,0.26721585,0.19311891,0.2897287,0.18014902,0.13588232,0.3272615,0.3477556,0.0,0.22099347,0.32405496,0.5472057,0.45222002,0.23685485,0.25002286,0.31901872,0.13457027,0.0,0.0,0.35640576,0.0,0.2987975,0.38218743,0.40903282,0.3648389,0.32658505,0.21438578,0.2946351,0.3350556,0.16478881,0.29064393,0.2670291,0.42138994
alitamovie,0.57060826,0.4396165,0.32108852,0.16764396,0.0,0.03131572,0.2335309,0.903225,0.87325066,1.0588506,0.38680866,0.0,0.0,0.57192236,0.31368637,0.30074114,0.16957447,0.0,0.23664758,0.5831302,0.54806316,0.52234066,0.19724517,0.8103745,0.65655327,0.0,0.7803712,0.9723021,1.4062845,0.75236857,0.3284015,0.42236567,0.48267862,0.0,0.0,0.0,0.59837806,0.0,0.87073785,0.8828874,1.0445573,0.88711685,0.72932917,0.63776237,0.58574003,0.8322544,0.22389294,0.9153427,0.73232365,0.86118865
