movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.51866627,0.3786089,0.4002732,0.10513439,0.17147803,0.3112199,0.4553363,0.5688517,0.49002457,0.3966314,0.2555833,0.43877423,0.4714835,0.3610534,0.62551653,0.5342119,0.48531082,0.4642543,0.22082429,0.32111892,0.75572616,0.2886085,0.47299314,0.50442,0.49213433,0.5921651,0.1783931,0.72247005,0.32694295,0.19424208,0.05425048,0.42058447,0.38110885,0.47864938,0.0,0.21313728,0.42839482,0.0,0.0,0.0,0.36575356,0.31300175,0.71181107,0.45117223,0.40131825,0.44814655,0.0,0.33837673,0.4501027,0.50432056,0.24779873,0.46148437,0.20765767,0.5742239,0.12124854,0.50490266,0.22530943,0.6015925,0.5746821,0.15658806,0.36628154,0.45456657,0.18126719,0.35433024,0.23264277,0.0,0.40208715,0.35619992,0.0,0.021236865,0.49741524,0.1054419,0.46149236,0.0,0.51338536,0.48423162,0.37187803,0.7540651,0.38199842,0.24969508,0.57376313,0.28813234,0.2466956,0.25883222,0.61397105,0.3821998,0.52842444,0.0,0.3772777,0.15522441
47metersdown,0.5525408,0.6667291,0.5122096,0.10933552,0.0,0.7291415,0.6050408,0.5592999,0.93951374,0.5017529,0.4581658,0.77090245,0.65035844,0.59412307,0.71803546,0.75541645,0.6166927,0.50562596,0.47031784,0.6058509,0.82701117,0.48050976,0.80008173,0.47859246,0.6641942,0.59505355,0.12424356,0.7931851,0.18878217,0.1221627,0.04505494,0.6661603,0.47288534,0.5391387,0.0,0.3090495,0.7150703,0.0,0.023399511,0.0,0.50542825,0.34475148,0.99240947,0.7381317,0.35045993,0.4633952,0.0,0.73478913,0.3661546,0.778969,0.5694871,0.36461768,0.41121554,0.62809765,0.29285765,0.520089,0.074033916,0.7569012,0.62319094,0.37959832,0.43083292,0.67547035,0.15330938,0.5408552,0.5233869,0.07860332,0.7246644,0.2889751,0.0,0.16835435,0.8685282,0.33716038,0.73252606,0.026109876,0.50209033,0.6730262,0.36403716,0.8817373,0.62763906,0.3794613,0.71339947,0.34408745,0.36195585,0.04557366,0.75776327,0.46555275,0.4055525,0.0,0.20595907,0.11985852
abeautifuldaymovie,0.3993647,0.39825946,0.40737307,0.120284654,0.0937573,0.41025177,0.3695965,0.4236057,0.5181211,0.37049016,0.32440227,0.53930825,0.4910516,0.44454545,0.70178205,0.57913774,0.5590007,0.5093612,0.4759863,0.3896629,0.6777859,0.24025473,0.588094,0.512462,0.260528,0.6073003,0.050372675,0.52353394,0.2627106,0.22281829,0.031918094,0.2742968,0.45846245,0.6415408,0.0,0.19148853,0.4744573,0.0,0.0,0.0,0.45979682,0.44596294,0.6492137,0.5077652,0.4453438,0.46946374,0.0,0.67805207,0.3570469,0.3200014,0.24459812,0.42374524,0.24602237,0.30887493,0.2498965,0.5426967,0.25844705,0.46745723,0.50831366,0.17978203,0.3776856,0.47830582,0.045100726,0.37170628,0.47330406,0.047350276,0.46766683,0.40855893,0.0,0.06835683,0.52136624,0.28418085,0.52322704,0.07537651,0.49544704,0.54683495,0.21695873,0.6910685,0.5914227,0.27084076,0.45724162,0.2998045,0.45396814,0.26166797,0.7035844,0.5218154,0.50915456,0.0,0.36760283,0.19955504
abominablemovie,0.6231343,0.83391637,0.6824999,0.27971715,0.09172042,0.8776821,0.85784113,0.5355186,0.6846673,0.36759365,0.40055922,0.74780303,0.680522,0.67238927,0.8840166,0.76693743,0.5735873,0.92183495,0.36217338,0.30365345,0.89673746,0.31564364,0.7883383,0.63632965,0.7467061,0.9899256,0.18832123,0.9059745,0.5485999,0.13643932,0.0,0.61957496,0.4000636,0.97910583,0.0,0.65250456,0.69151276,0.0,0.0,0.0,0.72109777,0.42756099,1.0476245,0.53628117,0.96916825,0.3300071,0.19128528,0.87670434,0.47849634,0.8609128,0.5438268,0.6851417,0.5089123,0.9201631,0.04135711,0.7809957,0.10686058,0.8338431,0.9623829,0.28058633,0.51891387,0.83238333,0.42831227,0.5016563,0.7364978,0.0,1.0068982,0.6231995,0.0,0.04658121,0.9020549,0.2826194,0.99098843,0.04961436,0.77858216,0.9945928,0.51091516,1.0050169,0.98213255,0.25466013,0.89477843,0.45875436,0.34629622,0.36654568,0.831439,0.6047721,0.49896663,0.0,0.28463805,0.13404395
adastramovie,0.38215637,0.46365112,0.45797953,0.24097276,0.16446915,0.40692273,0.3974054,0.41916123,0.34452313,0.4734429,0.25757995,0.47368467,0.527553,0.31173098,0.48982438,0.42386025,0.47726905,0.4599179,0.23352747,0.29256928,0.40183184,0.33044496,0.5314702,0.46305603,0.33507308,0.50157154,0.05323015,0.651861,0.29403913,0.17644837,0.0,0.3533664,0.2702623,0.57203716,0.0,0.17138526,0.39577052,0.048520673,0.0,0.0,0.32478443,0.34017757,0.49262312,0.42243803,0.35558033,0.31419507,0.0,0.39085373,0.29668808,0.36318162,0.35517973,0.3640082,0.17111818,0.4511033,0.08399552,0.3772458,0.31801012,0.30194506,0.54022497,0.22283912,0.34152642,0.25056046,0.24025932,0.30773446,0.3038036,0.007754635,0.38656053,0.42911047,0.0,0.033008844,0.59438413,0.122893386,0.51207274,0.014651934,0.3116377,0.5218034,0.3199373,0.59616905,0.2914143,0.2965494,0.40250537,0.3905963,0.22237523,0.15715753,0.4713493,0.21508732,0.4060654,0.0,0.28369823,0.13028091
adogsjourneymovie,1.0621502,0.9411053,1.0227866,0.101125285,0.38250265,1.2797943,1.0326601,1.2693729,0.95170313,0.57933116,0.6717301,1.4102178,1.1502751,0.7649798,1.0978657,0.9308662,1.2610201,1.2375584,0.8528698,1.1742177,1.9481578,0.8930857,1.355852,0.91609114,1.1180482,0.72268295,0.07597367,1.2662241,0.6232788,0.24555993,0.057575356,0.7205389,0.9717275,1.345577,0.0,0.58324635,1.2045475,0.011241753,0.29784167,0.0,0.9982922,0.8757236,1.5230187,1.1336907,0.4443571,1.4137205,0.0,1.3735285,0.3821439,0.9760762,0.83032304,1.1271862,0.34785137,0.8590815,0.14596863,0.80288315,0.40266567,1.163651,1.3672229,0.5359201,0.830479,1.0946888,0.520275,0.71051186,0.9898114,0.051417895,1.1595877,1.1080244,0.37034371,0.011686357,1.447704,0.53806525,1.3295954,0.2218619,1.4055653,1.3426155,0.8187638,1.4251003,1.1915464,0.45195633,0.9917508,0.37272084,0.5420896,0.64912534,1.549261,0.8028596,0.8367863,0.0,0.80017465,0.25948453
aftermathmovie,0.3708152,0.40232486,0.35786843,0.12013289,0.11881284,0.3680753,0.30471417,0.3066489,0.28955847,0.2664584,0.24704972,0.46025428,0.30392188,0.3182552,0.43634552,0.28298756,0.33668408,0.18180367,0.23636799,0.27769893,0.50775796,0.080322534,0.510158,0.46217036,0.34364244,0.38619435,0.030352198,0.43486023,0.21834171,0.12773377,0.0043802503,0.28306785,0.2815782,0.42705745,0.0,0.27983728,0.30117095,0.0,0.0,0.0,0.37285188,0.3451454,0.41728234,0.32437128,0.31574118,0.22649245,0.0,0.39166483,0.2143989,0.25407544,0.20257951,0.32846653,0.1431892,0.43575004,0.14180072,0.33170077,0.15095863,0.35606626,0.54058444,0.13850467,0.33648726,0.25305995,0.1598472,0.36600468,0.2347708,0.0,0.44474477,0.30906966,0.0,0.12067264,0.34888902,0.097444504,0.42300317,0.06661846,0.42839837,0.38926792,0.22976685,0.5860898,0.35404372,0.16760892,0.41647804,0.15847903,0.18959604,0.18017234,0.43475604,0.28626502,0.26316035,0.0,0.14765692,0.040165026
aftermovie,0.31815237,0.31189942,0.46645856,0.11776218,0.1175732,0.5165319,0.44153622,0.41839802,0.46837103,0.3449501,0.18204351,0.4625276,0.587861,0.29075795,0.71515965,0.47308198,0.3655407,0.42593503,0.32373255,0.23694858,0.4390247,0.3603656,0.48383307,0.1966168,0.38441774,0.56308293,0.14612019,0.5171168,0.07779924,0.15181157,0.0,0.39112768,0.21979313,0.41423476,0.0,0.282258,0.5271539,0.0,0.0,0.0,0.39931267,0.43147138,0.56083447,0.46684715,0.1308642,0.2777147,0.0,0.61933553,0.29629704,0.5027933,0.3137689,0.36813155,0.24228114,0.4228676,0.19958566,0.3892871,0.33251038,0.5395343,0.6084062,0.16234086,0.3647937,0.31287822,0.14177278,0.3012071,0.20902753,0.0,0.49570447,0.28922322,0.0460262,0.034220494,0.64224905,0.056452066,0.4663593,0.043259587,0.4037341,0.38178918,0.33579785,0.6440955,0.39117068,0.19331253,0.50089425,0.28490922,0.22178769,0.22015683,0.51860654,0.36175385,0.33871603,0.0,0.24334039,0.12451739
ahiddenlifefilm,0.18282434,0.1705291,0.18020788,0.052955523,0.05378584,0.17943507,0.17879057,0.19454849,0.18031958,0.15835595,0.10620352,0.21812168,0.18703948,0.14128785,0.2535268,0.16467188,0.20027323,0.17480205,0.12595055,0.13609444,0.26567674,0.113769755,0.20692004,0.16414474,0.15170477,0.20413968,0.038091086,0.23731631,0.090479776,0.05136434,0.012899832,0.13686745,0.1298504,0.22423303,0.0,0.099868365,0.18052113,0.0,0.0,0.0,0.13941088,0.1476715,0.25805613,0.19509465,0.13534778,0.16412477,0.0,0.21517995,0.13285863,0.16854884,0.14446579,0.15442237,0.07889758,0.1974939,0.06872868,0.17901315,0.09856802,0.19017364,0.22337465,0.09644759,0.15309283,0.13548523,0.069925174,0.14284255,0.14002465,0.004459657,0.19339609,0.1794907,0.0,0.007604004,0.2528928,0.061764374,0.20478338,0.008127127,0.18878114,0.22064818,0.1257448,0.2896502,0.17262034,0.0896934,0.18480137,0.112872206,0.100943655,0.077938214,0.22771382,0.15881574,0.16603494,0.0,0.11057864,0.03825872
alitamovie,0.82554805,0.63939035,0.701511,0.41567704,0.20810103,0.70578,0.76473707,0.6877463,0.8330679,0.91010976,0.32835695,1.0456023,0.83946437,0.49952173,0.9990519,0.5054508,0.95296687,0.6349022,0.3887937,0.35384664,0.9100851,0.45601487,0.7005732,0.71423423,0.5224292,0.71172273,0.26485482,0.94065493,0.2481276,0.47060356,0.0,0.65797734,0.48507088,0.6635444,0.0,0.5243086,0.66791993,0.0,0.04860211,0.0,0.9669216,0.6758988,1.062982,0.72244614,0.7731344,0.8818928,0.0,0.60325533,0.4359372,0.80613065,0.7208758,0.7042639,0.48457578,0.7444321,0.018730108,0.61240745,0.496726,0.67371804,0.9594395,0.34162676,0.4980165,0.5024166,0.2475507,0.681993,0.47104064,0.0,0.76824206,0.8853452,0.028604798,0.0,0.7972102,0.27933618,1.0443584,0.09372123,0.8261996,0.9164957,0.4136767,1.0860484,0.7081312,0.48235658,0.8027497,0.607403,0.5008195,0.30651838,0.72361946,0.8555331,0.6262735,0.0,0.45512015,0.14336202
