movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.14627676,0.2901027,0.19292425,0.0,0.12577005,0.39322904,0.42000553,0.46093908,0.32127124,0.37948272,0.45556515,0.12545016,0.0,0.41460502,0.033839818,0.18913668,0.2518838,0.38069823,0.15273792,0.21329604,0.26145664,0.17377841,0.35927597,0.0,0.1864283,0.40421376,0.44781166,0.18718305,0.072214305,0.042150162,0.51972467,0.19795892,0.5092178,0.41875222,0.45606446,0.0,0.44934535,0.0,0.27402768,0.14485,0.3222992,0.27106768,0.06287756,0.22724938,0.3204991,0.44099066,0.5960397,0.48901507,0.07969389,0.4376266,0.3983149,0.0,0.0,0.1802164,0.11198849,0.4286535,0.25162315,0.22953533,0.3612653,0.27128574,0.27472025,0.36632234,0.33286402,0.36490417,0.5682961,0.25809532,0.40149593,0.43875387,0.558378,0.44255763,0.0,0.48372573,0.0,0.5361277,0.39624673,0.097690634,0.4141722,0.13440113,0.0,0.2345565,0.45371115,0.0,0.59824646,0.37911004,0.27596873,0.19788167,0.39954978,0.15945515,0.41205624,0.0,0.37188172,0.47021052,0.47724894,0.34862253,0.396967,0.437516,0.25932246,0.34131208,0.3815646,0.37297654,0.32181397,0.4265788,0.0,0.0,0.0,0.30801553,0.53228724,0.43233258,0.3472435,0.37287867,0.0,0.0,0.0,0.26145938,0.41115642,0.0,0.27759638,0.32735994,0.4493435,0.24947606,0.24866514,0.24689606,0.4267058,0.1042112,0.4531464,0.21271731,0.0,0.49021155,0.17722169,0.03905354,0.093818985,0.3162178,0.50165594,0.23097716,0.2169985,0.25689983,0.56934077,0.13772398,0.3279658,0.3348173,0.39085254,0.40255138,0.0,0.27636635,0.62054425,0.3720719,0.0,0.0,0.4476468,0.5650947,0.27987862,0.35291818,0.0,0.23857065,0.469359,0.0,0.14758185,0.062238522,0.42368448,0.22534177
47metersdown,0.23927535,0.42409176,0.45080984,0.0,0.123280644,0.20882164,0.31189117,0.4405086,0.6094131,0.46670085,0.66484994,0.1298123,0.0,0.31778526,0.0,0.4141551,0.22296976,0.61906016,0.12495657,0.29669935,0.41223198,0.17933573,0.58590806,0.0,0.0,0.38427565,0.6914863,0.17257684,0.09410257,0.12945822,0.6851311,0.19659048,0.72649455,0.51125175,0.62430173,0.0,0.66335595,0.0,0.41389358,0.10492732,0.37183326,0.31365818,0.25988206,0.49985087,0.47512585,0.5750806,0.81148285,0.6850268,0.0,0.4332747,0.4510113,0.0,0.0,0.19191477,0.0,0.584829,0.16460636,0.44358197,0.46871644,0.58660746,0.4790027,0.3733728,0.28079742,0.53681517,0.7392913,0.41694865,0.74475586,0.21673554,0.75074756,0.36560667,0.0,0.6605254,0.0,0.76057994,0.6913717,0.06668509,0.5192062,0.23760983,0.0,0.33331186,0.68082243,0.0,0.7525124,0.5051893,0.68146956,0.27730352,0.5882246,0.35317105,0.55419815,0.0,0.5545113,0.5851347,0.65670574,0.4485834,0.6754329,0.5972354,0.41667974,0.5436235,0.3573822,0.5850951,0.42138723,0.37343386,0.0,0.0,0.0,0.46041906,0.86701727,0.4297899,0.59548193,0.33920485,0.0,0.0,0.002143411,0.5421777,0.60098124,0.0,0.4120258,0.5552133,0.5262566,0.47939682,0.31676465,0.45312086,0.62292516,0.0,0.6944595,0.25419572,0.0,0.6748338,0.19585058,0.0464956,0.15538418,0.46171916,0.69276905,0.40113336,0.36722153,0.4330201,0.5396647,0.04963383,0.46889263,0.46560115,0.6840227,0.5917333,0.0,0.33190405,0.5362863,0.52734184,0.0,0.120971106,0.6348889,0.50812066,0.4248759,0.16776991,0.0,0.4259867,0.63900125,0.12521236,0.18552995,0.13525172,0.6336474,0.34128752
abeautifuldaymovie,0.15300076,0.30171287,0.13492702,0.0,0.1701694,0.3928082,0.3062627,0.3216097,0.32189527,0.19889759,0.55871207,0.1438936,0.0,0.34984058,0.045572355,0.20741077,0.34798747,0.4565921,0.023667106,0.22514223,0.34312788,0.117838226,0.34568134,0.0,0.22460003,0.2967838,0.29601657,0.22427948,0.16856007,0.044043504,0.54600966,0.22727722,0.47487658,0.30359235,0.5975842,0.0,0.57907754,0.0,0.483027,0.06543763,0.3663885,0.25968853,0.13461433,0.26286772,0.39369473,0.43924242,0.51754606,0.45043382,0.032232594,0.40499207,0.44581133,0.0,0.0,0.10915561,0.0,0.42305735,0.20634483,0.09346491,0.30765155,0.38558248,0.2960823,0.41581982,0.2710663,0.37933254,0.4291672,0.24653387,0.35545003,0.23961192,0.6039542,0.40766263,0.0,0.38283804,0.0,0.46264422,0.46039218,0.086831816,0.35682657,0.19763039,0.0,0.26555216,0.30761462,0.0,0.41656777,0.36715043,0.25503445,0.35765994,0.43957803,0.16928148,0.38220653,0.0,0.2673897,0.49194542,0.34415188,0.22385526,0.43550608,0.47641227,0.38450527,0.34598735,0.31151372,0.46930712,0.2275437,0.35038024,0.0,0.0,0.0,0.1989138,0.6099909,0.41319138,0.38008222,0.21700399,0.0,0.0,0.034849223,0.3965415,0.20214461,0.0,0.15310673,0.54151905,0.39303795,0.27517867,0.104632534,0.25845128,0.42083588,0.12913421,0.29788622,0.1143934,0.0,0.49969387,0.10919925,0.0,0.12035824,0.37570998,0.56819177,0.25512823,0.27484012,0.23827356,0.5577291,0.1365897,0.3920144,0.23168121,0.19098331,0.32524982,0.0,0.24441783,0.45349535,0.39822707,0.0,0.07574847,0.47171587,0.5158925,0.2810018,0.45295995,0.0,0.40974846,0.48365474,0.04079336,0.22013846,0.0,0.4823274,0.2143622
abominablemovie,0.29807192,0.45187452,0.27082717,0.0,0.21573691,0.4382346,0.4881236,0.5666641,0.5150109,0.25217223,0.5535092,0.29919484,0.0,0.56886536,0.058617257,0.5156134,0.42007926,0.53744674,0.09645667,0.4685976,0.33895695,0.39139333,0.76808804,0.0,0.0,0.65463203,0.53428304,0.32615966,0.266413,0.0,0.697501,0.21070011,0.8970524,0.58461154,0.8204013,0.0,0.78541803,0.0,0.5220866,0.20873433,0.3605343,0.43795165,0.14669162,0.46014214,0.2798824,0.64101857,0.9862674,0.91712457,0.0,0.7031178,0.35729557,0.0,0.0,0.30684602,0.0,0.44138256,0.2714644,0.3828865,0.4880139,0.59494376,0.34269154,0.73083395,0.28594074,0.3886734,0.75689805,0.42436528,0.47775877,0.47330898,0.7561635,0.52807325,0.0,0.6025003,0.0,0.63354087,1.0321397,0.09603763,0.627691,0.12548105,0.0,0.47794795,0.3710413,0.0,0.50161237,0.23668458,0.50420445,0.4769022,0.6192279,0.26611006,0.49166748,0.0,0.5248887,0.7036271,0.6957964,0.2815791,0.56760705,0.50806177,0.6222793,0.6888024,0.51420164,0.7614332,0.35733613,0.46405092,0.0,0.0,0.0,0.31031758,0.553009,0.63630384,0.5814706,0.37923422,0.0,0.0,0.0,0.41178566,0.4599304,0.0,0.4104979,0.4642445,0.7108243,0.49237883,0.1490045,0.39313468,0.71468383,0.13492239,0.56372267,0.21637258,0.0,0.54395425,0.08897321,0.017065262,0.13323066,0.6842472,0.5136235,0.30940264,0.34199196,0.58336526,0.7280892,0.0,0.27276227,0.38425976,0.46710148,0.23433912,0.0,0.35487348,0.94803953,0.363684,0.0,0.07369532,0.76664174,0.4963209,0.48083568,0.45331925,0.0,0.45052198,0.7672279,0.035873614,0.089103356,0.14431514,0.914512,0.12682483
adastramovie,0.28950423,0.33247665,0.23175289,0.0,0.18015002,0.25721025,0.3059215,0.21984304,0.42652875,0.18261182,0.50015944,0.08444536,0.0,0.26490375,0.13433543,0.22315198,0.30133644,0.536917,0.0,0.2758444,0.33672658,0.12570572,0.4023807,0.0,0.23571026,0.29796302,0.28242344,0.17931247,0.17722765,0.15312971,0.46996444,0.1984361,0.4043189,0.3100362,0.48839366,0.02980995,0.40585503,0.0,0.40256682,0.16761595,0.3543285,0.17028426,0.035890397,0.2797873,0.34495828,0.42623955,0.54419285,0.5381171,0.049998693,0.46586853,0.28553218,0.0,0.0,0.08887552,0.025035068,0.34336308,0.15567906,0.3195352,0.3731375,0.41387987,0.27367893,0.30507618,0.3312941,0.2269085,0.5343751,0.35332495,0.4638881,0.32292467,0.45397705,0.30373842,0.0,0.3973548,0.0,0.48997563,0.38754112,0.0,0.37154743,0.22912619,0.0093963025,0.25359425,0.19520392,0.0,0.63853747,0.37871578,0.24606657,0.27991086,0.39038053,0.21160825,0.28956887,0.0,0.2609466,0.50778204,0.5076614,0.20514762,0.5532458,0.48032725,0.28333923,0.37139794,0.3579195,0.45127958,0.2832766,0.37799937,0.0,0.0,0.0,0.33786303,0.5865014,0.24017753,0.32562643,0.19069293,0.0,0.0,0.0,0.21355279,0.3385889,0.0,0.2494163,0.35814726,0.5182801,0.39552832,0.1550834,0.15993583,0.28936616,0.089198045,0.3238528,0.26968613,0.0,0.49359712,0.098549984,0.022952896,0.15040196,0.38600785,0.5137517,0.38008505,0.24903725,0.3533292,0.4472427,0.0,0.25742993,0.25757864,0.36058617,0.39335158,0.0,0.33969504,0.5099301,0.19481966,0.0,0.0,0.44881564,0.45792437,0.40044862,0.3352188,0.0,0.3428209,0.29675284,0.0,0.05133034,0.05154676,0.4176341,0.14771585
adogsjourneymovie,0.10133843,1.0437081,0.34347984,0.0,0.3224261,0.6329106,0.7496683,0.7198527,0.7756094,0.6687656,0.9132868,0.18729338,0.0,0.6800261,0.08391568,0.4268836,0.9033812,0.7981273,0.0,0.67883193,0.755595,0.20393825,0.7207569,0.0,0.48437658,0.2422413,1.0585991,0.41833547,0.007334953,0.056974694,1.2280712,0.0,1.0598831,1.0361634,0.8436173,0.0,0.81750876,0.0,0.6195641,0.5358257,0.93669575,0.3648654,0.16060144,0.41170502,0.77434754,1.0419714,1.1697524,0.72920495,0.0,0.82803315,0.5674012,0.0,0.0,0.3951991,0.0,0.867327,0.5643188,0.23188177,0.5755473,0.5966869,0.5004511,0.69899505,0.52263343,0.79398274,0.844921,0.5764148,1.1554586,0.60368365,1.1723548,0.95354474,0.0,1.0507891,0.0,0.86297274,1.0142655,0.29714403,0.64099264,0.40256795,0.23935883,0.6919776,0.6137582,0.0,1.2188003,0.9068957,0.5823574,0.71822405,1.0252227,0.20242554,1.0996994,0.0,0.6287818,0.8992016,0.7894561,0.33137888,1.1934466,0.8188216,0.5841135,1.0033283,0.50487643,1.1694244,0.43725088,0.65268826,0.0,0.0,0.0,0.29812306,1.3701687,0.8994529,0.85737735,0.70594233,0.0,0.0,0.0,0.9035555,0.9417581,0.0,0.18747935,1.1249952,0.5943181,0.7246032,0.1562415,0.354045,0.7571759,0.0,1.157408,0.5237637,0.0,1.0933077,0.26024312,0.0,0.2589343,0.8804579,0.8975508,0.7492893,0.60688233,0.58836967,0.8810757,0.09691103,0.8648373,0.58108574,0.57413167,0.8136022,0.0,0.33360046,1.0379405,0.46537757,0.0,0.0,1.245866,1.1927465,0.44714358,0.51606584,0.0,0.94789875,0.7612344,0.09336031,0.41415364,0.0,1.2212284,0.08238689
aftermathmovie,0.15883182,0.30873948,0.19672504,0.0,0.16266502,0.14656834,0.27846694,0.35608298,0.32764915,0.09925595,0.24198762,0.24647693,0.0,0.32722646,0.0043385345,0.15362471,0.3125536,0.30113178,0.027085835,0.2112394,0.16586381,0.118199944,0.3550519,0.0,0.056213442,0.21238452,0.44510683,0.22851841,0.10399367,0.08104157,0.4921433,0.12451768,0.3297079,0.2954646,0.40594327,0.0,0.4096538,0.0,0.31371975,0.038909182,0.18376222,0.14644378,0.16230226,0.1522305,0.25774652,0.34600803,0.43877843,0.46085212,0.0,0.30529934,0.14631793,0.008353112,0.0,0.10536453,0.0,0.18737602,0.18316449,0.21817549,0.24352619,0.3950774,0.1273043,0.36179173,0.21115598,0.23886974,0.35977262,0.27340034,0.2310753,0.17922649,0.5303269,0.35116303,0.0,0.33824843,0.0,0.3865956,0.4100646,0.102229945,0.3024846,0.16824582,0.0022127274,0.24552158,0.25273383,0.0,0.26008555,0.32351312,0.17664762,0.25950378,0.40875784,0.26585242,0.26884618,0.0,0.26843908,0.42071277,0.33656335,0.2730974,0.35916007,0.29220763,0.23229478,0.30420807,0.28253025,0.28863257,0.17597608,0.21743555,0.0,0.0,0.0,0.16354379,0.41655457,0.21840604,0.24402529,0.24322827,0.0,0.0,0.0,0.32243854,0.24835205,0.0,0.17020445,0.37391672,0.23552635,0.19876403,0.097992286,0.19275174,0.3256533,0.084684566,0.24894542,0.15977012,0.0,0.35660213,0.08273685,0.022317747,0.12511083,0.34045318,0.30186757,0.069844685,0.25407892,0.13394012,0.28246337,0.0038759373,0.17835209,0.18914981,0.26865017,0.27063882,0.0,0.31033713,0.30337253,0.37606403,0.0,0.10131894,0.42959097,0.3149669,0.21350732,0.24333602,0.0,0.21290378,0.40654096,0.028569836,0.08722532,0.06787553,0.37069333,0.21608022
aftermovie,0.17921042,0.3869131,0.119941294,0.0,0.056203388,0.32536694,0.3276675,0.348175,0.2744368,0.22524571,0.54396474,0.14793815,0.0,0.335258,0.115108244,0.11712118,0.24211495,0.49492252,0.081312336,0.25843492,0.37668458,0.19835523,0.35659173,0.0,0.07852526,0.21402124,0.34414294,0.17844228,0.19742405,0.11827882,0.46158615,0.23058544,0.5039874,0.33059502,0.49344528,0.0,0.4719233,0.08447121,0.33543962,0.1629212,0.32615167,0.16151269,0.10978458,0.21532816,0.30369255,0.35944587,0.5264529,0.55912024,0.028898265,0.370315,0.29727882,0.0,0.0,0.14312331,0.012128238,0.32289448,0.2781855,0.13652779,0.35117164,0.4283834,0.33506536,0.3176046,0.22292879,0.23863776,0.5035187,0.27716738,0.36358064,0.2650875,0.45752016,0.29952276,0.0,0.44387245,0.0,0.51123077,0.5200805,0.1861254,0.45012712,0.16524124,0.024203802,0.26824975,0.34438646,0.0,0.3737236,0.38030866,0.17996764,0.27329102,0.35977757,0.14736435,0.40165564,0.0,0.20774712,0.51513225,0.2871076,0.2252936,0.39735213,0.24130645,0.2732844,0.47256467,0.36230636,0.44989643,0.19403815,0.36743057,0.0,0.0,0.0,0.3012607,0.5092862,0.4241891,0.36095467,0.17283767,0.0,0.0,0.088929184,0.38263392,0.33356607,0.0,0.28378808,0.50797,0.44126335,0.28312498,0.0876794,0.29078007,0.50107676,0.047300726,0.40953806,0.24374387,0.0,0.5686014,0.030457515,0.053371266,0.07308416,0.39004257,0.4835677,0.22592445,0.39746022,0.43489614,0.47409594,0.06412722,0.27878958,0.38448524,0.3243562,0.23234206,0.0,0.2143037,0.4534785,0.3005603,0.0,0.19947259,0.46634224,0.28649592,0.30471355,0.24783067,0.0,0.29278442,0.43282035,0.088482514,0.18562087,0.07085947,0.41724336,0.21784332
ahiddenlifefilm,0.08236165,0.14398652,0.06551273,0.0,0.05804214,0.11430955,0.13385929,0.1396482,0.1485088,0.09384869,0.1875681,0.06743421,0.0,0.1362934,0.016994879,0.093815655,0.13005722,0.17113367,0.024613952,0.090114206,0.13065112,0.07542054,0.16727503,0.0,0.06084113,0.1270164,0.15796387,0.094665825,0.06739434,0.032420434,0.18398786,0.068366304,0.20119713,0.15307334,0.21808599,0.0,0.19657096,0.0,0.16195235,0.050739195,0.14575449,0.094319545,0.063111015,0.10021429,0.13956523,0.17576213,0.22138186,0.2125947,0.0072925603,0.18887512,0.12849918,0.0,0.0,0.06605035,0.0,0.1605664,0.0807759,0.08565305,0.15804622,0.15346481,0.121636495,0.18068607,0.09436803,0.12858039,0.20960395,0.11613585,0.16523007,0.10917196,0.21190749,0.15332347,0.0,0.18031274,0.0,0.19552939,0.18319687,0.029668324,0.17141195,0.07091404,0.0,0.11485874,0.16795671,0.0,0.18836191,0.14476767,0.11641364,0.13501324,0.20018889,0.10422301,0.1688853,0.0,0.13012041,0.21342182,0.19335373,0.116114795,0.17694552,0.17819771,0.12852906,0.16612379,0.15046693,0.17540316,0.10913083,0.15836987,0.0,0.0,0.0,0.0964028,0.22630703,0.14067596,0.15180871,0.08446391,0.0,0.0,0.0022777012,0.15381144,0.14219238,0.0,0.10262275,0.18818659,0.16185683,0.1342107,0.052821964,0.091818266,0.16643733,0.03536027,0.16902643,0.10667707,0.0,0.21046469,0.044402137,0.0,0.044446252,0.18110336,0.18396756,0.09264253,0.1280359,0.13957669,0.18773985,0.030028127,0.12501004,0.1102937,0.13698049,0.13723415,0.0,0.111546814,0.22010174,0.13231485,0.0,0.027875975,0.20681068,0.17735648,0.12858643,0.12711912,0.0,0.15032728,0.19613901,0.01004142,0.08187559,0.032581333,0.20460801,0.069343135
alitamovie,0.33300635,0.55401087,0.275871,0.0,0.32321852,0.44118598,0.6429035,0.39710414,0.69423556,0.49771947,1.0150607,0.31650397,0.0,0.36255574,0.09422167,0.39841688,0.4144169,0.63013583,0.26278034,0.09766397,0.5636856,0.13401876,0.7279525,0.0,0.1654259,0.48010448,0.66815346,0.43851128,0.5953933,0.23496085,0.86459607,0.16826615,0.8429208,0.51736957,1.0851446,0.0,0.9108116,0.0,0.7303365,0.32306677,0.5267998,0.19083321,0.24093266,0.5606767,0.39667782,0.739092,0.9599579,0.93482083,0.17235866,0.61552405,0.3937548,0.0,0.0,0.40892345,0.0,0.5993519,0.1548974,0.29091638,0.49534652,0.65587956,0.35776353,0.6462441,0.48228112,0.3280928,1.1496607,0.6770138,0.69186044,0.21393117,0.9521562,0.47886983,0.0,0.6060501,0.0,0.81267226,0.67708296,0.12558609,0.50444734,0.63101876,0.01382287,0.47491983,0.6253861,0.0,0.7056101,0.6355142,0.40621302,0.46177086,0.850315,0.39334792,0.5138693,0.0,0.4844086,0.80091685,0.7148371,0.561482,0.8015336,0.6822597,0.47868797,0.654779,0.67013156,0.6117732,0.5772733,0.5110349,0.0,0.0,0.0,0.558267,1.1859294,0.53802925,0.5391563,0.6038391,0.0,0.0,0.0,0.691028,0.4854448,0.0,0.56410027,0.72640586,0.660512,0.47934598,0.1540289,0.32620868,0.68603545,0.119927354,0.8468173,0.47891882,0.0,0.725257,0.23912445,0.0,0.26695332,0.86683655,0.8993937,0.42078575,0.18725361,0.58915484,0.72612995,0.012896426,0.38318095,0.3814249,0.7410046,0.557644,0.0,0.6290011,0.7666631,0.44755086,0.0,0.2586456,0.9205712,0.96353495,0.34609377,0.29032642,0.0,0.5556059,0.70743394,0.0,0.18656044,0.0,0.8024433,0.11945881
