movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.7419794,0.47196588,0.542,0.30306,0.0,0.3032888,0.36994117,0.5377517,0.39512658,0.48910213,0.44629017,0.39083442,0.4004578,0.34637904,0.0,0.47298434,0.3189111,0.37709978,0.47551075,0.59978753,0.0,0.21795087,0.7443664,0.7977342,0.34327358,0.15176608,0.08406253,0.50583404,0.0,0.61102265,0.44142509,0.64865535,0.6036992,0.7523265,0.0,0.38851553,0.108284526,0.0,0.3708333,0.5808594,0.67076576,0.46121222,0.57935745,0.5860389,0.49276263,0.29144993,0.28662077,0.07347536,0.6693037,0.43332425,0.4818564,0.63549286,0.5071052,0.48182082,0.0,0.6923197,0.6387518,0.52046216,0.6012405,0.5898086,0.1523519,0.5351151,0.52249557,0.49682462,0.0,0.10521813,0.7701119,0.34047136,0.0,0.42557433,0.7433523,0.098133415,0.0,0.33183002,0.32680267,0.37802675,0.27583236,0.21712656,0.71277344,0.0
47metersdown,0.8217382,0.50059485,0.70385396,0.26370782,0.0,0.22478245,0.49070466,0.7849385,0.45633823,0.4357951,0.6297285,0.3463864,0.582913,0.53355837,0.0,0.5050208,0.39455837,0.46805602,0.48369822,0.797772,0.0,0.36977273,1.0301305,0.8017473,0.46928197,0.34416345,0.21381754,0.6550206,0.0,0.7147938,0.36792687,0.40261644,0.42748836,0.6266007,0.0,0.6242505,0.00884712,0.0,0.65209556,0.57120836,0.784984,0.36931473,0.68891454,0.71278524,0.48257923,0.13246514,0.4863593,0.011512216,0.9405669,0.5745943,0.64368683,0.3703923,0.49818945,0.58629465,0.0,0.81098336,0.64572793,0.54077184,0.56527334,0.5991365,0.21720488,0.47346205,0.47801527,0.39717293,0.11048443,0.18930566,0.74006224,0.34148332,0.0,0.67280054,0.79138124,0.15588969,0.0,0.47476438,0.44901118,0.6591993,0.22815315,0.31356987,0.5795703,0.0
abeautifuldaymovie,0.7403001,0.47499526,0.45247042,0.20418523,0.0,0.21361639,0.17390287,0.55742913,0.37477934,0.43354148,0.636594,0.3845398,0.4142773,0.20273487,0.0,0.3372949,0.25156128,0.4005014,0.41007575,0.50941837,0.0,0.3368178,0.53201723,0.4797864,0.31282768,0.2668388,0.0,0.44788972,0.0,0.5106952,0.25073105,0.4563846,0.5121768,0.47861436,0.0,0.30963206,0.0148784695,0.0,0.41070837,0.2367568,0.41683653,0.32172507,0.51432616,0.47761515,0.40798888,0.24932073,0.14897433,0.0,0.7092829,0.2886183,0.3840178,0.6483262,0.47176516,0.39008403,0.0,0.51448673,0.4533912,0.29910126,0.36257166,0.47644585,0.15600957,0.45549947,0.28345513,0.3503744,0.0,0.0,0.55340266,0.26920944,0.0,0.38947463,0.5430909,0.086958244,0.0,0.34211943,0.25557935,0.14051835,0.31242305,0.07528332,0.4446376,0.0
abominablemovie,0.9322268,0.74568534,0.6026481,0.3841293,0.0,0.2077847,0.48365724,0.7392546,0.5543452,1.0111763,0.7462007,0.40146774,0.5367105,0.8196329,0.0,0.43784562,0.5803083,0.6359253,0.4342365,1.0884899,0.0,0.5978523,0.7432022,1.0834018,0.38314748,0.14318208,0.06046271,0.8204523,0.0,0.7515565,0.59160596,0.73597515,0.89676046,1.2127577,0.0,0.5689249,0.0,0.0,0.60638773,0.55508757,0.83577037,0.75203264,0.7655188,0.88299775,0.7896099,0.71332574,0.48316172,0.0,1.0311948,0.6750815,0.6283405,1.1022978,0.7915342,0.72165716,0.0,0.6315559,0.9319976,1.0659522,0.79024035,0.32128152,0.16602765,0.9169523,0.49396452,0.7132167,0.06359529,0.14813808,0.98828024,0.48702112,0.0,0.60438454,0.8901038,0.13498157,0.0,0.6251914,0.4113211,0.6628067,0.24909323,0.19972146,0.71504146,0.0
adastramovie,0.6450014,0.36292285,0.379761,0.25310326,0.0,0.07540656,0.23522833,0.48845735,0.12844479,0.41469702,0.5548384,0.23622154,0.26394716,0.39136755,0.0,0.3423274,0.3879133,0.43798685,0.38203344,0.52769804,0.0,0.31251195,0.49613282,0.45363402,0.34873143,0.22995575,0.10989449,0.43107435,0.0,0.28373343,0.20247135,0.41610962,0.46000287,0.5908664,0.0,0.39693922,0.0061858334,0.0,0.34629562,0.28473005,0.5112391,0.25970775,0.4530126,0.47084883,0.31967655,0.34025392,0.25770673,0.0,0.5779201,0.4164414,0.2955461,0.7032985,0.49566472,0.45627433,0.0,0.42784217,0.37756073,0.43996304,0.48682928,0.36740628,0.22650146,0.44242954,0.29528138,0.39725262,0.11690518,0.1807054,0.60392785,0.52921486,0.0,0.41639316,0.6604433,0.22753593,0.0,0.3754188,0.2713802,0.36099765,0.21636516,0.12634076,0.25371101,0.0
adogsjourneymovie,1.7803764,0.9176991,0.7357519,0.7395396,0.0,0.41202816,0.7642818,0.7270604,0.36213306,1.0073016,1.3116469,0.9415086,0.9126512,0.8066698,0.0,0.7586221,0.6415815,1.1753606,0.9810479,1.2474602,0.0,0.71778595,1.7759172,1.4984671,0.71012187,0.44192407,0.3836673,1.0848544,0.039815113,0.88182104,0.6328976,1.136906,0.97791755,1.293232,0.0,0.88116455,0.0,0.0,0.86212534,0.60437655,1.1527019,0.76282257,0.39510038,1.0662665,0.8759716,0.57670367,0.55936724,0.0,1.1696131,0.6241709,0.9620933,1.3457623,1.1632744,1.1759814,0.0,1.0894462,1.2583797,1.2018443,1.3462168,0.6814666,0.40313694,1.6910901,0.7283806,1.2286454,0.0,0.08556566,1.4851372,0.87547576,0.0,0.7927396,1.8001709,0.20483476,0.0,0.8630358,0.61587954,0.98258,0.6233567,0.15121382,0.94841146,0.0
aftermathmovie,0.61025035,0.2906836,0.35712677,0.25443542,0.0,0.14400809,0.24110197,0.33097553,0.16666725,0.42330033,0.3666173,0.35360909,0.36831674,0.36790326,0.0,0.39144725,0.3561649,0.39648354,0.27453646,0.48529747,0.0,0.21312211,0.4909052,0.58844227,0.1943354,0.15928702,0.09908616,0.56848,0.0,0.31838703,0.17070894,0.36938813,0.25002035,0.5722824,0.0,0.2882613,0.10006003,0.0,0.41672042,0.22330894,0.42016244,0.21684508,0.30158645,0.36812022,0.41424096,0.34172183,0.08704266,0.0,0.36840793,0.32719707,0.30899784,0.50255483,0.45812947,0.41847754,0.0,0.54291254,0.43686867,0.4313591,0.47501254,0.33528855,0.099993266,0.55151343,0.19351645,0.23152871,0.08790235,0.108387426,0.5271859,0.3563563,0.0,0.17879029,0.56257284,0.1201061,0.0,0.42202917,0.29727143,0.37709427,0.13112849,0.17395483,0.37081045,0.0
aftermovie,0.65175956,0.33289313,0.4621488,0.16066144,0.0,0.20261812,0.2670769,0.3898179,0.25916705,0.5291661,0.47265735,0.3986441,0.4225262,0.4964573,0.0,0.47131094,0.36284083,0.588674,0.33368137,0.6547799,0.0,0.33993378,0.60365963,0.73281807,0.21782593,0.22083835,0.10058387,0.49810353,0.0,0.39155,0.35543066,0.28052825,0.4456936,0.65302926,0.0,0.42783225,0.09287974,0.0,0.36386418,0.45001373,0.60902464,0.3238968,0.49727768,0.51515853,0.29266334,0.26286784,0.30067936,0.0,0.6661931,0.36739075,0.53219694,0.7235393,0.43830028,0.57493925,0.0,0.65854615,0.6142967,0.5594787,0.66504925,0.4609498,0.19644058,0.54488456,0.38296425,0.41326588,0.09981745,0.19487944,0.77590454,0.30464634,0.0,0.3347137,0.7357589,0.100978576,0.0,0.35147294,0.3140421,0.6450744,0.14422853,0.076882824,0.51593715,0.0
ahiddenlifefilm,0.31025025,0.17562203,0.19292104,0.12571728,0.0,0.098526336,0.12831895,0.2039487,0.11042,0.21694945,0.24193187,0.15921162,0.17759214,0.16899088,0.0,0.17741433,0.16060159,0.21128976,0.17404069,0.28384754,0.0,0.1530705,0.29976365,0.2875995,0.16373667,0.089712374,0.049569465,0.2230878,0.0,0.21368045,0.13065141,0.18742585,0.2035053,0.25852525,0.0,0.16865756,0.028979825,0.0,0.18709804,0.15079236,0.24809466,0.14526568,0.20585094,0.23470074,0.16270283,0.12341394,0.098327264,0.009595752,0.27455896,0.18042642,0.2117912,0.26836464,0.23397586,0.21463485,0.0,0.25496823,0.2401529,0.22249493,0.238898,0.18158308,0.0782071,0.23232882,0.16900392,0.18286945,0.037536733,0.056184236,0.28951478,0.18108879,0.0,0.17693298,0.3014873,0.07880778,0.0,0.18633288,0.14189056,0.18768254,0.11989402,0.07934461,0.23062783,0.0
alitamovie,1.1027108,0.67632097,0.5199324,0.31092858,0.0,0.33213893,0.56190085,0.8547148,0.28399098,0.65099376,1.0258011,0.37221122,0.85019565,0.5973658,0.0,0.5494078,0.65823627,0.54001915,0.6712536,0.82050765,0.0,0.6975694,0.9514977,0.77911645,0.612367,0.4506958,0.132708,0.8459412,0.04789301,0.59951377,0.49771857,0.7867733,0.80809206,0.9569784,0.0,0.7807131,0.0,0.0,0.82493985,0.47588953,0.56230867,0.040157244,0.81053364,0.87995166,0.7000884,0.5750874,0.11849245,0.0,0.95444643,0.6417775,0.6466389,0.9087716,0.8126134,0.69228345,0.0,0.831948,0.57341135,0.8997464,0.79949206,0.7323253,0.44223997,0.9548529,0.37394825,0.43506098,0.10744092,0.34694502,0.6880371,0.7799587,0.0,0.73493433,1.0153867,0.11468905,0.0,0.5761194,0.4509902,0.640583,0.3310802,0.29853982,0.8583085,0.0
