movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.5023987,0.53420985,0.0,0.097888105,0.8322926,0.5718985,0.32320118,0.57344776,0.0,0.53563726,0.4826942,0.74582624,0.7270928,0.4569498,0.8994615,0.39195743,0.58348936,0.0,0.0,0.4527752,0.46810958,0.041888162,0.43120158,0.6676839,0.5283668,0.0,0.0,0.0,0.49254698,0.77575433,0.37374458,0.6736497,0.0,0.46719766,0.5810761,0.0048332494,0.0,0.67158455,0.46587643,0.6327418,0.67664146,0.27781716,0.7526502,0.4020503,0.6269895,0.7547308,0.39835033,0.0,0.5654988,0.4877604,0.47761947,0.0,0.22292283,0.50183964,0.6841644,0.34910494,0.0,0.43420255,0.59588355,0.0,0.4022526,0.43774012,0.0,0.50039893,0.057348575,0.41360238,0.2260209,0.4141266,0.0,0.1546459
47metersdown,0.7198215,0.7991882,0.19815184,0.23521142,0.8435313,0.5494639,0.2451195,0.3601717,0.0,0.34255883,0.33584934,0.6192774,0.7082642,0.7768759,0.76181465,0.44326657,0.59395933,0.13639241,0.0,0.6255058,0.5531033,0.17573488,0.41266853,0.64960504,0.5388105,0.006636156,0.0,0.0,0.5901557,0.5744331,0.7330773,0.9774608,0.0,0.54619527,0.66583973,0.0,0.0,0.5983407,0.5650095,0.8316967,0.68800807,0.12570202,0.62669265,0.4204494,0.6412363,0.5267962,0.42434907,0.0,0.4387171,0.5551229,0.38018015,0.10755924,0.29023072,0.6891711,0.88513845,0.33449188,0.0,0.30230707,0.5646798,0.0,0.38008073,0.40135399,0.0,0.5252328,0.22113058,0.5397825,0.30266714,0.5569233,0.0,0.18916447
abeautifuldaymovie,0.7530717,0.56960744,0.035851106,0.23995484,0.8174054,0.577515,0.34943923,0.6012785,0.0,0.4601149,0.46657664,0.6085921,0.61309457,0.5240986,0.7207984,0.41857854,0.6045129,0.0,0.0,0.49226475,0.49236825,0.0,0.35767698,0.39994878,0.47140396,0.29197553,0.0,0.0,0.47544378,0.52376205,0.35086435,0.6448295,0.0,0.35216781,0.5200941,0.049322292,0.0,0.5312692,0.38431373,0.65809643,0.7057824,0.24739565,0.6635576,0.23524934,0.5585077,0.46866137,0.5495833,0.0,0.53280723,0.5170945,0.30538666,0.0,0.36979675,0.47663084,0.64100546,0.23669,0.0,0.33107004,0.7083536,0.0,0.42041314,0.21782207,0.0,0.31490886,0.11928657,0.4820684,0.29360276,0.45342794,0.0,0.10234594
abominablemovie,0.9124349,0.7268216,0.12694864,0.092555374,1.1876521,0.65564007,0.13869976,0.4926967,0.0,0.60305744,0.9985514,1.0665363,0.8997599,0.8863672,1.0252066,0.44236013,0.739387,0.16698498,0.0,0.561117,0.42864078,0.0,0.3597262,0.64710754,0.64056104,0.0,0.0,0.0,0.6415846,0.7686622,0.7069368,0.92482203,0.0,0.6527912,0.6460995,0.0,0.0,0.60750407,0.5539788,0.74652195,0.8757459,0.5318537,0.93566954,0.54453874,0.6540858,0.9590929,0.4022794,0.0,0.59191626,0.54850286,0.4160095,0.0,0.364016,0.5887807,0.8872113,0.522068,0.0,0.34029925,0.6451506,0.0,0.5621874,0.6299536,0.0,0.4788335,0.077769786,0.69714963,0.5127156,0.52427423,0.2371023,0.12525432
adastramovie,0.58239657,0.41110218,0.14799605,0.18402629,0.78134626,0.42588824,0.40154263,0.5589976,0.0,0.4275287,0.5379595,0.6460194,0.57113045,0.54370683,0.61790395,0.37202147,0.57535005,0.0,0.0,0.43566614,0.23437405,0.0,0.25096425,0.4179595,0.3991484,0.0,0.0,0.0,0.4913666,0.5479913,0.5060968,0.6092829,0.0,0.33664194,0.45593327,0.0,0.0,0.5048707,0.30656514,0.51395214,0.4843371,0.40964428,0.524983,0.48363766,0.46801364,0.6757642,0.20345512,0.0,0.43122637,0.47376934,0.420291,0.12571353,0.24615352,0.27175826,0.6571982,0.18683118,0.0,0.34623012,0.43129036,0.0,0.32679433,0.22990367,0.0,0.47497654,0.0,0.30495825,0.10359584,0.30952725,0.0,0.020676356
adogsjourneymovie,0.99929106,1.3071293,0.0,0.2303741,1.921758,1.6336837,0.58346623,1.1879065,0.0,1.0546448,0.83218324,1.123442,1.5225369,1.0579351,1.7613446,0.9889129,1.3378189,0.0070385206,0.0,0.89249265,1.0831522,0.0,0.5408542,1.1217222,1.296464,0.0,0.0,0.0,1.0521355,1.2007012,0.4824901,1.2426078,0.0,0.37694368,1.1765783,0.0,0.0,1.2179589,0.645957,1.0110959,1.3408369,0.8973929,1.4159178,0.61373746,1.3128622,0.7191818,0.686977,0.0,0.83709085,0.73007774,1.280333,0.0,0.5240547,0.8242944,1.2872947,0.9342869,0.0,0.40776312,1.0939622,0.0,0.7674511,0.7763274,0.0,0.9871603,0.0,0.8222213,0.3578055,1.1107726,0.0,0.012250292
aftermathmovie,0.6370607,0.4054096,0.029271383,0.22721556,0.6732955,0.4695155,0.28409982,0.49764308,0.0,0.4391851,0.4095246,0.44388568,0.43666503,0.5343772,0.48358244,0.34923616,0.40433612,0.0,0.0,0.34138805,0.32910255,0.069359526,0.28226483,0.35094827,0.39380586,0.0,0.0,0.0,0.43479076,0.48102868,0.43218997,0.67602897,0.0,0.36594102,0.43460286,0.03402204,0.0,0.38982958,0.3235219,0.42037457,0.5331275,0.12751833,0.5633131,0.3325179,0.4343942,0.4647896,0.26294914,0.0,0.398909,0.43457088,0.2548775,0.0,0.2778986,0.42982897,0.55295914,0.19894548,0.0,0.19760063,0.37770233,0.0,0.32090437,0.38997194,0.0,0.3337568,0.0,0.3763695,0.087731965,0.43127564,0.029836334,0.07654192
aftermovie,0.67039293,0.54535824,0.15701541,0.20880146,0.7942741,0.63959634,0.1663873,0.5618362,0.0,0.38941368,0.6131241,0.58779746,0.6372087,0.57771975,0.8355258,0.35619769,0.7552262,0.0,0.0,0.44009405,0.5557209,0.0,0.1421464,0.46144515,0.42164868,0.0,0.0,0.0,0.56643635,0.591241,0.51382524,0.8297935,0.0,0.3696747,0.45666224,0.22278589,0.0,0.66032124,0.32719037,0.51091135,0.5663786,0.5825293,0.4218356,0.3726472,0.72057617,0.5134836,0.24754167,0.0,0.41475287,0.3180961,0.5038132,0.12052811,0.18948016,0.543783,0.75039285,0.35738754,0.0,0.23422821,0.51855475,0.0,0.46360183,0.39377233,0.0,0.20311506,0.15305497,0.48868987,0.49463272,0.5673773,0.051761396,0.0
ahiddenlifefilm,0.28917184,0.247779,0.032238364,0.08935129,0.3591265,0.24807411,0.1293205,0.22391258,0.0,0.19113052,0.23461004,0.28869945,0.27715188,0.23970385,0.3305225,0.15542232,0.2619766,0.0,0.0,0.20006129,0.2062312,0.0,0.15537313,0.21463348,0.1925447,0.0,0.0,0.0,0.23784658,0.25931844,0.20125441,0.31496722,0.0,0.1607786,0.22398442,0.034786075,0.0,0.26060182,0.18370748,0.26906493,0.25376284,0.14509697,0.30647653,0.15650201,0.2574422,0.24616732,0.19763455,0.0,0.20918602,0.19317305,0.17865944,0.018393928,0.10886364,0.19828789,0.3275752,0.12260001,0.0,0.14965875,0.22457087,0.0,0.19049126,0.14121279,0.0,0.14910416,0.046393637,0.22057378,0.13212673,0.2172423,0.0,0.04086731
alitamovie,1.0667133,0.70806247,0.4428085,0.3267427,1.1468151,0.8021927,0.5443004,0.8444014,0.0,0.7335358,0.83821285,0.9479223,0.9664365,0.9185067,1.0677694,0.2867146,1.1462742,0.0,0.0,0.8454906,0.6302947,0.0,0.5209942,0.8338979,0.6671625,0.0,0.0,0.0,0.90078133,0.7658794,0.7363697,1.2759693,0.0,0.8080819,0.783596,0.0,0.0,0.8067789,0.57823974,0.7369499,0.6863244,0.4249988,0.6714425,0.63761115,0.8451892,1.079249,0.34061122,0.0,0.73074913,0.5628786,0.5005112,0.042875245,0.3325223,0.6814246,1.2409601,0.46997395,0.0,0.45643544,0.5622603,0.0,0.64274853,0.597842,0.0,0.6699296,0.19847043,0.43716106,0.4009929,0.75633126,0.0,0.101914585
