movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.5476075,0.56414855,1.0156988,0.5981152,0.88239366,0.55807924,0.0,1.1366124,1.3016546,0.8789292,0.714418,0.46997243,0.29941002,1.0959347,0.5213369,0.6033109,0.58984154,0.0,0.8643462,1.2224369
47metersdown,0.24211484,0.20058167,1.0027769,0.545167,1.2757485,0.4299734,0.0,1.1640445,1.3556252,0.68225366,0.62020975,0.60082346,0.38823587,1.1741413,0.41931295,0.6822751,0.6484638,0.0,1.0163419,0.76009697
abeautifuldaymovie,0.43768847,0.4900696,1.016176,0.3879265,0.6616259,0.46715403,0.0,0.8813777,1.1903287,0.4291572,0.7409727,0.21268119,0.4976729,1.0395602,0.43520436,0.5261098,0.57804984,0.0,0.910353,0.78198844
abominablemovie,0.33739156,0.67756844,0.9895426,0.7565258,0.38961422,0.6142514,0.0,1.7383164,1.9823751,0.6877604,0.44909984,0.26523638,0.6078735,1.5624098,0.56881297,0.5729629,0.5746804,0.0,1.1812001,0.96335703
adastramovie,0.4968271,0.32649705,0.8618786,0.25650266,0.890549,0.37800443,0.0,0.7749562,0.9037325,0.4735384,0.59691656,0.46010593,0.17503458,1.1693944,0.348848,0.43695018,0.6534129,0.0,0.8352125,0.74657184
adogsjourneymovie,0.23588753,0.4905055,2.014645,0.40382513,1.8729578,1.1372674,0.0,1.0438855,2.6094985,0.55910015,1.0617527,1.0300779,1.0358986,1.623262,0.9614928,1.0975164,1.4553738,0.0,2.430122,1.7418543
aftermathmovie,0.33191738,0.23191139,0.7317339,0.39417776,0.615245,0.19253582,0.0,0.6338509,1.0027804,0.46062404,0.5378542,0.47929737,0.23226388,0.76570207,0.24058963,0.39009008,0.4581713,0.0,0.6701216,0.6232845
aftermovie,0.47359726,0.31299084,0.96762615,0.5349579,0.8504574,0.37342873,0.0,0.9275932,1.1743743,0.5670466,0.52339846,0.47837782,0.2329816,0.927242,0.6075271,0.5859992,0.5861191,0.0,0.96606046,0.7737637
ahiddenlifefilm,0.2272041,0.21427041,0.5302082,0.26914397,0.44389406,0.25689209,0.0,0.43971163,0.64296585,0.30662334,0.3380574,0.29320094,0.16823952,0.5695827,0.22901599,0.30956313,0.33127022,0.0,0.50646627,0.43347836
alitamovie,0.5620245,0.3127473,1.1733098,0.38985834,1.0943438,0.63626516,0.0,1.1084615,1.4181068,0.58383656,0.8241025,0.40714973,0.14344545,1.2484868,0.3642601,0.73678017,0.7982315,0.0,1.1982311,0.7800055
angelhasfallen,0.6794806,0.52835983,1.2595187,0.8050432,1.3056262,0.74641705,0.0,1.3807609,1.4796023,0.9853446,0.87029284,0.9520449,0.61179465,1.3153367,0.52056724,1.1055104,0.8061785,0.0,1.3079326,1.3330152
angrybirdsmovie,0.28243873,0.017920189,2.8108265,0.5903707,1.1992587,1.0979627,0.0,1.2394397,2.247159,1.452386,0.73421025,0.0,0.9515981,1.6729276,1.3270006,0.44858804,1.1278788,0.0,1.8078334,1.1611699
annabellemovie,0.70269436,0.6750909,1.5571393,0.6436883,1.3235188,0.6673406,0.0,1.3387525,2.0348165,0.7515576,0.8539879,0.45926672,0.26078042,1.5470853,0.5798965,0.7810181,1.0549982,0.0,1.4769045,1.2799191
annamovie,0.42959848,0.32943138,1.0645515,0.3626577,0.9084416,0.58066595,0.0,0.85337824,1.3722669,0.4208843,0.69166404,0.48348582,0.29996982,1.1101323,0.46477598,0.63811946,0.6329896,0.0,1.080984,0.8810107
apollo11movie,0.24022023,0.28724757,0.77352214,0.41721827,0.64532506,0.25610194,0.0,0.5200368,0.89701575,0.47256213,0.4056406,0.44131625,0.11388995,0.74810725,0.13987787,0.4958299,0.43697017,0.0,0.6516285,0.40097195
arcticdogsmovie,0.5286911,0.3350493,0.9422919,0.3967674,0.9088337,0.47935697,0.0,1.071745,1.2670935,0.57906324,0.52134,0.43427193,0.18547918,1.1081315,0.45453766,0.7077474,0.2586819,0.0,0.82302827,0.9059697
arcticmovie,0.28928664,0.2642029,0.81790084,0.3290476,0.61527824,0.4699006,0.0,0.45833135,0.90054536,0.5424918,0.42983744,0.45594594,0.23122053,0.7967387,0.2958679,0.48791698,0.53869003,0.0,0.7255402,0.7702833
artofracingmovie,0.49568805,0.44862226,0.9879565,0.36022463,0.9110701,0.398628,0.0,0.83365774,1.3203341,0.5051662,0.7649278,0.8499089,0.15817581,1.4400022,0.25794446,0.5776656,0.60517246,0.0,1.0928092,0.8417017
