movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.0,0.2685377,0.8848367,0.7994785,0.66480833,0.22568601,0.60841554,0.7922347,0.5396769,0.0,0.36458096,0.0,0.74055225,0.72379255,0.45230874,0.7450286,0.025961278,0.0,0.2995129,0.52501273,0.40929013,0.7745803,0.589235,0.47533324,0.0,0.71399933,0.0,0.49876773,0.22635442,0.7945985,0.41848037,0.36334476,0.6370508,0.021707933,0.5457712,0.5513491,0.058053214,0.86590487,0.42777148,0.8755194,0.36271086,0.0,0.7290247,0.6588366,0.9267856,0.77183974,0.0,0.030219348,0.36401084,0.87557375
47metersdown,0.0,0.1982361,1.01626,0.7736818,0.631596,0.30553,0.49920186,0.76996344,0.64775926,0.0,0.4216735,0.0,0.6743416,0.8819285,0.594502,0.79214907,0.2270459,0.0,0.42270544,1.0081916,0.6599883,0.83727247,0.6743058,0.44539016,0.0,0.9995031,0.0,0.8716172,0.59289277,0.8944434,0.43742186,0.69217694,0.7189573,0.0,0.5809928,0.49074537,0.0,0.82030505,0.4097224,0.7621805,0.6355673,0.0,0.7144539,0.6553383,0.83772296,0.61102104,0.0,0.0,0.5492038,0.83533454
abeautifuldaymovie,0.0,0.3948344,0.8683343,0.7446189,0.45400792,0.10921897,0.5571674,0.56032497,0.5614849,0.0,0.46230304,0.0,0.4923985,0.7252849,0.39042893,0.62732506,0.07125252,0.0,0.2299282,0.561828,0.43890813,0.75411975,0.64888805,0.34154916,0.0,0.67699885,0.0,0.3938713,0.2868039,0.8478147,0.309093,0.6224138,0.55324876,0.12826602,0.50857943,0.5719771,0.24962541,0.78124124,0.44761074,0.95974183,0.37922117,0.0,0.63795274,0.678429,0.9535422,0.6317104,0.0,0.0,0.55113274,0.7706121
abominablemovie,0.0,0.2956017,1.5367229,1.1984764,0.5409654,0.43323347,0.8148034,1.3398418,0.9572788,0.0,0.6265086,0.0,0.7783579,1.2955035,0.810767,0.7298858,0.32113975,0.0,0.5699748,0.8983921,0.3025567,1.3573833,0.92089784,0.5228804,0.0,1.0554796,0.0,1.0139571,0.26978076,1.4399742,0.51255566,0.8579161,1.0185523,0.046861123,0.56144536,0.80173236,0.104590625,1.1356108,0.6664466,1.3702878,0.3404485,0.0,0.846674,0.64291364,1.5693867,0.8581472,0.0,0.011151882,0.60772777,1.0711708
adastramovie,0.062194593,0.33801708,0.85556436,0.69950575,0.42282778,0.1690931,0.47558212,0.5436874,0.37182012,0.0,0.32702264,0.0,0.47427702,0.81466043,0.52637154,0.67318225,0.050776817,0.0,0.38306394,0.55400205,0.34035933,0.6859499,0.5428027,0.29253158,0.0,0.7181341,0.0,0.33521223,0.36561087,0.9530649,0.34920722,0.5269548,0.5612426,0.0,0.41267687,0.52940834,0.20851354,0.67774457,0.5276693,0.82081705,0.44743147,0.0,0.50741416,0.5006765,0.9952809,0.6373391,0.0,0.0,0.38078928,0.63063943
adogsjourneymovie,0.14950061,0.4450027,1.7407739,1.4589089,0.90180886,0.6154874,1.2816213,1.3355854,1.1040349,0.0,0.88399774,0.0,1.0301181,1.6954497,1.1615429,1.7843736,0.0,0.0,0.5633136,1.2188424,0.21947178,1.7218606,1.2291846,0.6098351,0.0,1.7493404,0.0,1.0240866,0.5085239,2.040735,0.64113575,0.86843497,0.84159046,0.1565073,0.6604782,0.74630696,0.43946815,1.6841981,0.782973,1.6658134,0.32080752,0.0,1.0830142,1.1372526,1.8304831,1.5286568,0.0,0.0,0.8384689,1.5535784
aftermathmovie,0.26572835,0.20383209,0.5669052,0.61206114,0.43051904,0.2235301,0.4529704,0.5886051,0.42958876,0.0,0.27554768,0.0,0.5389039,0.53387845,0.48422402,0.50661176,0.03278687,0.03383598,0.21974511,0.50371397,0.33868337,0.48627043,0.37741885,0.34435508,0.0,0.5501243,0.0,0.39736438,0.22340998,0.67667943,0.26178706,0.3282159,0.51517826,0.024309274,0.3840342,0.3934425,0.06548509,0.6769486,0.31914273,0.63950765,0.33292758,0.0,0.52170885,0.38821775,0.64926547,0.43689823,0.0,0.036853373,0.37247756,0.47361702
aftermovie,0.0,0.39226645,0.89540005,0.81267047,0.47710878,0.2289472,0.5827644,0.8145799,0.38458464,0.0,0.33484972,0.0,0.43626702,0.7510317,0.50986886,0.71079814,0.21738815,0.0,0.40333226,0.4888026,0.37915194,0.81142837,0.56049585,0.31775394,0.0,0.7998658,0.0,0.54377294,0.2211915,1.0980221,0.41300574,0.535635,0.77313554,0.13506527,0.5253761,0.43407974,0.16217452,0.83702576,0.43701768,0.8716163,0.4940609,0.0,0.7018029,0.61576784,0.94415134,0.8195306,0.0,0.040604062,0.42687148,0.83163285
ahiddenlifefilm,0.0,0.11812661,0.3693149,0.33212042,0.2170214,0.104745135,0.26120874,0.33184707,0.21519797,0.0,0.13829131,0.0,0.23018302,0.32982203,0.19995184,0.2993758,0.03892523,0.0,0.14303714,0.26156974,0.13348018,0.32224578,0.25406513,0.16231686,0.0,0.3342244,0.0,0.19995195,0.105268046,0.40089583,0.16345824,0.23304963,0.24356356,0.058256853,0.20161316,0.22664365,0.07984443,0.3574436,0.20009115,0.3828099,0.14131159,0.0,0.27360365,0.22955085,0.3786344,0.28650278,0.0,0.005602546,0.18657221,0.3090891
alitamovie,0.0,0.3961138,1.4014015,1.3290485,0.85985446,0.5332137,0.7764338,1.0609784,0.57846016,0.0,0.78112155,0.0,0.9120513,1.1017146,0.69789654,1.3470637,0.080614395,0.0,0.38126945,0.90175915,0.67357534,1.0576937,0.88796794,0.6352617,0.0,1.4458686,0.0,0.55391407,0.43347034,1.5083324,0.63669646,0.75804967,0.9988059,0.1404377,0.7565132,0.8462394,0.16549933,1.107562,0.44059995,1.2619636,0.35811642,0.0,0.9827667,0.8300655,1.4384761,0.9215504,0.0,0.0,0.58007073,1.122324
