movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.52972186,0.6581605,0.7480681,0.2297925,0.0,0.6515765,0.0,0.38342196,0.5839671,0.051227845,0.3527429,0.7599795,0.54703945,0.81032455,0.66734755,0.929013,0.1773844,0.18381396,0.51542836,0.6605676,0.6493865,0.711805,0.32188553,0.6437306,0.33103305,0.5097105,0.45552483,0.5532689,0.4115709,0.0,0.84674144,0.23642585,0.5758382,0.72914004,0.42340362,0.8748824,0.44715157,0.4315453,0.5260351,0.62363005
47metersdown,0.44962406,1.0352997,0.9388251,0.37719476,0.0,0.6538118,0.0,0.52494115,0.7222634,0.054104824,0.08105087,0.73223025,0.35095507,0.65113807,0.41816196,0.8850877,0.10156283,0.5295353,0.5753604,0.43618953,0.9339026,0.83477587,0.3930038,0.3474591,0.45764786,0.56559634,0.5728966,0.79760003,0.3514704,0.09995641,0.72832745,0.24171492,0.9986596,1.0742581,0.4514053,0.81073344,0.5962813,0.106662355,0.8316895,0.5484607
abeautifuldaymovie,0.38975108,0.4052852,0.71833813,0.30747402,0.0,0.54341245,0.0,0.33873537,0.6707497,0.27132472,0.44080496,0.3515386,0.5638842,0.62302184,0.6361662,0.5333778,0.20823824,0.2342053,0.5417451,0.4847385,0.5186564,0.50132096,0.30849457,0.40212986,0.20329934,0.24203077,0.39855853,0.59164166,0.43696478,0.0871521,0.704553,0.17500809,0.40418026,0.59366226,0.3812182,0.6108026,0.5770858,0.2830006,0.54055613,0.5808454
abominablemovie,0.6547206,0.7306075,1.0463582,0.24104455,0.0,0.8764895,0.0,0.32798117,0.97698104,0.35162273,0.2592687,0.84081155,0.5646551,0.97488517,0.723354,0.7151654,0.28168747,0.47934082,1.0485215,0.8678001,1.0784402,1.083804,0.40008286,0.677121,0.029889189,0.69104517,0.73542035,0.89276636,0.5566251,0.057018373,0.94608927,0.25037077,0.94240266,1.0798413,0.65409255,1.1379465,0.43872485,0.5701007,0.9105674,0.9516113
adastramovie,0.43854836,0.5607098,0.54109484,0.2830677,0.0,0.3605174,0.0,0.2583415,0.3586968,0.30649182,0.1990572,0.51100487,0.573903,0.59982574,0.44074646,0.50156623,0.2950499,0.22684029,0.29504272,0.49825656,0.575215,0.59216464,0.4182675,0.40915582,0.29019132,0.2918416,0.42609742,0.49334678,0.43718785,0.0,0.58069384,0.21015325,0.45455462,0.83006936,0.31744093,0.7603686,0.42473832,0.24761312,0.37997764,0.36506724
adogsjourneymovie,0.5296673,0.6402311,1.7184392,0.14017162,0.0,1.4830269,0.0,0.6083369,1.2649888,0.6043574,0.6627038,1.0407134,1.3336325,1.7180983,0.6010397,0.6689743,0.51190555,0.9635404,1.3757223,0.934055,0.76600146,1.1209357,0.40701064,0.92308015,0.0,1.1838144,0.5432537,1.1502765,0.9156877,0.16878551,1.1753716,0.596456,1.1145978,1.1913757,0.6394081,1.4176848,1.0049537,0.4972259,0.82685685,1.0219004
aftermathmovie,0.4142236,0.29914966,0.48750478,0.1262,0.0,0.46498853,0.0,0.26884624,0.537615,0.06914194,0.31430888,0.40712646,0.3667981,0.3824,0.60285723,0.51897055,0.25974345,0.03881298,0.5735607,0.27390534,0.38699242,0.4967764,0.18928659,0.40533224,0.23678625,0.4273236,0.30403826,0.40750736,0.31449723,0.0,0.4451815,0.21526578,0.38111243,0.5927299,0.28910005,0.48857605,0.23632176,0.1725057,0.30806947,0.3217551
aftermovie,0.40357932,0.35469136,0.7082019,0.1648848,0.0,0.43895388,0.0,0.4729248,0.7358078,0.11416964,0.42307037,0.7094085,0.6793192,0.5043486,0.7354277,0.71661866,0.33724052,0.34459022,0.8298584,0.60348773,0.599789,0.57175773,0.2882365,0.704431,0.32384694,0.52879345,0.25515386,0.4759724,0.36860615,0.0,0.66649485,0.11530877,0.6369076,0.74087054,0.6007759,0.9155151,0.33205038,0.43871647,0.39471307,0.41587266
ahiddenlifefilm,0.23330665,0.2764848,0.38514656,0.1307892,0.0,0.33061004,0.0,0.18898639,0.32431397,0.13875432,0.19185178,0.29286698,0.34523606,0.34606734,0.34822094,0.34041026,0.16367494,0.16392088,0.37503442,0.2500439,0.28090882,0.33165133,0.13615991,0.27480415,0.12439053,0.24532509,0.23605087,0.2803087,0.23806328,0.0,0.3206564,0.09247473,0.24922729,0.35978556,0.21915446,0.39173424,0.20760465,0.18041864,0.2653555,0.26282573
alitamovie,0.5002272,0.5457485,1.0688115,0.3961119,0.0,0.6558109,0.0,0.37558457,0.79954493,0.2414314,0.21627995,0.5127688,0.8170281,0.6941756,0.6891435,0.65142655,0.35243356,0.3091337,0.66803133,0.7437359,0.49469766,0.6644284,0.33383223,0.92860675,0.35602656,0.6728226,0.68259835,0.68172693,0.5009779,0.0,1.128423,0.0997804,0.5824747,1.1043335,0.5633137,0.8503816,0.42017686,0.20554978,0.52784884,0.684067
