movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.711238,0.9678891,0.0,0.5682572,0.6675765,0.4747131,0.0,0.8361669,0.0,0.5217481,0.82679415,0.1581091,0.57892656,0.38236585,0.66621065,0.7128874,0.95183885,0.6318425,0.0,0.63468164,0.87723875,1.0274819,0.64580435,0.5680478,0.6464538,0.71528274,0.0,0.3684175,0.59269154,0.0,0.0,0.52414966,0.20217893,0.0,0.0,0.549049,0.46879503,0.49326685,0.35428435,0.8305323
47metersdown,0.47629857,1.1948644,0.0,1.0211682,1.0081946,0.6379586,0.0,0.37940317,0.0,0.52560884,0.69859517,0.0,0.5456878,0.24853067,0.7258951,0.88867295,0.8415572,0.7417961,0.0,0.8535147,0.7880962,1.1314899,0.5953148,0.36560103,0.49555448,0.695576,0.0,0.43093172,0.81337565,0.0,0.0,0.4153726,0.4825814,0.0,0.0,0.5256988,0.6110445,0.55970764,0.47507414,0.84576666
abeautifuldaymovie,0.62047863,0.9149952,0.0,0.5930573,0.7006781,0.40320635,0.0,0.65744776,0.0,0.85162187,0.7741153,0.0,0.46062934,0.23679033,0.5402596,0.7765431,0.77401716,0.5775519,0.0,0.5014,0.70988643,1.1087475,0.35963464,0.37441465,0.7104631,0.65959114,0.0,0.52282304,0.6748837,0.0,0.0,0.47518647,0.14190064,0.0,0.0,0.44125947,0.64207375,0.65577745,0.5333077,0.9775787
abominablemovie,0.5882707,1.2068557,0.0,0.87964696,1.0880454,0.68361115,0.0,1.1872854,0.011139769,0.7217192,0.9627476,0.08039336,0.6408798,0.45783854,0.7473086,1.0534185,1.2777057,0.6801937,0.0,1.0425597,1.3580974,1.3689893,0.9080346,0.8055666,0.9056587,0.70147246,0.0,0.46646228,0.64129275,0.0,0.0,0.6759445,0.47580603,0.0,0.0,0.5157307,0.95767593,0.75092804,0.5765803,1.3212526
adastramovie,0.6712645,0.80839556,0.0,0.84346205,0.6902696,0.51677305,0.0,0.6220549,0.22314648,0.38706928,0.43369803,0.0,0.48153037,0.17939451,0.52464,0.7912521,0.7682472,0.42620856,0.0,0.66757196,0.7909125,0.926538,0.44275743,0.5231817,0.59509176,0.5138004,0.0,0.22669974,0.82024664,0.0,0.0,0.4417174,0.23751521,0.0,0.0,0.46402565,0.47571594,0.6954724,0.3423812,0.71302736
adogsjourneymovie,1.3100103,1.978575,0.0,1.5012703,1.7754873,0.8550059,0.0,1.6349683,0.0,0.85992104,1.1691113,0.0,0.47009814,0.10311256,1.2037066,1.7070981,1.7106075,1.6162784,0.0,1.368444,1.6084297,1.8537023,1.0894258,1.3575345,1.6169138,1.2315855,0.0,0.8383776,1.7691551,0.0,0.0,1.3113031,0.8425906,0.0,0.0,1.3820891,0.9250632,1.4587424,0.78555083,1.4577805
aftermathmovie,0.5479793,0.72198963,0.0,0.45516413,0.67986226,0.39133984,0.0,0.43601894,0.0,0.4561811,0.534354,0.0,0.4327613,0.24766563,0.5684694,0.5911844,0.55213803,0.49473435,0.0,0.49269935,0.58198863,0.76674825,0.3781119,0.35873333,0.4615533,0.4870052,0.0,0.396767,0.46212417,0.0,0.0,0.41101193,0.13858992,0.0,0.0,0.38771054,0.4366356,0.47978568,0.25395912,0.63816357
aftermovie,0.5215967,0.74261856,0.0,0.68995684,0.8263052,0.37555525,0.0,0.57466775,0.0,0.34653008,0.62743735,0.0,0.37378025,0.2440881,0.6746695,0.60089326,0.66385597,0.82900214,0.0,0.53390354,0.5623393,0.9663022,0.47484988,0.39590594,0.6339017,0.6677442,0.0,0.46232662,0.45351803,0.0,0.0,0.34446123,0.16541813,0.0,0.0,0.38701585,0.33400613,0.599515,0.3329753,0.7379426
ahiddenlifefilm,0.32186812,0.44735122,0.0,0.3293286,0.37771106,0.23157093,0.0,0.3100295,0.0,0.2780279,0.29232302,0.0,0.25316882,0.15814115,0.3223023,0.35914898,0.38332915,0.29088742,0.0,0.29468066,0.35172078,0.49056336,0.24664079,0.21894911,0.31728274,0.30539244,0.0,0.21175161,0.30745095,0.0,0.0,0.24300796,0.12393327,0.0,0.0,0.24577436,0.2372836,0.31135467,0.20352921,0.3899399
alitamovie,0.82977766,1.2583455,0.0,1.0988476,0.81123513,0.52278566,0.0,0.88097894,0.0,0.5195546,0.5892825,0.17325561,0.53979796,0.39446622,0.9849651,0.8762166,0.8722382,0.8444535,0.0,0.696271,1.0668485,1.2796898,0.6046444,0.6868067,0.7557289,0.7067027,0.0,0.4225097,0.692095,0.0,0.0,0.5299956,0.30187684,0.0,0.0,0.7755191,0.41521388,0.8856679,0.49636647,0.7759031
angelhasfallen,0.7665045,1.2204385,0.0,0.6306754,1.1794398,0.5512797,0.0,0.6068445,0.10954777,0.5714644,0.75188196,0.0,0.59852314,0.36978358,0.95502514,0.86303324,0.9222283,0.8805252,0.0,0.9165581,0.89890015,1.3500454,0.5366036,0.44355276,0.9877478,0.86305994,0.0,0.61698383,0.8689244,0.0,0.0,0.8236163,0.17827216,0.0,0.0,0.63146895,0.58870465,0.9414433,0.6796994,0.82590044
angrybirdsmovie,1.1396537,2.1983604,0.0,1.5996069,1.57059,1.3440025,0.0,1.0056955,0.0,1.2988136,1.294958,0.0,1.3198334,0.3813928,1.565101,1.1671017,1.2945455,1.3618326,0.0,0.6779745,1.4375958,2.5835261,1.3323318,0.42705002,1.4269294,1.3273444,0.0,1.3417047,1.4717473,0.0,0.0,0.85143566,0.30876306,0.0,0.0,1.1264082,1.0091616,1.2583693,0.8269625,1.7007279
annabellemovie,1.1443591,1.6591669,0.0,1.2387488,1.2848557,0.8419528,0.0,1.3794947,0.0,0.9017156,0.930702,0.0,0.800524,0.14087076,0.8435426,1.21126,1.1861191,1.0700636,0.0,0.9711684,1.499064,1.6470466,1.2029337,0.8427179,1.1424826,1.1098871,0.0,0.8136907,1.0211964,0.0,0.0,0.9292964,0.55181956,0.0,0.0,0.6733518,0.8275554,0.77755445,0.650175,1.344422
annamovie,0.7617198,1.0259292,0.0,0.72081625,0.7083715,0.5034987,0.0,0.6436196,0.0,0.7703045,0.60349846,0.0,0.5141726,0.5224949,0.84740585,0.81575733,0.9310882,0.6713924,0.0,0.6181623,0.6554525,1.0919411,0.44981813,0.4446156,0.64878625,0.6312712,0.0,0.43698755,0.72559816,0.0,0.0,0.5285772,0.35390896,0.0,0.0,0.59918565,0.5734204,0.63657796,0.37363824,0.8524122
apollo11movie,0.33147797,0.59489626,0.0,0.48675403,0.43383917,0.35231525,0.0,0.3792222,0.0,0.22758488,0.36050615,0.0,0.41286963,0.26951978,0.49532026,0.48254317,0.4148394,0.4434041,0.0,0.3556212,0.37523153,0.61752695,0.29245168,0.205284,0.4192567,0.3616889,0.0,0.41668782,0.34757707,0.0,0.0,0.3385183,0.10956752,0.0,0.0,0.27106404,0.28453252,0.4275534,0.25875947,0.5840162
arcticdogsmovie,0.8619857,1.0484456,0.0,0.92797786,0.7315847,0.30763608,0.0,0.6113782,0.0,0.5234594,0.53984445,0.0,0.46728766,0.2203949,0.8404176,0.6584546,0.92519104,0.62586236,0.0,0.669808,0.67492163,1.0378518,0.45759258,0.35284826,0.6521322,0.6022481,0.0,0.46800497,0.65946627,0.0,0.0,0.46128142,0.25425655,0.0,0.0,0.64897037,0.3066316,0.59195304,0.49298638,0.86412185
arcticmovie,0.591182,0.7291521,0.0,0.5668554,0.67203546,0.3426931,0.0,0.6477576,0.0,0.46769398,0.5553161,0.0,0.35697716,0.32099757,0.34998247,0.70134515,0.65488565,0.41429424,0.0,0.5930024,0.5794897,0.93407637,0.26437283,0.4941655,0.5541088,0.47115162,0.0,0.2688357,0.67177856,0.0,0.0,0.43002635,0.033430137,0.0,0.0,0.5455768,0.47777405,0.5623962,0.38287464,0.75333035
artofracingmovie,0.85864794,0.87042195,0.0,0.989719,0.7474667,0.6211163,0.0,0.78529173,0.065408655,0.56227154,0.41801015,0.097628154,0.47508997,0.24249563,0.5084226,0.8479031,1.0738142,0.5770554,0.0,0.80881757,0.9414543,1.0453973,0.31035972,0.56433475,0.7638472,0.6561946,0.0,0.45159045,0.7850657,0.0,0.0,0.6988211,0.39226785,0.0,0.0,0.5142193,0.6003637,0.76126873,0.33105132,0.9802246
avengers,0.4900364,0.7734228,0.0,0.37104464,0.63870656,0.32621494,0.0,0.5398494,0.0,0.46135804,0.5341228,0.029438369,0.21769916,0.27884975,0.49662894,0.5685374,0.6593348,0.54210657,0.0,0.39605448,0.5333112,0.7512118,0.37524837,0.40010557,0.43707037,0.5524112,0.0,0.43015754,0.37018526,0.0,0.0,0.45103547,0.26084012,0.0,0.0,0.34889904,0.33737743,0.38125232,0.32648623,0.72415894
