movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.29225948,0.5863068,0.7891059,0.9066957,1.2621216,0.5917003,0.9626859,0.6736329,0.6392943,1.1108772,0.11281339,0.59314775,0.6301183,0.93625623,0.66796976,1.465411,0.60988843,0.31023237,0.96386945,1.0360909
47metersdown,0.42513353,0.87890375,0.61778045,0.97061455,1.1286001,0.79244167,1.0601436,0.5960405,0.70840937,1.382946,0.0,0.6106046,0.74787766,0.91501063,0.8928903,1.2609004,0.7825385,0.24165967,0.8130949,1.2547092
abeautifuldaymovie,0.17699455,0.43092906,0.50973535,0.63038373,0.93938476,0.6331341,0.82435673,0.5705183,0.59548396,0.7974931,0.17433754,0.606171,0.5741542,0.64383835,0.44881964,1.2534034,0.89726937,0.09581837,0.6559811,0.7277965
abominablemovie,0.29623103,0.7569616,0.8248092,1.164627,1.3722564,0.57042986,1.1708504,0.640812,1.0684594,1.4803325,0.0,0.99433905,0.84850883,1.2051114,1.2615353,1.7734178,1.2381222,0.07854676,1.0271654,1.3708153
adastramovie,0.27969286,0.4012911,0.4795933,0.6510366,0.971795,0.420366,0.7480405,0.44386762,0.50496423,0.7978289,0.0,0.59597254,0.7809219,0.70501226,0.52370304,1.0048366,0.7372166,0.13671917,0.59714276,0.74634284
adogsjourneymovie,0.26577815,1.1489213,1.1224862,1.4204153,2.7911246,1.1684097,1.8212448,1.2965137,1.0878977,2.1272786,0.13114434,1.1608158,1.2132965,1.7980566,1.0685323,2.704588,1.0716286,0.43464002,1.9569503,2.1780577
aftermathmovie,0.21658787,0.5515095,0.4947181,0.6762052,0.8305649,0.32350063,0.72888213,0.53956324,0.3601038,0.64900506,0.0027038222,0.56422734,0.49036938,0.555684,0.3506395,0.93498677,0.6084716,0.18360779,0.60378855,0.7877305
aftermovie,0.36595845,0.44919863,0.72955245,0.84117055,1.0712051,0.56604433,0.9081031,0.7366997,0.57441086,1.101156,0.14778598,0.777962,0.7698889,0.8527142,0.6843503,1.2245029,0.9436823,0.30608636,0.85908395,1.0123501
ahiddenlifefilm,0.12981558,0.2650314,0.29113623,0.34973618,0.4807903,0.24935208,0.4322296,0.29785216,0.25549823,0.44265038,0.015285035,0.29163933,0.33684674,0.36651406,0.2550615,0.6051621,0.34967116,0.079214446,0.38414627,0.47141063
alitamovie,0.34896302,0.4978759,0.46560517,1.064112,1.3842604,0.5784669,0.95213467,0.96061796,0.64662033,0.9668432,0.0,0.84980094,1.1442126,0.889462,0.6165078,1.6056676,0.98313856,0.33887675,1.0637147,1.210333
angelhasfallen,0.3412068,0.6881262,0.8109317,0.9826062,1.3625659,0.7867569,1.0963248,0.92115647,0.7571219,1.2420671,0.029357463,0.84765875,1.0814227,0.96458334,0.9993671,1.8180579,1.0403676,0.09469321,0.95738643,1.1205716
angrybirdsmovie,0.4371383,1.4205017,1.3684472,1.300309,2.2296739,0.9634637,1.9616976,1.5970981,1.2359184,2.1779833,0.2447883,1.2248137,1.3247217,1.8132712,1.1273476,3.0528042,1.5942444,0.0,1.7149632,1.7368579
annabellemovie,0.39270213,0.9516016,0.9174583,1.4266704,1.9007136,0.92365235,1.648196,1.231969,1.0869133,1.791911,0.49482006,1.0906204,1.2947294,1.3480631,0.6681892,2.1524248,1.378672,0.19392581,1.3711281,1.5530642
annamovie,0.32293797,0.6383172,0.4860108,0.75501513,1.0530369,0.5893556,1.122141,0.73304385,0.46905506,1.0161902,0.0,0.83001745,0.6862038,1.008534,0.50803876,1.1810962,0.7354194,0.27620316,0.7589217,1.0128553
apollo11movie,0.20513074,0.31435367,0.27196744,0.27971762,0.6320202,0.3277412,0.61425626,0.48077124,0.33704287,0.6287359,0.062812164,0.44791663,0.406628,0.552134,0.28230947,0.7304225,0.4404106,0.11097063,0.5345844,0.6046472
arcticdogsmovie,0.23452048,0.6030041,0.6574751,0.6804769,1.0928798,0.56668323,0.94729704,0.72715956,0.643638,0.96549463,0.013815866,0.74129164,0.76133686,0.72207564,0.52292717,1.3762368,0.7490549,0.126392,0.8860077,1.110524
arcticmovie,0.25050476,0.49147892,0.5207253,0.53662866,0.7865196,0.48562694,0.5908226,0.6238257,0.43415752,0.62236965,0.034197863,0.4918269,0.5418659,0.50351775,0.4245352,0.88883024,0.59986,0.17578577,0.6916717,0.7593766
artofracingmovie,0.22302927,0.4275643,0.5741391,0.8925627,1.3073139,0.4394766,0.9369039,0.69536895,0.69489235,0.9238627,0.09338491,0.68728215,0.80796635,0.8710104,0.61297524,1.2565975,0.83933204,0.21557246,0.8134982,1.1319977
avengers,0.23331913,0.50444484,0.71170974,0.66100043,1.0953187,0.48347276,0.9275517,0.5552724,0.5856294,0.71830916,0.007755817,0.605491,0.7301844,0.7619087,0.60586935,1.1222377,0.65995276,0.22072163,0.81756717,0.94384533
beachbummovie,0.28278536,0.5609025,0.48837093,0.4501264,0.9148369,0.309664,0.904614,0.64510393,0.34782818,0.80639315,0.0,0.6301118,0.7248468,0.7426076,0.45542556,1.0589682,0.8201016,0.32313272,0.787695,0.79864395
bernadettefilm,0.24183984,0.6213864,0.8375048,0.90603215,1.1835297,0.71847856,1.0955245,0.74122435,0.83865994,1.0416406,0.0,0.93578595,0.78855854,0.9861389,0.797803,1.3655423,0.87708235,0.21930188,0.7668822,0.96946424
blackandbluemovie,0.1810978,0.94082224,0.98371637,1.3419231,2.1909258,1.0667406,1.9110836,1.2242286,1.144921,1.972066,0.0,0.9268147,1.6285418,1.7954515,1.3118125,2.8561516,1.5661141,0.065145984,1.593724,1.392637
blackchristmas,0.27032322,0.68844485,0.7002902,0.8775022,1.1191412,0.60393465,0.9509537,0.6911052,0.58112997,1.0857741,0.31724107,0.85069,0.7294038,0.71654564,0.6904854,1.3049812,0.7062304,0.17690179,0.9719817,1.193763
blindedbythelightmovie,0.25427586,0.34321627,0.4005191,0.5472008,0.6338838,0.30056357,0.6436036,0.43420112,0.36719662,0.68921137,0.037508015,0.44896144,0.5951112,0.5579175,0.49749163,0.68980104,0.61609864,0.2939243,0.6054745,0.6696288
