movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.094790675,0.35139373,0.39578947,0.0,0.0,0.0,0.37333143,0.5405967,0.0,0.40907347,0.0,0.0,0.19015977,0.5956801,0.0,0.46910286,0.73590183,0.0,0.42959604,0.3550646,0.46239617,0.3425129,0.46207106,0.3767356,0.53429824,0.25993726,0.13348727,0.0,0.27273872,0.0,0.0,0.35218683,0.4883508,0.25219154,0.38222325,0.16281134,0.5412493,0.35587713,0.37317434,0.30750304,0.48438615,0.31544164,0.21261363,0.47427353,0.298835,0.43541342,0.41190034,0.7205924,0.61776656,0.6320287,0.0,0.0,0.35764647,0.31569162,0.43451926,0.571786,0.49810708,0.53396374,0.73259544,0.0,0.5456496,0.55709255,0.57305664,0.282812,0.13619198,0.36073667,0.36990032,0.0,0.7521958,0.37448406,0.32910436,0.3030912,0.6717328,0.0,0.22076875,0.33832943,0.3629796,0.78071547,0.28132626,0.61149114,0.6275702,0.47267962,0.56650925,0.46279284,0.56405944,0.0,0.22394753,0.0,0.24359256,0.055119157
47metersdown,0.0,0.40675253,0.46533677,0.0,0.0,0.0,0.5616023,0.53121716,0.0,0.77239394,0.0,0.0,0.34303775,0.6796541,0.0,0.48585403,1.1149786,0.11695679,0.66824085,0.56891984,0.40835932,0.4626278,0.853364,0.3135299,0.6296708,0.32555622,0.0,0.0,0.09040683,0.0,0.0,0.4645814,0.7295463,0.0,0.5516251,0.30267158,0.6233206,0.32004938,0.6659237,0.16451533,0.841997,0.4222505,0.33823156,0.49839753,0.33855996,0.44471502,0.6397634,0.77532184,0.706415,0.5559471,0.0,0.0,0.79083073,0.26187724,0.40589434,0.8643007,0.6905289,0.5444544,0.74552536,0.0,0.35948554,0.5246831,0.7367883,0.19194305,0.23030396,0.39943394,0.37485042,0.0,0.7999451,0.3987082,0.47774974,0.6383618,0.7536823,0.0,0.117389634,0.60814804,0.5663115,1.1679323,0.4799246,0.6045565,0.34280708,0.39879304,0.7294847,0.7034973,0.70974785,0.0,0.17006142,0.0,0.5347876,0.3425227
abeautifuldaymovie,0.0,0.43931022,0.57158095,0.0,0.0,0.0,0.34554404,0.5216992,0.0,0.3829782,0.0,0.0,0.2219477,0.4542615,0.0,0.4719367,0.46650645,0.0,0.36534137,0.16489062,0.3909448,0.35446832,0.5310293,0.42811802,0.34860513,0.23874973,0.029995125,0.0,0.27295944,0.0,0.0,0.24119513,0.34368458,0.1903885,0.23755297,0.16679259,0.490782,0.14018871,0.24654461,0.13671516,0.64984584,0.13715857,0.3561776,0.33545044,0.26217073,0.5518323,0.20792532,0.53672314,0.3992977,0.46792558,0.0,0.0,0.4518345,0.3806168,0.48731148,0.47536466,0.41316822,0.43604144,0.61825,0.0,0.58899057,0.5069778,0.4396064,0.23257302,0.27386248,0.12705156,0.3305199,0.0,0.40178603,0.3346384,0.38504183,0.23619793,0.64967895,0.0,0.09818871,0.34411186,0.3717034,0.4177534,0.22896,0.5492523,0.5045815,0.37828556,0.44400716,0.49673074,0.52628726,0.17834905,0.203022,0.0,0.3185344,0.20953628
abominablemovie,0.022556636,0.5717101,0.5439461,0.0,0.0,0.0,0.39371148,0.64731175,0.0,0.34427047,0.0,0.0,0.36161602,0.9796965,0.0,0.48833144,1.2582223,0.0,0.5987295,0.43229735,0.7892213,0.28854176,0.809936,0.63731605,0.77202296,0.19731368,0.06793422,0.0,0.39753723,0.0,0.0,0.51698196,0.51148283,0.28090852,0.5496264,0.2253706,0.8775419,0.42709503,0.46929428,0.25883302,0.6049069,0.26189405,0.42645362,0.51911426,0.2623545,1.0270933,0.657178,1.311288,0.8744583,0.80443764,0.0,0.0,0.81787467,0.22071977,0.73524195,0.7628339,0.5958814,0.75753874,1.0515842,0.0,0.78834164,1.1806414,0.58004904,0.5922754,0.48571563,0.52308,0.655666,0.0,1.2233629,0.30735928,0.6184835,0.6656063,1.0966339,0.0,0.20737265,0.5199564,0.38572532,1.0585556,0.6835625,0.8801464,0.8579016,0.76070607,0.84149194,1.0968364,0.73298717,0.17805484,0.42436227,0.0,0.72844064,0.20624053
adastramovie,0.0,0.326994,0.357788,0.017253935,0.0,0.0,0.29522878,0.36170116,0.0,0.35704958,0.0,0.0,0.117689945,0.5602237,0.0,0.30822408,0.6065416,0.0,0.3909724,0.3614343,0.42342308,0.28004852,0.29983726,0.39487407,0.6066171,0.21946701,0.10503249,0.0,0.26818353,0.0,0.0,0.2732188,0.31616545,0.24917662,0.2875569,0.10793377,0.36765668,0.3306534,0.38678405,0.071768805,0.48073542,0.2513132,0.29093155,0.28441983,0.12454838,0.5326056,0.51172906,0.62348557,0.49385667,0.5424452,0.0,0.0,0.4174072,0.33894846,0.4168954,0.5887207,0.44263366,0.5433223,0.6620259,0.0,0.4523578,0.6417685,0.59317714,0.3013199,0.1339885,0.39804414,0.3515862,0.0,0.45912892,0.3025778,0.36858943,0.29755127,0.50405806,0.0,0.0,0.41160926,0.45032355,0.67662823,0.35302415,0.65720874,0.5501054,0.6241583,0.5693668,0.543365,0.6689133,0.021935243,0.3786874,0.0,0.5146173,0.33608055
adogsjourneymovie,0.28758904,0.78386056,0.95424575,0.0,0.0,0.0,0.87333524,0.80673426,0.0,0.7409287,0.0,0.0,0.23076004,1.1173579,0.0,0.8045327,1.6244671,0.0,1.056506,0.8214277,0.82565373,0.5551804,1.1257567,0.8093429,1.0082037,0.7244241,0.07900694,0.0,0.74988365,0.0,0.043261886,0.81996804,1.179769,0.4374652,0.54225194,0.27250433,0.764059,0.55772924,1.145304,0.29847044,1.5254834,0.32076105,0.76045185,0.80015975,0.28789744,1.0795515,1.071337,1.337636,0.8636897,1.4254572,0.0,0.0,1.1658609,0.81400603,0.5897348,1.214586,1.1576703,1.1483504,1.6392845,0.0,0.94858044,1.1184726,1.1014444,0.5091488,0.47966504,0.9871333,1.1378474,0.0,1.3056328,0.65849346,0.49975735,1.1389729,1.2391615,0.0,0.48730776,1.3600378,0.7871732,1.8313662,0.8474591,0.83795106,1.0277452,1.2586645,1.5487304,1.3447632,1.1608212,0.0,0.5420212,0.0,0.8401117,0.39132276
aftermathmovie,0.0,0.29516375,0.36762142,0.0,0.0,0.0,0.31173852,0.3411218,0.0,0.25770783,0.0,0.0,0.11844264,0.42143658,0.0,0.28293282,0.5652463,0.0,0.28991154,0.17945455,0.30922988,0.3197519,0.2535427,0.31190547,0.3939062,0.18106923,0.068495214,0.0,0.21296021,0.0,0.0,0.27609208,0.32717285,0.16706556,0.36605158,0.2038772,0.3622151,0.21946229,0.25596002,0.15517507,0.52769905,0.20948282,0.26866493,0.3134109,0.21258563,0.43727237,0.22755267,0.5100895,0.39788693,0.33305517,0.0,0.0,0.36953253,0.10663274,0.33927792,0.38085443,0.42461887,0.31116155,0.56767386,0.0,0.31215513,0.3494097,0.48747495,0.23752967,0.20602211,0.2461203,0.23562607,0.0,0.46629658,0.21278125,0.35742915,0.26771903,0.4174765,0.0,0.09356144,0.35585093,0.26585615,0.55902743,0.2514815,0.5001893,0.3490155,0.4012186,0.5020655,0.35969117,0.44564626,0.0,0.18500113,0.0,0.34882718,0.1535839
aftermovie,0.04603463,0.35833997,0.20719558,0.0,0.0,0.0,0.24663652,0.21022093,0.0,0.27890033,0.0,0.0,0.25796145,0.48024234,0.0,0.3439163,0.60960466,0.0,0.39373723,0.2887111,0.40205178,0.25928742,0.29440692,0.36194578,0.4475783,0.11273654,0.050406095,0.0,0.28366977,0.0,0.0,0.3107089,0.35651207,0.110849686,0.23725984,0.0,0.44468826,0.48569497,0.43192798,0.2592713,0.4967056,0.20298997,0.19039382,0.32117862,0.14132462,0.72937953,0.32204708,0.62311494,0.4504949,0.29772708,0.0,0.0,0.3490373,0.2708729,0.36346516,0.4205198,0.4103672,0.43888435,0.6313706,0.0,0.50563264,0.5476123,0.37843093,0.2854935,0.16804513,0.4550641,0.41672742,0.0,0.59030074,0.3330497,0.31795302,0.4388247,0.51380914,0.0,0.09900256,0.48697773,0.3552398,0.5568872,0.35365888,0.47339275,0.39237484,0.48936108,0.5439928,0.53916824,0.4416797,0.0,0.38560385,0.0,0.3300246,0.16966638
ahiddenlifefilm,0.006597726,0.16436377,0.18528864,0.0,0.0,0.0,0.16135861,0.16483927,0.0,0.16393343,0.0,0.0,0.10301741,0.22037832,0.0,0.17520061,0.28156087,0.0,0.16914451,0.12094347,0.16920026,0.13245122,0.19666351,0.16925558,0.20698926,0.089927346,0.024304638,0.0,0.13331647,0.0,0.0,0.12927975,0.19213144,0.08274492,0.12955654,0.076498486,0.1860438,0.13597873,0.16115128,0.061542943,0.23683222,0.108660676,0.14402607,0.15046139,0.085762426,0.24443471,0.17608078,0.27961648,0.21282074,0.2172814,0.0,0.0,0.16966043,0.13411441,0.17549238,0.23190024,0.20477372,0.18606013,0.2878786,0.0,0.20467155,0.21999313,0.22280316,0.11987072,0.0788752,0.15652916,0.16481328,0.0,0.25713,0.1527774,0.1514907,0.14699294,0.24174206,0.0,0.05382296,0.17831185,0.15904501,0.311298,0.1647597,0.24721272,0.20154198,0.20025158,0.24414909,0.21500309,0.22438347,0.008337393,0.124974325,0.0,0.17467615,0.088648774
alitamovie,0.0,0.34335768,0.54378307,0.0,0.0,0.0,0.53994447,0.42463475,0.0,0.4993389,0.0,0.0,0.31500098,0.86414135,0.0,0.50522107,0.940967,0.01813915,0.71980435,0.40480167,0.45832077,0.36657694,0.66645247,0.55121636,0.7519793,0.29589352,0.0,0.0,0.39833227,0.0,0.0,0.6471644,0.54908645,0.2727015,0.51983374,0.12283106,0.74719703,0.41414216,0.41380295,0.15369642,0.84091616,0.32357752,0.24524572,0.39012486,0.37290636,0.6396056,0.69948214,1.0351701,0.8662355,0.6686361,0.0,0.0,0.66102576,0.46266407,0.4417565,0.57241213,0.58937603,0.7566651,1.0901089,0.0,0.58526057,0.77417475,0.6298551,0.42658514,0.2127672,0.74476784,0.47602817,0.0,0.72471815,0.48732442,0.564245,0.46173784,0.61920226,0.0,0.43472776,0.5224402,0.7215919,0.97022724,0.66556334,0.915787,0.6414549,0.6872791,0.9058666,0.5243868,0.9618915,0.0,0.24973163,0.0,0.56012535,0.34378025
