movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.5771841,0.0,0.0,0.16668057,0.29792434,0.09867833,0.0,0.27965686,0.0,0.31145212,0.39010265,0.24476746,0.3712157,0.0,0.45950767,0.30721435,0.43202284,0.5023391,0.40888566,0.30118597,0.23591787,0.5625119,0.3875984,0.42973542,0.3620717,0.28835598,0.56577235,0.0,0.4815373,0.49514544,0.44026962,0.4051617,0.44226885,0.30626857,0.0,0.0,0.43048507,0.41775718,0.14422822,0.106143735,0.24895497,0.1146409,0.0,0.49552995,0.3093455,0.0,0.2398791,0.0,0.49579617,0.38436228,0.36475566,0.3134342,0.57702553,0.0,0.3197803,0.300726,0.30392137,0.3930112,0.24281782,0.33242518,0.50475377,0.61621255,0.44068345,0.43411177,0.14151923,0.5174498,0.40999758,0.2959579,0.0,0.0,0.37918693,0.0,0.39040533,0.31154233,0.44046214,0.45405152,0.0,0.3076148,0.0,0.34249496,0.38243923,0.54641527,0.4024574,0.0,0.07520127,0.16649769,0.32367167,0.62443805,0.40919632,0.0,0.0,0.21568726,0.37172425,0.0,0.43796086,0.37372318,0.5446484,0.0,0.107290104,0.37279302,0.47532588,0.0,0.23983946,0.44005063,0.0,0.15425512,0.54320925,0.3511753,0.0,0.48830888,0.13548747,0.40882683,0.44706172,0.45061502,0.0,0.44631243,0.0,0.0,0.57099336,0.0,0.0,0.26540288,0.31414193,0.2292451,0.50294816,0.0,0.28829324,0.21307242,0.36733282,0.2549426,0.39952824,0.0,0.49537247,0.6473674,0.6391653,0.50446665,0.30712643,0.0,0.19803362,0.0
47metersdown,0.6422719,0.0,0.0,0.27205902,0.31640935,0.29156086,0.0,0.39008984,0.0,0.31287894,0.6368353,0.46343398,0.57185787,0.0,0.71453214,0.3830004,0.46661016,0.5404323,0.4407754,0.5418141,0.3064619,0.7108114,0.6657635,0.6326274,0.4585078,0.20535117,0.4810405,0.0,0.48977184,0.80712605,0.72811323,0.6959795,0.5262576,0.32731,0.0,0.3163181,0.5733945,0.57095116,0.13894737,0.00054788124,0.23252769,0.0,0.0,0.51275873,0.4049082,0.0,0.3072144,0.0,0.76079124,0.39391348,0.58117044,0.18216987,0.67300916,0.0,0.19475949,0.3921189,0.47501746,0.45987013,0.35241193,0.29529807,0.5720085,0.7917113,0.6843905,0.7243521,0.13421328,0.45029458,0.30660063,0.5018437,0.021308074,0.0,0.5572566,0.0,0.3456392,0.5566716,0.43018118,0.567766,0.0,0.60415053,0.0,0.54127705,0.3653512,0.61759406,0.35358572,0.0,0.14753808,0.074148364,0.306377,0.45809957,0.59934103,0.0,0.023448411,0.39469585,0.25339732,0.0,0.57109964,0.68234617,0.7583554,0.0,0.28208256,0.34945026,0.7074769,0.0,0.53610754,0.4986909,0.0,0.18160173,0.7324467,0.7978351,0.0,0.6673225,0.39650247,0.6763576,0.788486,0.37123325,0.0,0.41514096,0.0,0.0,0.8791746,0.0,0.0,0.3773455,0.6831867,0.30252606,0.5601517,0.0,0.6538399,0.32687464,0.51337475,0.2939716,0.3511933,0.0,0.45985445,0.6805436,0.65076256,0.4644238,0.5508109,0.0,0.10883564,0.0
abeautifuldaymovie,0.34755653,0.0,0.0,0.18047504,0.35000157,0.2627437,0.0,0.35589233,0.0,0.3015432,0.5019336,0.3187519,0.36065352,0.0,0.35025367,0.20795767,0.47761378,0.5022684,0.17587134,0.26836857,0.3918001,0.4744274,0.37479603,0.33235672,0.6061342,0.22848417,0.39498267,0.0,0.49928698,0.58590406,0.45639843,0.6115056,0.4108914,0.4075563,0.0,0.08608934,0.30315942,0.4151756,0.13812265,0.14333981,0.34460807,0.035772797,0.0,0.38654792,0.43176427,0.0,0.2518002,0.0,0.57198393,0.33220184,0.37706614,0.14538881,0.6107459,0.0,0.29895312,0.40250677,0.37394574,0.47714603,0.27468032,0.3559561,0.541615,0.45137,0.441316,0.39054042,0.2730783,0.58055073,0.33656713,0.44254777,0.0,0.017860517,0.36864984,0.0,0.3040103,0.23040953,0.3996956,0.3332589,0.0,0.23681079,0.0,0.39111283,0.3793044,0.6272404,0.47726184,0.0,0.10216436,0.0,0.26426652,0.5738272,0.449163,0.0,0.17484233,0.28892785,0.32499543,0.0,0.38133627,0.40669763,0.5334323,0.0,0.17953421,0.319535,0.512475,0.0,0.40579554,0.36734456,0.0,0.21592407,0.5532912,0.61605084,0.0,0.40908638,0.21020406,0.3991046,0.6017939,0.50397474,0.0,0.5294385,0.0130200805,0.0,0.47763732,0.0,0.0,0.27642757,0.35694325,0.2590562,0.42279434,0.0,0.47138944,0.2500621,0.38053316,0.30871665,0.3184756,0.0,0.48512012,0.455993,0.475176,0.31003213,0.39811715,0.0,0.27230647,0.0
abominablemovie,0.8387767,0.0,0.0,0.49353424,0.48048005,0.37012362,0.0,0.21174085,0.0,0.4714304,0.57131827,0.310883,0.37186605,0.0,0.4996971,0.38653928,0.8552172,0.66913664,0.5641196,0.2508471,0.5696314,0.61603475,0.8464124,0.8464164,0.58945286,0.273996,0.61214894,0.0,0.87148243,1.0772681,0.6418063,0.65138805,0.6681531,0.6593722,0.0,0.24843708,0.52256334,0.8093427,0.15978527,0.21580948,0.5380533,0.2793655,0.0,0.69268334,0.7099857,0.0,0.19871032,0.0,0.8263336,0.6624928,0.57073945,0.51192516,0.8743323,0.0,0.49557,0.47121894,0.5893847,0.92324615,0.20506611,0.25064385,1.0110317,0.8889017,0.63038445,0.80520296,0.16851033,0.80235845,0.47943714,0.4635823,0.0,0.014697386,0.68446684,0.0,0.61717,0.4030375,0.6386822,0.6151253,0.0,0.35024202,0.0,0.8178991,0.62875575,0.7401399,0.42612365,0.0,0.18062437,0.24858335,0.40534788,1.0336578,0.78587556,0.0,0.03468577,0.49968725,0.2835967,0.0,0.5162298,0.74634546,0.5993077,0.0,0.23444268,0.5954141,0.82999456,0.0,0.552276,0.6035038,0.0,0.19898508,0.8520893,0.8226571,0.0,0.4985151,0.21958044,0.8707135,1.0917022,0.62290287,0.0,0.5786499,0.0,0.0,0.7961141,0.0,0.0,0.42025998,0.5072947,0.48794106,0.8165411,0.0,0.5721927,0.21981987,0.7641599,0.34502494,0.52637696,0.0,0.8557367,0.6074065,0.8650824,0.60968053,0.50822604,0.0,0.35810474,0.0
adastramovie,0.35301185,0.0,0.0,0.21573281,0.19026233,0.23022464,0.0,0.17842269,0.0,0.32031015,0.3247235,0.22712383,0.25168255,0.0,0.38587677,0.26043844,0.47177547,0.2990298,0.24514823,0.28720382,0.3606207,0.42791933,0.38188264,0.43818367,0.41206658,0.27683407,0.33191058,0.0,0.5954459,0.47524288,0.41729516,0.43312526,0.3563931,0.30421942,0.0,0.28459504,0.38735974,0.49372593,0.10030528,0.093863934,0.22335175,0.14960149,0.0,0.3707587,0.28412658,0.0,0.29372618,0.0,0.4700609,0.3378066,0.3550253,0.2037816,0.41745082,0.0,0.30777115,0.31136966,0.3347589,0.44456732,0.2890315,0.32538632,0.3937953,0.6068657,0.29146987,0.33819443,0.0,0.6116218,0.23017055,0.3356676,0.0,0.0,0.2844666,0.004343911,0.4471667,0.26187974,0.3749463,0.39478225,0.0,0.3766774,0.0,0.2909149,0.5290449,0.48850614,0.30740827,0.09119025,0.19118579,0.0,0.3125584,0.50028753,0.5009306,0.0,0.038653426,0.3335451,0.16957676,0.0,0.3803059,0.4034429,0.4701305,0.0024743648,0.1532838,0.39011934,0.32280535,0.0,0.23461431,0.442857,0.0,0.31204343,0.61105,0.4240816,0.0,0.3721694,0.22830072,0.43906984,0.5026468,0.43726102,0.0,0.505025,0.0,0.0,0.427025,0.0,0.0,0.28887326,0.34113026,0.21654308,0.5642452,0.0,0.35053,0.2728097,0.28570807,0.18114458,0.20004131,0.0,0.60139924,0.42555386,0.5080327,0.32716092,0.33655867,0.0,0.21263821,0.0
adogsjourneymovie,1.0498111,0.0,0.0,0.5247703,0.32391053,0.44907552,0.0,0.21257456,0.0,0.7293421,1.0602769,0.45816058,0.6618411,0.0,0.9354508,0.41006917,1.0574888,1.0645525,0.56700844,0.68587214,0.79056954,0.87931365,0.91201663,1.0693805,0.630881,0.515399,0.70663905,0.0,1.1143571,1.3002584,1.1441783,1.2646446,0.4484147,0.61955655,0.0,0.37701076,0.87497514,0.95359236,0.07488561,0.36193746,0.48339438,0.058983926,0.0,0.66334516,0.47948286,0.0,0.39821148,0.0,0.97471756,0.6545324,0.6477111,0.64012575,0.9882251,0.0,0.5130027,1.0956932,0.89411277,0.7648478,0.35594958,0.40676746,1.2914599,1.2050477,0.86258185,0.8504989,0.16678132,1.1572467,0.54102653,1.0656953,0.0,0.0,0.86395305,0.0,0.65544087,0.6132085,1.0222569,0.6441194,0.0,0.64099896,0.0,0.7402524,0.8280669,0.90702385,1.0769318,0.11477482,0.35904732,0.0,0.5153493,0.9928295,0.8832612,0.0,0.0,0.5896011,0.5948256,0.0,0.7892968,1.0822794,1.1551545,0.0,0.24237624,0.9203836,1.2464681,0.0,0.6895263,0.9021386,0.0,0.0,1.2895197,0.92106676,0.0,1.0274241,0.46606427,0.6534969,1.2842046,0.4778168,0.0,1.089697,0.0,0.0,0.8899708,0.0,0.0,0.57240605,0.5896161,0.76854426,1.1959653,0.0,0.49691054,0.5399747,0.52045786,0.39556694,0.83801764,0.0,1.1386596,0.9124966,1.1600189,0.9769217,0.6017702,0.0,0.44117874,0.0
aftermathmovie,0.34402728,0.0,0.0,0.118938535,0.17264459,0.112767875,0.0,0.17198217,0.0,0.2819288,0.34560874,0.20647815,0.2818842,0.0,0.3742098,0.18074806,0.39154726,0.27989224,0.23674302,0.24163365,0.2970725,0.34501684,0.33715022,0.3963643,0.36895558,0.116319634,0.24378648,0.0,0.31104615,0.42194304,0.27523106,0.39872062,0.29659298,0.25582385,0.0,0.15919562,0.28542334,0.3235274,0.08847983,0.050222874,0.13566428,0.14560652,0.0,0.28519088,0.24674071,0.0,0.24592029,0.0,0.34396812,0.2595559,0.21508273,0.12526599,0.37749803,0.0,0.1966792,0.26348215,0.32478452,0.36481896,0.23084491,0.24459036,0.3499366,0.45314425,0.28124014,0.2693687,0.07731695,0.38444623,0.28138182,0.21964598,0.0,0.075735405,0.2767192,0.0,0.34090373,0.16450112,0.31181708,0.19138905,0.0,0.2358471,0.0,0.21723412,0.25988767,0.31111556,0.24425416,0.0,0.09896837,0.0905962,0.23135582,0.3868226,0.37371653,0.0,0.020656481,0.21067795,0.2737918,0.0,0.34294003,0.26798356,0.37000036,0.0,0.17439209,0.15638754,0.38073444,0.0,0.2554443,0.35951987,0.0,0.094035015,0.41454887,0.36707538,0.0,0.25764054,0.1660412,0.2919585,0.5019255,0.2103805,0.0,0.2976963,0.0,0.0,0.35316586,0.0,0.0,0.21567515,0.27019808,0.1508141,0.38321838,0.0,0.2307732,0.2592729,0.3607372,0.2057591,0.22081254,0.0,0.35264522,0.33113736,0.37596965,0.35764405,0.23136055,0.0,0.122678995,0.0
aftermovie,0.37636685,0.0,0.0,0.22830462,0.4390944,0.24571788,0.0,0.19760278,0.0,0.36493763,0.309886,0.28199884,0.27899075,0.0,0.5776812,0.084868826,0.47631073,0.32197487,0.3313414,0.35402426,0.35628662,0.49182984,0.26301065,0.36684686,0.34207726,0.11049909,0.2858269,0.0,0.3733858,0.6231673,0.5085795,0.5238046,0.39127898,0.21780153,0.0,0.14013806,0.28981802,0.5397791,0.21233656,0.0022995686,0.27381653,0.16705686,0.0,0.31227782,0.4455608,0.0,0.09463493,0.0,0.51532304,0.43068612,0.3130275,0.18746144,0.6127745,0.0,0.20439394,0.44753188,0.19623822,0.34014815,0.24224612,0.42539108,0.44726956,0.5605117,0.24223854,0.27282065,0.100869805,0.4210795,0.36804414,0.30255982,0.0,0.0,0.39771712,0.0,0.4177504,0.1566917,0.54344773,0.2182535,0.0,0.27007908,0.0,0.4009341,0.38973784,0.46657395,0.35047936,0.0,0.041680507,0.0,0.19809076,0.446633,0.39694357,0.0,0.107146755,0.24591124,0.28348458,0.0,0.34690213,0.63988227,0.40667903,0.0,0.15398213,0.32349622,0.5681479,0.05688314,0.2162958,0.2991921,0.0,0.19225864,0.51397556,0.6004554,0.0,0.21186407,0.14088237,0.4044457,0.6521358,0.4714907,0.0,0.5191147,0.0,0.0,0.44783753,0.0,0.0,0.25338933,0.33801726,0.30084035,0.39470422,0.0,0.37490487,0.17614321,0.34144598,0.33091778,0.15859435,0.0,0.43101686,0.37021255,0.5365857,0.45549607,0.44601086,0.0,0.23374994,0.0
ahiddenlifefilm,0.19109215,0.0,0.0,0.08989481,0.12768467,0.09807148,0.0,0.09174758,0.0,0.127823,0.15367176,0.11323085,0.120673865,0.0,0.19074585,0.07408793,0.18509933,0.14927879,0.1075457,0.11352983,0.13207626,0.15939038,0.1729655,0.18317269,0.14420173,0.099421926,0.15302011,0.0,0.18614237,0.25286108,0.17845273,0.20210475,0.14740528,0.10764286,0.0,0.058060963,0.16143216,0.19482334,0.058139905,0.029301982,0.0975939,0.042411342,0.0,0.16703027,0.12533087,0.0,0.08951501,0.0,0.20351028,0.14146301,0.14242937,0.09278765,0.19941847,0.0,0.10166539,0.14257796,0.12998565,0.18345694,0.095557906,0.11111769,0.1957055,0.21736868,0.13856776,0.16482328,0.043928,0.20591955,0.12485155,0.1599077,0.0,0.0,0.15633418,0.0,0.15185569,0.10402634,0.17785817,0.14481185,0.0,0.12597096,0.0,0.15081036,0.17411008,0.17010757,0.14840226,0.0,0.057995394,0.027966967,0.09677562,0.20944789,0.17295131,0.0,0.028934425,0.1121269,0.114418305,0.0,0.1514695,0.18326569,0.19184151,0.0,0.06563533,0.12805684,0.19979903,0.0,0.13166808,0.16113496,0.0,0.066320255,0.21230826,0.2060485,0.0,0.15776958,0.066051275,0.1805521,0.2338478,0.16606355,0.0,0.18533999,0.0,0.0,0.17633832,0.0,0.0,0.10634281,0.12921728,0.11185524,0.19034326,0.0,0.13229746,0.10068992,0.1342174,0.085785925,0.08621533,0.0,0.20795825,0.17231336,0.24092402,0.15044314,0.13352862,0.0,0.10360864,0.0
alitamovie,0.565378,0.0,0.0,0.33107567,0.2839526,0.26558048,0.0,0.3070021,0.0,0.6221564,0.5646034,0.5339874,0.5547173,0.0,0.6204697,0.26499978,0.7723294,0.5164133,0.34668726,0.5448638,0.77956104,0.6039926,0.5239573,0.77533704,0.51944244,0.48263317,0.31476593,0.0,0.9186014,0.72587055,0.6518798,0.52312195,0.5811171,0.45261455,0.0,0.17971876,0.53067106,0.80018264,0.2610935,0.10880519,0.3507613,0.08764834,0.0,0.688629,0.5387011,0.0,0.18818463,0.088449225,0.6484112,0.45238823,0.35067505,0.3782862,0.60911286,0.0,0.39508104,0.44752768,0.6157278,0.503007,0.34891263,0.2767987,0.67121273,1.0154684,0.616152,0.73034054,0.0,0.6885104,0.37874693,0.678034,0.0,0.0,0.37112945,0.0,0.8238872,0.39183313,0.62086374,0.40735677,0.0,0.74534845,0.0,0.48736906,0.6118744,0.50870216,0.5073232,0.0,0.23772822,0.0,0.45362437,0.6349679,0.80673206,0.0,0.15255201,0.34630293,0.577122,0.0,0.43896472,0.80404466,0.643419,0.0,0.37520245,0.5942853,0.83476216,0.0,0.52162516,0.45070252,0.0,0.0,0.73576224,1.0676925,0.0,0.5654759,0.38975638,0.5875998,0.8934026,0.5456682,0.0,0.69534856,0.0,0.0,0.7936405,0.0,0.0,0.29368982,0.4794076,0.3701742,0.76981044,0.0,0.5823824,0.41463208,0.47789043,0.42486203,0.32262895,0.0,0.94813764,0.69666624,0.928057,0.66448796,0.73114586,0.0,0.48390773,0.0
