movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.82447314,0.5302364,0.6248585,0.55242836,0.7022465,0.63282686,0.6740948,0.0,0.3900375,0.53984874,0.42374703,0.39535776,0.5583188,0.49277645,0.5470032,0.4968802,0.014850996,0.7345002,0.48853505,0.53262836,0.7040588,0.3406678,0.4774453,0.6501969,0.23396952,0.55104566,0.62399,0.44875014,0.61374277,0.7879404,0.40213707,0.4706918,0.64141023,0.58772284,0.0,0.36532673,0.72792226,0.0013478063,0.73316556,0.62664145,0.5769446,0.7845035,0.56999314,0.20089005,0.52256346,0.0,0.76736856,0.0,0.68173254,0.1702948
47metersdown,0.6025646,0.71344227,0.5756944,0.76254296,0.64745736,0.77126586,0.79936856,0.0,0.528526,0.5566283,0.82000744,0.46577847,0.5098396,1.1986321,0.5252324,0.5335431,0.0,0.9304063,0.7357063,1.0124104,0.9270446,0.74041843,0.47301897,0.7078522,0.19987197,0.54168856,0.7573769,0.7463072,0.39006144,0.58239996,0.45457911,0.5882309,0.7088642,0.5425771,0.0,0.35294166,0.66708153,0.0,0.7657363,0.618708,0.53990316,0.82251453,0.92050236,0.4016397,0.47786894,0.0,1.1712767,0.0,0.8721937,0.10639934
abeautifuldaymovie,0.6506241,0.71257114,0.5094085,0.64793026,0.48025107,0.57962835,0.5026341,0.0,0.35448948,0.33011895,0.5318663,0.6061025,0.3892568,0.6047986,0.5109095,0.26448083,0.0,0.6631192,0.590682,0.7475704,0.5615782,0.5467984,0.5670492,0.6829482,0.1521722,0.5834297,0.44430444,0.49132028,0.59374356,0.65448946,0.43480387,0.4611041,0.36722144,0.5303884,0.0,0.33672252,0.511024,0.016988548,0.620294,0.55054516,0.6129873,0.83443666,0.5992078,0.25941518,0.39870244,0.0,0.5957422,0.0,0.5693306,0.16193125
abominablemovie,1.2173896,0.94850236,0.82584226,0.9540372,1.0922015,0.965428,0.9508372,0.0,0.5053958,1.0320399,1.0529829,0.40220636,1.0573397,0.91047484,0.5976143,0.8482908,0.10507672,0.9371352,0.8173228,1.1131858,0.8527912,0.68753797,0.67338026,0.7385859,0.35390005,0.8751661,1.1924367,0.89997125,0.7692831,1.009117,0.6986559,0.8417562,0.61133564,0.91082346,0.0,0.24761476,0.83691174,0.0,0.99088645,0.6577041,1.2423073,1.1718758,1.1333147,0.65860814,0.64088655,0.0,0.98846304,0.0,1.039222,0.0
adastramovie,0.69247335,0.5904514,0.38170075,0.59050167,0.56145513,0.5766616,0.8275992,0.0,0.3783876,0.6658136,0.40209946,0.5053912,0.40255594,0.7921856,0.42371967,0.35479292,0.0,0.5518625,0.45211086,0.6610657,0.6753785,0.35548702,0.46123683,0.514423,0.14638011,0.47485,0.50934654,0.43679783,0.5376958,0.5384766,0.48674467,0.37269655,0.44483277,0.5599705,0.0,0.09873971,0.4000719,0.07778408,0.62470746,0.57999766,0.49760696,0.46167615,0.5571589,0.1020901,0.39227098,0.0,0.6104509,0.013388745,0.66581017,0.0
adogsjourneymovie,1.4740876,1.3201185,0.9764569,0.95937204,1.3372985,1.1632047,1.3861983,0.0,0.8935247,1.0007374,1.2894417,1.1228145,0.945722,1.4175197,0.904622,1.0790462,0.0,0.83372337,1.3875474,1.5284402,1.7778021,1.0122087,1.0859356,1.3352689,0.25207624,1.5209786,1.4974817,1.4901409,1.1545899,1.5690695,0.9711372,1.3515165,1.2911825,1.0802524,0.0,0.59540373,1.1717454,0.061767,1.4607438,0.8777983,1.5853302,1.167076,1.6656443,0.56985325,0.92012376,0.0,1.4058399,0.0,1.1573328,0.0
aftermathmovie,0.58673245,0.507572,0.37381887,0.45259297,0.4667399,0.3720571,0.4752002,0.0,0.3117105,0.35733357,0.46573088,0.22951286,0.30087006,0.6312276,0.34962204,0.32763988,0.0,0.3500295,0.45019063,0.5365059,0.49615362,0.3058696,0.301178,0.49859738,0.20410296,0.49448395,0.4785943,0.43288913,0.4061709,0.50505316,0.37873518,0.37128615,0.28504476,0.34790787,0.0,0.11045593,0.42392617,0.09236643,0.56985,0.42516828,0.3670964,0.51373196,0.38348743,0.19603463,0.43214208,0.0,0.5117428,0.0,0.63634634,0.08067919
aftermovie,0.701246,0.5104105,0.43929982,0.6292255,0.59402955,0.47604772,0.6424942,0.0,0.40449587,0.5204074,0.63770545,0.5120189,0.38693658,0.56316453,0.33566627,0.4338841,0.0,0.5139688,0.56826514,0.72148925,0.7864005,0.40319556,0.31963423,0.50149375,0.23918848,0.49069795,0.5654617,0.34024164,0.5458601,0.44626728,0.4880937,0.44045976,0.49402997,0.53721315,0.0,0.2068755,0.38661993,0.02098092,0.637609,0.59126174,0.53096044,0.7135459,0.61031216,0.27184725,0.4590547,0.0,0.56566685,0.0,0.505809,0.05506428
ahiddenlifefilm,0.36285722,0.27942502,0.24165037,0.26500273,0.25834173,0.27204177,0.29270092,0.0,0.16534391,0.24713193,0.25664908,0.21513648,0.20255858,0.32600617,0.23185351,0.18169911,0.0,0.28044674,0.26683852,0.3406793,0.29717702,0.18727586,0.22651702,0.29332724,0.07351189,0.24240139,0.28488967,0.22910564,0.25177476,0.27669582,0.22011076,0.23903963,0.19699262,0.22169201,0.0,0.0891598,0.2424759,0.021787418,0.31637084,0.25271258,0.23088402,0.31907332,0.2842564,0.13102117,0.20474944,0.0,0.32517087,0.0,0.29689014,0.038432635
alitamovie,1.0028114,0.85242146,0.5805505,0.85775554,0.6038955,0.78835076,0.93996227,0.0,0.47903052,0.7082047,0.7346186,0.7815131,0.46643102,0.86715627,0.35866433,0.6518605,0.0,0.57470787,0.53908455,1.0198642,0.7890039,0.4898046,0.7584393,0.6294716,0.29530743,0.59108174,0.49595284,0.6199052,0.75244147,0.87767756,0.5546239,0.60423154,0.7945432,0.7131277,0.0,0.36342505,0.45603755,0.0,0.6770156,0.80181,0.46869022,0.8258233,0.82572883,0.34287947,0.56196475,0.0,0.9040961,0.0,0.808948,0.0
