movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.5310756,0.3985513,0.44757882,0.4685593,0.45095792,0.32762307,0.32837814,0.29539743,0.057502903,0.3118473,0.18681698,0.4332564,0.39575097,0.0,0.44738853,0.25255388,0.40895706,0.3298347,0.0,0.3467231,0.21662802,0.5263582,0.52566993,0.36152595,0.34471244,0.141359,0.20090266,0.41934496,0.24249528,0.32798323,0.15348108,0.28806874,0.35158592,0.5478079,0.0,0.53865606,0.36874986,0.40903622,0.0,0.24682806,0.25407356,0.48801884,0.0,0.24732763,0.40272534,0.4624864,0.1940462,0.23488241,0.45667183,0.23518004,0.0,0.5119845,0.0,0.370231,0.4153745,0.0993524,0.5251318,0.1188335,0.36586747,0.5587152,0.0,0.3363393,0.0,0.0,0.0,0.27100202,0.55641884,0.23080207,0.0,0.47057572,0.38681042,0.0,0.0,0.0,0.3762129,0.25853023,0.0,0.43207976,0.32588348,0.47507855,0.0,0.2412374,0.0,0.6102722,0.42085624,0.6821625,0.27993858,0.31285778,0.2938932,0.36078867,0.0,0.3831579,0.21024315,0.412682,0.40138173,0.6501712,0.4144366,0.3002582,0.0,0.25298053,0.41110626,0.26951176,0.2912959,0.0,0.091848016,0.17278278,0.4145948,0.0,0.34910336,0.20129964,0.5463548,0.57754195,0.24193428,0.08062527,0.3827551,0.25750864,0.2367606,0.3012165,0.47045264,0.32339567,0.4190881,0.0,0.33357158,0.15769677,0.4753676,0.09521528,0.092574365,0.0,0.48103333,0.0
47metersdown,0.7588217,0.42573506,0.36025557,0.56674784,0.5508828,0.5269613,0.46384594,0.60439,0.38123637,0.38966173,0.48360446,0.56971794,0.6802484,0.0,0.6668142,0.32479173,0.3023479,0.29312903,0.0,0.3603386,0.3928771,0.41052043,0.5133746,0.30489665,0.43599623,0.15261622,0.31441632,0.6576144,0.37217996,0.5437266,0.048309475,0.31215706,0.3073056,0.8080914,0.0,0.50249875,0.31224743,0.56867355,0.0,0.18113044,0.18775684,0.5697734,0.0,0.25593638,0.31952447,0.55778646,0.26481158,0.6570565,0.40502572,0.36825565,0.02849697,0.4144086,0.0,0.5395403,0.5109179,0.0,0.6640024,0.13902825,0.43595958,0.29670462,0.0,0.51485384,0.0,0.0,0.0,0.16617906,0.5463177,0.10268748,0.0,0.58782876,0.36886147,0.0,0.019239334,0.0,0.5644668,0.52902323,0.0,0.8021647,0.27153313,0.51463336,0.0,0.49664363,0.0,0.87675047,0.52109754,0.7425318,0.15196651,0.36946464,0.24328202,0.52608603,0.0,0.49518898,0.3887114,0.6036861,0.5441779,0.6381739,0.70646054,0.5182409,0.0,0.23518912,0.48331067,0.46910328,0.6403778,0.0,0.0,0.36344537,0.34654012,0.0,0.4720697,0.37308043,0.6725073,0.4551465,0.25042233,0.012892654,0.4165045,0.27912432,0.3728954,0.47478834,0.4826627,0.2626453,0.53066707,0.0,0.45722058,0.0,0.5348768,0.0,0.25545743,0.0,0.69716793,0.0
abeautifuldaymovie,0.44311216,0.20161602,0.39416724,0.42892438,0.37549186,0.21991025,0.30193368,0.41546696,0.27025416,0.18611397,0.20782946,0.32060176,0.44379598,0.0,0.424271,0.2829684,0.33754295,0.25258216,0.0,0.22182822,0.48492432,0.38770193,0.27349898,0.20706302,0.27983487,0.16202013,0.27486134,0.5960663,0.35422492,0.3002842,0.13294671,0.23903137,0.19309708,0.48106012,0.0,0.4601594,0.3832357,0.40074196,0.0,0.26823968,0.25361955,0.45837152,0.0,0.20044926,0.45717216,0.33477634,0.24621803,0.3859046,0.34109026,0.17512679,0.0,0.43810105,0.0,0.42792392,0.21674284,0.0,0.42258203,0.13977727,0.44552812,0.37763578,0.0,0.20938201,0.0,0.0,0.0,0.18518159,0.3403465,0.1823891,0.0,0.4446376,0.41988575,0.17771664,0.025233796,0.0,0.44098613,0.27160475,0.0,0.44883054,0.27784505,0.42238376,0.0,0.38496774,0.0,0.64514637,0.37615585,0.65587336,0.18773347,0.24497679,0.329612,0.3819662,0.043315187,0.498058,0.3348624,0.530191,0.54351807,0.55210245,0.3159692,0.29607177,0.0,0.20483954,0.53064865,0.2727275,0.47075257,0.0,0.0,0.18608397,0.3782257,0.0,0.37859967,0.33695248,0.31465062,0.46767205,0.30828035,0.14877386,0.39648062,0.29052725,0.21292968,0.25613266,0.41702595,0.2285806,0.3671678,0.0,0.2867809,0.17083411,0.46545738,0.09612788,0.08797215,0.0,0.27572888,0.0
abominablemovie,0.7699479,0.5832293,0.7785455,0.63527197,0.7065789,0.20226935,0.37772804,0.81694835,0.68839765,0.53509074,0.43284425,0.45002577,0.8916323,0.0,0.44964686,0.5862674,0.47758496,0.28438067,0.0,0.41944167,0.65778536,0.71113247,0.4499509,0.30252188,0.43669778,0.23813547,0.5327971,0.77148414,0.6049874,0.5166654,0.20280069,0.49839118,0.21439454,0.8514075,0.0,0.8889603,0.9047798,0.6250701,0.0,0.654655,0.15108629,0.5806235,0.0,0.65479046,0.8420251,0.42884704,0.22911668,0.5193552,0.7926429,0.33364078,0.0,0.8134636,0.0,0.8084981,0.37071064,0.08022275,0.6798359,0.3353956,0.8445191,0.62973493,0.0,0.7270989,0.0,0.0,0.0,0.09088562,0.7771628,0.34612054,0.0,0.48815927,0.7906466,0.17491986,0.1451309,0.0,0.6074345,0.34297827,0.0,0.76597255,0.48662475,0.73933506,0.0,0.79060835,0.0,0.5960855,0.6847204,1.0341866,0.48016694,0.53306985,0.53424245,0.640884,0.0,0.5957575,0.37351018,0.9642053,0.7769224,0.89744717,0.4067894,0.48657748,0.0,0.32947436,0.8155055,0.33749524,0.5992404,0.0,0.046305515,0.32678977,0.6931712,0.0,0.64073265,0.5454774,0.64376557,1.0648395,0.6635676,0.3092768,0.47997645,0.2165316,0.24714127,0.290615,0.6768336,0.32800987,0.62172365,0.0,0.5097034,0.15628336,0.9139863,0.18007453,0.0,0.0,0.65923375,0.0
adastramovie,0.28305185,0.37891728,0.35815233,0.28552338,0.32726496,0.24480811,0.1829577,0.33066195,0.17976247,0.25041562,0.26450193,0.23266527,0.34726667,0.0,0.3794567,0.16304395,0.24127378,0.16039647,0.0,0.28661504,0.3491787,0.37906918,0.33854482,0.12573954,0.2131444,0.2583996,0.22861029,0.5107566,0.35897636,0.22753459,0.16591252,0.21917182,0.25645667,0.45592958,0.046038203,0.4319461,0.28209633,0.27968755,0.005425481,0.25891203,0.21352027,0.3640979,0.0,0.09843804,0.38408864,0.35536635,0.16923042,0.43343717,0.36151475,0.16694486,0.0,0.36891982,0.0,0.4713375,0.2890672,0.0,0.3772882,0.24529979,0.2250327,0.35515118,0.0,0.4262305,0.0,0.0,0.0,0.12209126,0.35456094,0.18161292,0.0,0.38214853,0.46705273,0.17929329,0.09578174,0.0,0.31738606,0.27851385,0.0,0.3042106,0.3664868,0.38809276,0.0,0.19722974,0.0,0.40362448,0.36442465,0.586843,0.17795393,0.22728723,0.29881218,0.2749511,0.014124631,0.26916385,0.23177795,0.43083054,0.33908713,0.5131535,0.3779268,0.3002893,0.0,0.2917172,0.38586,0.22162595,0.41428494,0.0,0.051905237,0.152216,0.3723283,0.0,0.2126241,0.2802248,0.3252699,0.5024431,0.29634506,0.21396711,0.3139307,0.25286293,0.20230979,0.21416362,0.30135173,0.14653674,0.29924986,0.0,0.32448673,0.19146924,0.4604206,0.14539172,0.14840819,0.0,0.44416726,0.0
adogsjourneymovie,1.1601405,0.8402352,0.8239892,0.8586513,0.8712822,0.9105462,0.8061581,0.6595755,0.61637044,0.45318058,0.6928328,0.7403127,1.1376595,0.0,1.1936845,0.7905568,0.92686474,0.79194754,0.0,0.5451133,0.83762795,0.91451436,0.76853096,0.8272395,0.9645117,0.51850563,0.55688065,1.0192949,0.7135241,0.9105936,0.59664214,0.4054937,0.60996044,1.0578773,0.0,0.7734162,0.748536,1.1774085,0.11866893,0.612495,0.51245433,0.7985538,0.0,0.31590405,0.8278417,0.6069944,0.57532805,0.8852588,0.8355478,0.5086684,0.0,1.0489815,0.0,1.0244797,0.8058457,0.109461,0.69762164,0.16865756,0.7830575,0.9617284,0.0,0.91969913,0.0,0.0,0.0,0.36559817,0.99789476,0.7129274,0.0,0.990542,0.6503621,0.124096654,0.21737671,0.0,1.1453212,0.66623664,0.0,0.96360505,0.7315602,1.0889615,0.0,0.6660964,0.0,0.9522123,0.56158763,1.1688719,0.49272397,0.5987154,0.665024,0.9597463,0.0,0.73769796,0.519746,0.9952323,0.74267787,1.6097662,0.76252294,0.8522127,0.0,0.26561117,0.9295968,0.47807062,0.9723682,0.0,0.18917616,0.4954675,0.7034558,0.0,0.8335085,0.70222145,0.7541601,1.1930999,0.6775372,0.31141496,0.71460354,0.1719965,0.20493141,0.26452848,0.6767802,0.35717073,0.69680184,0.0,0.94117296,0.2055415,0.85703754,0.15821646,0.42151982,0.0,0.74341166,0.0
aftermathmovie,0.4376304,0.2602982,0.38187006,0.27710402,0.24432,0.3982098,0.2907732,0.34253532,0.17808655,0.29744947,0.13822235,0.1642517,0.39048117,0.0,0.40755624,0.28338608,0.19112222,0.095546104,0.0,0.3300948,0.3140562,0.35245007,0.21494219,0.23503552,0.21912117,0.12481854,0.25390422,0.40025228,0.21936363,0.17464592,0.19857426,0.24906078,0.2367417,0.4513203,0.030743657,0.36799788,0.34149927,0.35363668,0.0,0.2628213,0.20573507,0.43009204,0.0,0.118301,0.37395132,0.4059226,0.20604232,0.31108603,0.32137907,0.17040151,0.0,0.3975176,0.0,0.37480402,0.20405431,0.03454335,0.23257878,0.13048388,0.27592802,0.34525156,0.0,0.32673633,0.0,0.0,0.0,0.0884712,0.37451503,0.1845107,0.0,0.4174766,0.40346742,0.16878994,0.089661546,0.0,0.27856496,0.32655755,0.0,0.3735318,0.25588682,0.2961475,0.0,0.34552935,0.0,0.37562263,0.3726815,0.44822773,0.22803238,0.2882917,0.20180896,0.3015972,0.0,0.2501078,0.22319628,0.39329898,0.31304199,0.45208937,0.28944692,0.304362,0.0,0.18536428,0.4429561,0.19689724,0.35735345,0.0,0.07951522,0.051544406,0.30939132,0.0,0.28320268,0.18286377,0.43442944,0.48224193,0.16135533,0.17424884,0.21138252,0.20629016,0.07467487,0.23143442,0.33928886,0.10312411,0.2582357,0.0,0.31861874,0.14229788,0.44106206,0.13070112,0.22071782,0.0,0.31207195,0.0
aftermovie,0.53406113,0.40819496,0.6240464,0.61795795,0.44604617,0.3716054,0.4099492,0.4372538,0.27868292,0.29937816,0.13641503,0.36362714,0.42743498,0.0,0.5503024,0.39605892,0.28219998,0.15441574,0.0,0.3720605,0.42223176,0.31902274,0.37673476,0.23963551,0.31018287,0.30791694,0.27288178,0.5152775,0.43633884,0.2780509,0.20282973,0.28604072,0.277149,0.5342626,0.0,0.5759684,0.32573137,0.40634036,0.09962048,0.14364448,0.32887375,0.39788017,0.0,0.34557676,0.43491066,0.34733677,0.14861493,0.43568859,0.38042486,0.307372,0.0,0.4972097,0.0,0.540312,0.26454034,0.0,0.32927227,0.24869843,0.34025893,0.40102667,0.0,0.44056767,0.0,0.0,0.0,0.16132697,0.45422754,0.16390827,0.0,0.56054956,0.47875404,0.15497965,0.105192915,0.0,0.34767112,0.24731481,0.0,0.45090863,0.38166678,0.41876978,0.0,0.40864247,0.0,0.4969648,0.33945137,0.7893322,0.21076408,0.26524395,0.11311931,0.367956,0.049819566,0.29702502,0.34266376,0.5195871,0.4665643,0.4981746,0.45053646,0.41548118,0.0,0.28425708,0.5610217,0.1549864,0.50421476,0.0,0.05117061,0.21108255,0.4506507,0.0,0.23022912,0.24265982,0.36830577,0.48832977,0.49119738,0.13861774,0.2712307,0.1416122,0.21299945,0.31500027,0.34157726,0.21277256,0.37251845,0.0,0.4291559,0.12871794,0.5006839,0.098781176,0.16583306,0.0,0.41204375,0.0
ahiddenlifefilm,0.2046648,0.16391043,0.20534071,0.1804742,0.17210345,0.15278476,0.14558214,0.17652759,0.10331515,0.12666965,0.09855293,0.1528009,0.17767915,0.0,0.17165583,0.14570689,0.1392414,0.09389908,0.0,0.1350187,0.15923733,0.16859922,0.13320443,0.0983008,0.13441564,0.06175385,0.12562358,0.21276012,0.1380029,0.1423427,0.08787675,0.104363956,0.11397809,0.23872612,0.0,0.20719495,0.16643012,0.16688691,0.00421453,0.120465994,0.09806549,0.18661779,0.0,0.11132653,0.18123396,0.14381959,0.08424461,0.17403013,0.1586391,0.11359703,0.0,0.17526782,0.0,0.23730469,0.14434326,0.005162748,0.15838465,0.07729262,0.15676029,0.17039703,0.0,0.17883545,0.0,0.0,0.0,0.076012075,0.18721259,0.09506421,0.0,0.20203748,0.19387913,0.034614276,0.040160194,0.0,0.16367573,0.118190415,0.0,0.19599564,0.13369323,0.20989597,0.0,0.15709376,0.0,0.23457333,0.15874632,0.2819761,0.09659038,0.12998648,0.11911121,0.16443585,0.007985563,0.14021063,0.122373134,0.18165931,0.17746307,0.22629146,0.15909687,0.15034717,0.0,0.07822521,0.19170076,0.101541094,0.19973685,0.0,0.042548977,0.08650527,0.18513244,0.0,0.13841286,0.12405349,0.1697698,0.22215918,0.142472,0.05219461,0.13919467,0.09152445,0.058027476,0.0879563,0.15739644,0.0917999,0.15954688,0.0,0.15723312,0.050149016,0.21016449,0.046898045,0.072375886,0.0,0.17343615,0.0
alitamovie,0.7584834,0.7379898,0.85221136,0.55225515,0.5073381,0.43334413,0.440401,0.53529185,0.20434567,0.61384726,0.20626299,0.50480425,0.79105943,0.0,0.789091,0.4002485,0.56552625,0.2198817,0.0,0.7045754,0.5361808,0.6657601,0.6392566,0.36885083,0.5144587,0.18258871,0.38711634,0.8442598,0.57238805,0.488188,0.44729435,0.42337093,0.56797826,0.8717989,0.0,0.958964,0.5702242,0.790784,0.19790871,0.6482921,0.36206502,0.61613184,0.0,0.35211727,0.47916776,0.5260555,0.2947244,0.45145652,0.53200275,0.43611038,0.0,0.693645,0.0,0.88440245,0.25209948,0.0,0.59585905,0.40647575,0.59711444,0.591512,0.0,0.64512354,0.0,0.0,0.0,0.35159826,0.6293938,0.5057209,0.0,0.82954884,0.65187496,0.11077789,0.067179725,0.0,0.547437,0.26087403,0.0,0.68740886,0.23213598,0.59305334,0.0,0.6444534,0.0,0.75144464,0.6917836,0.872996,0.26212218,0.4736094,0.442277,0.6248298,0.057467274,0.76519346,0.36844712,0.65693843,0.4509969,0.9931402,0.6879101,0.6332423,0.0,0.7051488,0.80637985,0.29428396,0.8851804,0.0,0.10344175,0.094269976,0.47047,0.0,0.38991055,0.52593696,0.39339137,0.77938116,0.5785873,0.40459388,0.5108094,0.15207735,0.05432453,0.45978323,0.5098623,0.3922272,0.5261677,0.0,0.56250197,0.25589737,0.6297961,0.2881824,0.41013366,0.0,0.70474404,0.0
