movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.6421548,0.6752015,0.9113468,0.65153956,0.6013462,0.9649359,0.905299,0.7808719,0.65141016,0.4074079,0.3759479,0.77750576,0.6187203,0.53053737,0.7908275,0.5497445,0.47867122,0.761306,0.5512232,0.6515475,0.7657349,0.12343168,0.54592216,0.48841587,0.0,0.69648266,0.48341632,0.21883309,0.0,0.27959636,0.7012833,0.22400315,0.33654866,0.0,0.0,0.4135481,0.3459118,0.40831354,0.6741406,0.15868138
47metersdown,0.7415108,0.7140573,0.87492466,0.3071465,0.5876809,0.6829192,0.9946118,0.6825222,0.8658277,0.21005556,0.30531868,0.4699027,0.58451486,0.5657143,0.7411115,0.7517234,0.539067,0.26842812,0.86591893,0.79352754,0.8613218,0.3300417,0.5900297,0.6327805,0.16928022,0.53855723,0.2948169,0.26315367,0.0,0.30092353,0.9885458,0.4207421,0.36214048,0.0,0.0,0.29681325,0.35484663,0.35695237,0.6691097,0.0
abeautifuldaymovie,0.7198117,0.62141144,0.7532344,0.14980252,0.46006894,0.73179615,0.8975159,0.57329303,0.5850188,0.44411036,0.30784306,0.5183712,0.45920795,0.6336415,0.7460215,0.6152843,0.46729705,0.53623664,0.44820458,0.741836,0.5567334,0.2081155,0.58192134,0.3660482,0.0,0.80912626,0.5321004,0.5976791,0.0,0.5107515,0.7393428,0.168549,0.23627466,0.0,0.0,0.3752822,0.38168967,0.38903838,0.7701402,0.0
abominablemovie,0.60442406,0.75311446,1.5628271,0.55814123,0.6779325,1.4330245,1.5823301,1.0975418,0.94617236,0.5648518,0.7797499,1.0267129,0.7564915,0.8310143,1.4239123,0.85035735,0.6707316,0.8836934,0.7940915,0.80392045,0.9774617,0.14275365,0.67634684,0.42116502,0.0,1.1769552,0.58324885,0.4508665,0.0,0.51455265,1.1242912,0.2199934,0.5238898,0.0,0.0,0.7929538,0.7307295,0.7096852,0.83046556,0.0
adastramovie,0.5910496,0.53508717,0.67917025,0.25194877,0.44899574,0.69486713,0.7522676,0.5346145,0.5511552,0.3413666,0.55474246,0.53174746,0.63071907,0.5851191,0.7759731,0.517735,0.39916116,0.7174054,0.48709148,0.5748731,0.55185735,0.21304645,0.35278928,0.29038715,0.179831,0.7749412,0.4563244,0.60661817,0.0,0.3435393,0.5756295,0.22256915,0.23846573,0.0,0.0,0.24631217,0.46666074,0.20179068,0.5245496,0.2417562
adogsjourneymovie,1.5165913,1.3066094,2.236237,0.5541135,1.2577649,1.406671,1.7624449,1.8798293,1.1169604,0.53144264,0.8389608,1.2508538,0.84059983,1.3013699,1.5346289,1.0133697,1.0055301,1.7886208,0.99616766,1.3182725,1.2610784,0.11003439,0.85749686,1.0460782,0.06286109,1.4411284,1.3018742,0.4316077,0.0,0.6554316,1.5042132,0.2572501,0.34254175,0.0,0.0,0.60144955,0.49822867,0.7651455,1.502694,0.1059093
aftermathmovie,0.56069106,0.5722764,0.61595553,0.20489639,0.4099291,0.48502207,0.6814519,0.6714668,0.5343179,0.29256007,0.31684268,0.4306445,0.31244946,0.51009095,0.6663325,0.38838065,0.47680005,0.46930885,0.60529906,0.59714776,0.5016559,0.24630982,0.4153636,0.3368092,0.0,0.44582567,0.40283847,0.3218461,0.0,0.30738473,0.6817995,0.07759288,0.23429072,0.0,0.0,0.35895255,0.26083228,0.35689238,0.48268285,0.0
aftermovie,0.57240057,0.5388912,0.7881516,0.33088464,0.39791924,0.87952626,0.78628826,0.78647476,0.43201515,0.44886735,0.38341206,0.6224535,0.3552919,0.61101264,0.77986014,0.38981006,0.4783434,0.61796504,0.58314615,0.63164204,0.6643249,0.048410285,0.5774604,0.6367765,0.0,0.6463727,0.48056066,0.31714198,0.0,0.23440953,0.5703109,0.23065017,0.27849528,0.0,0.0,0.51846486,0.24258536,0.35099694,0.6254057,0.044205226
ahiddenlifefilm,0.32067037,0.3074004,0.4205221,0.16142446,0.2162809,0.38544825,0.4198833,0.34817147,0.29558724,0.20501117,0.2246202,0.30238426,0.236774,0.29908276,0.37997568,0.2638578,0.25442868,0.26563704,0.2996308,0.31860223,0.30175626,0.08366516,0.24442935,0.18258451,0.008239713,0.3562935,0.24581362,0.23130521,0.0,0.16822268,0.36289495,0.08854185,0.12320496,0.0,0.0,0.22071464,0.18087631,0.2071175,0.320752,0.010378664
alitamovie,0.8965413,0.643362,1.012955,0.23470628,0.64789885,0.70299625,0.7484703,0.7984069,0.755535,0.3529091,0.44029248,0.74479806,0.66666925,0.6565582,0.8431382,0.6529848,0.6427203,0.78160393,0.65288407,1.0455472,0.6526648,0.1886635,0.45983964,0.3672411,0.15493937,0.8005016,0.503712,0.53928614,0.0,0.3804916,0.96982926,0.327217,0.24008587,0.0,0.0,0.31770626,0.49161968,0.15061542,0.78309155,0.07740208
angelhasfallen,1.1406624,0.4912609,1.0722752,0.35328987,0.37339142,1.1442542,1.2080905,1.0574541,0.5043535,0.49814662,0.56926113,0.8377788,0.6341711,0.73551923,1.1391648,0.61386216,0.7476589,0.7718814,1.0711432,0.85835344,0.9936141,0.15540047,0.46652386,0.362417,0.0,0.7853118,0.60346466,0.47859454,0.0,0.5079596,0.7869496,0.19249226,0.35259566,0.0,0.0,0.784556,0.26899287,0.56399184,0.9013035,0.029765202
