movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.41605142,0.55873203,0.336635,0.29630145,0.10830175,0.5268251,0.43414086,0.49976993,0.6260028,0.19645692,0.32760748,0.48033395,0.36701044,0.24786384,0.6205454,0.7524995,0.19165082,0.22649716,0.38732758,0.5750916,0.4135145,0.5222848,0.37925875,0.4454375,0.50407094,0.6973152,0.3318487,0.4286283,0.43492457,0.4905858,0.4299866,0.5390686,0.5782783,0.24816826,0.32207325,0.4156413,0.54690325,0.20617324,0.687205,0.37579486,0.6548469,0.2090017,0.27527833,0.50833833,0.35162312,0.2840583,0.46656168,0.3048781,0.07669008,0.0,0.6129006,0.487652,0.47016853,0.47480762,0.0,0.58216333,0.2328535,0.44646987,0.0,0.0,0.3620017,0.0,0.4615943,0.33280286,0.56184655,0.49005088,0.6242162,0.34592125,0.056821354,0.36416095
47metersdown,0.23780067,0.6282795,0.4345772,0.27400345,0.15166953,0.6231232,0.33858317,0.4393116,0.60618496,0.11336449,0.5703741,0.68770957,0.4887327,0.19299854,0.5447744,0.8554991,0.23008288,0.23632526,0.4479881,0.6503165,0.26478973,0.43233186,0.66387254,0.44046414,0.4181452,0.89669716,0.41812676,0.4249364,0.27415362,0.35952747,0.09991976,0.37979254,0.6089223,0.24259245,0.29422417,0.52060014,0.4811269,0.14602828,0.5358233,0.730518,0.6056784,0.31991044,0.36428922,0.66935384,0.49491245,0.31020978,0.32200512,0.5745806,0.16120084,0.0,0.8220308,0.8621007,0.4228371,0.5780515,0.02567891,0.742252,0.31117642,0.6946872,0.14900535,0.0,0.51837534,0.0,0.3979626,0.45554703,0.66153723,0.635126,0.67686164,0.40222022,0.008855751,0.1653426
abeautifuldaymovie,0.34487692,0.56944174,0.3326678,0.21161279,0.2421634,0.6877778,0.50649214,0.35347608,0.5933605,0.26421806,0.41413414,0.40402296,0.40239975,0.31451768,0.4336347,0.6653622,0.13028622,0.24612072,0.41842082,0.46984667,0.28656015,0.59582233,0.48770946,0.59550774,0.52234304,0.7721232,0.25747266,0.22427186,0.37923738,0.46906415,0.4083103,0.35067973,0.5927691,0.29561162,0.386785,0.41057217,0.60130835,0.023432698,0.5187764,0.44120243,0.4545138,0.31135288,0.30461112,0.71164614,0.4756866,0.293207,0.29100633,0.21379955,0.0792752,0.0,0.54849386,0.5623052,0.34185663,0.3579052,0.0,0.5381521,0.42875046,0.4545476,0.0,0.0,0.47495708,0.0,0.41218016,0.3584476,0.6110874,0.66811174,0.56873477,0.41301343,0.08036181,0.36533463
abominablemovie,0.10727573,0.78482467,0.6720683,0.38508892,0.114018895,0.81657153,0.39228964,0.564194,1.0552601,0.29234964,0.55214655,0.45985448,0.32057104,0.39823702,0.41807145,0.8396496,0.28124994,0.39110106,0.45161012,0.7841811,0.36461166,0.8405855,0.8295888,0.8226728,0.98855233,0.93053997,0.59606147,0.47335342,0.5626743,0.7733892,0.59378123,0.49556196,0.93802047,0.22499257,0.47380328,0.48137474,0.6648329,0.16042757,1.2151191,0.7388766,0.70585614,0.45914805,0.6796053,0.7686593,0.55720276,0.5120429,0.62070024,0.31602147,0.0,0.0,1.0535645,0.91114146,0.41111922,0.622183,0.0,0.69277567,0.3335214,0.4548453,0.0,0.0,0.7828227,0.0,0.13840088,0.5253757,0.90290993,0.7049278,1.0531073,0.3007555,0.31643024,0.60143435
adastramovie,0.34568882,0.43213433,0.30096877,0.28998554,0.08560907,0.3459804,0.4315418,0.35463566,0.34017646,0.2220524,0.3247917,0.3798289,0.25761986,0.27459198,0.2590386,0.4559643,0.22779061,0.25330168,0.33979613,0.37025028,0.22319806,0.45571852,0.45110002,0.4245018,0.4464427,0.62336934,0.18757458,0.4305698,0.3660382,0.297525,0.4459221,0.32244644,0.56727874,0.06787903,0.444446,0.11761192,0.46616077,0.1492818,0.57398975,0.39658144,0.34499383,0.29083073,0.19321108,0.51456285,0.37059453,0.10492775,0.3346274,0.24235933,0.0,0.0,0.5403892,0.39459085,0.19878152,0.29028547,0.018787682,0.35382947,0.35405383,0.4064716,0.0,0.0,0.43771175,0.0,0.18916085,0.49205503,0.5739127,0.46694428,0.67927456,0.31155282,0.007825611,0.3523413
adogsjourneymovie,0.72622305,1.248374,0.97833234,0.3848296,0.16616333,1.4829108,0.7035105,0.7630182,1.2825437,0.4773864,0.62280416,1.248006,0.86297226,0.60827065,0.92164207,1.4535172,0.42802954,0.54205245,1.0813351,0.93813676,0.612935,1.1206906,1.12715,0.9417794,1.122711,1.6181799,0.5147046,0.86040634,0.6705102,1.0750521,0.6365978,0.7968104,1.2836906,0.48442924,0.8563245,0.7205255,1.261056,0.04491675,1.7238839,1.4773532,0.93542343,0.39953765,0.6847969,1.541618,1.2410715,0.7460955,0.8456757,0.73905027,0.37402198,0.0,1.5967853,1.364433,1.0575929,1.0829421,0.0,1.4733784,0.9796264,0.81220657,0.0,0.0,0.8759614,0.0,1.0029292,0.73018694,1.4159393,1.5696337,2.0939646,1.0529374,0.2379351,0.7021501
aftermathmovie,0.20422117,0.3795247,0.29882413,0.32055262,0.20360136,0.39265525,0.3656111,0.32682544,0.29765674,0.0942021,0.28707454,0.32854512,0.23279963,0.2439895,0.27254263,0.36054862,0.33490703,0.1655502,0.35745892,0.33242446,0.21265846,0.44602835,0.4376877,0.34666857,0.39872506,0.5547177,0.40206906,0.26738012,0.26861927,0.31755796,0.30266798,0.30009764,0.49778402,0.09019518,0.32877964,0.27741957,0.35216948,0.11724175,0.36123452,0.40475342,0.28473333,0.24046786,0.24990584,0.38510612,0.29212075,0.21279317,0.26851407,0.39516824,0.057822958,0.0,0.3797506,0.36095053,0.23461299,0.2616464,0.0,0.38455352,0.22146893,0.29837272,0.0,0.09372303,0.2726497,0.0,0.14597651,0.32038704,0.4415232,0.32035798,0.4769862,0.19445978,0.1257902,0.123766035
aftermovie,0.2188422,0.6041911,0.4638758,0.17857453,0.031323925,0.49113,0.585334,0.45151663,0.66587734,0.38605607,0.59250957,0.4637099,0.49150518,0.09317006,0.5134925,0.59966457,0.15057847,0.2865166,0.6308743,0.50951785,0.3305245,0.6660054,0.52368253,0.45261458,0.63235855,0.7520246,0.29626477,0.40101445,0.40252927,0.44397408,0.5862802,0.44656166,0.72352386,0.27986127,0.46166256,0.35730046,0.38018823,0.0,0.62990296,0.5360203,0.6845019,0.2406287,0.4145624,0.7799402,0.34475744,0.15374881,0.60371244,0.35586902,0.033266746,0.0,0.71571314,0.58383906,0.35395655,0.48558688,0.12736158,0.47201103,0.38852587,0.46263626,0.0,0.0,0.47950062,0.0,0.38998574,0.2531582,0.66390175,0.59134084,0.80680317,0.48846042,0.09884538,0.36175245
ahiddenlifefilm,0.1092809,0.22739248,0.16367057,0.12966256,0.048790738,0.25016916,0.17434171,0.17740898,0.2542215,0.10088414,0.15953955,0.1950094,0.16934475,0.1058878,0.20689516,0.29876655,0.09972144,0.11537044,0.19030388,0.19601269,0.1277873,0.23070607,0.23100792,0.2168093,0.23113534,0.3100727,0.1602539,0.14874925,0.18435031,0.17452368,0.16311075,0.17467695,0.27092385,0.09809232,0.18552448,0.15811832,0.21448523,0.053142685,0.28091845,0.22523805,0.22197491,0.13143344,0.12995873,0.27129963,0.17954126,0.12268098,0.18034151,0.13498555,0.037396397,0.0,0.2881257,0.24178354,0.16463079,0.18571979,0.0,0.25393966,0.15682131,0.19315189,0.0,0.0,0.19033612,0.0,0.14535445,0.14824995,0.28610224,0.24116775,0.31067574,0.1606937,0.05874531,0.14443043
alitamovie,0.3640007,0.59934086,0.49416167,0.47012264,0.010766782,0.9114035,0.6820868,0.5962658,0.46911418,0.2847715,0.66452324,0.37825727,0.5947509,0.37198344,0.5640644,0.9949284,0.35841817,0.31126276,0.777892,0.5911201,0.15462513,0.66720146,0.68896693,0.733465,0.6432214,1.0886611,0.20778912,0.6424596,0.6594238,0.6980457,0.60208035,0.6033387,0.68822014,0.31943893,0.7290347,0.362674,0.6951212,0.2216489,0.81604105,0.7927749,0.60420424,0.4370601,0.61491984,0.90743715,0.6908455,0.22174478,0.82832116,0.45317864,0.25275865,0.0,0.909423,0.70964915,0.42363974,0.6469516,0.1549889,0.73664737,0.40952244,0.8258236,0.0,0.0,0.6446882,0.0,0.45413527,0.64537203,0.9049988,0.770854,1.0323611,0.51938826,0.019786188,0.43952787
