movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.533006,0.297079,0.30567652,0.513651,0.20201625,0.0,0.34079903,0.37964284,0.0,0.26272032,0.0,0.18974331,0.7751784,0.43180832,0.50953877,0.49816763,0.19964512,0.63845605,0.24856474,0.16911715,0.4896508,0.09936288,0.35397196,0.5358299,0.3456945,0.00091336854,0.16356625,0.0,0.0,0.32274508,0.52491367,0.0719007,0.36334884,0.50252897,0.0,0.40442348,0.19403662,0.0,0.25755453,0.40278226,0.23212415,0.29172695,0.5705622,0.5074094,0.12585889,0.34047303,0.59262884,0.39310312,0.50560725,0.5761024,0.27322298,0.0,0.008315174,0.35042834,0.39888918,0.13959874,0.37059358,0.0,0.74790674,0.08569389,0.64687955,0.43283135,0.4533263,0.50048137,0.0,0.39629737,0.19549277,0.20934129,0.4719299,0.44943786,0.2582689,0.101647384,0.22456676,0.53085333,0.0,0.5458652,0.27689764,0.0,0.6085358,0.18372875,0.35511753,0.31033388,0.48849756,0.36752927,0.0,0.4047857,0.0,0.15673083,0.22437349,0.43892524,0.0,0.30229113,0.13139188,0.5393812,0.36764094,0.3784057,0.0,0.53648543,0.61666787,0.44285253,0.5237951,0.5168572,0.38527766,0.58729416,0.2830683,0.63495356,0.36130258,0.2836551,0.317505,0.35537982
47metersdown,0.5406499,0.2731802,0.40785033,0.6425864,0.4716953,0.0,0.4466985,0.49461758,0.004395744,0.48197508,0.0,0.15953578,0.5619264,0.33903158,0.37625962,0.6481837,0.42748988,0.8064602,0.29578495,0.43499005,0.52006626,0.100996315,0.27936,0.3651634,0.64703596,0.09852108,0.21044214,0.049972657,0.0,0.3992322,0.7953252,0.23115093,0.59223396,0.6705836,0.0320391,0.46383864,0.27077398,0.0,0.25153112,0.43601573,0.43213645,0.3225274,0.6117615,0.51071346,0.13940103,0.23060927,0.4224336,0.7015092,0.6288569,0.47916228,0.23501012,0.0,0.013877211,0.32706624,0.13516396,0.0,0.61191803,0.0,0.46531186,0.0,0.46404913,0.3523069,0.3788847,0.6055429,0.0,0.6104876,0.019810261,0.57298875,0.45567915,0.46040425,0.57167745,0.063197136,0.18858299,0.29212034,0.0,0.49458262,0.17224029,0.0,0.7184597,0.26759547,0.40845996,0.4390695,0.49925566,0.5749564,0.0,0.30000594,0.0929238,0.17327812,0.4838763,0.5154641,0.0,0.43106118,0.2947946,0.45838213,0.708665,0.47331285,0.0,0.7024692,0.62849647,0.4781908,0.6089833,0.508894,0.63225806,0.37020978,0.2365568,0.8634773,0.15009858,0.42436862,0.328248,0.68578154
abeautifuldaymovie,0.35293034,0.22322933,0.2197425,0.27315378,0.32578057,0.0,0.36226916,0.31757158,0.047806695,0.29714346,0.0,0.13186826,0.4401283,0.3519321,0.5329759,0.44601053,0.23333526,0.56555617,0.22188006,0.19439928,0.3440346,0.11355679,0.42433456,0.44039416,0.27858958,0.018014336,0.021498566,0.12397598,0.0,0.31615734,0.53007174,0.12150383,0.55713737,0.4673931,0.0,0.43478748,0.05973827,0.028443208,0.1929612,0.30992717,0.26999545,0.2540035,0.43028998,0.40737072,0.21074787,0.14883581,0.50465083,0.47128534,0.49602634,0.42481938,0.24860284,0.0,0.0,0.19946775,0.20543134,0.06476006,0.39959463,0.0,0.6522178,0.12760162,0.63184506,0.4102464,0.31851152,0.38552612,0.0,0.24757466,0.2642939,0.32544187,0.45477188,0.3398813,0.3168378,0.09589855,0.1717574,0.44554144,0.0,0.49491608,0.3043917,0.0,0.47082433,0.22688255,0.45296064,0.37075928,0.41307795,0.40849608,0.0,0.11426327,0.09945031,0.086705156,0.27208456,0.5000225,0.0,0.40628317,0.13411917,0.50040334,0.27820897,0.2756114,0.0,0.44064012,0.5363505,0.41413182,0.64340335,0.31073147,0.3944264,0.4789611,0.36691225,0.6747898,0.26275012,0.31867212,0.2859771,0.34880167
abominablemovie,0.40032908,0.3531017,0.3258023,0.5716818,0.33719772,0.0,0.49852204,0.35656548,0.014701309,0.32857165,0.0,0.3156809,0.5054168,0.58694065,0.5062948,0.4667587,0.3764295,0.7609296,0.48602352,0.33395487,0.40034845,0.07254666,0.6252843,0.76517427,0.6162958,0.31545475,0.2740549,0.043931507,0.0,0.4584862,0.6066313,0.022806007,0.33612546,0.61182916,0.0,0.39342502,0.3590088,0.034478918,0.07164109,0.39640337,0.4637633,0.45426524,0.6568222,0.5759878,0.094321445,0.47878268,0.5908795,0.6094483,0.6704804,0.9511025,0.410555,0.0,0.13612606,0.4031459,0.09695025,0.37913102,0.6509303,0.0,0.564948,0.0,0.6271426,0.43857753,0.4780603,0.5513053,0.0,0.5642579,0.23756436,0.46983087,0.7939175,0.53645796,0.5343009,0.42400312,0.28320932,0.4990162,0.0,0.810214,0.22673824,0.0,0.871884,0.60396636,0.7137874,0.19330342,0.6628891,0.7207995,0.0,0.6498146,0.12407447,0.30720928,0.10201898,0.73575735,0.0,0.72715694,0.12696414,0.6183709,0.5717383,0.6635153,0.0,0.6557076,0.8819698,0.42612472,0.8928294,0.5091421,0.56021774,0.46986514,0.32452276,0.9032796,0.29295102,0.19499691,0.36798263,0.74137574
adastramovie,0.34266913,0.110516794,0.24577656,0.5387062,0.19264029,0.0,0.35021597,0.16836274,0.0,0.31384927,0.0,0.23445958,0.44043222,0.381238,0.45952755,0.58165365,0.09703445,0.48577636,0.19397078,0.24490906,0.35884205,0.023896987,0.37450257,0.38457882,0.2615646,0.0,0.10126863,0.01774273,0.0,0.34242103,0.52274907,0.15670015,0.3653151,0.39850482,0.034981385,0.39399987,0.06298397,0.03811889,0.19622014,0.15413287,0.19540918,0.36053514,0.56878245,0.4910176,0.17496397,0.22364837,0.4027083,0.5192556,0.47340307,0.44952193,0.2908727,0.0,0.0,0.334121,0.20541719,0.055778023,0.47562543,0.0,0.47824195,0.0,0.5605558,0.38995948,0.3956266,0.34888184,0.0,0.4032491,0.18776125,0.24688876,0.49049556,0.49475434,0.33466876,0.03117869,0.18254569,0.36515275,0.0,0.56907576,0.21093878,0.0,0.37753364,0.34573168,0.45832407,0.34278968,0.41924933,0.4321574,0.0,0.47211364,0.1124316,0.23469642,0.29926267,0.38073283,0.0,0.30304304,0.18652771,0.5411556,0.27574906,0.41490668,0.0,0.5029555,0.49499443,0.46926916,0.49283603,0.46988598,0.3524682,0.4274666,0.3755799,0.5577303,0.21244165,0.18858057,0.12194317,0.4595195
adogsjourneymovie,0.76288545,0.38455027,0.7327544,0.7409331,0.6971264,0.012412776,0.83682156,0.7104138,0.036746226,0.24704967,0.0,0.3381438,0.47964048,0.5315491,1.0670407,0.72103506,0.6164571,1.4284816,0.7335555,0.46906155,0.54706687,0.3174106,0.8337165,1.1850071,0.6340458,0.4201577,0.20560966,0.0005298108,0.0,0.9295922,0.81417584,0.11169436,0.96316874,1.0375524,0.026686095,0.97546446,0.072713986,0.0,0.3077439,0.6043786,0.17636883,0.33682886,0.85233355,0.84475005,0.17744692,0.35377157,0.9357279,0.7857282,1.0446419,1.0301958,0.923975,0.0,0.0,0.37293386,0.2916251,0.5606751,1.176661,0.0,0.87754875,0.34518206,1.121206,0.5556986,0.45653155,0.7007102,0.0,0.57769185,0.37023494,0.79187846,1.0328358,0.68871844,0.8709312,0.020313587,0.272641,0.9069069,0.0,0.97249854,0.33187184,0.0,0.9085126,0.27069467,0.90940434,0.74872124,0.65305746,0.9307087,0.0,0.65546256,0.08455184,0.08340312,0.52071327,0.8414804,0.0,0.87753624,0.013174896,0.7366483,0.71951604,0.76337916,0.0,1.0585456,1.1614424,0.5795113,1.2788103,1.1973305,1.0504212,0.7999972,0.870394,1.1851156,0.6730523,0.46262833,0.46476236,0.7315738
aftermathmovie,0.29710978,0.13162798,0.2603347,0.33654213,0.1909821,0.033429172,0.37183154,0.3279489,0.0,0.27715588,0.0,0.05022537,0.50759876,0.30095014,0.32728434,0.3595264,0.108146235,0.3665737,0.16012944,0.12303443,0.24719897,0.13356212,0.22840989,0.34202033,0.23924798,0.16369532,0.056893267,0.020505471,0.0,0.2969169,0.38880864,0.091903016,0.31618065,0.3051897,0.053809263,0.22828865,0.21430679,0.0,0.09829078,0.18151161,0.10937679,0.19382481,0.27881956,0.41325954,0.18168792,0.13945019,0.29676825,0.39108336,0.38026035,0.42827094,0.17856126,0.0,0.0,0.2872839,0.18503635,0.12413958,0.40733767,0.010058523,0.33612093,0.0,0.34050512,0.2808224,0.29656947,0.29194385,0.0,0.32381728,0.15805471,0.25898594,0.26058558,0.35390925,0.2148099,0.1468643,0.26206997,0.30470818,0.0,0.42051157,0.16797048,0.0,0.33849442,0.2996441,0.3014508,0.37648657,0.31474182,0.2017288,0.0,0.27435708,0.075908676,0.19178629,0.108584054,0.3771781,0.0,0.29557207,0.179829,0.2004057,0.27261105,0.27462682,0.0,0.28883258,0.33939508,0.325312,0.30261752,0.3024563,0.36689925,0.32261083,0.12449979,0.38186476,0.2438029,0.16331145,0.20827639,0.25380605
aftermovie,0.41880232,0.058852613,0.12978703,0.36045188,0.2973709,0.0,0.360978,0.3077874,0.030344713,0.3153423,0.0,0.22991118,0.6246167,0.33877504,0.48587292,0.4976911,0.16856036,0.5272898,0.28960586,0.27522135,0.29832435,0.18301246,0.33658516,0.46852612,0.22436067,0.085251644,0.15997282,0.0,0.0,0.31512842,0.6299759,0.15117982,0.5618274,0.45098534,0.015237753,0.43025008,0.0,0.10441895,0.11623353,0.302191,0.25878775,0.3516084,0.44333524,0.34077674,0.08749522,0.09759192,0.4846331,0.42219442,0.43076214,0.37512589,0.3135052,0.0,0.0,0.24489053,0.27406606,0.113004684,0.47713777,0.0,0.51909834,0.13443035,0.47720078,0.26158783,0.37267947,0.34049466,0.0,0.19491386,0.2639066,0.28355858,0.3248914,0.38241374,0.5676428,0.00012742821,0.4324295,0.29497814,0.0,0.50023204,0.24214885,0.0,0.39037403,0.3734692,0.4720878,0.28831112,0.4932731,0.33464298,0.0,0.3627534,0.093792275,0.2442815,0.22365162,0.33699334,0.0,0.33161288,0.07724957,0.30759612,0.42900655,0.45126736,0.0,0.5730715,0.51566476,0.42760944,0.48091054,0.35320684,0.35229373,0.36373636,0.3149241,0.6280254,0.30245522,0.263276,0.22422045,0.42373025
ahiddenlifefilm,0.16214924,0.09342425,0.12215349,0.17631924,0.14359608,0.0,0.1606422,0.11599839,0.010024121,0.13618675,0.0,0.08188974,0.21396501,0.14253086,0.19138548,0.19959338,0.074264616,0.2140767,0.083041415,0.10755305,0.14179483,0.057264417,0.14950567,0.17329042,0.152274,0.03953071,0.06400371,0.017265059,0.0,0.16147356,0.22045678,0.055707872,0.17480232,0.17942442,0.0018569073,0.17500192,0.08193762,0.0036968384,0.063374974,0.1156805,0.08896251,0.12036223,0.18347587,0.19597194,0.066556945,0.08519535,0.21240987,0.17736566,0.19656615,0.22264624,0.13419653,0.0,0.0,0.13164863,0.09757212,0.047694523,0.21139646,0.0,0.23678067,0.030862417,0.22936024,0.13908121,0.14453208,0.18977626,0.0,0.15348054,0.08907779,0.13768192,0.19608577,0.17190118,0.13618372,0.044975217,0.09263147,0.17070863,0.0,0.22902381,0.09671115,0.0,0.19079949,0.12808508,0.17791726,0.13590589,0.19087248,0.17521018,0.0,0.14830297,0.03669913,0.07871883,0.111856736,0.18690214,0.0,0.14775293,0.06430333,0.1748233,0.16984433,0.17590085,0.0,0.20597892,0.21425305,0.17682666,0.20498368,0.16872036,0.1958223,0.1775923,0.13261971,0.24679512,0.11812119,0.10182653,0.11284288,0.1678764
alitamovie,0.7531624,0.29165435,0.78754765,0.48193747,0.6878562,0.031539515,0.6630161,0.27862635,0.0,0.55474263,0.0,0.14364001,0.78142715,0.59833175,0.9096744,0.8150498,0.24294752,0.8527621,0.37743878,0.4231922,0.6330816,0.03737861,0.6358945,0.8841573,0.63409203,0.0,0.15160005,0.0,0.0,0.5548705,1.0160644,0.05588659,0.6707282,0.6153749,0.0,0.6575065,0.22979063,0.028559903,0.36901206,0.5283122,0.40821576,0.6773945,0.74031276,0.8770621,0.27238002,0.35705134,0.97356397,0.78543276,0.81384057,0.84639466,0.61470723,0.0,0.039259646,0.34095305,0.2602659,0.13733518,0.7619122,0.0,0.777203,0.0,0.90118533,0.7606805,0.5720693,0.7182865,0.0,0.69974256,0.22057831,0.73395026,0.6797297,0.6296685,0.4193345,0.128826,0.46240026,0.6325023,0.0,1.0253303,0.5056113,0.0,0.66719615,0.4425154,0.6330915,0.33100533,0.8827704,0.5422233,0.0,0.57186496,0.40139955,0.4509028,0.4865579,0.5875405,0.0,0.49771535,0.4227513,0.7574291,0.68076944,0.56590056,0.0,0.6638092,0.7697572,0.7490595,0.7861359,0.4632925,0.72006273,0.44903237,0.6490512,0.82228786,0.52215296,0.50880945,0.4208838,0.65386844
