movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.34367153,0.0,0.45432645,0.0,0.56260574,0.45310393,0.24378179,0.45827857,0.3376478,0.49885026,0.32825166,0.0,0.46097308,0.43591514,0.1695914,0.43067652,0.41082722,0.35232022,0.056893244,0.31531072,0.17741933,0.16485998,0.48949036,0.07711483,0.4095852,0.41944915,0.3904413,0.3002747,0.3182397,0.32965702,0.35475454,0.14834142,0.0,0.41258353,0.38250616,0.5181615,0.36269102,0.43766162,0.0008356767,0.0,0.41776118,0.38374227,0.30622455,0.581122,0.0,0.44958818,0.6256461,0.36493066,0.18850458,0.49869913,0.0,0.5082306,0.33631703,0.51786685,0.16652176,0.0,0.088425845,0.0,0.40208322,0.14645547,0.13420269,0.050673306,0.18146524,0.29469216,0.49971634,0.53204095,0.19729622,0.24313295,0.44481602,0.40042564,0.4191882,0.11016959,0.2465179,0.27682844,0.41541576,0.3609953,0.31254154,0.30028853,0.54790145,0.28447285,0.43054345,0.14657733,0.0,0.36651012,0.60203147,0.42401338,0.19232449,0.23213148,0.47682327,0.24643601,0.19094606,0.37265122,0.098222606,0.60026866,0.30381057,0.0,0.25037697,0.3294267,0.34125775,0.119691305,0.0,0.397377,0.0,0.20865422,0.5227797,0.3781508,0.056820318,0.37059993,0.22507724,0.0,0.06576127,0.31552762,0.36064363,0.31518286,0.46867508,0.0,0.3488843,0.0,0.65933955,0.15853252,0.20485947,0.46494964,0.34578836,0.0,0.45489475,0.44242996,0.2620072,0.37315607,0.3414448,0.20943294,0.287542,0.38973504,0.0,0.4469786,0.39535707,0.369206,0.3710704,0.26049608,0.472814,0.3319589,0.0,0.52922136,0.35854927,0.043557882,0.385733,0.0,0.4604299,0.0,0.5116341,0.17274746,0.27980745,0.16925806,0.30589098,0.33615214,0.42653936,0.4720251,0.5342839,0.2952088,0.35763267,0.2384018
47metersdown,0.30620867,0.0,0.3849555,0.0,0.52209395,0.3875133,0.40124205,0.4631289,0.38455907,0.42761055,0.34981725,0.0,0.43070164,0.48558557,0.1469185,0.44447628,0.48881134,0.5879868,0.0,0.20962103,0.29626936,0.09667674,0.41954234,0.08226007,0.4268115,0.5345407,0.38344732,0.22841665,0.096031055,0.24178346,0.5148764,0.304832,0.0,0.5429693,0.30833718,0.49396533,0.35511997,0.56195676,0.25509995,0.0,0.37173164,0.3291903,0.54053736,0.521026,0.0,0.48315263,0.54157984,0.61741585,0.30900085,0.39723724,0.0,0.5670994,0.30558735,0.3585458,0.096204884,0.0,0.04693619,0.0,0.3796978,0.16404358,0.12135935,0.024768578,0.3021344,0.35200226,0.6270259,0.6126799,0.122057505,0.3667967,0.39677286,0.38850173,0.2628308,0.057590112,0.4492269,0.34500906,0.50367934,0.42742735,0.35302916,0.31138867,0.57861644,0.542952,0.42325613,0.25148723,0.0,0.31851485,0.49801728,0.4384,0.30570853,0.040121052,0.48551863,0.25282127,0.44680268,0.5204266,0.20877586,0.47613484,0.3209527,0.0,0.15176387,0.3931361,0.4430062,0.12122702,0.0,0.44365597,0.0,0.2087864,0.31154045,0.37974283,0.0052392967,0.5526892,0.24679741,0.0,0.0,0.36875278,0.3512252,0.20139645,0.5579102,0.0,0.44006065,0.15926641,0.6677744,0.19909917,0.2451171,0.6046389,0.48642838,0.0,0.45564798,0.5654205,0.49790817,0.5241718,0.33457687,0.22116677,0.14753461,0.57822925,0.0,0.57990223,0.4532384,0.40005687,0.37179527,0.08896014,0.5734258,0.4738079,0.0,0.55789804,0.418607,0.0517001,0.42795068,0.0,0.49252352,0.0,0.6330867,0.20328695,0.20398529,0.34875444,0.2877457,0.59949285,0.146505,0.526886,0.5642494,0.11711258,0.29979593,0.4959261
abeautifuldaymovie,0.18272828,0.0,0.39525992,0.0,0.39733258,0.378516,0.18484785,0.39143693,0.3227632,0.31795236,0.2282204,0.0,0.3185052,0.24896844,0.1929813,0.40272567,0.2710916,0.23478846,0.044193648,0.20692365,0.28090858,0.12658028,0.36458534,0.12354283,0.445247,0.38570744,0.26135755,0.025559485,0.08981105,0.23513068,0.3419089,0.12889774,0.0,0.26961002,0.27390596,0.31684268,0.45707273,0.13152175,0.0,0.0,0.3448828,0.2489488,0.19283266,0.47811437,0.0,0.47679347,0.38226402,0.28142962,0.08531969,0.31253493,0.0,0.4668602,0.22801366,0.25547838,0.0,0.03831702,0.0,0.0,0.3526703,0.12606865,0.22868063,0.004701888,0.30764928,0.37963325,0.4377991,0.48000962,0.03225041,0.19579586,0.3550722,0.20197177,0.1830416,0.06143853,0.27478802,0.2874678,0.2758661,0.19795199,0.23277506,0.18957663,0.45742396,0.32871768,0.37534913,0.06798996,0.0,0.27984053,0.3911833,0.28926378,0.20754819,0.112353206,0.39676997,0.061893426,0.07701403,0.3504876,0.10660829,0.5199066,0.19232203,0.0,0.28541356,0.27746582,0.21966238,0.0568084,0.0,0.3733188,0.0,0.08224625,0.3087757,0.346257,0.0,0.26261765,0.20795742,0.0,0.16293111,0.32409775,0.27750802,0.26825064,0.30572668,0.0,0.2170357,0.124490045,0.46022272,0.20775612,0.3372461,0.32379064,0.33930928,0.0,0.3328365,0.41977602,0.13473152,0.2900025,0.24401055,0.24408437,0.347094,0.35159683,0.0,0.39057192,0.37687367,0.32233518,0.15458322,0.109254465,0.30647355,0.35785824,0.028682038,0.49004817,0.27205202,0.1141736,0.3272503,0.0,0.39208087,0.03447915,0.34548908,0.08538721,0.1635247,0.34165698,0.25593624,0.35389912,0.28767046,0.20726728,0.37071168,0.16205844,0.28689468,0.3618436
abominablemovie,0.4222994,0.0,0.48952627,0.0,0.7485422,0.59450763,0.45550933,0.6350833,0.75689113,0.5400342,0.54727113,0.0,0.5794215,0.53539324,0.46906188,0.41591346,0.46911854,0.61278456,0.0,0.32778102,0.40772063,0.36557066,0.55014133,0.23097757,0.626788,0.72372204,0.4592197,0.413987,0.35003385,0.4901948,0.35125917,0.23123416,0.0,0.59734255,0.5970356,0.61589164,0.87789696,0.4638726,0.41813335,0.0,0.35741723,0.1916404,0.43797123,0.75472534,0.0,0.6375431,0.6197315,0.76542073,0.19372799,0.6841889,0.0,0.7455664,0.39759257,0.8041145,0.07867988,0.0,0.17849994,0.0,0.630236,0.29108977,0.21657021,0.20452413,0.30900565,0.3623231,0.68879837,0.7252635,0.28159833,0.59517395,0.20605198,0.3515189,0.90435123,0.0,0.22135873,0.6908848,0.46146035,0.63227767,0.5241693,0.29741776,0.65245086,0.6737308,0.712577,0.30140117,0.0,0.50707805,0.8911136,0.6211125,0.3627897,0.33654526,0.636994,0.27355814,0.31236747,0.77277946,0.34355593,0.8952066,0.44234303,0.099834025,0.25906548,0.5969217,0.45998213,0.31724456,0.0,0.46575254,0.0,0.2026326,0.8463957,0.30224866,0.0,0.63715947,0.3871989,0.0,0.0,0.79545057,0.41918552,0.28815964,0.33838302,0.0,0.60867745,0.0,0.8576512,0.3137463,0.2358259,0.6779459,0.45933276,0.0,0.5521328,0.8219316,0.33116323,0.90072966,0.4799316,0.55999035,0.49406266,0.5452525,0.0,0.47326508,0.5011721,0.670567,0.65927833,0.2812089,0.5377617,0.7522067,0.0,0.8554246,0.63441694,0.1421558,0.59556735,0.0,0.52204424,0.0,0.7244758,0.38175848,0.40828532,0.43773597,0.58141893,0.58542615,0.4064852,0.6753432,0.56523144,0.305122,0.39015687,0.23493406
adastramovie,0.16847943,0.0,0.36790347,0.0,0.4450938,0.42915943,0.1749935,0.49614567,0.35326988,0.32241416,0.22809067,0.0,0.29849517,0.35949475,0.1642096,0.460967,0.34957588,0.3496693,0.045536797,0.26285583,0.2716712,0.11059992,0.43961176,0.15004137,0.4192073,0.3027713,0.16199593,0.15720212,0.30620262,0.27681515,0.36554968,0.18516734,0.0,0.35039648,0.2758654,0.26057693,0.4490812,0.43146446,0.109629095,0.0,0.2539082,0.21527793,0.27738237,0.5360873,0.0,0.46994025,0.5240512,0.37683636,0.20826937,0.39918166,0.0,0.5094521,0.16263548,0.36619422,0.081741616,0.0,0.035794776,0.0,0.40737212,0.06367864,0.08193359,0.13258013,0.17811793,0.35196292,0.38381672,0.5733113,0.05272129,0.2804365,0.2433846,0.3618307,0.47838312,0.15488105,0.21380444,0.32348737,0.28126144,0.30036116,0.2840302,0.2700344,0.397678,0.43542036,0.3910974,0.121217,0.0,0.30072543,0.5301183,0.32890943,0.21487434,0.13096324,0.43772203,0.32465342,0.14073873,0.22056516,0.15827407,0.39104366,0.25258923,0.0,0.273876,0.37924835,0.3106449,0.22810645,0.0,0.3395066,0.0,0.13355316,0.45421973,0.33556402,0.0,0.4037943,0.28947303,0.0,0.18988875,0.32450825,0.20739946,0.35676005,0.4245644,0.0,0.30329233,0.0,0.553745,0.34775403,0.32452363,0.4544551,0.21754706,0.0,0.26451576,0.46520096,0.3151304,0.2825842,0.19073622,0.33252177,0.3676268,0.37311715,0.0,0.31484547,0.32778338,0.44971922,0.29145232,0.0,0.19521107,0.24470516,0.0,0.4098307,0.37484753,0.0,0.35579044,0.0,0.38681912,0.0,0.46259245,0.13437419,0.32547918,0.35729942,0.1473696,0.39398852,0.31856436,0.44609696,0.3403649,0.20754975,0.2991575,0.2592005
adogsjourneymovie,0.60225207,0.0,1.107287,0.0,1.1009423,0.9088592,0.5270549,1.1145718,0.59651184,0.66011703,0.64638543,0.0,0.8493588,0.6664278,0.34381014,0.95210004,0.8961807,1.0685172,0.0,0.5788561,0.41390967,0.6704085,1.05119,0.20216337,0.48996034,1.1460013,0.80206025,0.79816365,0.34188914,0.7642646,0.78955597,0.7730602,0.0,0.73602325,0.90193933,0.83133644,0.8756297,0.8146027,0.31664106,0.0,0.84423107,0.75538534,0.43025994,1.1579676,0.0,1.1599495,1.2426134,0.9337118,0.36637187,1.263321,0.0,1.1716274,0.6308313,0.8693486,0.07796561,0.0,0.042316727,0.0,0.8668839,0.48674324,0.35620332,0.25652298,0.52808213,0.73001397,0.90395415,1.2442336,0.0,0.80390155,0.51261836,1.1099465,0.8570432,0.517045,0.33607516,0.43609238,0.796789,0.4480171,0.6875849,0.78405803,1.0479991,0.38210306,0.9629589,0.24309492,0.0,0.6993886,1.2153715,0.8831555,0.5387028,0.4152069,0.9317022,0.70000476,0.42297092,0.5987039,0.5579411,0.9988291,0.50801957,0.1336758,0.64013255,0.634348,0.5615102,0.27590054,0.0,0.91817385,0.0,0.3622005,0.78535247,0.62276095,0.35302043,0.87912536,0.60593116,0.0,0.2120234,0.5391013,0.5960056,0.5412726,0.790161,0.0,0.49041402,0.0,0.98948985,0.612704,0.4616862,1.1644517,0.82672095,0.0,0.89286995,0.992569,0.8760719,1.1368436,0.761579,0.42400512,0.43730664,0.70306396,0.0,1.048313,0.53922135,0.8284025,0.6329742,0.6212608,1.0254164,1.1538574,0.0,0.6649449,0.3371036,0.0,0.8684881,0.0,0.67162853,0.0,0.85888505,0.4194542,0.6786905,0.70315725,0.71008307,0.89833564,0.7132019,0.8021745,1.0181761,0.17305155,0.61707723,0.57817596
aftermathmovie,0.17326637,0.0,0.3263331,0.0,0.31779465,0.2896255,0.187153,0.32231802,0.16498736,0.30756366,0.16045813,0.0,0.15860923,0.27713382,0.17774403,0.25257406,0.1938454,0.22108173,0.0017435877,0.1780294,0.16053766,0.06420903,0.28142348,0.13635254,0.2664647,0.34556744,0.20140421,0.13844472,0.11176879,0.17758173,0.35489234,0.082598306,0.0,0.23027982,0.26054937,0.2798227,0.3586857,0.34475607,0.1561896,0.0,0.21730354,0.16303372,0.102653325,0.36086494,0.0,0.29979485,0.33173263,0.29050678,0.14647256,0.32896173,0.0,0.3046092,0.0409751,0.23344137,0.1712504,0.0,0.018841313,0.0,0.25710493,0.0,0.09298633,0.033551373,0.102009624,0.20598598,0.33362815,0.2851157,0.08411002,0.19943392,0.24187452,0.28862363,0.32852677,0.10619947,0.15524782,0.22317293,0.25084856,0.1764329,0.15855764,0.22295251,0.38392848,0.2492692,0.27869645,0.08108747,0.0,0.2802702,0.37198058,0.34603217,0.19075663,0.14390881,0.3126662,0.13784425,0.16135086,0.26723647,0.057462387,0.17692435,0.1352147,0.0,0.24349616,0.21455534,0.26960337,0.13378742,0.0,0.19777876,0.0,0.09234983,0.26048073,0.2533809,0.0,0.30512494,0.15905008,0.0,0.114356704,0.24211134,0.22945072,0.19373456,0.19295268,0.0,0.1793456,0.0,0.3306063,0.1610172,0.13131098,0.4685857,0.21272406,0.0,0.2563378,0.27896112,0.20832987,0.3794042,0.19549237,0.18279424,0.27916694,0.3524712,0.0,0.31117904,0.23793167,0.24402368,0.114551805,0.12505446,0.25547597,0.32293165,0.0,0.33093017,0.24351649,0.0,0.26936364,0.0,0.20756067,0.0,0.33862332,0.1469178,0.1290868,0.25145978,0.20402706,0.24807279,0.25671095,0.3264187,0.43034828,0.14687182,0.1912721,0.30504072
aftermovie,0.13703439,0.0,0.29181826,0.0,0.40883753,0.41793445,0.12033782,0.3709078,0.4435599,0.31457546,0.15310307,0.0,0.29187855,0.26664704,0.25714666,0.33755067,0.4539142,0.33773613,0.09719905,0.30085662,0.2676956,0.2487181,0.37590414,0.12918694,0.24981341,0.4502143,0.31161532,0.21149828,0.3112094,0.17748544,0.37472132,0.106820635,0.0,0.15932654,0.304519,0.31816798,0.21137774,0.28275135,0.0700957,0.0,0.28002477,0.37945282,0.26855838,0.383308,0.0,0.4073097,0.38453674,0.35262498,0.13925685,0.46794146,0.0,0.5080146,0.28690636,0.36867562,0.049971215,0.0,0.1893998,0.0,0.5160875,0.12526073,0.14526395,0.06259763,0.05135782,0.22949858,0.27532262,0.39094102,0.18617657,0.20656005,0.179566,0.38937697,0.4161255,0.015244039,0.21700738,0.23256528,0.4653253,0.21929556,0.19761604,0.20334187,0.40333578,0.24660732,0.39783287,0.056802858,0.0,0.22547117,0.5954372,0.25582677,0.3293017,0.18893057,0.3808596,0.21781267,0.20995805,0.36393744,0.23864724,0.44092909,0.18558177,0.0,0.23828797,0.32144585,0.35914215,0.13090172,0.0,0.31225824,0.0,0.06193876,0.40719977,0.33294922,0.0,0.41318792,0.16936293,0.0,0.0,0.35087764,0.27409613,0.21788776,0.3013189,0.0,0.31596214,0.024616743,0.56684965,0.112041175,0.08651228,0.35823518,0.27859503,0.0,0.34953052,0.46241415,0.2719477,0.25586787,0.24526338,0.109191164,0.2734636,0.45465577,0.0151663935,0.4621929,0.29327857,0.34233102,0.1848727,0.0,0.33245638,0.442372,0.0,0.3430131,0.2991195,0.067000575,0.36573195,0.033243157,0.35267037,0.0,0.3897322,0.16066958,0.2511884,0.18214111,0.2608526,0.2939356,0.4545272,0.3892264,0.41771215,0.11770778,0.19652806,0.30320346
ahiddenlifefilm,0.082526535,0.0,0.16515094,0.0,0.16762024,0.15790285,0.08836836,0.17291974,0.15618199,0.179961,0.08469898,0.0,0.14373091,0.12964131,0.09679817,0.1448806,0.15422116,0.13252723,0.032249205,0.108106814,0.10361282,0.079151645,0.15759894,0.040698558,0.15173177,0.16406491,0.112565,0.0912559,0.09243879,0.107441954,0.1607051,0.059185416,0.0,0.1500241,0.13081726,0.15875569,0.16905162,0.15612459,0.058110397,0.0,0.12560154,0.11514464,0.112186655,0.19090149,0.0,0.176377,0.20020701,0.15488821,0.06513409,0.18989304,0.0,0.17724529,0.07474153,0.14162193,0.037532244,0.0,0.031011457,0.0,0.15914518,0.059733734,0.048671164,0.033492245,0.081391886,0.14298134,0.1593718,0.18718311,0.038181268,0.09654512,0.12295125,0.13256186,0.15153241,0.039138608,0.10021476,0.11758689,0.13539903,0.10356447,0.11158159,0.11488116,0.19492759,0.13285452,0.17282408,0.03438969,0.0,0.11388956,0.20475566,0.11917922,0.102275535,0.0628702,0.16851078,0.084626965,0.067186795,0.12307556,0.068297364,0.16530414,0.09356728,0.0,0.1064592,0.14334932,0.13278525,0.061468348,0.0,0.111709386,0.0,0.050646834,0.16891937,0.13269994,0.0057303924,0.1643362,0.099700265,0.0,0.05154902,0.14310025,0.12051993,0.10906948,0.13597065,0.0,0.12031916,0.036802873,0.20944229,0.09164377,0.08162618,0.18639357,0.14141983,0.0,0.13711628,0.17517862,0.11789144,0.1631805,0.09771751,0.10259746,0.14079253,0.14930394,0.0,0.15738526,0.13272409,0.14177544,0.08973361,0.060699757,0.14344446,0.17458065,0.0,0.17654508,0.12254638,0.011397183,0.1559078,0.00037591672,0.14491352,0.0,0.19300984,0.070386216,0.09199725,0.123513445,0.11702876,0.13317485,0.13460042,0.15064852,0.19417787,0.06498445,0.113217436,0.13117093
alitamovie,0.31159443,0.0,0.52147776,0.0,0.7760924,0.5783929,0.37740698,0.48517254,0.51487464,0.6130409,0.29745907,0.0,0.6407316,0.6771511,0.1526514,0.59203374,0.56469476,0.5630987,0.26486656,0.34621686,0.36174056,0.38267204,0.69058734,0.3650236,0.67017066,0.49150786,0.32309133,0.3013211,0.45978966,0.79814243,0.7077605,0.2320953,0.0,0.74773514,0.57577986,0.60872155,0.69049627,0.746976,0.1050218,0.0,0.3364396,0.32708108,0.4679211,0.68623054,0.0,0.8822962,0.7416112,0.71314675,0.3328792,0.7220786,0.0,0.66472983,0.5158019,0.75901645,0.03249019,0.0,0.0,0.0,0.92598635,0.24945287,0.2535981,0.0,0.45016024,0.36333668,0.64127505,0.760422,0.051914573,0.49184123,0.33577478,0.82871294,0.6323129,0.32167354,0.62592596,0.43720445,0.50714195,0.43893802,0.533962,0.6617842,0.596866,0.59039885,0.6798543,0.1456255,0.0,0.35704088,0.78641576,0.41822842,0.31085926,0.31895953,0.6953839,0.40167826,0.39354554,0.4357317,0.28613088,0.6565844,0.55746114,0.0,0.5225439,0.5184389,0.52057266,0.4675442,0.0,0.4097652,0.0,0.20254406,0.68684316,0.7406734,0.0,0.8358766,0.5078087,0.0,0.151865,0.6785375,0.39003015,0.54374033,0.64649206,0.0,0.37096778,0.039095327,0.9796348,0.5664209,0.3607867,0.8055784,0.44064778,0.0,0.55441767,0.8498493,0.56607735,0.73347145,0.5739994,0.3824955,0.5864238,0.45239642,0.0,0.77997416,0.44318047,0.7131323,0.3886347,0.13761939,0.5839545,0.5417297,0.0,0.8137701,0.43918648,0.052690838,0.37168014,0.0,0.47175175,0.0,0.75529927,0.2194625,0.46174744,0.5804183,0.42236307,0.60877013,0.55383164,0.7272217,0.73307496,0.36289734,0.48064762,0.4865367
