movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.5546723,0.33116618,0.17828652,0.37753764,0.77015746,0.2053639,0.2876586,0.4289437,0.6433022,0.37116778,0.26395068,0.14611363,0.41489235,0.4118748,0.0,0.22009973,0.0,0.3825122,0.63158315,0.47913122,0.25866655,0.36807808,0.39607525,0.5417241,0.55879277,0.5218876,0.48402044,0.53505105,0.66370314,0.39359134,0.69359326,0.3743369,0.36898014,0.5897332,0.3239595,0.0,0.33339065,0.81671363,0.3240796,0.41251105,0.54051095,0.32252753,0.4556982,0.0,0.43460202,0.52392215,0.4102684,0.48264423,0.3879624,0.5653432,0.30595082,0.4243393,0.49756098,0.0,0.44793397,0.37921005,0.36516303,0.58979505,0.34092197,0.025537971,0.6147081,0.27017766,0.44413415,0.38902757,0.47102642,0.30156627,0.0,0.4586398,0.3878556,0.34836373
47metersdown,0.6371462,0.27319062,0.33683726,0.7145349,0.71371293,0.26186237,0.3771064,0.42756313,0.713476,0.29290393,0.41902745,0.43677202,0.4136146,0.64833874,0.0,0.26335135,0.0,0.5074157,0.57420814,0.66519886,0.30112037,0.28489053,0.30220646,0.61206293,0.6107056,0.59740615,0.62834126,0.34796023,0.71460885,0.4948484,0.7553556,0.1933596,0.50843877,0.6198081,0.85145545,0.0,0.5988756,0.6704596,0.45358032,0.5967729,0.4032827,0.59558517,0.62071574,0.0,0.36489978,0.44094017,0.4810817,0.703784,0.6351307,0.63672835,0.33170557,0.5201282,0.59194195,0.0,0.77799773,0.46078956,0.5328241,0.78579754,0.50851923,0.0018715467,0.84153724,0.30149925,0.46503618,0.330017,0.79174227,0.725538,0.0,0.330348,0.4286327,0.5961181
abeautifuldaymovie,0.48468664,0.24053459,0.30221137,0.56703067,0.6605289,0.18569756,0.41848284,0.4618869,0.6242681,0.22229199,0.30235463,0.29952663,0.42063016,0.563536,0.0,0.27132264,0.0,0.37611872,0.5473498,0.25419846,0.48728028,0.39362407,0.3411447,0.7344415,0.5284369,0.70372045,0.6674178,0.3967694,0.7777601,0.49754074,0.58393264,0.16999732,0.52058756,0.60841924,0.64744943,0.0,0.38992482,0.69491833,0.27059698,0.45566154,0.34830707,0.47353286,0.4229792,0.0,0.36053753,0.30873308,0.3832433,0.65376943,0.572713,0.531739,0.34473705,0.54242784,0.5227117,0.0,0.56502026,0.61680037,0.38411257,0.69777113,0.4178763,0.14515728,0.49320072,0.16380648,0.30355492,0.4368857,0.41294873,0.6560445,0.0,0.34576166,0.15463415,0.5435833
abominablemovie,0.62200505,0.36913672,0.22013327,0.858824,1.2447679,0.0,0.6541961,0.7299367,1.3534395,0.31162602,0.4737492,0.33639482,0.48629075,0.8825992,0.0,0.2617899,0.0,0.41072908,1.022509,0.69219613,0.78012544,0.5183862,0.5550254,0.8467863,0.8983375,0.9847755,1.0420084,0.6064606,0.95642716,0.623286,0.67676556,0.4821916,0.96847665,0.6510318,0.7993494,0.0,0.49401778,1.0125763,0.31492054,0.7723989,0.7958643,0.6516893,0.67159975,0.0,0.51163363,0.7828414,0.77955586,0.95415086,0.57953817,0.99321234,0.7092054,0.634242,0.7416771,0.0,0.58483285,0.6388787,0.39208144,0.99768966,0.73741144,0.33497983,1.2387065,0.28668827,0.2926108,0.6014735,0.64662105,0.53759134,0.0,0.41269702,0.5248766,0.49837878
adastramovie,0.47443315,0.2164721,0.077564456,0.62143993,0.6301918,0.22368696,0.38611984,0.3015115,0.5060874,0.21620065,0.13201368,0.19185999,0.3716478,0.39190033,0.0,0.24727768,0.0,0.13080943,0.5313358,0.32776868,0.31280044,0.34333152,0.216319,0.5788124,0.53050935,0.5879625,0.6264697,0.40664637,0.5779817,0.36176506,0.49574897,0.23552452,0.4695714,0.40956813,0.4448948,0.0,0.2530967,0.5978526,0.1727928,0.47535136,0.31255263,0.27071375,0.52982104,0.0,0.3881209,0.5433515,0.5011511,0.52643746,0.52235734,0.3675745,0.34497517,0.3721591,0.32536808,0.0,0.468984,0.45722863,0.17957841,0.47949266,0.3837092,0.20885025,0.5212409,0.2528222,0.4124886,0.30294964,0.32667178,0.45648032,0.0,0.23069736,0.27301386,0.41261294
adogsjourneymovie,0.62498754,1.035424,0.6037803,0.75241965,1.620989,0.68913376,0.80002934,1.1191553,1.1116073,0.71885,0.6944191,0.67228276,1.0492967,1.2192118,0.0,0.6172514,0.0,0.85957474,1.0398579,0.5292023,0.80265564,1.0560144,0.5033064,1.5218929,1.7119253,1.6985688,0.9085598,1.0375272,1.7550225,0.69308156,1.2578273,0.88210243,1.4484308,1.5001749,1.4666791,0.0,0.94025356,1.1939962,0.057729118,1.0901836,0.72456956,0.5413186,1.1125298,0.0,0.57465297,0.9528521,1.0831221,1.564541,1.3569723,0.84932566,0.4877543,0.8035706,0.85153556,0.0,0.85698307,1.3907146,0.62490916,1.2455045,1.1829782,0.0,1.0726947,0.52687377,1.1918595,1.0034485,1.0823777,0.7183624,0.0,0.5928141,0.46814123,1.240213
aftermathmovie,0.3622777,0.26376015,0.20794913,0.39595276,0.46801162,0.19815806,0.18767953,0.39253557,0.4941006,0.23890077,0.2781346,0.16050412,0.36995557,0.38510603,0.0,0.1836889,0.0,0.23904821,0.49078846,0.2477394,0.24480133,0.31455866,0.32697937,0.5264773,0.4446334,0.3884177,0.38652018,0.1964086,0.57117325,0.33005986,0.5257971,0.18573289,0.33435696,0.38782746,0.3755804,0.0,0.31951743,0.3777082,0.26427275,0.36237127,0.32662752,0.17938974,0.3746574,0.0,0.24362078,0.2857713,0.41194576,0.4597265,0.3333221,0.3631021,0.1721257,0.40847343,0.5385085,0.0,0.35575467,0.44173467,0.26287773,0.45738015,0.27676842,0.07312872,0.5206423,0.24859647,0.34714642,0.3042229,0.3896178,0.48412713,0.0,0.36157897,0.18733852,0.341613
aftermovie,0.35974213,0.43971202,0.09897037,0.63984305,0.6017945,0.16011798,0.2913022,0.421357,0.6278281,0.23904724,0.29553583,0.31239358,0.3500248,0.46731892,0.0,0.32609767,0.0,0.18576977,0.50007266,0.43703,0.22872405,0.40887225,0.45800868,0.6212065,0.5780774,0.6218261,0.56199235,0.43364552,0.6325804,0.53416157,0.5960212,0.31979805,0.4295398,0.40900412,0.5773626,0.0,0.4997037,0.6528983,0.13482846,0.3396852,0.263648,0.45739588,0.3210706,0.0,0.25551227,0.40945324,0.5059066,0.5785453,0.47947824,0.5080475,0.2569825,0.47797868,0.426614,0.0,0.43840396,0.52613777,0.2491182,0.50220793,0.46663797,0.06533398,0.48233518,0.18925165,0.4988273,0.47087613,0.39364183,0.44804043,0.0,0.25473595,0.18299803,0.266274
ahiddenlifefilm,0.21387792,0.15431401,0.09328054,0.23605774,0.30498973,0.08092934,0.16520455,0.18951164,0.28321669,0.13915114,0.116147004,0.10633516,0.18295845,0.24858615,0.0,0.12527238,0.0,0.14187221,0.27601996,0.19163042,0.14564735,0.16162342,0.15799834,0.31043246,0.24314578,0.2578865,0.23897672,0.16916156,0.31012088,0.18429069,0.259041,0.121572934,0.24474406,0.22646464,0.22616386,0.0,0.13983709,0.27535617,0.13012017,0.22853853,0.16188492,0.17327867,0.21863413,0.0,0.13490887,0.19096665,0.21690144,0.27253926,0.2452168,0.21962856,0.14317456,0.21101548,0.22349244,0.0,0.22126898,0.22537765,0.13405636,0.27433342,0.19759597,0.042700168,0.29768118,0.10878257,0.18566354,0.14903648,0.20497966,0.2216379,0.0,0.15940031,0.12395459,0.18724136
alitamovie,0.7050681,0.44527146,0.17410995,0.98552835,1.2036871,0.20043182,0.89938563,0.70259523,0.9645185,0.32058978,0.34896857,0.40135866,0.51413137,0.8615275,0.0,0.564154,0.0,0.56664854,0.8395393,0.5563264,0.5487059,0.69824743,0.67227846,0.86361176,0.7781965,0.80297977,0.9419912,0.50337505,1.0305243,0.8447106,1.0848503,0.656278,0.8747344,0.61050075,0.6228035,0.0,0.47438586,1.0487145,0.579492,0.7506791,0.40139765,0.6224131,0.8931987,0.0,0.6631156,0.917841,1.0261732,0.87176335,0.7504998,0.776074,0.6171276,0.9085671,0.5472455,0.0,0.9376293,1.0680642,0.57586884,0.82242787,0.78531426,0.25062978,0.9522026,0.21046573,0.6843113,0.7966694,0.5427721,0.6130363,0.0,0.52945346,0.2753843,0.6018912
angelhasfallen,0.69880784,0.52007604,0.2360074,0.7837934,1.0216428,0.13930391,0.46218574,0.67605674,0.84006125,0.7159336,0.523235,0.38398474,0.49057797,0.97426003,0.0,0.23362617,0.0,0.54625285,1.0081341,0.60225195,0.6339996,0.4321715,0.4580786,0.9157471,0.76702434,0.6379585,0.73247546,0.28600353,0.87524873,0.48336315,0.7054807,0.45886615,0.7162126,0.6269208,0.6453933,0.0,0.34524196,0.8815016,0.40831506,0.5731897,0.41703993,0.39385477,0.87167144,0.0,0.4368683,0.6182282,0.594294,0.8272856,0.5855787,0.64478534,0.3567258,0.7175756,0.61408114,0.0,0.6721033,0.61817974,0.6348106,0.65666205,0.5026309,0.1422101,0.79768157,0.44694963,0.5662949,0.43724558,0.66493523,0.8564532,0.0,0.5005431,0.43719292,0.39010888
angrybirdsmovie,0.8942365,0.686284,0.43264,0.9866104,1.8296586,0.02442459,0.9992048,0.94689655,1.4457879,0.6588972,0.5035922,0.2605953,0.5065166,1.5897145,0.0,0.614552,0.0,0.58599323,1.4095416,0.7204961,0.9564969,1.0135207,0.65165275,1.528494,1.6566186,1.510649,1.266424,1.0622325,1.5477318,1.2608228,1.0891334,0.6619115,0.9025445,0.9815119,1.3694413,0.0,0.5431877,1.8707036,0.73249286,0.8368706,0.9598221,1.0951942,0.77582467,0.0,0.43028256,0.9131861,0.96890485,1.4516832,1.1996315,1.252178,1.01403,1.6321759,0.94068724,0.0,1.2068462,1.4850993,0.52523273,1.2937843,0.59539217,0.20942886,1.1998465,0.31375352,0.9331027,1.0769811,0.97705007,1.1722842,0.0,0.81307715,0.5162146,1.0764111
annabellemovie,0.89066035,0.48513255,0.43085173,0.95464903,1.3155972,0.190696,0.6436033,0.9074922,1.2055043,0.54964644,0.7295065,0.27462313,0.9329745,0.98733604,0.14824182,0.2813426,0.0,0.6757845,1.0990467,0.72417223,0.6936759,0.6408638,0.6296265,1.1796331,1.0089252,1.0891807,0.94515085,0.74479604,1.4084258,0.8644994,1.0940732,0.5244619,1.0096768,1.0274471,1.084929,0.0,0.5221434,0.8010224,0.44212514,0.77023023,0.6633166,0.6719227,0.7987738,0.0,0.57126224,0.7028909,0.9098627,1.0000668,0.9319953,1.0526185,0.6147856,0.8865945,0.6378628,0.0,0.781648,0.934405,0.40200153,1.0087471,0.887511,0.32846844,1.1119676,0.5003285,0.6112525,0.50748646,0.95579225,0.99990356,0.0,0.80953497,0.43990067,0.70528346
annamovie,0.45804527,0.30093578,0.21998082,0.40202254,0.7226325,0.14952019,0.45237002,0.2727276,0.5861973,0.27880913,0.21948737,0.27856997,0.33149344,0.49218783,0.0,0.30772725,0.0,0.28306895,0.51574576,0.45461187,0.3641884,0.41894734,0.4481778,0.7380807,0.531293,0.5337259,0.38397154,0.35192287,0.6717512,0.5782069,0.6711087,0.22670439,0.5146159,0.6130423,0.37532178,0.0,0.26654118,0.66615874,0.21097508,0.41554248,0.26066345,0.35864842,0.36971414,0.0,0.4087411,0.43954945,0.35887814,0.50800705,0.6289996,0.45579788,0.28245258,0.5118894,0.46676382,0.0,0.66010785,0.4142521,0.41847697,0.47087052,0.34490648,0.13923432,0.62866336,0.19853541,0.4088132,0.26986733,0.52959335,0.4107111,0.0,0.29680496,0.34688288,0.4132203
apollo11movie,0.4055457,0.22934976,0.17823663,0.3716134,0.32931194,0.09047484,0.2574664,0.25597808,0.4156654,0.24234155,0.18895537,0.21989478,0.29335794,0.26239693,0.0,0.11294694,0.0,0.20233332,0.35631818,0.24107498,0.2472027,0.23672646,0.14149277,0.4578825,0.3099908,0.40410095,0.26636383,0.22152351,0.40101245,0.2989533,0.42657223,0.2848822,0.3593148,0.34094194,0.41270947,0.0,0.30496413,0.34874308,0.1578478,0.37484848,0.18280162,0.33251467,0.23909365,0.0,0.18170908,0.29421645,0.30006784,0.38943583,0.300184,0.24269618,0.17380743,0.33994713,0.33313042,0.0,0.38122657,0.31816435,0.24960104,0.34866396,0.35183588,0.14094956,0.39462602,0.1906191,0.25253808,0.20775145,0.27615517,0.27064794,0.0,0.20936304,0.14823832,0.25617597
