movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.6166482,0.0,0.47755322,0.6095704,0.5588905,0.53595,0.68768525,0.0,0.4774864,0.38702863,0.18395798,0.29476506,0.20190583,0.34489644,0.4919083,0.46224204,0.53393453,0.379032,0.599517,0.4826415,0.76455057,0.4350575,0.5964213,0.50127655,0.0,0.49580154,0.53605604,0.45569482,0.5772385,0.5958088,0.3919045,0.4444532,0.3924077,0.2891928,0.3001861,0.22134726,0.02426662,0.42274562,0.32068622,0.4883706,0.51645905,0.5759635,0.0,0.11325066,0.6983203,0.46659184,0.3402115,0.510012,0.270968,0.4709178,0.57097125,0.12183716,0.24495316,0.45174745,0.1715031,0.4087173,0.4336037,0.6668951,0.24186736,0.33503446,0.45090774,0.37686485,0.502196,0.45273858,0.35750592,0.061454576,0.42805922,0.0,0.38155448,0.35216108,0.24044497,0.26196033,0.44906715,0.39812592,0.5278612,0.4684945,0.27299833,0.3028315,0.0,0.33799765
47metersdown,0.3918898,0.0,0.5641065,0.58771735,0.48693818,0.27418917,0.911163,0.0,0.6594889,0.55050457,0.06920098,0.48237622,0.41348162,0.26636124,0.3656821,0.3340895,0.87452793,1.1619502,0.7204414,0.76862955,0.8706618,0.3669132,0.8573116,0.1968028,0.0,0.65363944,0.27439144,0.8216521,0.685008,0.5898276,0.3687313,0.59799415,0.6136966,0.34609026,0.2241845,0.48511463,0.23944117,0.75281835,0.54480976,0.64719635,0.45809942,0.65941167,0.0,0.084268376,0.66378224,0.4662191,0.3789417,0.7124569,0.2781308,0.7622257,0.77062964,0.089522965,0.52076185,0.39136901,0.3699427,0.52097744,0.6458573,0.45942143,0.128375,0.3866121,0.696229,0.6078714,0.60425544,0.7666958,0.17380987,0.43952727,0.7205129,0.0,0.57539827,0.625498,0.30501515,0.34249255,0.5886425,0.48109874,0.57508385,0.6554262,0.4914118,0.434243,0.0,0.39423996
abeautifuldaymovie,0.4434343,0.0,0.37849033,0.6263394,0.45724732,0.30791655,0.6178106,0.044693254,0.4688286,0.4728695,0.072472945,0.17334026,0.18516856,0.28427884,0.44376758,0.35611102,0.7001886,0.548391,0.54038185,0.31568906,0.6377138,0.43289354,0.58892167,0.40151146,0.0,0.3495023,0.39303905,0.6029793,0.63710016,0.46373123,0.27331376,0.43599012,0.39842603,0.3249125,0.10957791,0.23241045,0.05049928,0.62550956,0.13677585,0.43295333,0.38688105,0.3644675,0.0,0.03732621,0.5542003,0.45866242,0.36551243,0.49004903,0.36215326,0.2546786,0.6310452,0.020601282,0.24539809,0.24284717,0.27924016,0.4296454,0.44705486,0.4488912,0.24334309,0.19108573,0.6085892,0.31035143,0.4619434,0.58365625,0.177119,0.14644735,0.6131521,0.0,0.4691575,0.3331988,0.2630197,0.27491575,0.54119474,0.33769134,0.50967294,0.40564427,0.41643023,0.3668694,0.0,0.13657288
abominablemovie,0.6729423,0.0,0.60588545,0.5564678,0.23218845,0.48344603,0.78939974,0.0,0.9398055,0.39896882,0.43803316,0.13636518,0.22817212,0.5683735,0.77800304,0.8242793,0.68759143,0.7006954,0.72993654,0.5780615,0.8263143,0.48924986,0.7040293,0.4561073,0.0,0.38507622,0.4160139,1.0378543,0.8994911,0.6245752,0.35394815,0.43391883,0.48551348,0.4903559,0.39518893,0.21477921,0.41173849,0.8061205,0.18484399,0.6117367,0.42706418,0.57994986,0.0,0.53152716,0.89325607,0.36254692,1.0018123,0.7679455,0.40315524,0.45265397,0.8709929,0.0,0.6658281,0.51015276,0.26786634,0.93082947,0.5906639,0.42895216,0.27221498,0.6098226,0.65749425,0.57357424,0.6367673,0.64639384,0.5161676,0.341437,0.6230126,0.0,0.5733337,0.32772344,0.26712242,0.43792924,0.6976132,0.5934733,0.84650314,0.74397403,0.37277976,0.5682669,0.04220925,0.69312465
adastramovie,0.4341157,0.0,0.27933282,0.42101222,0.2849958,0.29122758,0.50361496,0.0,0.29567084,0.3818196,0.17514072,0.16619438,0.051490046,0.32918614,0.39090288,0.34664693,0.56488574,0.44092184,0.4299739,0.46102005,0.34968102,0.19081634,0.4151547,0.32127616,0.0,0.46668872,0.37589675,0.5212813,0.39072505,0.51659954,0.22802937,0.4765025,0.43621856,0.33822715,0.3272019,0.24263237,0.012478782,0.39643025,0.29996896,0.32241327,0.28266335,0.43532386,0.0,0.2286925,0.42464858,0.17875995,0.37568563,0.22422521,0.33395472,0.30573252,0.45402405,0.0,0.15875793,0.24183676,0.1961137,0.45648777,0.33474815,0.46578392,0.20358962,0.15679565,0.2908951,0.2963881,0.2991576,0.32379752,0.3986694,0.20284735,0.38987947,0.0,0.36894387,0.3984342,0.27696377,0.17510128,0.34963527,0.3739604,0.355559,0.25447628,0.25796926,0.2705924,0.0,0.34976465
adogsjourneymovie,1.0990243,0.0,1.0676761,1.1789229,0.76513934,0.99823207,1.5041499,0.015297504,0.9933028,0.88857305,0.26943058,0.56076705,0.71708894,0.9940625,1.0841976,0.9704584,1.0204651,0.92268467,1.23459,0.9017842,1.6000288,0.542565,1.5592928,0.65202534,0.0,1.2430291,0.27180868,1.6766226,0.8798304,0.9954315,0.597724,0.9138004,0.6972742,0.89358383,0.45925963,0.464282,0.6715217,1.0671799,0.53805906,0.8470423,0.6955061,0.7489872,0.0,0.47300035,1.1492349,1.0237459,0.903123,1.3169837,0.73597485,1.1689225,1.2193812,0.0,0.7755578,0.45896477,0.534729,0.9272144,0.83141315,1.0762627,0.26823935,0.40485796,1.0054907,0.8377367,1.2367541,1.1043606,0.8009495,0.7512981,1.3996971,0.0,1.2546972,1.3268082,0.56678486,0.47708085,0.98964715,0.539371,0.9504249,1.0690931,0.7727587,0.8030004,0.22324526,0.6908359
aftermathmovie,0.4800892,0.0,0.4279653,0.46133965,0.37018895,0.2671912,0.63440347,0.0,0.3858666,0.40584546,0.17442466,0.17509457,0.16450776,0.4144219,0.4681763,0.47559124,0.5752489,0.45093152,0.45504594,0.2665728,0.4644131,0.35830545,0.4105927,0.25710988,0.0,0.3702956,0.39054933,0.56580776,0.4948596,0.31829265,0.13536158,0.3189504,0.3564834,0.36755043,0.24051903,0.08845842,0.16001861,0.47919646,0.1556293,0.30190653,0.37405246,0.42131928,0.0,0.125615,0.5144821,0.270766,0.3700808,0.39104676,0.30891258,0.2706063,0.4242957,0.0,0.18288694,0.18250313,0.15861885,0.32349342,0.3202343,0.3442715,0.21004367,0.21385506,0.47652656,0.3094633,0.27732643,0.48999685,0.28580937,0.24240325,0.5624971,0.0,0.3105132,0.22901681,0.22502653,0.1029451,0.5028426,0.19546975,0.405642,0.37804496,0.29569477,0.26993233,0.0,0.26524007
aftermovie,0.34697855,0.0,0.41865745,0.47907746,0.21838938,0.2848435,0.53784275,0.07465026,0.34692562,0.30588192,0.1662004,0.08423216,0.22708192,0.43571943,0.59256625,0.5323718,0.44996554,0.45448866,0.4601695,0.18368721,0.4377277,0.31627622,0.38702893,0.25834775,0.0,0.2751557,0.34970072,0.46118778,0.41082403,0.41651854,0.26089144,0.36390415,0.38147894,0.24913955,0.20099382,0.2626927,0.082187936,0.46332923,0.2857015,0.4586879,0.412957,0.4807791,0.0,0.103370816,0.5368366,0.31233773,0.33593544,0.33753717,0.2875429,0.5133144,0.40727222,0.020937448,0.18549569,0.2460491,0.16828206,0.53920245,0.479766,0.3488898,0.06553545,0.26061636,0.35951534,0.35073406,0.26702303,0.4439941,0.41506195,0.13247587,0.3852964,0.0,0.4505834,0.39678562,0.22232653,0.26091456,0.28320414,0.3109307,0.34199157,0.31657192,0.28607208,0.34265774,0.0,0.2933906
ahiddenlifefilm,0.25386995,0.0,0.2115998,0.2434606,0.19827767,0.18365565,0.30121514,0.0,0.20822844,0.18795313,0.077577084,0.101927936,0.121080816,0.17941697,0.25297922,0.21619268,0.26481703,0.24667284,0.25188014,0.20723861,0.25608307,0.1581235,0.25216776,0.15013382,0.0,0.2221517,0.18053856,0.27607977,0.24229325,0.22840804,0.16338322,0.2064442,0.20783064,0.1633357,0.1440009,0.11499041,0.053133804,0.24477378,0.12088607,0.20452824,0.19912864,0.23312438,0.0,0.08769371,0.2882256,0.19780162,0.17146878,0.21291406,0.15559599,0.19757506,0.26290733,0.022307308,0.12343259,0.1395011,0.115676515,0.21860155,0.21198136,0.23579493,0.08782214,0.12816443,0.24648723,0.18646717,0.20665307,0.22750561,0.19776027,0.074443646,0.26631677,0.0,0.18444365,0.17989805,0.10183196,0.1201334,0.19299036,0.15349595,0.20708938,0.2066713,0.15053543,0.17004094,0.0,0.17108688
alitamovie,0.86078715,0.0,0.5510834,0.9098665,0.47788453,0.5336573,0.80473596,0.047226124,0.41923073,0.5669795,0.02673747,0.21717288,0.21380794,0.42869738,0.69457644,0.5755442,0.8008143,0.8455704,0.572588,0.48537922,0.79658467,0.6048151,0.56457853,0.43600783,0.0,0.5368514,0.6507538,0.6910484,0.6045403,0.9129385,0.42686164,0.78939205,0.6031835,0.5128819,0.28276166,0.46426567,0.11536282,0.3562985,0.45789748,0.5349264,0.42521948,0.83957696,0.0,0.40350884,0.69312906,0.4876609,0.5655285,0.5554118,0.048528813,0.55974567,0.62505436,0.015543958,0.34556526,0.042118885,0.5204946,0.813745,0.4780606,0.78125155,0.21393357,0.280857,0.5208153,0.5129256,0.15081659,0.6262586,0.5553644,0.336324,0.61712414,0.0,0.46868074,0.547705,0.53117764,0.34388998,0.46781728,0.4684313,0.65690315,0.59701216,0.61412126,0.47908163,0.010386825,0.3703856
