movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.51870185,0.29355484,0.7473062,0.21046595,0.45843986,0.19256769,0.0,0.7011322,0.12432043,0.40958145,0.72069615,0.3254515,0.0,0.785641,0.23772731,0.46531346,0.6657398,0.1892594,0.28121802,0.7279739,0.63042396,0.68727416,0.5899606,0.34265408,0.0,0.56379986,0.729581,0.35630822,0.0,0.33454844,0.65520495,0.25082657,0.49570808,0.6242333,0.5100105,0.119459435,0.23598385,0.46364152,0.4323923,0.53674424,0.0,0.24088338,0.52721643,0.459336,0.45950475,0.41366324,0.52744883,0.41515446,0.4441287,0.5785799,0.0,0.4176395,0.34823313,0.44496286,0.3466071,0.5894884,0.6118575,0.3394213,0.516835,0.30949557,0.43054593,0.45940676,0.27237707,0.84954774,0.5786134,0.22763199,0.0,0.65116364,0.5680512,0.3256617,0.0,0.60164934,0.3563048,0.0,0.5272555,0.6968723,0.61734736,0.5147426,0.547339,0.34975922
47metersdown,0.4726006,0.55054355,0.79562664,0.27681923,0.702268,0.14516494,0.0,0.57557917,0.16266237,0.3744168,0.7084114,0.56818277,0.0,0.8131791,0.05013973,0.5867421,0.61390054,0.13286376,0.3589005,0.64833146,0.38301218,0.5229952,0.9591349,0.51186985,0.0,0.6512339,0.55827695,0.19506168,0.0,0.4117531,0.8199426,0.2169983,0.62329596,0.50450075,0.4207393,0.089087896,0.16033767,0.3250364,0.26853058,0.4983513,0.0,0.24635516,0.62046725,0.5770249,0.39773634,0.684974,0.54108053,0.6835881,0.49306285,0.88364536,0.0,0.6132046,0.4276407,0.5432364,0.54042524,0.6997721,0.76958716,0.4407918,0.5825812,0.3050471,0.3197271,0.398151,0.020495161,0.6151391,0.7306994,0.23189399,0.0,0.4493326,0.6302934,0.69876504,0.0,0.48423854,0.3008193,0.0,0.49710283,0.7957601,0.5132858,0.5403152,0.5387668,0.6341724
abeautifuldaymovie,0.313502,0.36298054,0.6457021,0.15627499,0.40478492,0.07845254,0.0,0.6104541,0.18110672,0.42458013,0.6841733,0.37259182,0.0,0.53449064,0.18829998,0.3494528,0.48584643,0.071724646,0.19378951,0.6263162,0.5661976,0.56986773,0.6169832,0.39484164,0.0,0.54441804,0.56347245,0.37573004,0.0,0.2402237,0.539498,0.3042394,0.35984588,0.42113462,0.5176559,0.0,0.22898668,0.53603166,0.39157775,0.48197046,0.0,0.14738481,0.24481991,0.4307376,0.4432935,0.40615168,0.41782048,0.4037641,0.5937655,0.5076909,0.0,0.5550504,0.53330374,0.44133702,0.21464977,0.49980927,0.5614537,0.2629272,0.45047557,0.42948103,0.36260962,0.33909553,0.2965318,0.6576362,0.40687218,0.19164094,0.0,0.6584555,0.68626183,0.23177245,0.0,0.40929317,0.3412442,0.0,0.21956885,0.4926702,0.28943586,0.5364854,0.45121226,0.30605808
abominablemovie,0.5818999,0.40209186,0.8562299,0.30846643,0.29432055,0.2207821,0.0,0.9621705,0.309042,0.64541024,0.9508195,0.5433325,0.0,0.9744206,0.33177537,0.67424303,0.5535579,0.2928872,0.2889633,0.88589716,0.9051082,0.70691013,0.75022876,0.63570946,0.0,0.6748229,0.90515095,0.7384366,0.0,0.60038745,0.78786343,0.390288,0.7178388,0.5776896,0.62078595,0.02893427,0.23656817,0.7581628,0.34728226,0.6795305,0.0,0.6118121,0.32036537,0.526846,0.46672192,0.8154013,0.6187381,0.5085346,0.79866564,1.0236467,0.0,0.7358796,0.56948555,0.5609114,0.41986093,0.69664955,0.8506746,0.5877032,0.3978142,0.61243606,0.6667921,0.42669478,0.37674385,0.91330934,0.7827916,0.6097717,0.018319873,0.72982424,0.8697598,0.42478374,0.0,0.4090857,0.38570634,0.0,0.5157758,0.99345654,0.6487329,0.64710224,0.7408244,0.38432306
adastramovie,0.3874187,0.34142882,0.6186601,0.3050627,0.31029618,0.2093851,0.0,0.5544975,0.14519668,0.35670358,0.6036033,0.44761518,0.0,0.6112625,0.12779854,0.35882798,0.41830015,0.20256087,0.33718273,0.48038918,0.48577628,0.42154714,0.3261255,0.23967968,0.0,0.33671486,0.559186,0.39149576,0.0,0.15803301,0.52405554,0.19828181,0.3911727,0.50172305,0.44092986,0.036634956,0.18468268,0.3036059,0.3741478,0.58972853,0.0,0.110976025,0.4454906,0.32989615,0.27535027,0.34060562,0.25216052,0.39699665,0.36945453,0.5595665,0.0,0.3710335,0.23358166,0.36531338,0.50453925,0.4284165,0.55826443,0.3415184,0.3329445,0.4678573,0.44308135,0.3746336,0.191164,0.64781487,0.47620195,0.36000276,0.0,0.50187045,0.3809836,0.37951943,0.0,0.30720326,0.24445301,0.0,0.23527864,0.62623626,0.40624171,0.45061138,0.5038601,0.3797495
adogsjourneymovie,0.671104,0.5275339,1.4399366,0.2996803,0.8817334,0.26070046,0.0,1.2676094,0.22227186,1.0467323,1.3880346,0.79083157,0.0,1.492341,0.49402127,0.94539374,0.9131353,0.4334934,0.5229749,1.3824669,1.4669185,1.2983353,0.70997286,0.68851507,0.0,1.0340384,1.4816386,0.82912564,0.0,0.67308176,1.1390846,0.3867615,0.6800636,1.1269197,1.0454777,0.0366991,0.47580788,1.0534267,0.7695964,1.1957322,0.0,0.2555924,0.6043158,1.127172,0.73805565,1.1158981,0.7248138,1.2863419,1.2664815,1.1621492,0.0,0.63060755,0.5557227,0.6537958,0.8518457,1.269945,1.0412275,0.98941433,0.8722731,0.76779145,1.2425858,0.86344004,0.27561155,1.8973715,1.1626294,0.85711,0.0,1.5175918,1.1340717,0.943341,0.0,1.0365653,0.792596,0.0,0.99566287,1.2477931,1.0139545,1.0376569,1.0745156,0.5727122
aftermathmovie,0.27494416,0.25445616,0.4886908,0.055425666,0.3212451,0.10706548,0.0,0.44422185,0.12470083,0.24020255,0.57507235,0.37011817,0.0,0.45077807,0.076555915,0.4089982,0.4639205,0.033320077,0.26268494,0.49023008,0.34720278,0.35487315,0.44999066,0.30643493,0.0,0.2876942,0.56752926,0.25569993,0.0,0.3301725,0.43240392,0.24605952,0.3014908,0.33980426,0.30669957,0.05124917,0.19245313,0.4033594,0.16796793,0.3892445,0.0,0.2100675,0.42298716,0.36060527,0.31118262,0.4776653,0.31261864,0.30667794,0.34848714,0.44621807,0.0,0.43987077,0.26769596,0.2523801,0.22030953,0.45056093,0.48140997,0.38350755,0.27842125,0.27643317,0.36174366,0.2738254,0.1963665,0.49236196,0.45217952,0.21843155,0.0,0.4948145,0.47248262,0.4157856,0.0,0.47020432,0.24525249,0.0,0.3339422,0.57568944,0.356784,0.4116297,0.28546765,0.34544995
aftermovie,0.450308,0.42204112,0.5191579,0.19538464,0.53109074,0.05565331,0.0,0.5877837,0.26669636,0.27102405,0.5686937,0.31572065,0.0,0.64149314,0.13311362,0.43916246,0.44695392,0.18517976,0.16684914,0.6259862,0.5082066,0.52744603,0.47480583,0.40088055,0.0,0.5049063,0.53961784,0.48811167,0.0,0.33657888,0.65176135,0.18371236,0.3982332,0.5626336,0.3989655,0.1686911,0.26428458,0.4691127,0.33727863,0.429676,0.0,0.12105476,0.39469343,0.47902697,0.29147533,0.27435446,0.4113182,0.49306047,0.60338646,0.48448586,0.0,0.46443692,0.3392211,0.22624898,0.38438702,0.47072673,0.61593467,0.32837,0.5389168,0.3429305,0.5157844,0.4621496,0.25836784,0.7072123,0.447354,0.36855057,0.0,0.60775954,0.3792343,0.32634428,0.0,0.33825988,0.22830766,0.0,0.4712666,0.50049,0.30961263,0.49874657,0.38538265,0.18067397
ahiddenlifefilm,0.18033764,0.13395312,0.2751357,0.085761145,0.18966748,0.05863166,0.0,0.2700728,0.07970899,0.16885908,0.2626491,0.16228443,0.0,0.25604752,0.091958836,0.18599536,0.2234567,0.055975936,0.13017033,0.25766158,0.21060954,0.2218597,0.22772126,0.15656823,0.0,0.20948888,0.24286118,0.166544,0.0,0.1454413,0.23470561,0.09688601,0.17805934,0.1769766,0.1950866,0.028422482,0.09055849,0.18666083,0.15363742,0.22892353,0.0,0.09201188,0.17705967,0.17902566,0.13929312,0.18069363,0.16930223,0.17010808,0.2235179,0.23152456,0.0,0.17575817,0.14549199,0.15864727,0.16958296,0.227279,0.24374837,0.1257661,0.1724185,0.14744134,0.18896532,0.15900828,0.11720055,0.3003739,0.24918738,0.12532645,0.0,0.22911322,0.21983369,0.15473436,0.0,0.17003247,0.120428614,0.0,0.17163178,0.26439735,0.16078767,0.213605,0.21213898,0.15156001
alitamovie,0.7184336,0.36534423,1.3649651,0.59309,0.5639565,0.06473579,0.0,0.791417,0.39687407,0.40338066,1.0052171,0.5389851,0.0,1.0061258,0.38260788,0.8359458,0.7684128,0.3531456,0.6155682,0.972762,0.5636654,0.6802231,0.9516809,0.37449783,0.0,0.56803006,0.95247465,0.6358688,0.0,0.38892964,0.64696944,0.18025461,0.5580557,0.79849,0.82991844,0.0,0.29812977,0.41168946,0.53612345,0.8074389,0.0,0.2708475,0.5774825,0.69457734,0.4981561,0.5505619,0.6212204,0.7090111,0.82804257,0.78332174,0.0,0.79636765,0.6499058,0.48400828,0.6873961,0.7615652,0.81819934,0.4177928,0.5416743,0.60347915,0.63523144,0.50950956,0.46841598,1.1833647,0.8616359,0.46464115,0.0,0.8828488,0.7278283,0.73299825,0.0,0.6829414,0.35884255,0.0,0.60525376,1.0352873,0.8098886,0.9308832,0.79067576,0.46082857
