movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.5471817,0.0,0.72890955,0.52943844,0.50294363,0.34724715,0.23759848,0.4819769,0.2913103,0.0,0.5283338,0.52603453,0.52999866,0.3317843,0.44846976,0.68759465,0.19180797,0.0,0.49725688,0.0,0.568781,0.0,0.47451612,0.15185374,0.0,0.73501873,0.62267363,0.22596145,0.4771871,0.39191553,0.0810651,0.56900054,0.0,0.25904968,0.46600893,0.34226918,0.0,0.32369903,0.47073647,0.46865347,0.0,0.3868999,0.52064556,0.4266903,0.12503695,0.37410772,0.23937213,0.0,0.2163838,0.41649103,0.44878992,0.14783488,0.5630246,0.11195015,0.23985378,0.65799,0.36645076,0.35281643,0.35363692,0.34423292,0.77152,0.3277098,0.60705805,0.37257126,0.28638658,0.09050731,0.5114253,0.276783,0.0,0.52055776
47metersdown,0.6971603,0.0,0.51360685,0.5326077,0.38548186,0.6435222,0.3247998,0.41081306,0.47151998,0.0,0.4849419,0.7643301,0.56142646,0.6480741,0.41009197,0.8323109,0.21996352,0.0,0.6195004,0.0,0.6637362,0.0,0.45455936,0.45653266,0.0,0.6471823,0.31427488,0.45729962,0.60687184,0.44262397,0.054596655,0.4478443,0.0,0.2815507,0.23214884,0.49396223,0.0,0.7462417,0.3321751,0.54940486,0.0,0.8597071,0.6601047,0.33691922,0.2445671,0.22039112,0.3761408,0.026652403,0.21118115,0.24890378,0.4794209,0.0,0.83965564,0.2775856,0.29906029,0.93722034,0.31282297,0.2417974,0.75521183,0.6180567,0.8156894,0.48194697,0.69493484,0.61553955,0.46072635,0.2512978,0.5098318,0.21949506,0.0,0.717577
abeautifuldaymovie,0.4782726,0.0,0.6272151,0.2681147,0.43331546,0.44163066,0.003534425,0.57434386,0.31990498,0.0,0.41400802,0.54311824,0.41118944,0.3520289,0.33167106,0.7390835,0.20220092,0.0,0.30018324,0.0,0.62457377,0.0,0.50130236,0.2898831,0.0,0.5820986,0.56393635,0.22609322,0.5114246,0.42631897,0.19012527,0.505855,0.0,0.36859748,0.47768134,0.36117887,0.0,0.44916743,0.51522744,0.37025282,0.0,0.30896366,0.475352,0.31361976,0.27515388,0.49892098,0.15909147,0.0,0.18510458,0.27740672,0.4049806,0.17529249,0.5402268,0.04821148,0.3533438,0.5662687,0.49565282,0.57440054,0.445253,0.4131475,0.53740263,0.31519154,0.48850876,0.375285,0.47888607,0.28448603,0.41595048,0.14878133,0.0,0.6126638
abominablemovie,0.7647553,0.0,0.8909437,0.55623645,0.61156607,0.33385637,0.053842656,0.9610566,0.16090184,0.0,0.6062649,0.66517013,0.58942634,0.5439078,0.6469982,1.0703566,0.26735935,0.0,0.64492786,0.0,0.63685673,0.094894536,0.2839005,0.0,0.0,0.9419918,0.77680206,0.09037587,0.6687154,0.41037324,0.08302082,0.811178,0.0,0.7081665,0.6950101,0.39360505,0.0,0.59407914,0.77096677,0.4322075,0.0,0.47149235,0.73751915,0.44647074,0.15513524,0.42252654,0.12300498,0.0,0.3244935,0.6482354,0.75726813,0.19699362,0.7072074,0.107320845,0.3958454,1.0428122,0.7403629,0.9265843,0.62836,0.49681902,1.08388,0.66572917,0.63230646,0.6232377,0.5085582,0.06277563,0.74642193,0.42430848,0.0,0.6431958
adastramovie,0.37178114,0.0,0.37296253,0.46421137,0.36601353,0.2882351,0.112606734,0.30433407,0.16173698,0.0,0.5137447,0.636757,0.21948013,0.3025751,0.37626132,0.71729577,0.16576435,0.0,0.4857037,0.0,0.30596593,0.06243419,0.32587066,0.27340558,0.0,0.5726737,0.58038557,0.19321734,0.31380486,0.26235017,0.0,0.6686691,0.0,0.33223146,0.35478812,0.3900404,0.0,0.31542623,0.35560971,0.36629128,0.0,0.3906033,0.4125514,0.32238373,0.18021736,0.39821565,0.22097307,0.0,0.23017469,0.120879844,0.44017708,0.059521753,0.3349249,0.065378666,0.18647915,0.6920682,0.3328361,0.3332842,0.40349457,0.29289445,0.49852428,0.475872,0.5955751,0.38432732,0.2201758,0.060718928,0.35036206,0.0,0.0,0.539186
adogsjourneymovie,1.3048494,0.0,1.2093757,0.79227054,1.7322811,0.81457835,0.76105046,1.1592909,0.63772565,0.0,0.93102175,0.7841755,1.081585,0.7238479,0.8309858,1.2426523,0.1547891,0.0,0.38929993,0.0,1.3150039,0.32050103,0.46601242,0.45755774,0.0,1.2010126,0.8795901,0.61338925,1.1009341,0.54071516,0.22509384,1.0725961,0.0,0.88669336,0.8728132,0.7425723,0.0,0.88431257,1.2553778,1.1156752,0.0,1.0410688,1.5112181,0.57521755,0.5885419,0.890507,0.3286348,0.0,0.84477496,0.93739754,1.1482642,0.60204387,1.3143436,0.0,1.001584,0.5717563,0.77102304,0.7274233,0.7378967,0.5405227,1.9264072,0.34113994,0.76180637,1.2605996,0.43533647,0.27655107,1.0295033,0.0,0.05454889,0.7785492
aftermathmovie,0.5963405,0.037648987,0.3675521,0.2872439,0.3419121,0.26798543,0.35236302,0.42456692,0.16635716,0.0,0.42955709,0.4957342,0.30776244,0.34470165,0.24238276,0.41146895,0.1386088,0.0,0.20431341,0.0,0.4593742,0.18139228,0.18966001,0.21806729,0.0,0.6278192,0.31729463,0.37335154,0.33495495,0.20071042,0.049887136,0.64766365,0.0,0.32152352,0.33751723,0.2637257,0.0,0.24146804,0.5159161,0.44969055,0.0,0.41600448,0.47313184,0.28404093,0.30026492,0.21442972,0.24768546,0.0,0.20589496,0.3462096,0.33435595,0.13637844,0.5156042,0.07579481,0.343833,0.46127197,0.27681,0.30506095,0.29356503,0.21328257,0.5209059,0.35924605,0.31462646,0.31250316,0.13390385,0.113777444,0.3257059,0.14001411,0.0,0.22537659
aftermovie,0.6418416,0.008681301,0.6418401,0.30496565,0.4696229,0.34318507,0.122593686,0.5024083,0.13224468,0.0,0.4958379,0.49643394,0.35721523,0.4354403,0.3629716,0.7276281,0.09120732,0.0,0.34132013,0.0,0.5695449,0.019929834,0.49857286,0.23105201,0.0,0.7143638,0.58684707,0.31894213,0.42354733,0.38682434,0.19734925,0.42028853,0.0,0.35402307,0.4145851,0.5270001,0.0,0.41395792,0.48271528,0.4832472,0.0,0.38633496,0.5471975,0.35968658,0.31499207,0.27708596,0.2983754,0.0,0.16443594,0.5881489,0.3697489,0.082148224,0.50230706,0.14485362,0.15585361,0.76678073,0.43212888,0.39376143,0.52417266,0.21477187,0.70334125,0.41545388,0.6746521,0.5062038,0.44168168,0.1107142,0.36175662,0.16870686,0.0,0.5108323
ahiddenlifefilm,0.27974576,0.0,0.29154855,0.20055805,0.2256659,0.18042137,0.1283719,0.24885039,0.12212441,0.0,0.24964455,0.27669,0.19856891,0.21719974,0.19452576,0.32642394,0.08458845,0.0,0.1698357,0.0,0.2666128,0.01668545,0.1925203,0.12803274,0.0,0.30532646,0.26602203,0.15025485,0.25514507,0.16976564,0.023827147,0.3213462,0.0,0.18864416,0.21825747,0.18355915,0.0,0.21361038,0.23293963,0.22513823,0.0,0.22806199,0.27382526,0.18497412,0.13813055,0.15657413,0.15166447,0.0,0.11880965,0.18800145,0.20953436,0.05916121,0.26272973,0.06254925,0.13969696,0.32254446,0.17133333,0.20456837,0.21100976,0.15270935,0.3344354,0.20044486,0.25457704,0.21594408,0.15687597,0.07242943,0.21373996,0.0760469,0.0,0.25397378
alitamovie,0.58822584,0.24486932,0.7339087,0.43786824,0.5571606,0.66380805,0.29437223,0.4891453,0.22802442,0.0,0.53995603,0.8075272,0.62284786,0.5479153,0.5704888,0.69195104,0.041848354,0.0,0.262106,0.0,0.72122437,0.0,0.70368934,0.42538112,0.0,0.7072251,0.5258346,0.4645861,0.4826135,0.49984714,0.0,0.9351203,0.0,0.60074556,0.49779502,0.5654846,0.0,0.72549975,0.4533746,0.6005225,0.0,0.4531617,0.5475718,0.5363631,0.44820762,0.3486661,0.3486018,0.0,0.20458701,0.36804143,0.603156,0.092668176,0.38696924,0.08766969,0.05146985,0.73767775,0.6437746,0.5153703,0.55790585,0.04527758,0.6755173,0.39091954,1.0348837,0.3421436,0.33710933,0.12903103,0.66603357,0.34177002,0.0,0.7841667
