movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.23409423,0.4741854,0.29462078,0.5418341,0.0,0.33497828,0.0,0.5395536,0.46827868,0.0,0.36712444,0.0,0.39514625,0.12937935,0.24316981,0.33915356,0.2534833,0.25132272,0.3126635,0.30682963,0.55753636,0.14624113,0.26189145,0.35796556,0.08898351,0.3728978,0.13140647,0.40161854,0.15228818,0.326946,0.20585743,0.42851132,0.59869564,0.463128,0.25949556,0.41895273,0.31279284,0.51870024,0.3570867,0.0,0.4282176,0.46079496,0.008874056,0.054836273,0.30308673,0.32208169,0.42236143,0.34551695,0.29441226,0.2125133,0.4374726,0.0,0.50317895,0.25673714,0.25645408,0.0,0.0,0.43616703,0.3378385,0.0,0.0,0.43221244,0.4958334,0.3434837,0.46861747,0.5377123,0.47423786,0.42355782,0.17224967,0.21255486,0.44104475,0.33878076,0.3487068,0.2758464,0.42565063,0.35881048,0.27354765,0.2620716,0.08815808,0.46999705,0.15001999,0.0,0.0,0.19483551,0.3318176,0.37585452,0.50571316,0.32184762,0.4023653,0.26971513,0.47972453,0.35933998,0.4223224,0.56657207,0.50682354,0.17728913,0.0,0.40496883,0.2551755,0.4725795
47metersdown,0.38425338,0.7982625,0.5244156,0.7522071,0.0,0.56304747,0.0,0.44946373,0.48534113,0.0,0.30539995,0.0,0.31213617,0.34013578,0.30380058,0.48989174,0.41064233,0.33970743,0.30240685,0.56429166,0.6260443,0.34266785,0.481342,0.30842355,0.114488244,0.65209085,0.036586385,0.84592676,0.43132326,0.6006061,0.24969909,0.7194609,0.8330488,0.4937432,0.47874594,0.70257443,0.40829685,0.649944,0.6775606,0.0,0.66242087,0.71815765,0.15027666,0.2430967,0.4735528,0.26319435,0.7233684,0.4596601,0.4404983,0.36870727,0.5962749,0.0,0.67874044,0.26751631,0.53540504,0.0,0.0,0.49944618,0.5330871,0.0,0.0,0.7470224,0.3829668,0.5703286,0.46188292,0.6077548,0.5794534,0.43150395,0.32834253,0.38044482,0.61661017,0.6174303,0.45887056,0.7383706,0.6641423,0.37295428,0.5008928,0.4272827,0.10569987,0.5490364,0.21256213,0.0,0.003670875,0.3665695,0.34175646,0.72291934,0.784886,0.48729548,0.5900094,0.42798197,0.76225233,0.86568403,0.8163457,0.5655413,0.59174,0.24120955,0.077357285,0.8062745,0.4851988,0.5171252
abeautifuldaymovie,0.18984836,0.55630916,0.46100917,0.51706725,0.0,0.28583068,0.0,0.4396414,0.56124,0.0,0.36334994,0.0,0.42572045,0.15841243,0.31742105,0.23963849,0.35630867,0.26674625,0.25231558,0.49508467,0.5465435,0.23288742,0.2760355,0.2697756,0.11486658,0.59262675,0.13490564,0.43155047,0.35349116,0.2831809,0.24987014,0.6218941,0.6735674,0.4432982,0.33195937,0.40883708,0.3258028,0.6793305,0.62679905,0.0,0.3726476,0.47638527,0.11930534,0.0957295,0.50673527,0.3660812,0.514646,0.41517353,0.30406523,0.38442498,0.3663085,0.0,0.54578596,0.19197564,0.44899085,0.0,0.0,0.36601934,0.47778302,0.0064021274,0.0,0.4368341,0.48982155,0.4365418,0.5568855,0.5064109,0.5570929,0.45059034,0.3381523,0.12665129,0.49608204,0.401796,0.3617404,0.27144787,0.43017304,0.4012707,0.20086136,0.34319457,0.014447432,0.28608063,0.21484974,0.0,0.0,0.144335,0.25611642,0.5045372,0.5160731,0.4201494,0.43091193,0.39312187,0.47882047,0.5011551,0.572869,0.54124266,0.35344878,0.11869198,0.0,0.5233174,0.30639255,0.41634375
abominablemovie,0.3449066,0.6059784,0.5482934,0.92976284,0.0,0.51232123,0.0,0.8195368,0.56211776,0.0,0.68746966,0.0,0.5235419,0.19427428,0.50167775,0.43980816,0.54134464,0.25056222,0.40483677,0.6837954,0.9997376,0.47012326,0.44633552,0.14019322,0.131694,0.6841961,0.1340424,0.56795704,0.2905087,0.35048056,0.19665435,0.9783653,0.61873174,0.8416008,0.3638476,0.61586934,0.6777671,0.9697208,0.6130941,0.0,0.7033082,0.7445992,0.17417756,0.044343043,0.5607112,0.5260305,0.62044704,0.5237729,0.59354156,0.5982442,0.63279444,0.0,0.67232436,0.47386733,0.71484,0.0,0.0,0.7451655,0.75111115,0.0,0.0,0.7527407,0.6759194,0.5136956,0.7469733,0.803319,0.8788034,0.46169537,0.29664174,0.22257034,0.7018406,0.8218262,0.6830021,0.58984214,0.6139849,0.6136887,0.3543013,0.6251311,0.010908635,0.8038143,0.39795595,0.0,0.0,0.44762823,0.5964241,0.99310464,0.9399662,0.28548345,0.66942656,0.49809992,0.7459521,0.8813762,1.0661523,0.89321405,0.49970123,0.31716472,0.0,0.79156613,0.40613937,0.8135952
adastramovie,0.5019296,0.50951874,0.34819803,0.47650823,0.0,0.26546174,0.0,0.48806703,0.348172,0.0,0.3492715,0.0,0.32688504,0.14824317,0.32842252,0.2901513,0.36432955,0.22062911,0.27337155,0.44887775,0.5775768,0.25872812,0.41326836,0.19129923,0.1728075,0.47375298,0.117748916,0.41257057,0.28746685,0.2663609,0.12505645,0.51949507,0.50535864,0.5467281,0.20216294,0.49164113,0.31707203,0.5477526,0.40228745,0.0,0.3171277,0.42313245,0.063719116,0.03355269,0.33753356,0.36713734,0.4498922,0.3600195,0.2395696,0.34333402,0.43870416,0.0,0.60014355,0.24677412,0.37379423,0.0,0.0,0.4370202,0.44024727,0.038728654,0.0,0.42616087,0.5205079,0.29132342,0.36980104,0.49486375,0.4940928,0.43278623,0.1397179,0.09849199,0.49666998,0.41335127,0.2060937,0.48013398,0.4852257,0.41422868,0.18915036,0.33259538,0.1453419,0.38603276,0.29921648,0.0,0.0,0.26023883,0.31617874,0.38639385,0.5638099,0.25206077,0.38553405,0.3086729,0.5092187,0.35846838,0.4584022,0.496227,0.2241357,0.20613158,0.0,0.4765558,0.18372017,0.49545696
adogsjourneymovie,0.69017553,1.1659219,0.9095095,1.5074022,0.0,0.7096861,0.0,0.852161,1.1744852,0.0,0.9852248,0.0,0.38633093,0.67496973,0.5660442,0.68737614,0.8191103,0.26715624,0.68498504,1.3191546,1.180337,0.5536792,0.7547575,0.59997016,0.45912027,0.96188354,0.3245879,1.0164593,0.69541943,1.1162828,0.34024352,1.4425802,1.2235584,1.280787,0.5235651,0.977384,1.1178153,1.5009036,1.1908623,0.0,0.85083544,1.2460698,0.14083613,0.133317,1.0912592,0.80700403,1.0098443,1.0774015,0.8653349,0.68833345,1.4227916,0.0,1.6004193,0.36522287,1.2739582,0.0,0.0,0.9425642,1.221641,0.012595041,0.0,1.0330405,1.0720452,0.9845455,1.0778565,1.2339078,1.5930588,0.79135966,0.72429013,0.22211431,0.864228,0.9629841,0.7265798,0.8158616,1.5334284,0.85313135,0.5753351,0.48623988,0.0,0.5393198,0.482911,0.0,0.114242464,0.5203283,0.6633873,1.6332754,1.5824014,0.7447369,1.4152699,0.8435788,1.0835881,1.2457883,1.1158375,1.3576936,0.56827366,0.15296365,0.0,1.1487637,0.56005144,1.1281989
aftermathmovie,0.15335064,0.34213567,0.32709962,0.4490327,0.0,0.25519735,0.0,0.3308092,0.43320623,0.0,0.319928,0.0,0.2573837,0.14719313,0.29492587,0.25166023,0.41530266,0.16773275,0.23737648,0.35406303,0.48973936,0.13713208,0.2697294,0.14109394,0.031649835,0.3989372,0.13706942,0.3162921,0.20425454,0.16207579,0.06297824,0.48704988,0.39498904,0.41029093,0.21826696,0.37878537,0.33127755,0.49321112,0.3329232,0.0,0.2970122,0.42161074,0.0,0.0,0.21938767,0.2783604,0.23826075,0.2736193,0.26584482,0.30293477,0.42036286,0.0,0.43409067,0.13956869,0.35090098,0.0,0.0,0.29770762,0.35139522,0.0,0.0,0.4433725,0.3156076,0.312859,0.3881532,0.36477172,0.3942432,0.3326453,0.1618335,0.14014478,0.41710487,0.3596362,0.22719997,0.29843518,0.46916556,0.31192806,0.22952153,0.3002915,0.028570438,0.3005203,0.21302746,0.0,0.0,0.2120724,0.18955776,0.460297,0.38550717,0.2598726,0.41757628,0.33157447,0.43412945,0.383942,0.43798134,0.4102461,0.27784932,0.1538172,0.0,0.3490593,0.21776041,0.38031864
aftermovie,0.26256788,0.5611353,0.3588861,0.5166204,0.0,0.37391564,0.0,0.59378034,0.50830346,0.0,0.36674425,0.0,0.35525346,0.2554954,0.2233928,0.2154385,0.30698285,0.24598105,0.20926467,0.37505603,0.46683353,0.07121934,0.29855913,0.20500232,0.10192578,0.44481897,0.18272512,0.40164587,0.19904967,0.33951095,0.18849255,0.56030583,0.5999287,0.4633847,0.243942,0.45402682,0.43198368,0.52142715,0.43077278,0.0,0.41145328,0.49351028,0.018907446,0.0,0.408007,0.30414948,0.48763332,0.37632468,0.2774547,0.2716018,0.41240335,0.0,0.57982594,0.24565716,0.37971225,0.0,0.0,0.36381072,0.44427812,0.0,0.0,0.3563674,0.32269374,0.21017489,0.32899338,0.5028987,0.5702662,0.46064577,0.17783165,0.09791661,0.5091324,0.38079298,0.3021171,0.30228272,0.49023908,0.49206924,0.26328278,0.3272289,0.10298791,0.43050173,0.09780396,0.0,0.0,0.16754812,0.22087932,0.5503435,0.5484617,0.23271523,0.43401903,0.36774927,0.5417696,0.44271326,0.569998,0.62209725,0.3564567,0.18646125,0.11599219,0.5086544,0.19637871,0.5956838
ahiddenlifefilm,0.10689774,0.22168866,0.15402266,0.21516506,0.0,0.14887054,0.0,0.19160452,0.20331275,0.0,0.12381731,0.0,0.12303266,0.060865037,0.112290025,0.10925621,0.14263716,0.09288518,0.115183696,0.18397203,0.2184713,0.07415444,0.13386841,0.091142364,0.050424676,0.16040769,0.042263996,0.1888947,0.1169728,0.1320563,0.08884035,0.22961743,0.20799837,0.18902989,0.12340926,0.16770451,0.15382764,0.23556174,0.19396119,0.0,0.16975655,0.17579286,0.02995126,0.015703185,0.14394224,0.13178858,0.15770131,0.16849238,0.10757368,0.102734804,0.18314703,0.0,0.23173068,0.07929159,0.15720925,0.0,0.0,0.15605742,0.1583618,0.0,0.0,0.17420974,0.17544965,0.12645192,0.17939799,0.19926013,0.2369243,0.17586233,0.06477088,0.058210053,0.19044468,0.1743586,0.123379305,0.13199565,0.17515865,0.17113404,0.106549494,0.11008788,0.0,0.13583386,0.056747593,0.0,0.0,0.08981141,0.11876182,0.2021834,0.20387341,0.11606019,0.18399331,0.13806233,0.18555726,0.20417891,0.22587512,0.21300974,0.14312364,0.06469413,0.0,0.18833569,0.10741939,0.18265724
alitamovie,0.56323427,0.943377,0.47463128,0.8240397,0.0,0.3651762,0.0,0.906373,0.8010132,0.0,0.71198446,0.0,0.5489879,0.2553759,0.4157941,0.4682673,0.33318314,0.47704023,0.37548,0.7977066,1.01192,0.50057995,0.18150657,0.5226697,0.41890132,0.69160867,0.2405169,0.7064011,0.26935878,0.5654731,0.34903085,0.95920503,0.87390304,0.6852477,0.53521585,0.40314555,0.73535943,0.86376715,0.72187227,0.0,0.6717399,0.74414045,0.19454724,0.16798873,0.47978833,0.6030087,0.7610738,0.35602993,0.40160066,0.507731,0.78719395,0.048909623,0.8538031,0.37280443,0.84854805,0.0,0.0,0.7734586,0.81271225,0.27798885,0.0,0.71999913,0.8051746,0.4522174,0.59658754,0.8299171,0.90277094,0.54580444,0.34617603,0.15302034,0.6072251,0.79902065,0.5813487,0.65016586,0.72180027,0.86924124,0.46470746,0.45986164,0.052423898,0.5864495,0.2405466,0.0,0.0,0.26709327,0.51654357,0.7115855,0.9050969,0.5090842,0.61110973,0.37749583,0.8973739,0.645324,0.69018465,0.86864257,0.5309295,0.34180108,0.0,0.72563684,0.35408217,0.74586195
