movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.31655672,0.38315362,0.25381476,0.27574039,0.52087384,0.42239,0.29477313,0.57930684,0.45327163,0.56948566,0.5923652,0.20303445,0.45779294,0.37431476,0.4110937,0.0,0.0,0.391264,0.31818542,0.41903794,0.43913528,0.47242552,0.0,0.3329259,0.40919852,0.7228238,0.35201937,0.16308299,0.0,0.0,0.24173547,0.32695758,0.2813747,0.0804955,0.6426094,0.31758347,0.39914793,0.39601237,0.3235151,0.47436556,0.5452159,0.461104,0.18661071,0.42102745,0.40061402,0.5654147,0.0,0.13405347,0.0,0.42558202,0.0,0.33910695,0.1857273,0.5201214,0.31637722,0.3064482,0.0,0.23231104,0.52403337,0.20306657,0.0,0.47000217,0.0,0.28579748,0.41612768,0.52107483,0.33863038,0.57943374,0.4742612,0.1517971,0.3223421,0.18242903,0.0,0.6074804,0.2636891,0.5066949,0.15929343,0.23143078,0.5070871,0.14263046,0.0,0.5598548,0.6588228,0.5336508,0.0,0.1897172,0.41726583,0.03162242,0.6262594,0.52559644,0.35319626,0.5239435,0.40089154,0.09138572,0.4866854,0.35321513,0.14802803,0.21038607,0.48403698,0.0,0.3896469,0.331169,0.23287463,0.45035484,0.6715526,0.07789113,0.0,0.32369915,0.4684608,0.11101894,0.17747638,0.6257238,0.32967186,0.0,0.42052817,0.42464808,0.0,0.33063015,0.20718384,0.38746345
47metersdown,0.3140146,0.4377722,0.51498365,0.31698123,0.3759021,0.46492222,0.393373,0.48573166,0.34965834,0.4013926,0.47809505,0.48362762,0.39321655,0.5710754,0.42407364,0.0,0.0,0.37557346,0.5757105,0.48648506,0.6809135,0.4774237,0.30790743,0.26482403,0.43916577,0.5405209,0.2010389,0.35500386,0.0,0.0,0.102267094,0.38976574,0.29769737,0.19595386,0.48723882,0.17458059,0.58377874,0.30674616,0.31364414,0.46725395,0.35056847,0.37214795,0.39119872,0.3361466,0.39345998,0.4588204,0.0,0.25797555,0.0,0.47376007,0.0,0.25604486,0.28697577,0.34105173,0.48553014,0.21801032,0.0,0.39001,0.48771885,0.16188674,0.0,0.6431342,0.0,0.51411146,0.36516017,0.5925842,0.30387366,0.5697336,0.29451093,0.100784615,0.3684646,0.27913925,0.0077735176,0.7268704,0.33701414,0.4283242,0.30113614,0.45343578,0.47842,0.34075257,0.0,0.4521885,0.34844497,0.5070582,0.0,0.29588306,0.3860107,0.13940814,0.49003562,0.6156123,0.18724474,0.61564803,0.21812882,0.508139,0.5610823,0.53510237,0.45630068,0.1575467,0.48846298,0.0,0.5752701,0.5198985,0.21291298,0.30282214,0.1697559,0.0,0.0,0.39886367,0.4814469,0.08611488,0.49908707,0.7431824,0.56229603,0.10434667,0.31974238,0.6882751,0.0,0.5092752,0.23206717,0.39740318
abeautifuldaymovie,0.19139437,0.37549958,0.24423963,0.27391014,0.26675805,0.27068803,0.32212636,0.54177874,0.21715693,0.14469236,0.35967723,0.25700137,0.33249494,0.53505456,0.36671692,0.0,0.0,0.2152847,0.2750748,0.49638897,0.3917568,0.48720235,0.04059673,0.2876986,0.4059515,0.3292957,0.19064826,0.24932438,0.0,0.0,0.1793849,0.3464336,0.2327267,0.06808194,0.4092183,0.09962238,0.16763438,0.34710568,0.3414209,0.28698745,0.3305106,0.41595277,0.21938832,0.3142002,0.30234486,0.34957507,0.0,0.29171216,0.0,0.29686204,0.0,0.16138421,0.20491982,0.26030383,0.2711751,0.17858163,0.0,0.24403581,0.46261218,0.31186894,0.0,0.42886108,0.0,0.31720138,0.2550066,0.24431676,0.2142119,0.5398901,0.35959932,0.15783118,0.32151604,0.2883628,0.0,0.37486973,0.18568431,0.59059435,0.21885659,0.14039637,0.29508156,0.22228906,0.0,0.5205478,0.30037722,0.49614888,0.0,0.09954648,0.29473093,0.0,0.45831612,0.26324764,0.23339139,0.4313032,0.33309048,0.2431251,0.47727925,0.4024873,0.15162398,0.15703863,0.48451072,0.0,0.28544074,0.18533163,0.083537735,0.38915083,0.42789876,0.13463232,0.0,0.17521049,0.32998493,0.013137294,0.26219022,0.5893942,0.41135645,0.0,0.25565076,0.26401085,0.0,0.22041194,0.2806492,0.34598708
abominablemovie,0.3267543,0.44040903,0.5066173,0.5277877,0.31139162,0.3324027,0.56206846,0.6236612,0.6115036,0.54102814,0.5206946,0.34324354,0.63937163,0.48301613,0.30921644,0.0,0.0,0.1847839,0.526039,0.513861,0.6079295,0.5234571,0.0,0.4100578,0.5856902,0.5687802,0.31305662,0.182469,0.0,0.0,0.10209898,0.5957904,0.14810053,0.42956722,0.6698176,0.19833168,0.48005095,0.38645202,0.5479093,0.38474986,0.6869205,0.59285367,0.22423692,0.3142067,0.7234839,0.5225597,0.0,0.25605154,0.0,0.5940744,0.0,0.22728609,0.39859524,0.42308256,0.18895727,0.26098287,0.0,0.375539,0.40666386,0.41761988,0.0,0.40844554,0.0,0.12967858,0.30652463,0.29349673,0.28745008,0.7298115,0.48944193,0.34635532,0.2526385,0.23614807,0.0,0.6155991,0.4119931,0.7119871,0.22433618,0.3952825,0.5777103,0.2508868,0.0,0.54851705,0.5148297,0.72433776,0.0,0.2779408,0.5594185,0.46991044,0.39263242,0.81823933,0.429628,0.61635584,0.36315542,0.43409064,0.8599626,0.48249075,0.30517262,0.16594754,0.7534328,0.0,0.6582595,0.30933487,0.32891735,0.27716276,0.24967359,0.058391914,0.0,0.11124338,0.5865593,0.17035067,0.2840756,0.7390873,0.39855194,0.0,0.33842427,0.13570836,0.0,0.64174503,0.34039468,0.5366642
adastramovie,0.2610578,0.39913708,0.34776935,0.24996218,0.21417876,0.3531384,0.30938748,0.4995705,0.31399342,0.30769324,0.4752335,0.26236525,0.21852396,0.34622133,0.27070573,0.0,0.0,0.17222941,0.41154417,0.4092198,0.4641896,0.34530404,0.06840719,0.20985286,0.32326412,0.45716166,0.21158695,0.27147913,0.0,0.0,0.20250489,0.30970997,0.023441097,0.14522447,0.33841345,0.20298612,0.26351318,0.32056174,0.26998022,0.29198968,0.41244254,0.3803495,0.22571534,0.23499815,0.31743106,0.40441337,0.0,0.15293391,0.0,0.30982205,0.0,0.1714426,0.34947062,0.39064422,0.2591,0.2219777,0.0,0.23979814,0.3196599,0.16156386,0.0,0.40927398,0.0,0.46502864,0.10118906,0.3803381,0.09930672,0.4307966,0.35466057,0.14418955,0.32658345,0.28826562,0.0,0.32027006,0.2014236,0.5026605,0.31953186,0.21734568,0.27171782,0.17422938,0.0,0.48295116,0.28497896,0.51700574,0.0,0.18738742,0.25196117,0.043231636,0.39367577,0.5073935,0.16956465,0.25854412,0.2965498,0.18567057,0.3415171,0.40047505,0.23631357,0.20936885,0.42940426,0.0,0.20076701,0.31408572,0.22620592,0.31518418,0.43958068,0.09555131,0.0,0.28359178,0.36867675,0.052691117,0.233912,0.6123253,0.47814286,0.046653427,0.33861768,0.1880774,0.0,0.34387586,0.30602235,0.2998023
adogsjourneymovie,0.42548677,0.6630939,0.33064017,0.533472,0.8733894,0.96501994,0.8164114,1.084378,0.52396137,0.5638348,0.86023843,0.51109785,0.6125587,1.0731642,0.8040616,0.0,0.0,0.59234,0.56655484,1.1586733,1.2175301,0.9459501,0.027726281,0.39725938,0.53559095,0.9486845,0.12691195,0.47988024,0.0,0.0,0.9078097,0.57217187,0.4433445,0.0,1.0554781,0.0,0.74790484,0.6549703,0.9118471,0.7151673,0.8860038,0.8666154,0.56747705,0.42315048,0.74552083,0.9193527,0.0,0.17221889,0.0,0.70709455,0.0,0.32969356,0.34874097,0.9488988,0.44201976,0.1666429,0.0,0.5968084,0.6732914,0.5048987,0.0,1.2585509,0.0,0.6898805,0.61356944,0.9700134,0.4191702,0.8458274,0.74871135,0.23738018,0.6734122,0.40226376,0.0,0.846311,0.6937449,0.8577739,0.35269964,0.47874647,0.7336818,0.67685646,0.0,1.0791113,1.1099651,0.70001,0.0,0.57069707,1.0541039,0.0,0.55649334,1.154717,0.4758711,0.8701756,0.41323054,0.49512002,1.1068566,1.1246427,0.50652134,0.2980946,0.99701756,0.0,0.8876934,0.68310964,0.056367338,0.68213904,0.5863437,0.3307684,0.0,0.60259646,0.80317485,0.1302419,0.9812362,1.181671,0.92972445,0.0,0.43188405,0.88228184,0.0,0.88049847,0.45811784,0.68835324
aftermathmovie,0.3268496,0.3257758,0.19788292,0.2804995,0.23983455,0.2897897,0.29777715,0.4346484,0.29662028,0.19195253,0.403696,0.302692,0.26740658,0.318123,0.30294687,0.0,0.0,0.085847825,0.26176158,0.3655281,0.35814407,0.35992736,0.085730374,0.2159375,0.34349078,0.3475319,0.23901734,0.24932529,0.00037460914,0.0,0.18451552,0.27688944,0.2206709,0.15447213,0.44519842,0.13882205,0.2658964,0.28817028,0.16436489,0.24472849,0.36440104,0.2851973,0.30484897,0.21935515,0.2630264,0.3545344,0.0,0.22610676,0.0,0.4297859,0.0,0.1704642,0.22773382,0.29135954,0.26860937,0.21428505,0.0,0.28988427,0.3221692,0.23880039,0.0,0.22187188,0.0,0.27993417,0.2148568,0.31672502,0.19605099,0.3623643,0.32992813,0.22356154,0.36073542,0.3134628,0.0,0.33929905,0.17541975,0.43288568,0.16372128,0.25129122,0.28177124,0.14476366,0.0,0.39812493,0.38577688,0.39162242,0.0,0.23204625,0.2329299,0.11512051,0.3005392,0.46430495,0.22042169,0.3337545,0.34336883,0.18892144,0.31726128,0.22292876,0.075294584,0.24870047,0.3755087,0.015272247,0.30492598,0.26501662,0.32640603,0.16283411,0.3842622,0.15365657,0.0,0.27830052,0.27894378,0.008900678,0.26463202,0.5217155,0.29171938,0.018671557,0.18063204,0.25765562,0.0,0.19022718,0.2128052,0.22913542
aftermovie,0.34049365,0.3682702,0.30697393,0.42897424,0.27744067,0.43938634,0.20943858,0.40206861,0.18347372,0.2568426,0.4238037,0.38154066,0.44102547,0.44631997,0.20141917,0.0,0.0,0.252329,0.34192407,0.5591849,0.4227759,0.5744531,0.0,0.26436397,0.30704123,0.31293994,0.18658316,0.21575296,0.0,0.0,0.20971207,0.37904003,0.13128206,0.11311242,0.42674667,0.18081826,0.34261414,0.3575735,0.42754298,0.27719107,0.31989872,0.33993146,0.26643866,0.30410466,0.28206325,0.44443372,0.0,0.20016538,0.0,0.41504094,0.0,0.24574427,0.15269986,0.22036165,0.23834187,0.22840707,0.0,0.2908371,0.37510353,0.37446916,0.0,0.29834038,0.0,0.17661515,0.22261167,0.2108267,0.15412833,0.49106935,0.3582835,0.09003927,0.25555468,0.167869,0.0,0.30724126,0.20044701,0.30282095,0.20583016,0.29773074,0.3357319,0.26677123,0.0,0.34944704,0.5512393,0.46034867,0.0,0.22775109,0.17205623,0.16498624,0.37352297,0.43366623,0.14857818,0.4345669,0.29205108,0.17420338,0.35861164,0.3323628,0.15349317,0.04300151,0.3644609,0.0,0.40516457,0.35405165,0.14396425,0.22147173,0.3495422,0.07367471,0.0,0.2764962,0.4645717,0.0,0.18337046,0.56425613,0.4421537,0.0839748,0.22668137,0.30271927,0.0,0.27990502,0.3409809,0.5034085
ahiddenlifefilm,0.15382269,0.18976578,0.111076765,0.14741296,0.1490804,0.1796771,0.12730023,0.231953,0.15911584,0.14425424,0.20900397,0.12742008,0.16128467,0.19875824,0.16523369,0.0,0.0,0.121155515,0.17533785,0.1990897,0.21108067,0.20529386,0.03969934,0.11435032,0.16309427,0.2144726,0.08991232,0.10773711,0.0,0.0,0.09191754,0.1587221,0.0913631,0.09582372,0.21596453,0.08495937,0.15751334,0.149026,0.13902639,0.16595468,0.1625462,0.17967734,0.1379721,0.16006677,0.1480331,0.22176705,0.0,0.113103844,0.0,0.19224119,0.0,0.08934083,0.12538573,0.14709823,0.121489674,0.10723381,0.0,0.110477865,0.17866945,0.1352064,0.0016685142,0.20079583,0.0,0.14458226,0.124770686,0.19365177,0.09487425,0.22546566,0.15961549,0.08821893,0.1286818,0.13713822,0.0,0.1973963,0.106042765,0.23094697,0.11190455,0.119542114,0.18604103,0.123555385,0.0,0.2223726,0.21233691,0.24938887,0.0,0.11888049,0.17162335,0.044422574,0.16628157,0.22012508,0.09485118,0.19172664,0.12693183,0.10338248,0.2079524,0.18856557,0.07997332,0.08281834,0.20910116,0.0,0.18284765,0.14581628,0.10326966,0.17452666,0.19863357,0.042647608,0.0,0.14472178,0.18390241,0.040885724,0.13642219,0.25815874,0.20926154,0.038446985,0.13613594,0.151151,0.0,0.13052386,0.10903606,0.16484523
alitamovie,0.27698776,0.8477395,0.39895067,0.41931453,0.3541132,0.46711722,0.3795577,0.7158909,0.57150465,0.33510897,0.76971513,0.47598878,0.43512994,0.46040523,0.50593275,0.0,0.0,0.26963353,0.6047405,0.5716565,0.7988242,0.4856777,0.09946369,0.39307284,0.60801333,0.6520566,0.31560102,0.50725275,0.0,0.0,0.3294141,0.53729534,0.21290964,0.34481305,0.7068432,0.35028508,0.53043395,0.47012842,0.34639078,0.5025165,0.41992426,0.6553254,0.1554625,0.41338024,0.3044275,0.90738875,0.0,0.3780756,0.0,0.6465036,0.0,0.46459624,0.45654324,0.6717747,0.15271504,0.21255018,0.0,0.4006221,0.46250036,0.2849729,0.0,0.58574283,0.0,0.53866345,0.15464926,0.8028338,0.29856044,0.7422263,0.5276009,0.45056602,0.6433407,0.37668258,0.0,0.6454271,0.40177566,0.8162566,0.19298059,0.31943327,0.72802407,0.40040308,0.0,0.56822455,0.5440544,0.80412316,0.0,0.36514765,0.6720281,0.16473986,0.5621161,0.6987121,0.37250745,0.613442,0.44941854,0.23963094,0.62559074,0.5471239,0.35481295,0.351979,0.88375646,0.0,0.36053616,0.34182173,0.44699582,0.3376247,0.7927919,0.08127481,0.0,0.36082378,0.518974,0.0,0.5243242,0.8717567,0.6187364,0.07003767,0.4928558,0.26853937,0.0,0.42068145,0.30744034,0.5085467
