movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.73359114,0.0,0.59748405,0.4870401,0.3807227,0.7808058,0.976677,0.64320904,0.7409115,0.8145507,0.8600259,0.59701455,0.5918072,0.35232526,0.34512654,0.2029948,0.29487914,0.36836448,0.0,0.25004128,0.5662798,0.34791982,0.5964334,0.0,0.3297644,0.38459074,0.24197218,0.4048817,0.30503502,0.5556027,0.0,0.0,0.90504473,0.62067705,0.49956128,0.6109702,0.55787957,0.5715919,0.55823547,0.42750266,0.0,0.20694101,0.28544804,0.0,0.43984926,0.8255096,0.5526409,0.010609781,0.6237028,0.626661
47metersdown,0.5255732,0.0,0.5609483,0.7387698,0.59354043,0.64389825,1.0334749,0.83702016,0.7603571,0.5498713,0.9712609,0.7580802,0.95385706,0.47602138,0.20940305,0.16810545,0.19962914,0.5186958,0.0,0.16808382,0.49157923,0.27864063,0.5333029,0.0,0.60442215,0.5246465,0.28417635,0.3843669,0.0,1.0384482,0.0,0.0,0.9727873,0.48517972,0.4640978,0.33963734,0.7487166,0.44826165,0.7510788,0.36085883,0.0,0.24977745,0.19709285,0.0,0.40782583,1.293112,0.41822633,0.11680409,0.5196549,0.84202355
abeautifuldaymovie,0.51482064,0.0,0.5821715,0.7790093,0.6148885,0.58814216,0.5640787,0.76285255,0.59075254,0.38017538,0.4686233,0.46918732,0.4937696,0.4509542,0.343713,0.09176295,0.41996968,0.24792919,0.0,0.26163518,0.3423256,0.13239022,0.51174915,0.0,0.35095206,0.516545,0.14446157,0.37777206,0.13733211,0.74351376,0.0,0.0,0.95082486,0.3651822,0.34937716,0.35706568,0.56926006,0.25823155,0.38654897,0.29514608,0.0,0.17890432,0.25834826,0.10910455,0.33892554,0.84559095,0.64274156,0.0632758,0.6575841,0.6273362
abominablemovie,0.7585527,0.0,0.88306695,0.72046083,0.58031154,0.6624472,0.70143634,0.8280383,0.60269964,0.52743304,0.54669464,0.8878688,1.0104063,0.44714653,0.42050216,0.09236027,0.3600076,0.39399713,0.0,0.22923592,0.3887075,0.5538039,0.45515364,0.0,0.7752125,0.74880415,0.5929104,0.48036167,0.1994597,0.6077525,0.0,0.0,1.1869028,0.8860488,0.2091694,0.9775406,0.856878,0.27093887,0.015866324,0.22232226,0.0,0.69244915,0.26257682,0.0,0.40549615,1.1159598,0.66202366,0.021910196,1.1464531,0.7712608
adastramovie,0.42530903,0.0,0.43326747,0.5045349,0.3613939,0.66868436,0.590769,0.57292855,0.4360757,0.58795,0.5270298,0.5181849,0.40346652,0.38783115,0.38363478,0.14430048,0.17546548,0.22166367,0.0,0.13138328,0.3292935,0.410344,0.46664008,0.0,0.30435982,0.27669683,0.12739936,0.14464206,0.15406282,0.62459284,0.0,0.0,0.7412818,0.2953004,0.32590905,0.4529512,0.636012,0.42793268,0.30148324,0.11094167,0.0,0.22386017,0.23265901,0.02673884,0.23704246,0.5737685,0.6090182,0.068527006,0.4470577,0.7082964
adogsjourneymovie,0.8920443,0.0,1.6194179,1.8534236,1.490453,1.2181474,0.94947845,0.969749,1.2441924,0.73320526,0.72255373,0.52154267,1.1422644,0.71873325,0.8890188,0.5417923,0.6458643,0.74833,0.047597103,0.71847975,1.1741815,0.6480369,1.0166004,0.0,0.7184791,1.3228335,0.7219262,1.1056544,0.08717815,0.6784776,0.0,0.0,2.125012,1.0040071,1.079309,1.0420876,1.348578,0.23135003,0.62223655,0.5343466,0.0,0.60802025,0.55669725,0.0,0.7486855,1.4603662,0.90424526,0.58535004,1.4651666,1.0038018
aftermathmovie,0.35728472,0.0,0.4997008,0.47728223,0.45490065,0.46278694,0.611698,0.40607035,0.6318854,0.5133232,0.4150606,0.33417466,0.43483788,0.32993528,0.34553146,0.19075254,0.26701188,0.31575918,0.0,0.13244456,0.3886951,0.13532741,0.48778117,0.0,0.21154287,0.37387556,0.13006018,0.25695753,0.07376504,0.3104248,0.0,0.0,0.6167194,0.43000874,0.21925156,0.42295724,0.59025383,0.3394591,0.39312053,0.199654,0.0,0.11334442,0.123404846,0.0,0.3560418,0.70446324,0.2646016,0.05871862,0.41643968,0.32426524
aftermovie,0.5162127,0.0,0.5145148,0.34141415,0.4584331,0.58738637,0.75767106,0.623032,0.74130666,0.49635664,0.5783194,0.5352532,0.59334695,0.31091934,0.41586363,0.0875371,0.44855025,0.41404667,0.019177675,0.27636063,0.34858346,0.43791282,0.47214222,0.0,0.35390258,0.5659533,0.2424908,0.3173158,0.1238018,0.52581084,0.0,0.0,0.87344617,0.4548669,0.31247175,0.43068033,0.65863067,0.3611373,0.34215677,0.1734356,0.0,0.39637485,0.30980244,0.0,0.20719144,0.8274429,0.36956808,0.059136353,0.54918736,0.59479696
ahiddenlifefilm,0.2626147,0.0,0.3117964,0.29793516,0.2834186,0.32508835,0.34280455,0.3288062,0.35627627,0.2798285,0.2851088,0.28315556,0.3328129,0.21413419,0.22019584,0.09844845,0.1959883,0.18675224,0.0,0.09123733,0.24575447,0.19069661,0.261706,0.0,0.19261329,0.231644,0.11852028,0.22086015,0.094925456,0.24392056,0.0,0.0,0.4718378,0.23462518,0.19312933,0.26997882,0.3229793,0.2102009,0.17690042,0.16081786,0.0,0.15545982,0.17005268,0.0,0.13054547,0.40791783,0.28868097,0.07269699,0.33442014,0.28510767
alitamovie,0.6330596,0.0,0.478703,0.91843534,0.39408723,0.6184758,0.7512854,0.77857447,0.6360885,0.5475425,0.8409954,0.8806111,0.39732447,0.36908787,0.4265684,0.27559698,0.22036068,0.24272892,0.039508678,0.041521545,0.37453997,0.22595097,0.49024233,0.0,0.2350685,0.38782597,0.20836788,0.23083377,0.16913289,0.77533084,0.0,0.0,1.0919867,0.4846696,0.5606374,0.58952,0.6250466,0.40012708,0.5807851,0.5171813,0.0,0.4090367,0.34473848,0.0,0.5072524,0.89574504,0.44103363,0.09123417,0.5928981,0.70821154
angelhasfallen,0.55015016,0.0,0.58779824,0.30874375,0.44952044,0.757931,0.7967065,0.54726005,0.7632668,0.5609223,0.63046986,0.52580523,0.8065906,0.5076847,0.253411,0.18534565,0.23037326,0.5684895,0.0,0.29424152,0.542254,0.40764958,0.44140154,0.0,0.3627464,0.3393134,0.12580627,0.3819635,0.1652902,0.4169803,0.0,0.0,0.85041076,0.3834106,0.4926231,0.53611237,0.7709269,0.5587923,0.65650743,0.29845864,0.0,0.21537763,0.21665077,0.0,0.23744962,0.8829911,0.58768773,0.042702287,0.4732911,0.85303444
angrybirdsmovie,0.67491895,0.0,1.328687,1.2588227,1.2015247,0.99848044,1.5594816,1.0870554,1.2679045,0.57862437,0.7652971,1.1310024,1.4083064,0.7743686,0.63741183,0.0,0.7947156,0.7184916,0.0,0.38174826,1.1637659,0.0,1.1483302,0.0,0.2847991,0.8662873,0.010319345,1.2554735,0.0,0.8894182,0.0,0.0,2.1728728,0.92868173,0.7308887,1.4295594,1.0365149,0.5771627,0.30994824,0.5581833,0.0,0.11059672,0.0,0.0,0.5632921,1.4884024,0.9268155,0.11959425,0.78221685,0.9645768
annabellemovie,0.6882136,0.0,0.9308006,0.63293326,0.66026473,1.1524603,0.8570277,0.89037335,0.82727695,0.5701525,0.5732861,0.9334967,1.0668868,0.38697731,0.5356507,0.26232958,0.41425478,0.48127285,0.048133053,0.022302635,0.9487343,0.5912773,0.69354916,0.0,0.49099725,0.7511819,0.28191864,0.6002061,0.11594182,0.53679657,0.0,0.0,1.0004706,0.7057444,0.47308636,0.58679134,0.865755,0.5527424,0.39792353,0.3312899,0.0,0.33993104,0.26841342,0.18685724,0.21198717,0.7288858,0.87838936,0.0,0.8740819,0.95543283
annamovie,0.65899795,0.0,0.71058244,0.52211154,0.4112472,0.65281713,0.65263355,0.63381505,0.6750998,0.63440245,0.56097806,0.38972697,0.6990047,0.37055925,0.43246287,0.13020334,0.16102004,0.20572257,0.0,0.06979686,0.529635,0.37022716,0.5707625,0.0,0.37053353,0.37798837,0.12896237,0.5118609,0.1683911,0.66255206,0.0,0.0,0.9262031,0.41383523,0.4226959,0.48104602,0.42997083,0.46678737,0.34385508,0.23005761,0.0,0.31601554,0.2090143,0.0,0.26186115,0.75310355,0.5464936,0.12623246,0.49661458,0.6264524
