movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.6214741,0.5673652,0.35779744,0.40367723,0.05155352,0.5164182,0.6741727,0.34115446,0.5916856,0.0,0.5187591,0.47357115,0.23710953,0.16749562,0.10128543,0.37326932,0.0,0.0,0.006159247,0.1013418,0.38855875,0.13939352,0.41740295,0.107744105,0.3817782,0.5201652,0.5866554,0.53488714,0.49086437,0.47401723,0.6145516,0.35257295,0.09334481,0.101985276,0.23766805,0.57950294,0.23024295,0.51874185,0.31989625,0.38325474,0.0,0.37252307,0.074787304,0.5745107,0.51975304,0.20863397,0.50395036,0.0,0.42489353,0.49160635,0.6235137,0.5646708,0.66587776,0.0,0.4545429,0.43280995,0.34729773,0.43434703,0.033818,0.410934,0.43300837,0.0,0.49051493,0.33521858,0.4624577,0.5100545,0.4898876,0.51000565,0.38040194,0.31504518,0.0,0.49267757,0.6098832,0.52911943,0.5871959,0.37899536,0.5037343,0.5278561,0.30774403,0.5245866,0.42694888,0.4997508,0.81760895,0.70703214,0.35818547,0.050822396,0.13008657,0.0,0.43799454,0.46067327,0.058876634,0.07892719,0.68448305,0.0,0.0,0.0,0.648404,0.5963288,0.5385675,0.44994453
47metersdown,0.66509825,0.6544702,0.6317219,0.47520941,0.01916156,0.55595964,0.5288951,0.49768078,0.6387051,0.0,0.79405415,0.37419388,0.17327823,0.4176355,1.606904e-05,0.3733898,0.0,0.0,0.22251913,0.36514977,0.23873916,0.14519475,0.35610497,0.07507062,0.44359618,0.7875983,0.62583065,0.60372883,0.7436794,0.3287035,0.76406443,0.22073375,0.27381358,0.123780936,0.20542689,0.99377143,0.6743062,0.61861074,0.5728587,0.39435756,0.0,0.12942156,0.30620027,0.31012064,0.5326846,0.31495044,0.53772306,0.0,0.5664592,0.68603474,0.38702804,0.68070734,0.72014225,0.0,0.43767747,0.5731395,0.3903737,0.23438694,0.0,0.44823417,0.16253303,0.0,0.26267207,0.39619818,0.45206854,0.4590534,0.30750066,0.27865398,0.34721303,0.29552773,0.0,0.7027334,0.8497243,0.5032346,0.47701097,0.33687648,0.6159595,0.38299108,0.22571668,0.41803402,0.3571801,0.74128175,0.7801436,0.98049587,0.6655364,0.104480654,0.24307099,0.0,0.39015394,0.6131384,0.094746314,0.0,0.6699865,0.0,0.0,0.0,0.7105384,0.38958496,0.6628824,0.58859485
abeautifuldaymovie,0.62171084,0.6451718,0.2622398,0.45711005,0.0,0.38767266,0.4237717,0.33214846,0.49728882,0.0,0.46497813,0.4340481,0.1868343,0.3667212,0.112552635,0.29063624,0.0,0.0,0.096700676,0.15691069,0.25295243,0.15172146,0.35496584,0.10987674,0.21230239,0.4171952,0.424282,0.4734092,0.62163794,0.46338725,0.4090497,0.35529983,0.09360212,0.20523968,0.19879398,0.43762615,0.13139437,0.641592,0.4323291,0.3596781,0.0,0.20848522,0.03348711,0.6446727,0.575245,0.3112028,0.3346286,0.0,0.2677174,0.5006196,0.41006055,0.42865136,0.4262424,0.0,0.34234324,0.5000897,0.38407376,0.14351255,0.0,0.47772428,0.30884784,0.0,0.35558942,0.33819678,0.32330295,0.32001698,0.42911556,0.34239885,0.26862335,0.1716347,0.0,0.31035888,0.33826733,0.37986287,0.4321694,0.25924587,0.2822526,0.31309384,0.3122645,0.5520991,0.45582384,0.43553686,0.55618095,0.6512448,0.3372219,0.11087786,0.02310505,0.0,0.32289457,0.5398261,0.22016203,0.0,0.45756167,0.0,0.0,0.0,0.38682884,0.31170806,0.44617894,0.29547364
abominablemovie,0.7521881,0.8427016,0.38065553,0.37510473,0.14703205,0.36838427,0.43713182,0.41714582,0.98557264,0.0,0.8920577,0.47205403,0.256389,0.37763327,0.13041604,0.53350174,0.006600379,0.0,0.29275215,0.050483227,0.6717647,0.032291707,0.51531523,0.34567475,0.40540448,0.5711411,0.66436493,0.6452147,0.84404224,0.86621153,0.4985345,0.34668478,0.31276938,0.29357392,0.3612697,0.81667113,0.48586625,0.733235,0.6562803,0.4119096,0.0,0.58994234,0.19175126,0.9296953,0.64063734,0.5238972,0.7186424,0.0,0.38527846,0.5842599,0.6324928,0.942061,0.41189998,0.0,0.65883857,0.5138967,0.39428997,0.3587249,0.08073532,0.76190984,0.42054972,0.0,0.52088153,0.3232773,0.7333274,0.49402273,0.5122368,0.6154683,0.7198589,0.17176333,0.0,0.8221813,0.45650563,0.61579067,0.42076132,0.13119963,0.4803259,0.7718117,0.44402924,0.8063749,0.28296944,0.28383452,0.70357716,1.1934206,0.34723416,0.11979842,0.0,0.0,0.72194046,0.6218531,0.11627873,0.0,0.64537823,0.0,0.0,0.0,0.77415645,0.70559263,0.48087913,0.4089556
adastramovie,0.4991289,0.4226139,0.15058771,0.27101392,0.08818135,0.36021137,0.35983256,0.1783592,0.42474744,0.06699155,0.17852163,0.24456714,0.15053229,0.13263842,0.10567982,0.30392784,0.0,0.0,0.1910144,0.03245539,0.35253543,0.10623776,0.30659613,0.06520246,0.24837252,0.37500998,0.3656026,0.34750414,0.35770494,0.536349,0.3933357,0.28878826,0.06577041,0.068476565,0.17129461,0.44843966,0.22811155,0.5695913,0.3286405,0.28597438,0.0,0.23706035,0.21767151,0.48731947,0.37916803,0.2566468,0.47640526,0.0,0.2714916,0.36421278,0.4347279,0.5263039,0.4786489,0.0,0.36160544,0.49997845,0.31221187,0.26786217,0.0,0.44609284,0.27029803,0.0,0.36410204,0.20929426,0.18259376,0.37419534,0.26006266,0.33415982,0.37797114,0.08302395,0.0,0.31477737,0.3782404,0.33650097,0.40484762,0.32385683,0.3201952,0.39853978,0.17577508,0.46154317,0.36594132,0.40251473,0.38289195,0.6812504,0.38745978,0.1785639,0.07211708,0.0,0.3828824,0.43520644,0.09561693,0.0,0.44301957,0.0,0.0,0.0,0.3906197,0.32601658,0.3718492,0.2025861
adogsjourneymovie,1.272403,1.2224982,0.36583188,0.87517875,0.0064153783,1.1287122,0.6054668,0.43811154,1.148143,0.0,0.7311801,0.76884526,0.48471946,1.0263486,0.07633769,0.5724083,0.0,0.0,0.27038375,0.022564951,0.50631446,0.39360693,0.746276,0.2895122,0.53561306,0.28120264,0.5458454,0.5547761,0.60044664,0.97072554,1.1408284,0.37296247,0.10732336,0.34935078,0.31977344,1.691389,0.67500985,0.9014671,0.4616191,0.9188935,0.0,0.41917282,0.6129203,1.2886703,0.9603962,0.33625415,0.7120689,0.0,0.55069554,0.9480726,0.8193681,0.89464164,1.0882535,0.0,1.0068439,0.5986457,0.38895792,0.454129,0.0,0.841217,0.30643517,0.0,0.8966429,0.9071087,0.6404747,0.84226334,0.51005775,0.096326545,0.678131,0.34565145,0.0,0.3972218,0.7703673,1.0939071,0.6944128,0.5336839,0.8264379,0.6128376,0.6590728,0.52865916,0.6372048,0.7634777,1.0000882,1.3216984,0.64814067,0.3469872,0.08468388,0.0,0.6377751,0.64623433,0.085394494,0.0,0.75721765,0.0,0.0,0.0,1.1131084,0.49636996,0.8908137,0.4464052
aftermathmovie,0.43684933,0.47977337,0.18521824,0.23685211,0.09876531,0.42268494,0.33051994,0.21697937,0.33977646,0.0,0.41759062,0.30773428,0.18354562,0.26813895,0.1456326,0.26877397,0.0,0.0,0.021607835,0.16850865,0.29293093,0.11623869,0.36776516,0.17796062,0.32456616,0.4027567,0.3467511,0.25299716,0.31861132,0.3394903,0.3135575,0.18099827,0.14347102,0.12197711,0.14979155,0.4700394,0.16602434,0.38539875,0.34450248,0.33843586,0.0,0.2862149,0.094094224,0.4374563,0.42810196,0.20352846,0.26317108,0.0,0.41235211,0.38595176,0.342143,0.4348905,0.2901563,0.0,0.3038316,0.36970788,0.25773805,0.2171739,0.040823676,0.33504584,0.16240396,0.0,0.21176037,0.23182568,0.3194742,0.31954667,0.28109834,0.1824803,0.2526346,0.1196829,0.0,0.4645567,0.3437625,0.35974166,0.23224065,0.12648244,0.25108534,0.34388852,0.22257221,0.32858333,0.31566814,0.35325965,0.52250576,0.5443179,0.32930169,0.06282161,0.067861415,0.0,0.30031812,0.35824865,0.1086512,0.0,0.37062564,0.0,0.0,0.0,0.4503501,0.3856591,0.34675747,0.26799786
aftermovie,0.36478296,0.28364787,0.37230933,0.13184917,0.09462012,0.48427486,0.4070637,0.2509266,0.37019417,0.0,0.35976133,0.32899874,0.12469933,0.24326958,0.009383971,0.14836189,0.0,0.0,0.0945376,0.03217759,0.30477485,0.14508335,0.23571894,0.07538177,0.38335842,0.3505829,0.5246116,0.31102663,0.36652198,0.21932663,0.48407394,0.27901405,0.0,0.0,0.10918964,0.61216277,0.47178963,0.61153233,0.2159233,0.37504122,0.032454267,0.24644473,0.06270852,0.3849124,0.39028436,0.23655142,0.298186,0.0,0.1388856,0.37006944,0.34663785,0.41534036,0.71412796,0.0,0.37277466,0.38551858,0.22689384,0.2975593,0.0,0.29837087,0.17886718,0.0,0.23168029,0.2630987,0.32746446,0.28226689,0.2837672,0.17897172,0.32830036,0.19968677,0.0,0.17503397,0.5186532,0.36866426,0.3334785,0.24730286,0.46648982,0.24003759,0.2009832,0.22315226,0.18103716,0.43545908,0.54336226,0.64856905,0.38564304,0.19848771,0.089212835,0.0,0.34513822,0.35368234,0.049579814,0.0,0.42589256,0.0,0.0,0.0,0.54086745,0.22216427,0.37917522,0.13216434
ahiddenlifefilm,0.21620654,0.23333894,0.14247683,0.15281025,0.040134482,0.19789733,0.19974889,0.13006645,0.20890981,0.0,0.23493437,0.17221531,0.081903,0.14947444,0.064520694,0.13571729,0.0,0.0,0.028800294,0.057816382,0.16115758,0.050505113,0.16900301,0.08759647,0.15856165,0.17564902,0.20877244,0.18724953,0.20272033,0.22233379,0.2310542,0.113973856,0.021306021,0.0739597,0.097938895,0.2556611,0.14722186,0.26160395,0.18519297,0.18369514,0.0,0.16956279,0.071102545,0.242863,0.21748842,0.14016372,0.2006743,0.0,0.17416488,0.20250657,0.21335214,0.25985938,0.24531287,0.0,0.20425063,0.20820716,0.13832323,0.12628527,0.0,0.18960714,0.13000527,0.0,0.16049021,0.14128517,0.13508159,0.18151881,0.16105595,0.123755544,0.1579348,0.09942019,0.0,0.17759384,0.20896685,0.18226936,0.18226096,0.123992994,0.18284318,0.189673,0.12436531,0.20082214,0.16058242,0.17861106,0.25045106,0.33899212,0.1907151,0.06109494,0.02693139,0.0,0.16781203,0.20341131,0.04068754,0.0,0.20871168,0.0,0.0,0.0,0.21587645,0.1835257,0.21516675,0.1638015
alitamovie,0.7543695,0.77135676,0.35292035,0.42082712,0.000926245,0.70373696,0.6146486,0.28303075,0.5955626,0.0,0.67458236,0.61919504,0.22176944,0.36895967,0.07813382,0.43227512,0.0,0.0,0.0,0.0,0.4757855,0.41537815,0.44337332,0.095328026,0.5808908,0.5815174,0.501427,0.5002556,0.7363153,0.5035427,0.65179205,0.3773283,0.2667779,0.19015992,0.041412488,0.7584973,0.40088218,0.9020597,0.522226,0.6432618,0.0,0.79662764,0.270914,0.7862624,0.6236877,0.29131272,0.5991102,0.0,0.66156024,0.7536283,0.48713154,0.75468224,0.48872077,0.0,0.64465564,0.56778264,0.5024804,0.251912,0.0,0.76374394,0.15328012,0.0,0.4255391,0.221024,0.21522132,0.40690434,0.51483,0.1605887,0.514673,0.026390366,0.0,0.37939394,0.64799595,0.6723502,0.47512013,0.29436973,0.30747336,0.5778568,0.60901034,0.890009,0.6176382,0.6227946,0.79070807,0.961682,0.38910332,0.079874165,0.0,0.0,0.32072812,0.8427349,0.14511603,0.0,0.879412,0.0,0.0,0.0,0.29764855,0.49013525,0.6722967,0.5015507
