movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.3836976,0.28036058,0.46281955,0.3018802,0.3693522,0.4069282,0.40992966,0.31760046,0.4522971,0.21613127,0.52072525,0.3494238,0.34517425,0.24419509,0.2886728,0.3613948,0.5812306,0.26909477,0.0,0.28876084,0.29676104,0.6060753,0.4167547,0.30532405,0.36928123,0.14161865,0.43100396,0.18054363,0.18378326,0.43162486,0.36923066,0.25646478,0.0,0.47097063,0.28334463,0.48735157,0.008043019,0.5201195,0.0,0.0,0.0,0.6713106,0.4779415,0.0,0.25074193,0.6328555,0.6273755,0.6215264,0.25339365,0.5796412,0.28714854,0.27951983,0.39521194,0.56326306,0.21488588,0.3711191,0.2304004,0.4771645,0.0,0.0,0.21966779,0.5063609,0.25518513,0.32309526,0.52747667,0.36348933,0.398179,0.0,0.43812644,0.0,0.08823697,0.25743845,0.3953027,0.51587725,0.38360557,0.32552755,0.0,0.29419002,0.4872709,0.3805501,0.5185131,0.38540578,0.35341316,0.19748951,0.21450971,0.0,0.31933933,0.021260329,0.5549249,0.31283444,0.4808313,0.33310908,0.4149516,0.09217446,0.25221768,0.3964846,0.0,0.30203944,0.39948475,0.35858953,0.39529008,0.31159627,0.23326989,0.46420857,0.5071024,0.4011585,0.51009727,0.34254345,0.5573641,0.0
47metersdown,0.47824362,0.18005267,0.65537035,0.53279334,0.34193152,0.4502919,0.52992874,0.3506359,0.5242814,0.45629928,0.6960792,0.3447778,0.5966883,0.25417006,0.4311572,0.22817603,0.44217494,0.33481896,0.0,0.7600246,0.3853598,0.79579705,0.5008749,0.26906323,0.20837738,0.20260198,0.6609109,0.29126793,0.18967323,0.49686575,0.50078726,0.5901612,0.0,0.6030477,0.19821832,0.5586756,0.0,0.5492069,0.0,0.0,0.0,0.70393723,0.46430022,0.0,0.37861264,0.31978,0.7408766,0.55766773,0.50457853,0.80037147,0.34452558,0.43125433,0.4914227,0.7905867,0.14167061,0.62510735,0.2868098,0.8245171,0.0,0.0,0.3868605,0.54298925,0.5079425,0.36713284,0.53366655,0.36793065,0.31654748,0.0,0.6957241,0.0,0.003879482,0.23866327,0.7027064,0.33498642,0.53678304,0.6999875,0.0,0.30596468,0.68434274,0.47996992,0.6116034,0.57844645,0.47591722,0.011922195,0.30763763,0.0,0.3136937,0.11822964,0.5462909,0.3830913,0.5619184,0.6856579,0.33189327,0.15212896,0.27805054,0.1122603,0.0,0.50627446,0.42154732,0.55176294,0.30409217,0.3763971,0.43517312,0.40243033,0.38108593,0.45667818,0.29980126,0.52960455,0.40839943,0.025849473
abeautifuldaymovie,0.389505,0.20618892,0.39274356,0.3504762,0.50200737,0.34090146,0.36081892,0.21799363,0.47912624,0.45516267,0.54403234,0.19096862,0.23774257,0.24706283,0.32968092,0.37738964,0.42161304,0.22910462,0.12760654,0.4577991,0.33097395,0.6026354,0.37969446,0.39141712,0.35639396,0.20383047,0.55651695,0.34802628,0.13791896,0.42463905,0.33469275,0.2407847,0.0,0.56324095,0.1375291,0.47868174,0.0,0.50016665,0.0,0.0,0.0,0.5607832,0.4378382,0.0,0.31340414,0.4968877,0.5329712,0.46690235,0.35238975,0.72440743,0.40209275,0.30873567,0.36839488,0.6510593,0.080483615,0.6299383,0.40261078,0.50088704,0.0,0.0,0.22003828,0.49544773,0.38645574,0.38179195,0.41654137,0.35512236,0.20481284,0.0,0.6011471,0.0,0.22438803,0.15118423,0.4359437,0.42888895,0.2954409,0.4161647,0.0,0.6397089,0.4403349,0.53384674,0.41766372,0.2736454,0.39761525,0.042256065,0.37532973,0.0,0.1335446,0.11393899,0.3454115,0.33636767,0.56663334,0.50850207,0.44819114,0.10008234,0.3636006,0.076455936,0.0,0.39220443,0.5094603,0.4543515,0.3932929,0.2456737,0.33054727,0.43040994,0.55757093,0.53145605,0.39705434,0.37512472,0.38505918,0.0
abominablemovie,0.59429324,0.3692201,0.5460922,0.52130485,0.3582319,0.5451545,0.37618896,0.4109097,0.76167667,0.47622153,0.9199459,0.42423135,0.4433911,0.11486754,0.4926804,0.42708027,0.8037439,0.29253772,0.0,0.6320783,0.4093804,1.0230571,0.55060905,0.67481965,0.71812683,0.082421765,0.7666025,0.45905584,0.09441994,0.67948294,0.8398711,0.47940612,0.0,0.48229355,0.257714,0.5827723,0.0,0.68017364,0.0,0.0,0.0,0.78800017,0.63427347,0.0,0.2396595,0.701866,1.1230787,0.8876328,0.3857131,1.1541804,0.56088597,0.38134962,0.60014844,0.63282275,0.2516389,0.58883184,0.5756659,0.7802401,0.0,0.0,0.4354274,0.6956519,0.33493486,0.6938462,0.86275166,0.4984505,0.47888273,0.0,0.898779,0.0,0.06250104,0.44347718,0.8878368,0.5141891,0.3009532,0.7353421,0.0,0.7461235,0.9226701,0.74152434,0.5242725,0.5990506,0.5033337,0.067644805,0.36619747,0.0,0.56172264,0.12892874,0.66540486,0.1857794,0.9482056,0.81657803,0.7384495,0.074998125,0.31190702,0.32494015,0.0,0.55414695,0.6573326,0.59156317,0.6742325,0.3212521,0.3339027,0.6865595,0.8689932,0.80019003,0.60865486,0.3609952,0.7887017,0.09227269
adastramovie,0.24498177,0.18478799,0.3136043,0.448691,0.21550691,0.34006035,0.202931,0.24940611,0.36424613,0.3388653,0.56543773,0.27164125,0.42142707,0.080411255,0.3452804,0.3027699,0.43375665,0.187657,0.052360617,0.38066864,0.3500904,0.42358547,0.4215208,0.3067535,0.118407845,0.12777025,0.3231301,0.21834359,0.26403347,0.39235455,0.25227037,0.28682742,0.0,0.43176556,0.09476342,0.39298016,0.0,0.34326583,0.0,0.0,0.0,0.48599702,0.42347103,0.0,0.18127133,0.36480162,0.5670571,0.5705736,0.4315238,0.5816777,0.21486162,0.339567,0.24324171,0.7095176,0.18263619,0.44594654,0.43427777,0.38494706,0.0,0.0,0.22572848,0.4196961,0.36308727,0.34636563,0.4016473,0.18407941,0.21022138,0.0064843204,0.49567798,0.0,0.24633408,0.16343929,0.30014962,0.43549237,0.26281494,0.33405954,0.0,0.46512553,0.4471484,0.4071748,0.38880193,0.26308122,0.4188456,0.022133052,0.3150487,0.0,0.22713532,0.06389788,0.34739035,0.24168637,0.43331602,0.36360657,0.2844796,0.21526405,0.23784088,0.26055112,0.0,0.36287466,0.3258903,0.28335804,0.3884707,0.34016502,0.31324768,0.39093623,0.45766917,0.4865973,0.35786277,0.38539812,0.41115028,0.05364623
adogsjourneymovie,0.6967033,0.40492198,0.9291833,0.8667571,0.88162774,0.54997414,1.0220639,0.40698972,0.8848231,1.1082357,1.4831424,0.4177637,0.611115,0.7422182,1.0457468,0.9281205,1.4000114,0.8112142,0.061362036,1.2005904,0.7813964,1.2495259,0.64240265,0.7316984,0.53420305,0.14295922,0.9666948,0.35329103,0.3011415,0.98887986,0.6001912,0.6818806,0.0,1.0538579,0.2989158,1.3815658,0.0,0.9461739,0.0,0.0,0.0,1.3185463,0.77429867,0.0,0.6865364,1.0360655,1.4091347,0.9651599,0.78612494,1.8933507,0.53267294,0.7223639,1.1576487,1.3244627,0.47324312,0.99653137,1.0144792,1.1748749,0.0,0.0,0.5879195,0.69747066,0.52953106,0.7109678,1.2990226,0.7205858,0.6208705,0.0,1.1280236,0.0,0.15149805,1.0071448,0.9243132,0.93013436,0.7403837,0.82139295,0.0,1.3146781,0.9080003,0.8733787,1.1032277,0.6296188,0.9560798,0.0,0.47048938,0.0,0.37200266,0.18670462,0.7414984,0.80420864,1.166379,1.1066711,0.7659339,0.0,0.77267325,0.17757756,0.0,0.59423083,1.1905497,0.9690715,0.58584607,0.27696437,0.33061966,0.77236223,1.4873085,1.109244,0.6740483,0.9041045,0.8524268,0.18145438
aftermathmovie,0.38676682,0.13042498,0.2822861,0.27897412,0.37481427,0.29974386,0.17399848,0.22664382,0.40353838,0.3339128,0.43814847,0.20718284,0.3152884,0.08560535,0.24131583,0.3035738,0.4292716,0.26777014,0.0,0.4985246,0.29960984,0.38468254,0.3484176,0.22013529,0.23309366,0.1227217,0.3529106,0.26001614,0.14712492,0.35041708,0.2760627,0.28224525,0.0,0.411531,0.077709116,0.34846982,0.0,0.29907015,0.0,0.0,0.0,0.43278456,0.3101291,0.0,0.2215138,0.35422224,0.48567548,0.42447022,0.30700803,0.53757495,0.2544177,0.2302487,0.2682612,0.47836915,0.115249366,0.40134543,0.35496658,0.35900065,0.0,0.0,0.15312336,0.27984026,0.23475993,0.3121907,0.28988943,0.30903685,0.2947516,0.0,0.45074558,0.0,0.058649138,0.11616075,0.2996828,0.3007138,0.3794505,0.24836482,0.0,0.41900292,0.3805309,0.39281678,0.34646395,0.18884654,0.26776904,0.0,0.34186238,0.0,0.19359662,0.07128909,0.40099493,0.21341592,0.36464953,0.4353041,0.22751383,0.04158733,0.19689535,0.16693202,0.0,0.31352088,0.31039453,0.25808194,0.33940744,0.15732917,0.15598021,0.32104257,0.45902345,0.39113066,0.36667702,0.2691352,0.343721,0.012144022
aftermovie,0.18474677,0.19489704,0.25685075,0.3171512,0.1938374,0.30537257,0.2854929,0.17575799,0.36198786,0.33489746,0.51304084,0.35416615,0.36065876,0.14258824,0.47576407,0.17150529,0.52569664,0.27575335,0.057583347,0.48816645,0.36607918,0.4104331,0.23741521,0.34502432,0.18569417,0.09611258,0.4483951,0.28443706,0.0,0.40911993,0.05015763,0.32078448,0.0,0.49326903,0.0,0.5151944,0.024762148,0.4461045,0.0,0.0,0.0,0.4155346,0.3633858,0.0,0.16785856,0.315524,0.43904305,0.3154398,0.26152334,0.6103966,0.28411913,0.25351232,0.31745234,0.5748628,0.1616597,0.41120374,0.33277994,0.4908075,0.058211084,0.0,0.13459276,0.36439756,0.28805202,0.42245984,0.38857317,0.4325725,0.39609644,0.0,0.3662872,0.0,0.113933995,0.187229,0.36999738,0.29286614,0.21683283,0.19748291,0.0,0.23800196,0.35570347,0.32064348,0.42100978,0.21017292,0.30552056,0.067819126,0.21757872,0.0,0.06829404,0.08878374,0.45028338,0.26259243,0.45031163,0.4228272,0.27527955,0.05850175,0.1163139,0.26201963,0.0,0.33993647,0.30638087,0.31485817,0.398488,0.10148764,0.23486505,0.28533366,0.5163803,0.34775373,0.29632857,0.416105,0.3965668,0.058280412
ahiddenlifefilm,0.14355516,0.06942602,0.16439638,0.13870543,0.16131826,0.1441067,0.12105107,0.099723056,0.16272709,0.14570524,0.20946062,0.10906451,0.1303376,0.079861626,0.13327488,0.12329207,0.20548742,0.11237146,0.0341324,0.17325735,0.13998888,0.20888874,0.14133649,0.14725624,0.096639335,0.06263894,0.17088343,0.087830275,0.052798063,0.18304914,0.13309056,0.11346088,0.0,0.18069632,0.065263495,0.18006983,0.0,0.17990233,0.0,0.0,0.0,0.20095946,0.1722729,0.0,0.112163536,0.1762353,0.24893725,0.20090309,0.12848791,0.25433213,0.123786226,0.13687535,0.1516338,0.23748262,0.05086574,0.1825315,0.12682289,0.18717164,0.0,0.0,0.080935724,0.14825004,0.098116994,0.15241936,0.17455608,0.14202851,0.1352664,0.0,0.2113242,0.0,0.031646788,0.076429844,0.16494137,0.15649046,0.1404297,0.12910436,0.0,0.17963833,0.18419491,0.15926751,0.17349786,0.10146624,0.14382614,0.01796154,0.11521614,0.0,0.081633195,0.028621105,0.16195098,0.092490494,0.17926642,0.17940876,0.13201623,0.0420295,0.10149427,0.07361138,0.0,0.12691325,0.14823504,0.13027358,0.1653995,0.08469404,0.09625343,0.14230217,0.21516931,0.20436539,0.13212141,0.13440743,0.16373026,0.0022029262
alitamovie,0.49641362,0.3771846,0.51804465,0.68245286,0.37239,0.654913,0.57519186,0.5162705,0.60300875,0.63892317,0.82014924,0.49359214,0.4643625,0.25494137,0.5360463,0.355534,0.727208,0.4552966,0.17449933,0.55374044,0.5452561,0.6566103,0.49220437,0.59551615,0.4225327,0.44001317,0.6514856,0.45235902,0.25210106,0.5000171,0.5342746,0.49603158,0.0,0.53772676,0.104307316,0.7978888,0.0,0.48350188,0.0,0.0,0.0,0.75137633,0.4406458,0.0,0.59957004,0.71992844,0.5843139,0.8795024,0.39483407,0.9313582,0.42534333,0.65887356,0.5484573,1.1260309,0.18481739,0.7172703,0.6111469,0.7161711,0.0,0.0,0.4401723,0.569114,0.5516527,0.533882,0.46200734,0.40146944,0.35650688,0.07507748,0.8202835,0.0,0.3138719,0.28915304,0.30191213,0.6465292,0.5023156,0.6282336,0.08231693,0.7033143,0.58664805,0.39652595,0.5990927,0.33292457,0.5550562,0.37953627,0.35426086,0.0,0.11146085,0.08218762,0.38843337,0.44745207,0.6682329,0.43842942,0.47871944,0.0,0.35121068,0.15456553,0.0,0.57542455,0.57365716,0.6675344,0.75505245,0.52068776,0.48079354,0.7852079,0.6703927,0.93840116,0.650542,0.45914218,0.57492465,0.0763998
