movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.532016,0.40324163,0.21758571,0.0,0.59069145,0.39163294,0.0,0.37838194,0.49406576,0.8079478,0.36281,0.2920624,0.5119041,0.23943385,0.31124467,0.50577384,0.72137064,0.55284643,0.0,0.43943647,0.46672454,0.0,0.77442396,0.70414996,0.6674324,0.0,0.30047402,0.6078861,0.102102645,0.44966704,0.23738143,0.0,0.22654411,0.011028791,0.5056203,0.49882385,0.5680357,0.34168983,0.52701366,0.5584782,0.76298565,0.3843329,0.17996937,0.23990868,0.33774924,0.0,0.43332896,0.6103482,0.5316449,0.5796546,0.42837107,0.0,0.2787889,0.36644578,0.62406945,0.39287242,0.3413431,0.0,0.0,0.49600694,0.0,0.49326837,0.5814068,0.0,0.0,0.50981617,0.23886098,0.0,0.19236957,0.1651018,0.40673074,0.43085265,0.49748287,0.27177826,0.40361744,0.38787723,0.0,0.35379258,0.15275535,0.0,0.5912149,0.49804696,0.0,0.53566206,0.563491,0.45124942,0.37028018,0.28982452,0.5786862,0.29089004
47metersdown,0.70090497,0.5253786,0.24461572,0.0,0.71317446,0.3329928,0.15583791,0.30581242,0.67654145,0.9457757,0.314259,0.49109432,0.6994285,0.4541815,0.41335863,0.6444341,0.87462676,0.61454797,0.0,0.3378701,0.6728378,0.0,0.51843,0.75303245,0.63233453,0.0,0.47718966,0.77605295,0.0,0.6606502,0.0862688,0.0,0.29267874,0.0,0.5930099,0.7677494,1.0032967,0.627356,0.56570584,0.32579285,0.6317149,0.708942,0.15781924,0.51031256,0.3562685,0.0,0.3354413,0.51709723,0.7006596,0.6446172,0.5741827,0.0,0.42565262,0.5113402,0.6813554,0.24953471,0.639489,0.0,0.0,0.4756541,0.0,0.600028,0.3437151,0.0,0.0,0.4099691,0.21414088,0.0,0.18282802,0.05099305,0.5570852,0.45976973,0.64941955,0.12414891,0.59397095,0.4547565,0.0,0.2545129,0.6478526,0.0,0.7434083,0.80823666,0.0,0.83699584,0.52110493,0.46825778,0.4662768,0.3466695,0.35368493,0.03859187
abeautifuldaymovie,0.5534706,0.4910153,0.18112837,0.0,0.333464,0.2184245,0.0,0.32438517,0.3960358,0.65841717,0.26414257,0.22002229,0.2984661,0.06353791,0.33217335,0.5070752,0.46186268,0.239456,0.0,0.33955404,0.34614286,0.0,0.4992428,0.54846555,0.5650826,0.0,0.18091139,0.57589585,0.0,0.44234312,0.1432825,0.0,0.16005462,0.0,0.4551574,0.43243325,0.48033363,0.27876502,0.48516566,0.30112603,0.5071702,0.38848963,0.07040348,0.28610057,0.31590044,0.0,0.32727018,0.48300156,0.430822,0.44259682,0.36858714,0.0,0.44923422,0.36932963,0.38091615,0.17817558,0.2507617,0.0,0.0,0.33864594,0.0,0.23980224,0.3736393,0.0,0.0,0.43559238,0.1313185,0.0,0.10496781,0.21720912,0.43084332,0.326334,0.31757152,0.30461174,0.40843385,0.30153936,0.0,0.30093476,0.12125364,0.0,0.5553007,0.40351653,0.0,0.34783536,0.3550251,0.4774742,0.26756856,0.25726116,0.32212606,0.2138579
abominablemovie,1.1085914,0.79718244,0.36509624,0.0,0.78269583,0.20824017,0.0,0.487996,0.42523217,1.1072899,0.46453232,0.28758904,0.90282696,0.0900234,0.30801946,1.0611017,0.9615802,0.5696502,0.0652526,0.26984438,0.63584507,0.0,0.9274124,0.89826256,0.7657064,0.0,0.40083683,0.7775853,0.0,0.7612635,0.0,0.0,0.63576084,0.0,0.7137398,0.9727702,1.0192616,0.502319,0.572475,0.60464,0.6656226,0.97362804,0.51489353,0.45046192,0.4473555,0.0,0.20482689,0.61544126,1.0519584,1.0860497,0.88373655,0.0,0.88855153,0.48411334,0.59522885,0.54479545,0.42431504,0.0,0.0,0.9150511,0.0,0.6740979,0.47889817,0.0,0.0,0.75662965,0.3821683,0.0,0.22558977,0.17849828,0.79832935,0.5489555,0.54622406,0.60110635,0.934156,0.3932086,0.0,0.4047008,0.5601508,0.0,0.87026083,0.7410893,0.0,0.6240188,0.7468637,0.55324686,0.7730991,0.16245233,0.35569757,0.6664357
adastramovie,0.42825156,0.34571612,0.18600076,0.0,0.5508871,0.3711134,0.0,0.5033505,0.40752432,0.53724605,0.28754154,0.29333603,0.40212026,0.2892345,0.21430612,0.47856468,0.46017593,0.48731416,0.0,0.3869255,0.26500332,0.0,0.6152216,0.36853552,0.26755172,0.0,0.30388868,0.54593843,0.27522475,0.5812973,0.12734815,0.0,0.21238774,0.0,0.49830872,0.5232315,0.5012214,0.3991237,0.38503978,0.2609549,0.6051667,0.6993879,0.2008066,0.28163934,0.2846824,0.0,0.25074536,0.45033374,0.55257976,0.3654216,0.40043122,0.0,0.26710793,0.2963399,0.48209536,0.43628713,0.3391642,0.0,0.0,0.45337656,0.0,0.35688704,0.24146529,0.0,0.0,0.3229662,0.17268413,0.0,0.16672733,0.07404534,0.46873385,0.33271965,0.5267845,0.2498157,0.6672834,0.4296276,0.0,0.16484068,0.22895561,0.0,0.44012046,0.41606662,0.0,0.3181138,0.40814802,0.34423888,0.43304688,0.12547037,0.3533729,0.09548931
adogsjourneymovie,1.1191424,0.7987817,0.27541673,0.0,0.93850905,0.91797733,0.0,0.87977016,0.87761515,1.5310644,0.7498732,0.55278105,1.1941847,0.116354376,0.25559196,0.936911,1.6328441,1.2930245,0.0,0.6176737,1.2719674,0.0,1.599004,1.5300434,0.8048716,0.0,0.14230509,0.9930849,0.24932745,1.5484092,0.086288385,0.0,0.80078274,0.0,0.8952363,1.2519838,1.3927598,0.6555566,1.2075464,1.0924107,1.3165969,1.1119677,0.31593522,0.6393032,0.9017291,0.0,0.61803055,1.1807307,1.3053684,1.2104418,0.9454014,0.0,0.589302,0.48213834,1.3206673,0.9797022,0.6971379,0.0,0.0,1.4884167,0.0,0.8139537,0.53804266,0.0,0.0,1.1943493,0.89899266,0.0,0.41522864,0.34726056,1.0611011,0.9448237,1.3092657,0.65767664,1.3594263,0.85629404,0.0,0.42030314,0.5968747,0.0,1.1588176,0.88227826,0.0,0.9683695,1.0347228,0.4657046,1.0857471,0.64190686,0.7419735,0.53803545
aftermathmovie,0.34670675,0.25330094,0.2555018,0.0,0.30083233,0.1361257,0.0,0.19563091,0.3123802,0.4938693,0.2709393,0.29220688,0.29551977,0.18596597,0.1539438,0.30201858,0.48332912,0.3582221,0.0,0.26849386,0.2944261,0.0,0.3137857,0.3835178,0.34846774,0.0,0.22684729,0.41215727,0.076201044,0.2756126,0.051411625,0.0,0.03293205,0.0,0.27137104,0.40667525,0.3876295,0.3368644,0.39467877,0.26962948,0.36332044,0.48676446,0.024018012,0.16338831,0.27033195,0.0,0.14079376,0.3387115,0.41667715,0.4676903,0.31917888,0.0,0.18370733,0.18320777,0.33770862,0.17776446,0.23719755,0.0,0.0,0.39370596,0.0,0.39169657,0.24455675,0.0,0.0,0.26926446,0.21522442,0.0,0.11911855,0.12482735,0.414128,0.28687477,0.32587466,0.29503655,0.30754125,0.21211936,0.0,0.24093091,0.1711982,0.0,0.32528558,0.26439863,0.0,0.33900493,0.39850023,0.25710234,0.21838425,0.118375465,0.32550272,0.20005202
aftermovie,0.4613831,0.34069777,0.14706406,0.0,0.37920615,0.24192682,0.0,0.4163108,0.4540027,0.7149312,0.42098695,0.2662422,0.51240546,0.19706315,0.28686836,0.5169399,0.66205084,0.43825927,0.0,0.27502182,0.283042,0.0,0.4741421,0.59136444,0.4677088,0.0,0.30132893,0.3880975,0.093723275,0.5663122,0.060318016,0.0,0.20730925,0.0,0.47319382,0.48915556,0.48862115,0.48527142,0.61151636,0.37099934,0.4932598,0.5965691,0.092594326,0.27295068,0.20275599,0.0,0.43040475,0.51189893,0.48620293,0.62007374,0.38703042,0.0,0.4133136,0.32905433,0.4901106,0.38867885,0.48003104,0.0,0.0,0.57208276,0.0,0.57079387,0.22899653,0.0,0.0,0.2625607,0.29373568,0.0,0.32008216,0.1530662,0.5118213,0.35968155,0.5092746,0.43402445,0.58954996,0.32621774,0.0,0.29190838,0.31641027,0.0,0.4824199,0.34757873,0.0,0.36119223,0.37040913,0.34214434,0.39217535,0.22324619,0.26696783,0.23477222
ahiddenlifefilm,0.24131277,0.17338082,0.12318136,0.0,0.20787567,0.13009083,0.0,0.16203189,0.21108389,0.28089654,0.1410424,0.15517554,0.22946206,0.11275104,0.12427216,0.23667352,0.27430385,0.22645888,0.0,0.15665102,0.20304479,0.0,0.2566112,0.26602086,0.21692464,0.0,0.1302869,0.21691795,0.019864453,0.22935043,0.061541498,0.0,0.11604822,0.0,0.20436823,0.23589234,0.2674815,0.20732056,0.22361974,0.19030268,0.24837886,0.260513,0.059473597,0.13516964,0.14721963,0.0,0.16175382,0.22194113,0.2641008,0.28499624,0.19688718,0.0,0.1482305,0.13893594,0.24551125,0.1582322,0.17827187,0.0,0.0,0.21610108,0.0,0.20952237,0.16682693,0.0,0.0,0.17720978,0.094626516,0.0,0.07873833,0.072548725,0.23670676,0.16468033,0.20368564,0.1769571,0.2408438,0.14674938,0.0,0.11070965,0.1459256,0.0,0.24683364,0.21187294,0.0,0.21610941,0.21747907,0.17760693,0.16619568,0.085094325,0.16015908,0.11673978
alitamovie,0.38575554,0.34813023,0.23707554,0.0,0.88873655,0.39149633,0.0,0.5701399,0.60390514,0.702465,0.26800457,0.44935873,0.82392627,0.5305177,0.20827112,0.49550766,0.90782005,0.82984155,0.0,0.23659728,0.32601267,0.0,0.8115723,0.63618135,0.55243236,0.0,0.3028124,0.76610076,0.31880367,1.0647821,0.0,0.0,0.29275233,0.037023447,0.5934633,0.6417891,0.6193028,0.39534634,0.7284431,0.39755055,0.82476497,0.7804807,0.27974743,0.32147825,0.35000017,0.0,0.2865218,0.4414692,0.9384738,0.9954932,0.73645383,0.0,0.22086744,0.3009436,0.8630946,0.61103857,0.55979127,0.0,0.0,0.5735349,0.0,0.5670383,0.32595968,0.0,0.0,0.5984016,0.43050477,0.0,0.18957199,0.0,0.3475064,0.41719124,0.7364683,0.52120984,0.8711653,0.41588488,0.0,0.15309455,0.33158317,0.0,0.5140007,0.6182063,0.0,0.6765805,0.4896955,0.48800474,0.7899662,0.33727035,0.33920044,0.18829343
