movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.60835767,0.36591056,0.45854545,0.825688,0.33443427,0.0,0.71440005,0.9089742,0.61172396,0.37259534,0.78645635,0.4596479,0.63142276,0.4940631,0.0,0.92713183,0.6131607,0.11276471,0.97199696,0.63168585,1.1679258,0.25006074,0.49134076,0.6904099,0.76752365,0.49410748,0.38307968,0.8067482,0.18112426,0.0,0.0,0.7914718,0.6577697,0.4719713,0.28886548,0.5377838,0.52743775,0.5515247,0.3859681,0.64958864
47metersdown,0.55010235,0.5568617,0.46562168,0.7097316,0.40096492,0.0,0.66009164,0.85586166,0.4808399,0.58420646,0.7807527,0.694905,0.7386105,0.75378084,0.0,0.95327586,0.7372096,0.37581456,1.1454575,0.8332227,0.92125994,0.28343683,0.7512585,0.62142843,0.82147205,0.75855386,0.3931321,1.2687738,0.31612295,0.0,0.0,0.867822,0.67760926,0.59983927,0.5682435,0.27728727,0.6231988,0.6786074,0.32890317,0.58276874
abeautifuldaymovie,0.47358266,0.18855324,0.4066493,0.5566157,0.18293099,0.0,0.44305396,0.7914423,0.5283494,0.34616497,0.66332144,0.56383204,0.56158835,0.49085274,0.0,0.69838595,0.6403628,0.25145727,0.72919923,0.6766877,1.0203195,0.45938873,0.62809926,0.779562,0.73976207,0.3786388,0.41575748,0.7739339,0.1729293,0.0,0.0,0.7457454,0.49098668,0.49022564,0.43755177,0.38011843,0.42160752,0.29952767,0.23449422,0.678885
abominablemovie,0.67997587,0.8082801,0.41267574,1.0823132,0.30716795,0.0,0.9163822,1.3085725,0.66043675,0.47747365,1.4135225,1.2234885,0.9569024,1.0312171,0.0,1.6474928,1.0385711,0.09134279,1.41499,1.0877709,1.5135951,0.435382,0.7562603,1.0532537,1.1771268,0.70652515,0.81914645,1.3872474,0.22917973,0.0,0.0,0.9148389,0.7456274,0.80208224,0.54709977,0.6001115,0.65269935,0.5375674,0.46934912,0.85179275
adastramovie,0.53378993,0.41997543,0.49940446,0.5991159,0.26084822,0.0,0.47004017,0.75412595,0.6923924,0.4209405,0.7489627,0.6117213,0.6919489,0.40563235,0.0,0.7550384,0.6993812,0.25006443,0.92581326,0.59563446,0.8516658,0.28463927,0.62267023,0.5834552,0.70621616,0.3384435,0.3984109,0.89265335,0.18396764,0.0,0.0,0.7074002,0.46109605,0.3774804,0.38811913,0.4225108,0.3883615,0.35501298,0.23788239,0.5005184
adogsjourneymovie,0.7134343,0.92028415,0.830581,1.5416664,0.55717444,0.0,1.6184093,1.4315358,0.63295937,0.31873128,1.812843,1.3445914,1.2430882,0.90158975,0.0,1.6439717,1.3544235,0.2533527,2.117728,1.0236118,2.1674306,1.0702858,1.2903205,1.5698087,1.7126535,0.9504596,1.1882596,1.8447696,0.2856066,0.0,0.0,0.9574012,0.95401466,0.91014284,0.7880799,0.7774813,0.8782343,0.858753,0.476112,1.0031153
aftermathmovie,0.27022743,0.25310993,0.32947817,0.362509,0.29057437,0.0,0.36802122,0.5512552,0.3546925,0.19604489,0.54915184,0.42881656,0.4756947,0.4332219,0.0,0.5745008,0.4514325,0.23437911,0.6468272,0.4688827,0.7808481,0.23264357,0.4549488,0.48578894,0.5699463,0.31730595,0.3910417,0.6533923,0.19525051,0.0,0.0,0.4682114,0.32155475,0.33635062,0.26930928,0.31487644,0.3211916,0.22970031,0.17292838,0.4932502
aftermovie,0.4368575,0.35822314,0.2925959,0.5113868,0.27690846,0.0,0.50808686,0.63863885,0.30317956,0.26764414,0.49216673,0.5489557,0.69422597,0.35524166,0.0,0.6601033,0.6092575,0.13009456,0.79836756,0.5663291,0.82348114,0.29179254,0.5715629,0.6032749,0.66585016,0.46017492,0.5344437,0.70426023,0.18176828,0.0,0.0,0.48597366,0.36149582,0.5128835,0.39205417,0.19912997,0.29415643,0.3807515,0.36913428,0.48786098
ahiddenlifefilm,0.1808859,0.1780525,0.17850369,0.25904012,0.14259726,0.0,0.2396023,0.36985284,0.21618971,0.13463388,0.3195505,0.24058503,0.27288985,0.19322017,0.0,0.35294676,0.28785902,0.064974144,0.3950175,0.26977548,0.44443017,0.13707829,0.24961092,0.28914928,0.32390854,0.2110978,0.22821867,0.3852269,0.09687917,0.0,0.0,0.28890002,0.21100582,0.20245075,0.14645007,0.15273419,0.16629,0.1408799,0.14244616,0.24187435
alitamovie,0.5118914,0.32658356,0.78875077,0.6742406,0.17514311,0.0,0.59510255,1.1068958,0.74023455,0.18808544,0.8566957,0.9695282,1.1640507,0.7011778,0.0,1.2449144,1.0308397,0.4641698,1.3001386,1.0717608,1.329781,0.41191554,0.972673,1.2602012,1.2399923,0.6038546,0.7888803,1.2754636,0.22275746,0.0,0.0,0.89436454,0.62352145,0.8396435,0.70794934,0.4863465,0.7163339,0.34947613,0.36270234,0.91541857
angelhasfallen,0.5108433,0.6330076,0.6241722,0.5812201,0.5938248,0.0,0.8175001,1.0026075,0.58146113,0.41061214,0.74329334,0.5731148,0.81630194,0.5259561,0.16320173,1.0260012,0.80231994,0.1797198,1.2057581,0.8341515,1.2962861,0.4424877,0.809365,0.62997603,0.8369858,0.71122867,0.70506805,1.1855041,0.1328264,0.0,0.0,0.7593512,0.685616,0.4495766,0.4334403,0.48847818,0.5903339,0.23086834,0.16844855,0.6576379
angrybirdsmovie,0.36089736,1.4674175,0.6964606,1.5161945,0.96839666,0.0,1.5544654,1.8769168,1.4875971,0.87438524,1.7028844,1.3248045,1.8774416,1.1099461,0.0,1.55424,1.8824184,0.4597844,2.6870873,1.5281303,2.6145294,0.8446751,1.2821027,2.283181,1.9276258,0.9562383,1.2966787,2.0610886,0.35955772,0.0,0.0,1.7177649,0.8797051,1.1125561,0.60921687,1.406987,0.75418097,0.8113528,0.44519636,1.5246487
annabellemovie,0.9648926,0.6279777,0.6459882,1.2604331,0.6030607,0.0,0.87795985,1.369942,0.8095634,0.34339026,1.2814616,1.3337461,1.1444412,0.81042033,0.0,1.4418834,1.1271267,0.08236469,1.665293,1.1969396,1.6524668,0.7456761,1.0327857,0.98367333,1.3500737,0.7262889,0.77371496,1.4834846,0.8131216,0.0,0.0,1.2292507,0.8564234,0.8614543,0.6802044,0.8693544,0.92177933,0.48549616,0.4846942,0.8699915
annamovie,0.41978908,0.5367178,0.41191834,0.64130753,0.21584435,0.0,0.5893213,0.74697363,0.49285018,0.29883084,0.7990864,0.5505254,0.6767751,0.43531987,0.0,0.8216833,0.700481,0.18703029,0.6382438,0.7192408,0.919419,0.3775086,0.56167746,0.6677393,0.7729289,0.5745519,0.61942333,0.99993944,0.29046312,0.0,0.0,0.7340685,0.47956753,0.41911903,0.39417437,0.28219008,0.36469972,0.22863892,0.47968987,0.4541235
apollo11movie,0.2889615,0.18274584,0.25413033,0.31816456,0.24714921,0.0,0.33636105,0.44391787,0.24810699,0.20643514,0.45976773,0.3119945,0.32634777,0.22354567,0.0,0.43531913,0.36917764,0.076816104,0.46250612,0.34270114,0.6247034,0.20382589,0.3833895,0.48583794,0.44987187,0.33284792,0.30568483,0.5244689,0.22431251,0.0,0.0,0.3648251,0.27411935,0.30102488,0.19368301,0.11744062,0.265661,0.2568841,0.14682525,0.23395704
arcticdogsmovie,0.48704112,0.42322576,0.3583798,0.63165516,0.2671883,0.0,0.45955828,0.68710923,0.53833425,0.2955802,0.6456658,0.44320637,0.69839644,0.4405464,0.0,0.7201737,0.46615136,0.060377695,0.8256763,0.5473564,0.75503725,0.24960831,0.52818495,0.6488738,0.5655487,0.40586463,0.40801933,0.75587064,0.2334045,0.0,0.0,0.65653783,0.5890836,0.37203035,0.4922445,0.23080185,0.2509945,0.23649454,0.2858781,0.57957256
