movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.8031454,0.7740829,0.8590683,0.58039093,0.46061283,0.76187044,0.6260051,0.36797222,0.51334274,0.618433,0.2929394,0.22021876,0.64137846,0.4502861,0.54375476,0.0,0.62011904,0.0,0.451211,0.53978443,0.6210076,0.8380832,0.56795883,0.46623868,1.013917,0.5514042,0.6695337,0.5260567,1.0010852,0.0
47metersdown,0.643703,0.64714336,0.7231207,0.7203594,0.4809863,1.0604216,0.6212455,0.5542473,0.39910722,0.47158042,0.40440214,0.25107464,0.4172753,1.2060813,0.5214497,0.0,0.49265298,0.0,0.11044215,1.1852341,0.67324466,0.99073565,0.46276027,0.62013966,1.1443878,0.5490529,0.263097,0.7040169,1.0025834,0.0
abeautifuldaymovie,0.6230406,0.7703975,0.7163105,0.8593603,0.6635514,0.5541881,0.4552027,0.539937,0.5665414,0.5843889,0.273877,0.21939234,0.68713707,0.5134943,0.32884607,0.0,0.44490469,0.0,0.6374689,0.44468483,0.8055882,0.9501439,0.57185006,0.65221924,0.8276207,0.60280114,0.5296088,0.59480166,1.0934954,0.0
abominablemovie,0.556487,0.5963123,1.1908662,1.061082,0.35851568,0.61890024,0.8606947,0.2651984,0.89782006,0.7364344,0.14292352,0.42508006,0.61714774,0.8375055,0.33079442,0.0,0.63302493,0.0,0.7312355,0.65940404,1.1588675,0.8583821,0.5272105,0.7853215,1.1616977,0.43720618,0.9065601,0.9243107,1.5438888,0.0
adastramovie,0.658221,0.4877317,0.63942766,0.55447215,0.3970818,0.44702625,0.26285297,0.14939865,0.51539737,0.6169774,0.40168935,0.1865935,0.5431931,0.6539189,0.31941587,0.0,0.3956769,0.0,0.2701312,0.46065965,0.5444449,0.79187053,0.36350936,0.39187732,0.6535826,0.4519281,0.48742887,0.50011665,0.9713113,0.0
adogsjourneymovie,1.2673109,1.3769922,0.95771396,1.5075419,0.8650579,1.3788503,0.6451183,0.13494712,0.77868205,1.1629349,1.0070577,0.4908442,1.4174987,1.184062,0.6943917,0.0,0.8519244,0.20505784,1.2219976,0.82576966,1.3085792,1.3599269,0.39050028,1.0793093,2.021499,1.0035195,0.7603091,0.924862,1.7287486,0.0
aftermathmovie,0.4883655,0.54815817,0.4669228,0.6203434,0.39473546,0.63627565,0.37054154,0.42691988,0.48212975,0.4188668,0.3097519,0.2673045,0.51069784,0.48380375,0.24714257,0.0,0.52320224,0.0,0.48117012,0.4941063,0.5408511,0.767116,0.37797153,0.4129425,0.70704687,0.63259715,0.41867372,0.27429402,0.75017345,0.0
aftermovie,0.5425305,0.45800048,0.68015325,0.69594,0.496643,0.70739007,0.63869774,0.42809415,0.5239366,0.57457477,0.43861985,0.115349114,0.6023889,0.51669973,0.43828303,0.0,0.52458537,0.0,0.8111069,0.4738941,0.5699896,0.5873861,0.55871093,0.6857281,1.0541352,0.6778706,0.6402463,0.49521264,0.86843073,0.0
ahiddenlifefilm,0.3508021,0.3541332,0.35977283,0.33281726,0.24398129,0.39978942,0.28489962,0.22087395,0.28044918,0.33389646,0.16114587,0.10792917,0.3500172,0.29387295,0.21386652,0.0,0.28107008,0.0,0.22854458,0.27243775,0.37692708,0.44426063,0.2804346,0.30059204,0.48055452,0.26715443,0.2930253,0.26943582,0.5443819,0.0
alitamovie,0.4866833,0.65071636,0.5424769,0.6563223,0.43871886,0.7924488,0.23214841,0.3713082,0.6701567,0.55639714,0.46332806,0.21718979,0.6360571,0.7864831,0.48584965,0.0,0.6486915,0.0,0.28112146,0.78341764,0.68530035,1.1100534,0.5564595,0.82498753,0.87554777,0.6624665,0.452812,0.6370737,1.0732647,0.0
angelhasfallen,1.0918722,0.79244393,0.8142594,0.7083983,0.6278609,0.96586925,0.64492786,0.5941763,0.7590423,0.9787397,0.40367126,0.20854656,0.6174837,0.7151099,0.39785334,0.0,0.655612,0.0,0.61953574,0.5123855,0.94200695,1.0504296,0.40491188,0.8618932,1.1112392,0.7810412,0.75535953,0.35688213,1.5319464,0.0
