movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.87859106,0.72857016,0.22888717,0.5707096,0.2556027,0.0,0.0,0.51433593,0.8081786,0.64742684,0.34310302,0.6649727,0.6219085,0.0,0.836306,0.83690286,0.7443188,0.9140506,0.30719936,0.6690203,0.64892036,0.87510216,0.86573887,0.2085968,0.6741308,0.6691412,0.9178551,0.34387004,0.9953855,0.90353984
47metersdown,0.82810724,1.0793878,0.49077973,0.66683364,0.101753555,0.0021890097,0.0,0.6707921,1.0282289,1.0463328,0.47123235,0.9681171,0.9547381,0.072672814,1.2959852,1.2552967,0.90831995,0.99235046,0.57899976,0.6866054,0.74930406,0.832788,0.6340846,0.15267113,1.0547606,0.66077054,0.78916025,0.41178632,1.1234933,1.042832
abeautifuldaymovie,0.5237981,0.5815949,0.18869574,0.5738069,0.15516621,0.0,0.0,0.5600398,0.83406395,0.5080804,0.352006,0.6752668,0.5706615,0.0,0.8550813,0.7896071,0.68025684,0.71002203,0.48786777,0.5057777,0.6726959,0.6016927,0.66943085,0.22887906,0.68656766,0.6324794,0.6959483,0.47038394,0.744251,0.6864693
abominablemovie,1.1868519,0.99946356,0.37662134,0.7927623,0.14718828,0.0,0.0,0.594405,1.153267,0.86803484,0.673651,1.3576995,0.97661614,0.0,1.1847321,1.14391,0.9587634,1.3710566,0.71136266,0.91509396,1.0106909,1.3365426,1.2347913,0.34209457,1.0863107,0.874652,1.378899,0.99048936,0.84999937,0.97304654
adastramovie,0.57007504,0.6923183,0.25456306,0.5143982,0.1692999,0.0,0.0,0.48634905,0.62634796,0.5207501,0.20663705,0.634319,0.5872566,0.0,0.75711054,0.6826532,0.6505382,0.7450249,0.32853293,0.7791628,0.53793424,0.77066064,0.7138033,0.20087078,0.57250965,0.6861836,0.5482568,0.38002005,0.6584586,0.524067
adogsjourneymovie,1.839356,1.8476557,0.31874907,1.0926454,0.3830359,0.0,0.0,1.132508,1.5678793,1.1386242,0.6218719,1.6190113,1.4639411,0.0,1.6131365,1.8297141,2.011675,1.9582657,0.5318817,1.4251887,1.3882431,1.7921022,1.3122382,0.28946003,1.1859986,1.1086881,1.7567706,0.63189363,2.037018,1.4935014
aftermathmovie,0.4625622,0.51122814,0.21609016,0.45764172,0.1473479,0.058834553,0.0,0.35072756,0.63877743,0.45116055,0.34412846,0.4606139,0.64712733,0.0,0.62652254,0.50481236,0.5207923,0.54895717,0.44989514,0.5300711,0.6308552,0.5214399,0.55861354,0.11024505,0.5544534,0.48465064,0.4897803,0.27984732,0.52189463,0.46000445
aftermovie,0.64339685,0.74749595,0.27080598,0.6600007,0.16496891,0.0,0.0,0.518802,0.90561414,0.6404057,0.36165485,0.78501636,0.6371586,0.0,0.9319351,0.7601893,0.78394336,0.76081467,0.40513372,0.7175905,0.5628322,0.6736139,0.7218816,0.27858135,0.7088722,0.7521107,0.69746834,0.4850633,0.7704383,0.6790826
ahiddenlifefilm,0.32175654,0.339825,0.11641577,0.26978636,0.08783644,0.0,0.0,0.2367218,0.40215173,0.2771557,0.16445348,0.3022783,0.3100438,0.0,0.36323726,0.33733338,0.33424634,0.3760964,0.1692714,0.29763666,0.25204316,0.32279918,0.33367538,0.09103949,0.35101816,0.30137196,0.36944407,0.20677581,0.3693819,0.34361285
alitamovie,0.89046824,1.0538023,0.34094557,0.3845306,0.36414516,0.0,0.0,0.89609814,1.288375,0.54040474,0.5734385,0.83609676,0.931977,0.0,1.2001321,0.95054686,0.9844548,1.1101012,0.74601907,1.0174402,0.8357191,0.9275011,1.0632827,0.6715722,1.0115994,1.1315879,1.10051,0.76825416,1.0520953,1.0131584
