movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.41172862,0.2756204,0.19139649,0.61118996,0.1232311,0.52882946,0.430069,0.13447824,0.5635942,0.3448139,0.31234574,0.0,0.36593708,0.34857556,0.43565843,0.2718942,0.2770829,0.30410635,0.0,0.4686627,0.0,0.012739954,0.3754507,0.22485787,0.2225536,0.20443282,0.46654373,0.3671415,0.0,0.45004332,0.005834524,0.2054106,0.34890908,0.0,0.2404738,0.31209695,0.4748606,0.19645369,0.296283,0.1943691,0.03702906,0.5104606,0.0,0.051941786,0.0,0.37905803,0.2114601,0.45434305,0.0,0.44684213,0.39871132,0.46187657,0.3161567,0.2594993,0.33012223,0.13378999,0.3821886,0.32138565,0.0,0.46743938,0.30102298,0.4864201,0.3558113,0.4639836,0.54369754,0.29705164,0.36231026,0.4856143,0.37998462,0.4159099,0.2893257,0.48991185,0.23022512,0.41121414,0.32609573,0.4151694,0.0,0.0,0.34654298,0.16306601,0.2022658,0.37687594,0.3056375,0.25698072,0.32286277,0.087896585,0.32581535,0.0,0.44100842,0.18762137,0.19279714,0.5581754,0.36244768,0.37696758,0.42022055,0.5149249,0.23975284,0.053224098,0.46721363,0.0,0.1083492,0.497336,0.323505,0.44549045,0.14624536,0.48953563,0.3079754,0.5273863,0.3759685,0.36848286
47metersdown,0.47395277,0.5515384,0.42725173,0.6442486,0.5439413,0.59111035,0.71984977,0.0,0.5728139,0.40360948,0.49137026,0.0,0.5452864,0.32752836,0.5267675,0.47085238,0.06763135,0.60098755,0.0,0.47714233,0.0,0.050613694,0.6171465,0.08144307,0.18350495,0.1829255,0.3088975,0.6107845,0.2005234,0.75397116,0.036925543,0.18625927,0.77253807,0.0,0.27655888,0.49643514,0.3944973,0.38942176,0.50283647,0.0,0.33673137,0.57003915,0.0,0.22900355,0.005997403,0.70018065,0.425446,0.4572486,0.0,0.618134,0.5694672,0.6930871,0.22852118,0.34331363,0.40031177,0.21973374,0.43598154,0.5839767,0.0,0.5713122,0.43311152,0.8536041,0.46499267,0.59078544,0.44085968,0.7419518,0.5247526,0.62823725,0.69305897,0.44637358,0.29308522,0.82029724,0.351906,0.90066046,0.27739143,0.70928836,0.0,0.0,0.471922,0.16425447,0.09192337,0.38614506,0.3537856,0.3417013,0.6461618,0.11826646,0.42251247,0.0,0.49299708,0.23675202,0.32619506,0.79587084,0.34982324,0.6517807,0.7377131,0.51202726,0.38922378,0.24566852,0.5949843,0.0,0.61887485,0.6766393,0.44012886,0.4685981,0.13888204,0.72092426,0.2750137,0.7787666,0.66583836,0.36166134
abeautifuldaymovie,0.40405476,0.13555929,0.18145186,0.46046925,0.16816609,0.35930708,0.42516458,0.0034495955,0.29183635,0.51140624,0.34592947,0.0,0.30779436,0.4400182,0.26232207,0.35694224,0.22023508,0.32873327,0.0,0.37182203,0.0,0.06766962,0.43255636,0.17564903,0.08303742,0.08232406,0.1287428,0.3915878,0.0,0.3307164,0.0,0.24890348,0.46581584,0.0,0.2579729,0.50178605,0.45840898,0.10661623,0.28380623,0.0,0.21444204,0.3639939,0.0,0.2018,0.14107446,0.54467666,0.35325187,0.44558802,0.0,0.48416406,0.34393317,0.31046942,0.2738012,0.2319172,0.22513068,0.12238923,0.3673926,0.32425225,0.0,0.35375053,0.35833046,0.5745914,0.43537328,0.3877225,0.42485082,0.30640426,0.40225732,0.48153925,0.38112706,0.46725821,0.19527715,0.5642651,0.34048265,0.42037383,0.2808893,0.41184568,0.0,0.0,0.228369,0.18492235,0.005731621,0.4818755,0.25560513,0.32052732,0.34320667,0.050344754,0.3638924,0.0,0.26650068,0.32694787,0.14927825,0.46868718,0.34073523,0.33023214,0.44603914,0.5728501,0.15554452,0.16532974,0.47592694,0.0,0.2553833,0.5091909,0.326442,0.39295453,0.009377437,0.4118906,0.22539687,0.43163395,0.41581324,0.17200284
abominablemovie,0.39682516,0.44391045,0.3094953,0.6752401,0.38794976,0.76711506,0.4891413,0.052685857,0.6989493,0.5157329,0.69096565,0.0,0.7468907,0.83770174,0.49186972,0.52594244,0.5278311,0.45408392,0.0,0.6521851,0.0,0.043996215,0.3957443,0.31581968,0.07178543,0.1803956,0.31905103,0.6803947,0.039342284,0.8367541,0.43432227,0.36766124,0.7549091,0.0,0.11264885,0.8639513,0.73471034,0.15096019,0.44966537,0.07611256,0.3860935,0.54542625,0.0,0.216341,0.0,0.8590888,0.49683255,0.5117458,0.0,0.71922696,0.4567184,0.7801218,0.42175782,0.73441964,0.17788324,0.29830772,0.5936194,0.66931933,0.0,0.76929754,0.46806303,0.799731,0.69407105,0.591638,0.84646827,0.5585013,0.5054011,0.6990819,0.46739718,0.32496244,0.46286914,0.6467965,0.14781763,1.060117,0.66937846,0.8581865,0.0,0.0,0.29532012,0.37117946,0.0884905,0.71133953,0.5695994,0.30864334,0.8505539,0.06456991,0.62111014,0.0,0.39059108,0.33204493,0.15135956,1.0165912,0.6353485,0.8765017,0.46630424,0.78363633,0.456403,0.0,0.808211,0.0,0.21727347,0.7921266,0.93398833,0.78605646,0.07830497,0.85604596,0.6022939,0.7807312,0.93458545,0.4382771
adastramovie,0.27342215,0.26092336,0.22837596,0.42299384,0.08003496,0.38564655,0.36705455,0.15550008,0.45025656,0.36597452,0.12276948,0.0,0.47076327,0.2630922,0.32655662,0.23698221,0.298128,0.23397413,0.0,0.38257623,0.0,0.0,0.3946544,0.12735593,0.17570175,0.1326807,0.3023308,0.45917374,0.0,0.3485451,0.091851644,0.23898524,0.2274371,0.0,0.15491515,0.2074265,0.40031162,0.06319642,0.32573032,0.093736626,0.14487554,0.38419962,0.0,0.17067954,0.017021814,0.3488278,0.42130104,0.3829439,0.0,0.5714852,0.362539,0.34124655,0.2891208,0.2847765,0.2875131,0.1969797,0.3671373,0.4022781,0.0,0.3140252,0.2859202,0.5287514,0.18115515,0.4446358,0.33470023,0.4253427,0.31469724,0.57266355,0.33630162,0.2921694,0.15198772,0.51421195,0.36199892,0.4661924,0.26687065,0.48317713,0.0,0.004218825,0.16048524,0.16593082,0.0,0.2859928,0.18231654,0.26876312,0.37243864,0.023294516,0.25347164,0.0,0.16135713,0.23455907,0.13314748,0.62073296,0.48267257,0.431107,0.4758158,0.42363206,0.13033165,0.19133995,0.39426416,0.0,0.3383258,0.49603984,0.39073184,0.2912373,0.014640778,0.5426302,0.34104675,0.3608762,0.5168888,0.30913803
adogsjourneymovie,1.2250093,0.2913218,0.47557694,1.4499962,0.45159516,1.1926215,1.2437806,0.0,0.94979805,0.50925666,0.9038502,0.0,0.8332644,0.7650191,1.0464984,0.65279245,0.3600722,1.0030626,0.0,0.8993991,0.0,0.25895107,0.84941864,0.34731242,0.40837556,0.3082191,0.77202237,1.0256947,0.023556545,1.1252892,0.0025752378,0.5318136,0.8289316,0.0,0.14166655,0.64890134,0.6035061,0.15925618,0.4457618,0.10741088,0.52625406,1.1806937,0.0,0.2832157,0.13512167,1.0372782,1.0183095,0.69888675,0.0,1.1599199,0.91647977,1.0442384,0.98385006,0.15653497,0.9524958,0.5404062,0.9472247,0.9796298,0.0,0.89475757,0.8054472,1.481193,0.54191834,0.7680388,1.1976799,0.29916513,0.7488146,1.091027,1.0355407,0.96416503,0.4661091,1.1663173,0.58852124,1.2529736,0.44109017,1.0908945,0.0,0.0,0.75735813,0.23357432,0.0010695867,0.83420885,0.66411155,0.7940876,0.5432041,0.16370617,1.1585503,0.0,1.0422577,0.5296774,0.0,1.5523701,0.85005766,0.8600044,1.0473799,1.3888206,0.65643406,0.17403294,0.96152294,0.0,0.7036738,1.3061109,1.1154628,1.0466098,0.45075917,0.99358773,0.45800152,1.0150435,1.0497334,1.0215963
aftermathmovie,0.29935452,0.21761781,0.24660979,0.4178213,0.090402015,0.4248426,0.38541853,0.027761493,0.20980752,0.2639692,0.18411234,0.0,0.26157996,0.4002227,0.26552057,0.2052496,0.2653152,0.34163678,0.0,0.23470497,0.0,0.072348736,0.23017341,0.24617907,0.0005951002,0.0700996,0.29322767,0.48961306,0.035712097,0.3222543,0.034199513,0.24701068,0.32589313,0.0,0.17177954,0.35138914,0.2855278,0.119350106,0.23213556,0.038155302,0.17433932,0.36370146,0.0,0.03271508,0.02327746,0.39524677,0.2541864,0.2752625,0.0,0.30147278,0.16198684,0.33198905,0.30614352,0.21073806,0.21438989,0.24001959,0.29130968,0.21665315,0.0,0.44486895,0.33875737,0.47860223,0.30214047,0.2807932,0.36746615,0.28479147,0.42811665,0.4214118,0.27743793,0.25106823,0.13251346,0.42271173,0.21185258,0.43716013,0.23077613,0.38390455,0.0,0.011499618,0.29483494,0.14574641,0.064811036,0.26575458,0.26979917,0.2855049,0.36328584,0.11085805,0.2889566,0.0,0.27566022,0.10507107,0.13947666,0.4924126,0.299774,0.21615592,0.36051762,0.36699972,0.13205019,0.10892634,0.41940856,0.0,0.19335008,0.37046248,0.25869787,0.34248307,0.091618605,0.34122673,0.26027858,0.3178076,0.3919263,0.2368567
aftermovie,0.44235316,0.28499365,0.22685254,0.4745134,0.13236424,0.3476136,0.33825827,0.09113909,0.35233787,0.41476336,0.29071233,0.0,0.3547104,0.24199395,0.18861434,0.22553949,0.054748133,0.23068088,0.0,0.2810618,0.0,0.12144287,0.41932747,0.176201,0.10233377,0.090973355,0.39173096,0.37341267,0.0,0.29302695,0.09367283,0.1432825,0.41894087,0.0,0.17534348,0.2627587,0.3380888,0.34359622,0.2834442,0.050616715,0.103809044,0.2700358,0.0,0.21003734,0.028586524,0.40985793,0.2336497,0.3495882,0.0,0.45239824,0.2959355,0.44392785,0.26136488,0.20953023,0.25441363,0.23809275,0.43319988,0.32683876,0.0,0.40824637,0.2608321,0.44010448,0.25072244,0.40809262,0.48569998,0.4078731,0.39233595,0.40297762,0.32182527,0.4684376,0.116215,0.42398328,0.21611355,0.4664426,0.14798142,0.45215514,0.0,0.0,0.16153488,0.20366533,0.13171533,0.40735376,0.17160249,0.17076975,0.2787361,0.1463697,0.32089743,0.0,0.27316108,0.19844443,0.24705754,0.54311305,0.4001691,0.44642067,0.4193949,0.41130406,0.13452628,0.11706962,0.35827464,0.0,0.3529856,0.41231534,0.20579888,0.3936224,0.04503109,0.5186797,0.25936237,0.31609577,0.378007,0.34680256
ahiddenlifefilm,0.15792292,0.12484934,0.09165961,0.23334898,0.08561959,0.20124663,0.21116789,0.016238742,0.18009247,0.16053775,0.15900438,0.0,0.17923157,0.16256669,0.16936204,0.11107814,0.11246138,0.15320772,0.0,0.17341556,0.0,0.04176225,0.15462828,0.07117587,0.050972793,0.056044687,0.11784446,0.17542154,0.016579717,0.17269085,0.0328859,0.08566098,0.18788098,0.0,0.098206356,0.16908993,0.18382208,0.091192126,0.110263385,0.051461983,0.10533364,0.18004572,0.0,0.057963528,0.0,0.20708555,0.13186795,0.18972743,0.0,0.22788897,0.16180532,0.19576737,0.1266495,0.103703424,0.13046576,0.08056579,0.15659845,0.17341453,0.0,0.16331732,0.13988508,0.25803694,0.13452186,0.18432467,0.19268066,0.17948638,0.16784455,0.2115691,0.16081092,0.14894874,0.07939878,0.23892504,0.10533661,0.23160611,0.14608303,0.20408662,0.0,0.0,0.10838889,0.10183228,0.015967255,0.14668569,0.14454225,0.12804432,0.1741762,0.033125196,0.15175128,0.0,0.12496253,0.08163088,0.06331236,0.25829405,0.17751208,0.16860487,0.19498667,0.21099752,0.10691801,0.04990074,0.21667346,0.0,0.13270357,0.21879984,0.1360858,0.15739608,0.04449335,0.1963653,0.13620006,0.19800179,0.19923078,0.12351583
alitamovie,0.5106441,0.44433385,0.35782546,0.6543525,0.3175405,0.53544587,0.53031534,0.2814105,0.5733895,0.59453964,0.5560502,0.0,0.8180901,0.5321922,0.8450445,0.29138523,0.35467955,0.41627395,0.0,0.6666287,0.0,0.20156004,0.63454044,0.24442174,0.33006567,0.3609775,0.4823553,0.40081805,0.0,0.59078085,0.21021616,0.44568685,0.69754016,0.0,0.3139526,0.5425248,0.59007204,0.10889517,0.29922545,0.13677198,0.1583421,0.54596865,0.0,0.16213252,0.0,0.5129503,0.2940167,0.6239855,0.0,0.7338864,0.6207124,0.64757824,0.6153214,0.35627744,0.41172585,0.31348076,0.54539245,0.6267689,0.0,0.44717088,0.42573795,0.9038546,0.3403416,0.5677014,0.6660583,0.7113324,0.48064402,0.86838627,0.7812879,0.45647067,0.1382049,0.6814052,0.48953468,0.63739794,0.29328823,0.6563156,0.0,0.018949907,0.2012929,0.1267423,0.05508012,0.5537434,0.45052806,0.4555626,0.4306371,0.24652149,0.40941617,0.0,0.25243643,0.24771409,0.2774173,0.65787494,0.51575595,0.38930368,0.6897156,0.7332941,0.24228488,0.19253998,0.82673085,0.0,0.45687202,0.83620274,0.7673674,0.70917815,0.0,0.76414233,0.52411914,0.69500256,0.60365105,0.32130206
angelhasfallen,0.47189808,0.4621581,0.3696807,0.65440786,0.19335882,0.6212905,0.5195117,0.0330227,0.57434225,0.6367975,0.5449825,0.0,0.49687934,0.33498895,0.479776,0.4086024,0.34435353,0.29897094,0.0,0.47034386,0.0,0.014790491,0.71942866,0.22196294,0.19532402,0.12949076,0.41737464,0.50328475,0.0,0.59993386,0.0,0.35112593,0.5772915,0.0,0.3461512,0.54883295,0.6076191,0.15746959,0.53201133,0.07888387,0.25031716,0.6340703,0.0,0.21229641,0.0,0.5017566,0.33397174,0.6267808,0.0,0.5601295,0.56478316,0.5786529,0.4389429,0.36219916,0.27321696,0.3546967,0.7275285,0.47094664,0.0,0.5445699,0.58336693,0.729004,0.42282245,0.66183853,0.708996,0.5067576,0.3889961,0.61684746,0.3643751,0.46786916,0.35014707,0.66858596,0.329845,0.74333644,0.35868502,0.5800057,0.0,0.0,0.32092014,0.07829344,0.2052387,0.4319269,0.4474357,0.3051469,0.48172083,0.0,0.4525847,0.0,0.40689433,0.12466732,0.31086463,0.7138631,0.54770285,0.46824774,0.59970105,0.7968328,0.29242375,0.1763299,0.45145458,0.0,0.38933125,0.74994236,0.47183594,0.3795738,0.020257292,0.65227735,0.61100435,0.6978778,0.3788148,0.38725638
