movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,1.2909329,1.1183045,0.78319615,0.58304334,1.1745011,0.3806085,1.0275762,0.6795576,0.42644215,0.86831784,1.0633653,1.173861,1.09638,1.5290017,0.87762594,1.0106937,0.0,1.2091417,1.2315928,0.87226355
47metersdown,1.3298763,0.5191508,0.5556834,0.30369058,0.8583027,0.47996384,1.0892636,0.27516544,0.3859086,0.8187466,0.34849036,0.9048138,0.9677493,1.3119876,0.90912795,0.5405297,0.0,0.7557005,0.4568119,0.42566606
abeautifuldaymovie,1.0019118,0.8835116,0.7334738,0.48102698,0.8306955,0.5940927,0.9344063,0.57890147,0.30727267,0.54268974,0.6906505,0.9602999,0.91329277,1.280552,1.3170266,1.037796,0.10034958,0.80466425,0.78628767,0.44423804
abominablemovie,0.94140506,0.5431273,0.6110947,0.29746026,0.61591625,0.95688075,0.76898956,0.33552894,0.48910376,0.48089322,0.69418025,0.88991994,0.10737933,1.1199704,0.25194404,0.5170355,0.0,1.0569808,1.0868762,0.62694263
adastramovie,0.9831757,1.1683931,0.82580674,0.5603683,0.7770238,0.3252351,0.995216,0.6612496,0.4530664,0.50040793,0.55383396,0.8976285,0.6989046,1.1308895,0.891502,1.0112959,0.0,1.0217453,1.0027189,0.6673157
adogsjourneymovie,0.4093539,1.2134825,1.3578119,0.14240792,0.0,0.22699627,1.0476726,0.0,0.0,0.121885575,1.4544636,0.78302896,0.11610175,1.1503708,0.27960148,0.7033733,0.0,0.34999806,1.2062926,1.2037872
aftermathmovie,1.0137153,0.9521043,0.74791396,0.44877103,0.7704408,0.575218,0.81167805,0.6257458,0.5552542,0.58216864,0.7474378,0.86514527,0.6293493,1.1506279,0.692453,0.8058423,0.0027529225,0.88442665,0.7668934,0.57246757
aftermovie,1.3345339,0.920045,0.87799853,0.5254073,0.9180522,0.5495636,1.1001105,0.58623517,0.44817343,0.63544494,0.7902721,1.0279131,0.8289929,1.2980412,0.9158786,1.0752093,0.0,0.9553748,0.9849548,0.664549
ahiddenlifefilm,0.6526158,0.60822016,0.45722526,0.3904593,0.55475324,0.36012435,0.61509705,0.44725475,0.26895517,0.3741036,0.45873627,0.5944507,0.53430533,0.762537,0.51699895,0.58059454,0.0,0.586311,0.6010201,0.4188541
alitamovie,0.5667385,0.8752087,0.644454,0.39105564,0.65784657,0.28560755,0.5854453,0.50844705,0.5457585,0.44136772,0.420995,0.34064603,0.28421766,0.67911863,0.47573256,0.7243705,0.0,0.6100206,0.5214407,0.77319765
angelhasfallen,0.98306,0.69031554,0.41830623,0.6231116,0.7532244,0.8440008,0.6419885,0.490597,0.147498,0.37981677,0.6007723,1.0413697,1.2102144,1.4750712,0.9790789,1.0168357,0.0077250376,0.6554306,0.9130153,0.7573261
