movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.22972743,0.17425236,0.2910705,0.26030695,0.5339896,0.0,0.5418264,0.20390603,0.30873695,0.29902685,0.41859657,0.3020412,0.26970604,0.23312467,0.1051662,0.3542419,0.19749098,0.11479439,0.28855503,0.2877856,0.32291046,0.20714933,0.22670701,0.34216282,0.38737908,0.36746037,0.38301814,0.24765225,0.040680513,0.26590893,0.34379748,0.40927792,0.5368792,0.0,0.39095008,0.37201005,0.27121848,0.30707395,0.022552084,0.22012231,0.121985294,0.06375587,0.33361953,0.2450113,0.31362736,0.16283645,0.11262964,0.14423051,0.5718044,0.0,0.0,0.3618153,0.45529416,0.30706617,0.21952672,0.10523248,0.2904611,0.46390957,0.32563558,0.012560628,0.389431,0.27611688,0.2869667,0.26105386,0.19841209,0.3938164,0.29903698,0.39323643,0.18634653,0.18733786,0.28111973,0.34137687,0.330675,0.3531432,0.119972296,0.33886078,0.43550327,0.39505622,0.19865668,0.0,0.2380158,0.14942187,0.0047399458,0.2593579,0.38880715,0.0,0.0,0.07007931,0.3479135,0.36151356,0.442954,0.12106405,0.40046802,0.0,0.2612869,0.33575243,0.25245288,0.27154535,0.4985401,0.37505028,0.3686009,0.16051054,0.41026983,0.40279627,0.30981988,0.39992976,0.0,0.27464458,0.19602413,0.31929073,0.37528923,0.3782208,0.4211929,0.26495108,0.12358207,0.21132763,0.48231962,0.15079528,0.35462093,0.3449807,0.22467685,0.16300647,0.5113832,0.4090558,0.39421266,0.32556474,0.3086898,0.15486394,0.36227542,0.3217382,0.38403845,0.21721216,0.14320897,0.115721285,0.11341609,0.35225317,0.32123902,0.52962136,0.50134814,0.0,0.24936473,0.24651918,0.3476317,0.17522264,0.41476944,0.28462547,0.0,0.25856373,0.005708316,0.020652682
47metersdown,0.25167182,0.038941387,0.2757285,0.51779413,0.6946175,0.0,0.65067166,0.4769705,0.51707745,0.420495,0.5084452,0.4988504,0.44229773,0.27206835,0.07863034,0.14336729,0.35942093,0.18080358,0.44760856,0.4491227,0.35399532,0.2295963,0.39854437,0.32784593,0.52754927,0.5506684,0.45094347,0.32356226,0.22716643,0.3916972,0.2794729,0.53606623,0.57521003,0.117267646,0.4304601,0.49850214,0.23513518,0.35248205,0.18657601,0.26048493,0.08307608,0.3702145,0.334208,0.2608966,0.48091325,0.28540266,0.23422572,0.21077386,0.534963,0.0,0.0,0.50173616,0.39640558,0.32230577,0.424824,0.111916035,0.59138775,0.81197923,0.23246746,0.0,0.40953815,0.37935814,0.39959836,0.53716815,0.37562406,0.3721387,0.42113802,0.5698186,0.1581942,0.20146444,0.32523048,0.5939562,0.2856353,0.4173907,0.04218095,0.38691333,0.5993038,0.6067123,0.34773952,0.0,0.39877906,0.22785962,0.10327929,0.29231864,0.47628963,0.0,0.0,0.19736457,0.63003266,0.5022074,0.616958,0.084543265,0.548475,0.0,0.10501768,0.6314517,0.15708397,0.4418092,0.44078612,0.4669611,0.43488765,0.20924145,0.6368934,0.5616796,0.57384855,0.6879361,0.0,0.49650115,0.22888003,0.3431128,0.43411168,0.39718062,0.46528533,0.1954378,0.37465245,0.2534105,0.520668,0.29076397,0.57235503,0.3841814,0.4751926,0.42548454,0.47480568,0.660336,0.48426613,0.39531147,0.3415644,0.4775552,0.27981576,0.4273627,0.510071,0.59205437,0.16923426,0.3547401,0.2940391,0.5599953,0.3976025,0.6910364,0.35756502,0.0,0.60518235,0.37470415,0.4007765,0.23889536,0.53216064,0.31933334,0.0,0.30359828,0.0,0.08919147
abeautifuldaymovie,0.29663792,0.12799837,0.14072107,0.23567669,0.44705325,0.0,0.34270006,0.21781264,0.3863119,0.19941062,0.49052382,0.2473031,0.3967022,0.27278244,0.0,0.19559026,0.27504003,0.047979474,0.2548592,0.42052177,0.34607115,0.19875027,0.23126431,0.3206081,0.31882724,0.23231262,0.3106045,0.26722497,0.058250405,0.39171016,0.18563715,0.26004344,0.51029384,0.16407701,0.3863016,0.1701052,0.15766215,0.47598007,0.14596587,0.20231755,0.0747511,0.17268093,0.21679263,0.25500455,0.28902408,0.13619794,0.098994575,0.04188814,0.5347411,0.0,0.0,0.359385,0.3711199,0.27656695,0.25678003,0.24133438,0.22784668,0.47560954,0.28279135,0.0,0.4094622,0.23363926,0.15615886,0.36781085,0.3056107,0.235933,0.23813942,0.44043747,0.042896256,0.3086604,0.33831802,0.3611335,0.34503353,0.24683838,0.14293809,0.33928373,0.3544164,0.25810504,0.20815402,0.049110204,0.39164105,0.2034166,0.048628993,0.37223426,0.34631908,0.0,0.0,0.1344703,0.45117792,0.46481645,0.58264756,0.074054025,0.29312542,0.0,0.09442772,0.33245054,0.21847677,0.28526568,0.38905063,0.35817087,0.40228164,0.08253622,0.47660175,0.41633224,0.3348189,0.5526839,0.0,0.2868863,0.21964985,0.17939295,0.3690356,0.34953216,0.4559849,0.09747862,0.20891716,0.18260221,0.3467244,0.16513965,0.3973679,0.21759441,0.3545624,0.16570601,0.40578762,0.35868388,0.3484545,0.20517246,0.2725553,0.30568588,0.32455596,0.3132256,0.27064312,0.3024503,0.061878532,0.24208471,0.1081595,0.46338773,0.3112979,0.5134213,0.20674872,0.07840972,0.4383656,0.2577111,0.30617276,0.19722879,0.44490263,0.34414363,0.0,0.21106936,0.0,0.15042236
abominablemovie,0.37387154,0.24582027,0.2355053,0.72143346,0.6391204,0.0,0.84365624,0.56179273,0.43423003,0.6775608,0.7208352,0.48318195,0.6694899,0.48164618,0.0027462654,0.25762177,0.6039307,0.22835714,0.6520458,0.69181126,0.5297915,0.3912044,0.6422553,0.358636,0.47540566,0.5241463,0.37455902,0.37588567,0.0,0.5218641,0.53291607,0.8050656,0.65881205,0.076275766,0.65208906,0.6053686,0.25600278,0.50752544,0.0,0.43805164,0.17755702,0.00084615406,0.5674593,0.29543802,0.49220058,0.23977116,0.021442506,0.0067189354,0.6926247,0.0,0.0,0.68915343,0.70581126,0.39635536,0.45595884,0.17085464,0.3883619,0.42252117,0.7041492,0.0,0.790797,0.46170273,0.36686394,0.65992385,0.74569273,0.4388884,0.4339005,0.53758085,0.2172379,0.5085292,0.6127751,0.83912987,0.679966,0.33207685,0.13298267,0.5590466,0.8578038,0.5668337,0.33695942,0.031260088,0.4284401,0.28351137,0.17365329,0.57272965,0.65687746,0.0,0.0,0.3364461,0.8165003,0.37595978,1.0472237,0.5757836,0.6417948,0.0,0.3341164,0.47826377,0.31233928,0.561119,0.3895648,0.74901307,0.51765597,0.24026404,0.71550596,0.661803,0.5875142,0.6568975,0.0,0.44003758,0.23573686,0.8083074,0.66431934,0.61425006,0.6465359,0.24364334,0.24110243,0.254419,0.5298174,0.48154736,0.63194394,0.54073364,0.4587562,0.22526066,0.85543185,0.7223578,0.53486824,0.41464674,0.3361368,0.35549426,0.54559815,0.4561908,0.59841305,0.5223418,0.19701119,0.50110334,0.3360156,0.8024325,0.44066042,0.81470543,0.5339157,0.0,0.78715426,0.48793617,0.4184114,0.24608895,0.7532793,0.52444625,0.0,0.38644636,0.106386624,0.24822518
adastramovie,0.3166416,0.1649775,0.16023695,0.3500433,0.41569385,0.0,0.48473036,0.12591693,0.29150727,0.3028969,0.3146094,0.19264746,0.40939337,0.35817438,0.17233205,0.20765878,0.35609576,0.0,0.354405,0.40496093,0.32561305,0.1727068,0.19394757,0.1915966,0.3478204,0.29222777,0.33209625,0.3343647,0.16838391,0.27812883,0.34418416,0.39884886,0.4651034,0.082387805,0.4022699,0.38703206,0.13245976,0.31976527,0.0,0.22627582,0.118067406,0.19259553,0.35767788,0.36590528,0.2434602,0.16877502,0.117092445,0.21249749,0.63783646,0.0,0.0,0.41797307,0.39709696,0.30670047,0.23727362,0.17575212,0.36756477,0.49908817,0.33184513,0.0,0.40149447,0.29268005,0.19141534,0.40144616,0.20133719,0.41889203,0.24844414,0.3916979,0.17058429,0.20546645,0.28935784,0.306206,0.27138135,0.29114014,0.22248158,0.43274882,0.3882959,0.2630665,0.2234769,0.0,0.31407648,0.19342431,0.00021667406,0.35092512,0.21073739,0.0,0.0,0.17955282,0.4646462,0.44222045,0.52742934,0.10930554,0.28967404,0.0,0.33213192,0.32679024,0.10341421,0.32135037,0.43957707,0.33930552,0.26136076,0.1665661,0.3866823,0.33746842,0.27233025,0.41965696,0.0,0.16162571,0.22945225,0.13316701,0.29913065,0.31176618,0.48584878,0.16428326,0.18660341,0.08667799,0.26978418,0.21196252,0.42764252,0.31782123,0.24036968,0.23010908,0.48591772,0.3619701,0.38301823,0.2793646,0.20337501,0.2879169,0.32594767,0.24232686,0.3166149,0.40533206,0.06833345,0.025167959,0.18908031,0.36884823,0.31012446,0.5652558,0.55840224,0.057592224,0.36042753,0.275878,0.3001854,0.052489102,0.4411375,0.38465184,0.0,0.30019292,0.11207401,0.08955927
adogsjourneymovie,1.050833,0.18503416,0.47137877,0.5183836,1.0140755,0.0,0.9837938,0.8126237,0.98250777,0.7719328,0.7489427,0.8073842,0.79737025,0.5883093,0.008337412,0.6026613,0.79217607,0.374093,1.0560284,0.8651349,1.0799268,0.6413245,0.94564676,1.0265596,0.9337601,0.91519386,0.5933603,0.67276037,0.16031232,0.9673164,0.8988235,0.8343565,1.2208774,0.19678754,1.0136492,0.8900604,0.45864412,0.57556593,0.07368631,0.6744256,0.0,0.4719736,0.9899103,0.5493833,0.8053127,0.56327325,0.43149334,0.30999163,1.3327861,0.0,0.0,0.59331214,0.6468538,1.0894982,0.8080058,0.37233996,0.7199391,1.2328918,0.8600102,0.0,0.8629005,0.6293656,0.55594987,0.8195516,0.58627826,0.79626006,0.8909257,1.1558815,0.30698755,0.670441,0.66637,0.8544201,0.6749266,0.5157681,0.0,0.9782115,0.9868231,0.85662234,0.5382217,0.34798893,0.662455,0.31366518,0.089266956,0.60505694,0.96318585,0.0,0.0,0.2648785,1.3850535,0.982593,0.7622328,0.35464275,0.46947026,0.0,0.42726082,0.6257611,0.7114349,0.58602214,1.0151514,0.8051564,0.4210776,0.6825519,0.7405367,0.78415334,0.4640386,1.2169986,0.0,0.8821374,0.51921666,0.52406156,0.80945015,0.54359055,1.2880569,0.43837366,0.3395346,0.5852294,1.4476166,0.47412774,0.71301126,0.5238777,0.6917039,0.5087922,1.0961723,1.065309,0.6440574,0.45448935,0.8282722,0.74356264,0.95468086,0.55185467,0.7461778,0.7259785,0.46383178,0.05514372,0.7864914,0.8431785,0.64788455,1.2471684,0.8678975,0.05884831,0.77942383,1.0843214,0.6666046,0.2859959,1.002211,0.57492137,0.0,0.4328762,0.12536547,0.265945
aftermathmovie,0.24346723,0.16584042,0.107414424,0.16947508,0.41134712,0.0,0.325518,0.11777415,0.24939972,0.27894443,0.3513596,0.31038114,0.2688977,0.20615423,0.0,0.1755888,0.27005658,0.050251327,0.30931824,0.3313419,0.24704257,0.11421689,0.18432337,0.24433738,0.2887602,0.3238614,0.29166993,0.15328263,0.14535755,0.263576,0.24646339,0.29231495,0.40589732,0.17883952,0.32651573,0.26407552,0.22263081,0.30292532,0.0,0.2683918,0.09815315,0.10135998,0.3369118,0.22769144,0.18909311,0.22066873,0.006033082,0.20979254,0.4735528,0.0,0.0,0.21974188,0.2115728,0.2407742,0.21942668,0.13030419,0.33452687,0.4829942,0.2908987,0.0,0.3170093,0.23405577,0.22475399,0.34131187,0.24880329,0.2475302,0.20268853,0.31727183,0.0910126,0.27182338,0.29812813,0.25491217,0.21320027,0.22055595,0.06607428,0.2495082,0.32475668,0.31753182,0.18639088,0.055207167,0.22670175,0.13187435,0.10452089,0.2978506,0.28785115,0.0,0.0,0.18054979,0.39987242,0.33462733,0.4420894,0.09011766,0.25506476,0.0,0.1938412,0.3180586,0.20857364,0.36202398,0.31254327,0.2024828,0.16284677,0.15132892,0.3054927,0.3539224,0.10780187,0.47130334,0.0,0.2607268,0.18156694,0.21951048,0.4226104,0.30837637,0.43240848,0.16772515,0.13365357,0.1556825,0.4169185,0.16839015,0.3333369,0.24270588,0.21365313,0.13689727,0.34630594,0.30400804,0.29387364,0.25562656,0.20431893,0.23631711,0.16703942,0.34480634,0.22341333,0.27795786,0.18212269,0.10479032,0.17557864,0.35297823,0.20647568,0.3931496,0.31546748,0.09968752,0.2867821,0.21562237,0.13851738,0.11257099,0.34994647,0.21925922,0.0,0.16691083,0.0,0.048916735
aftermovie,0.22255296,0.091590464,0.22714752,0.3231335,0.44621894,0.0,0.44851702,0.15824838,0.29757777,0.28559744,0.50871164,0.36500978,0.4296097,0.3856721,0.11109716,0.33083647,0.29393163,0.18845528,0.37868774,0.4502206,0.4389743,0.16828021,0.28936324,0.28505474,0.50969374,0.40044108,0.344128,0.29886538,0.21125957,0.35436523,0.35777888,0.423131,0.44863027,0.040259875,0.55886036,0.276515,0.33314127,0.18170571,0.0,0.1924584,0.054575745,0.09087047,0.3625036,0.24587657,0.2509387,0.22500384,0.08383185,0.119715765,0.5809462,0.043922573,0.0,0.34128955,0.48299536,0.2277655,0.323026,0.19604048,0.33913895,0.62854016,0.26393464,0.0,0.3476874,0.24235931,0.22940671,0.52050215,0.30324122,0.3637904,0.192748,0.48608166,0.19227746,0.22091025,0.3876946,0.3566015,0.34440586,0.27057713,0.0,0.38465056,0.3372585,0.22443321,0.3668136,0.0,0.32213557,0.22681236,0.06605937,0.19621639,0.30573937,0.0,0.0,0.008461812,0.6294912,0.29350513,0.4298365,0.15973747,0.24846825,0.0,0.21724102,0.26816556,0.2532901,0.50231946,0.28441384,0.32284176,0.30985403,0.1044087,0.3948746,0.34449,0.3084004,0.53328925,0.0,0.24541014,0.15317482,0.21705861,0.35821283,0.36131713,0.539832,0.16734879,0.3329459,0.09118759,0.41299316,0.3081948,0.30203882,0.31929228,0.123801894,0.23615447,0.48195425,0.4602489,0.27631617,0.29628086,0.21476918,0.35672456,0.22075564,0.28722548,0.5090203,0.40366122,0.14384498,0.07120147,0.17718041,0.29897502,0.24498199,0.6469227,0.28843966,0.0,0.4926451,0.31080613,0.1701759,0.22406426,0.346221,0.25533855,0.0,0.2292214,0.0,0.17084394
ahiddenlifefilm,0.10081736,0.04651531,0.082241595,0.09512989,0.17991248,0.0,0.2010814,0.07588421,0.1340412,0.12204541,0.15924865,0.12944874,0.121229246,0.09429548,0.03606701,0.09414475,0.11016582,0.04136609,0.1515671,0.13994603,0.1383513,0.08808368,0.11839706,0.10850689,0.13317731,0.13695268,0.13658002,0.09102501,0.025456306,0.15115789,0.104122415,0.13629852,0.1863814,0.019887624,0.15267232,0.12121549,0.07084957,0.14195499,0.003460153,0.082833014,0.048257027,0.042260468,0.12892492,0.11174947,0.11938729,0.070776835,0.027259992,0.03855262,0.21689786,0.0,0.0,0.13521464,0.14987743,0.11905957,0.111899525,0.05605617,0.11815218,0.19583459,0.13111107,0.0,0.14877853,0.12227416,0.11025747,0.15523769,0.102185145,0.13045499,0.1123291,0.14712659,0.062125742,0.10512387,0.14278978,0.15360415,0.11706267,0.113256976,0.039845143,0.13879056,0.16476206,0.1277489,0.098720826,0.0,0.12712991,0.06986935,0.033846565,0.12023351,0.12391253,0.0,0.0,0.06162086,0.17687722,0.1431776,0.18666887,0.05100064,0.13896105,0.0,0.0912581,0.13598643,0.08853436,0.14028078,0.15255138,0.15329781,0.1256369,0.06410151,0.16369191,0.1643362,0.116797775,0.18724713,0.0,0.11600966,0.08592102,0.117838785,0.14473452,0.13381799,0.18564326,0.064266756,0.078641556,0.091623835,0.14709242,0.07557285,0.15537618,0.10710868,0.09466497,0.09450379,0.17153141,0.15867254,0.13483685,0.10635993,0.10960382,0.10557255,0.116409585,0.13614143,0.12623861,0.1352862,0.058900543,0.061381787,0.10099712,0.14394727,0.11561144,0.2031491,0.14997776,0.005465509,0.16883135,0.10169581,0.1109011,0.07494129,0.1716641,0.12872589,0.0,0.07985393,0.0044116667,0.03481207
alitamovie,0.48544952,0.23460817,0.21981198,0.3485612,0.67927665,0.0,0.8104239,0.22069693,0.77043205,0.51123106,0.4035414,0.45431545,0.6167717,0.43701944,0.10691652,0.4285046,0.616994,0.027466096,0.54281163,1.0394497,0.68597937,0.31871277,0.6353468,0.46887183,0.6232467,0.6116415,0.5413794,0.542686,0.0,0.52537507,0.36327112,0.66224325,0.7449354,0.13158213,0.6009669,0.5336742,0.2780639,0.66213965,0.0,0.32880288,0.0,0.49796247,0.7275863,0.5281098,0.5394591,0.7037166,0.40831658,0.1429557,1.0623281,0.0,0.0,0.53861696,0.45434973,0.42494354,0.38185903,0.3162455,0.4716458,0.75239825,0.65145123,0.0,0.5853062,0.3987448,0.34764373,0.33373103,0.376919,0.66557515,0.29122084,0.533736,0.47887838,0.5133259,0.45192173,0.46305758,0.47228312,0.4873735,0.043162648,0.7452905,0.8367581,0.40998933,0.5340499,0.034157954,0.69085395,0.20397624,0.044894077,0.521373,0.58225214,0.0,0.0,0.38586113,0.81081724,0.36102864,0.6505667,0.06363177,0.3483949,0.0,0.4942742,0.24308766,0.3883443,0.42166582,0.6537501,0.49400932,0.24157625,0.27451867,0.42045906,0.46100155,0.38994533,0.8522386,0.0,0.34632322,0.35997254,0.31833035,0.5506166,0.5057894,0.7908826,0.37642372,0.3231635,0.37468404,0.64230555,0.39825693,0.45145556,0.50841993,0.31796265,0.5116994,0.94143593,0.7314481,0.5467558,0.44018513,0.4195553,0.467865,0.6564002,0.63158447,0.7085001,0.55079126,0.14890324,0.1550565,0.20646001,0.8306593,0.52169913,0.6631872,0.6869519,0.0,0.6826739,0.46856752,0.28363207,0.3091033,0.62137616,0.22703688,0.0,0.438776,0.01357761,0.10587654
