movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.5928714,0.6128415,0.8294012,1.0244589,0.70672685,0.60888237,0.80804193,0.7829399,0.72201735,0.48353386,0.8146325,0.9115727,0.7526859,0.6319645,0.8031821,0.78504676,0.93872046,1.047264,0.48184597,0.91015655
47metersdown,0.78304714,0.43509075,1.1311698,0.95737493,0.6118052,0.4088029,0.91885173,0.8634281,0.65795183,0.69815195,0.39293146,1.222811,0.8322674,0.36043328,0.8287128,0.657328,1.0200758,1.1007302,0.64562106,1.0652595
abeautifuldaymovie,0.53539586,0.4335193,0.90794206,0.92781126,0.6397859,0.5521907,0.5395793,0.8680134,0.82947683,0.52040327,0.772476,0.94648945,0.8334164,0.33823776,0.8404037,0.72885424,0.70970577,0.86067456,0.4557182,0.8582854
abominablemovie,0.9693596,1.102511,1.6822627,1.1221343,1.0482445,0.7616177,1.1455041,1.0486867,1.0110936,0.6690387,1.2078229,1.398728,1.0792027,0.89974374,1.4187598,0.9171943,1.3658109,1.1853052,0.5101063,1.2742574
adastramovie,0.4899635,0.5353008,0.73432595,0.85246754,0.5876021,0.46747974,0.59446317,0.58563805,0.7482249,0.61849076,0.7172429,0.9959588,0.6814989,0.32225692,0.73889315,0.72673506,0.8328169,0.6690032,0.31718895,0.87230873
adogsjourneymovie,0.8789279,0.938858,1.922504,1.527233,1.1816115,1.2733687,1.4916646,0.7044982,1.1149796,1.1174731,1.4572041,2.4729786,1.7938657,0.913135,1.5674142,1.5219647,1.7401755,1.4177024,0.69708276,1.9274193
aftermathmovie,0.49342197,0.39934462,0.7669692,0.85732615,0.5610878,0.68007416,0.54068255,0.7280601,0.66689044,0.58314496,0.6979978,0.76969576,0.70816207,0.31643564,0.7440556,0.6338094,0.641015,0.7268606,0.3909572,0.83489156
aftermovie,0.6178102,0.50701,1.1371706,0.983706,0.8749433,0.8865295,0.5342414,1.0089331,0.61626744,0.7473681,0.950123,1.2249855,0.79844826,0.6234228,1.0406885,0.9185372,1.1361375,0.86068505,0.40341327,1.197011
ahiddenlifefilm,0.26163208,0.20805487,0.4604939,0.46519303,0.3353048,0.35151342,0.34027627,0.3828055,0.37310988,0.29674292,0.37132865,0.48873904,0.41177264,0.23997277,0.42508304,0.36773193,0.40532827,0.4340846,0.22036421,0.4905801
alitamovie,0.71652883,0.59202063,0.9693674,1.4499637,1.1178701,0.910384,1.0025579,0.8778446,0.9367675,1.1844575,1.0692661,1.3460227,1.102949,0.4800837,1.3317405,1.1143593,0.9679422,1.2237166,0.44767436,1.1711494
angelhasfallen,0.7531965,0.41833925,1.0722121,1.1341226,0.98730034,0.9333629,0.90551376,0.9801403,0.9233368,0.7674252,0.9127504,1.3827993,1.0542072,0.57005054,1.0345423,0.8522219,0.7041599,0.84816384,0.46969303,1.2151599
angrybirdsmovie,0.64701647,0.6006762,2.3314397,1.9523882,1.5913804,2.2060506,1.7658678,1.5230862,1.3082435,1.208873,1.818916,1.8905157,2.137808,0.90863013,1.9921991,1.1523445,1.4121897,1.9393289,0.49501368,2.348455
annabellemovie,1.0454146,0.571595,1.4187909,1.3437852,0.99098,1.1472874,1.326661,1.5118884,1.0277848,0.50189626,1.3523508,1.6715938,1.325344,1.0693794,1.2413803,0.9615064,1.1807237,1.6217542,0.648728,1.668587
annamovie,0.58351094,0.644018,0.8459265,0.96940726,0.6140317,0.6685377,0.6377187,0.7326901,0.6333072,0.74073607,0.7341626,1.0307058,0.7399361,0.54961807,0.6778399,0.92202544,0.7052061,0.93123484,0.33570635,0.9418577
apollo11movie,0.31167126,0.3224566,0.7188081,0.5700889,0.51567066,0.39903125,0.46273085,0.41161507,0.65608084,0.5021765,0.4644835,0.6012649,0.6337755,0.24400821,0.64182824,0.38363278,0.45847988,0.65284723,0.18198416,0.5777397
arcticdogsmovie,0.67626923,0.2791724,0.86037475,0.79913116,0.6112053,0.65370566,0.7037987,0.84980416,0.63842696,0.40146595,0.7386814,0.8656633,0.5806546,0.30501992,0.6197977,0.48029035,0.74797946,0.74156594,0.5632006,0.86748236
arcticmovie,0.4481246,0.34939635,0.9472086,0.39379475,0.38010418,0.52931005,0.60002077,0.72567654,0.53537434,0.37710506,0.6432498,0.8172275,0.5914525,0.21276025,0.64128363,0.3991534,0.6614091,0.69216555,0.24710771,0.8089608
artofracingmovie,0.5392569,0.651093,0.9287956,1.0450976,0.71378905,0.5759794,0.7979666,0.7974123,0.93424046,0.9104578,1.1139076,1.3369163,0.9381046,0.49816167,1.0424528,0.8243273,0.86350316,0.86449206,0.48637977,1.1310042
avengers,0.4749613,0.3500166,0.5949671,0.7102927,0.4813869,0.59329337,0.5370874,0.5957545,0.50881237,0.32829142,0.56228936,0.71147776,0.63809806,0.43972307,0.48047882,0.63868433,0.7592369,0.8274661,0.33473107,0.6814022
beachbummovie,0.61216336,0.4769432,0.9729111,0.8230858,0.5400809,0.605676,0.85044664,0.6788657,0.81400794,0.6497757,0.82873416,0.88531065,0.90256965,0.35819668,0.9768958,0.4875199,0.75847524,0.92868286,0.41796243,0.6918081
bernadettefilm,0.6450669,0.52157485,1.0018992,1.1058275,0.6611939,0.70791316,0.6956664,0.7195809,0.96622425,0.67057604,0.89320815,1.1864146,1.0317047,0.5565951,1.0584111,0.8460603,0.9128066,1.0964626,0.5116099,0.9290571
blackandbluemovie,1.1593816,0.8444138,2.0606349,1.9136095,1.2081864,1.2882044,1.2353779,1.7749418,1.1875567,1.0933771,1.4464073,2.179045,1.4529252,0.71271634,1.536431,1.2363509,1.37233,1.7823389,0.7705215,1.9487809
blackchristmas,0.607341,0.197404,0.98352635,0.95592225,0.6893994,0.75585353,0.9787761,0.75797,0.79548466,0.60154456,0.76792383,0.8947811,1.0740446,0.5281439,0.91341263,0.65196663,0.9697036,1.0740336,0.56797934,0.94235337
blindedbythelightmovie,0.2944178,0.4807241,0.60451126,0.50284374,0.43958625,0.41359457,0.41989106,0.42760634,0.5689117,0.40665555,0.4577731,0.7425395,0.5910107,0.36271942,0.5721259,0.53557765,0.59875256,0.55253726,0.41864595,0.579797
bombshellmovie,0.37030706,0.35885844,1.0315446,0.9390399,0.90397865,0.603027,0.61755425,0.7234746,0.62128955,0.5948794,0.7470218,0.88339096,0.70614886,0.57406545,0.82269084,0.7060453,0.9256224,0.6999249,0.4418094,0.79290885
booksmart,0.0,0.25523624,0.109545946,0.07674129,0.0,0.19761613,0.2803956,0.0,0.0,0.23990163,0.2778783,0.47137874,0.06284891,0.20415832,0.049618766,0.36667854,0.08805354,0.116440564,0.01020956,0.2968036
breakthroughmovie,0.84600127,1.1179496,1.7056409,1.822534,1.2691944,1.0928391,1.5571446,1.518854,1.3778783,1.2760335,1.8102967,2.2344365,1.5878667,1.0033517,1.5442424,1.2063106,1.5418286,1.852001,0.31179687,1.4787229
brianbanksmovie,0.6394678,0.8430514,1.1875373,0.7699419,1.0194621,0.961505,0.9104588,1.0127867,1.114757,0.9415297,0.9478626,1.3916801,1.0209669,0.29057705,1.1519052,0.8783627,0.904309,1.1801599,0.48122475,1.3146819
brightburnmovie,0.3659247,0.64403117,1.0958548,0.8855623,0.6153836,0.79199284,0.6596199,0.9446509,0.905425,0.60983104,0.8513567,1.0442381,1.0134263,0.46612394,0.8308656,0.74184126,0.7388369,0.97954446,0.41134688,1.1625656
brittanyrunsmov,0.51159686,0.5450327,0.74204576,0.47558296,0.49754888,0.6173556,0.41648313,0.6080669,0.5276327,0.43185246,0.5806522,0.53972226,0.54859746,0.25423193,0.638417,0.41352102,0.4468007,0.7109716,0.35713723,0.6160314
captainmarvelofficial,0.5060388,0.55756104,0.7852671,0.7834664,0.6048949,0.73361343,0.57942235,0.82479703,0.665258,0.61919266,0.7323882,0.8286823,0.86895317,0.5569606,0.71067125,0.678287,0.92803174,0.844945,0.47634667,0.79519653
captivestatemovie,0.529117,0.39005354,1.2803774,1.0249768,0.62044555,0.7904946,0.71279943,0.939757,0.86537236,0.7220021,1.0967643,1.0457314,0.95032203,0.54963076,1.0841444,0.8442357,0.8481864,0.98890424,0.62574446,1.0663153
catsmovie,0.89057714,0.4589151,1.1886348,1.4368528,1.0424585,0.74052656,1.2889925,0.9154793,1.3017453,0.9518067,0.6972305,1.3433832,1.5190152,0.8298925,1.3737671,0.88952315,1.4594233,1.3641874,0.9553604,1.1734068
charliesangels,0.88626426,0.6032504,1.3500497,1.4280703,0.730004,1.3240544,0.80146635,1.226332,1.3983873,0.92340034,1.0694697,1.3821821,1.2337774,0.79873896,1.3862439,1.200321,1.1887586,1.2481226,0.52908516,2.1963696
childsplaymovie,0.31335998,0.96511734,1.7376117,1.1241657,1.1731532,1.4057974,0.8164752,1.2363359,0.46278906,0.4953882,0.55564344,1.8637002,1.0271089,0.7677517,1.1432723,0.88242847,0.87129414,1.6789323,0.3661034,1.485859
clarathefilm,0.0,0.19458973,0.95369154,1.0220461,0.93609935,0.89722186,0.7182174,0.6579,0.4948055,0.5573055,0.5564721,1.04145,0.9771017,0.38469577,0.4272204,0.3782199,0.91168076,1.1522642,0.017579142,0.18404962
coldpursuitmovie,0.4113421,0.35723358,0.6807014,0.60458225,0.5332625,0.5754774,0.5554039,0.64509964,0.44034237,0.30205923,0.5741953,0.61468154,0.50161594,0.41263384,0.5903164,0.44372344,0.4376155,0.59384996,0.28992262,0.700492
countdown,1.1335311,1.2020427,1.1360769,1.172115,0.8825359,1.096876,1.3509051,0.99209595,1.1782167,0.67024875,1.2676015,1.4945701,1.0054172,0.8925731,1.4568235,1.3043176,1.425431,1.5426065,0.7960348,1.3435811
currentwarmovie,0.89522934,0.60008323,1.2256353,1.2051278,0.84616166,1.130515,0.9828898,1.0778836,0.86092234,0.71044654,1.047326,1.2901396,0.8674489,0.4602486,1.215005,0.9265024,0.9942879,0.7964203,0.25251195,1.4435245
darkwatersmovie,0.85877603,0.5516677,1.6149409,1.507379,1.0864334,1.0325478,0.9710238,1.2856908,0.98911774,0.98070306,1.1822492,1.3051463,1.5857936,0.78600156,1.4364115,0.8605843,1.0782015,1.1818949,0.7956604,1.6748079
detectivepikachumovie,0.7203388,0.6643138,1.0729651,1.2370266,0.97118443,0.8589412,0.7873087,0.88587654,0.8027554,0.8958315,0.82643294,1.3105432,0.9616181,0.6268004,1.0888368,1.0982783,0.9398909,0.9336006,0.31489158,1.3406634
disneyaladdin,0.7567115,0.71311045,1.2320511,1.2346947,0.9091165,1.0464519,0.8920413,1.3111186,1.1464635,0.7585799,1.0239525,1.4323746,1.3897027,0.43400723,1.2472506,0.99282086,1.2655747,1.2291573,0.6079893,1.3673981
disneyfrozen,0.6338983,0.5174434,1.5649474,1.369534,0.9675385,0.9826959,0.87290186,1.0610867,1.1983342,0.6923649,1.0619032,1.6816593,1.1110041,0.84973174,1.0460112,1.2833551,1.434829,0.9930704,0.44035086,1.471442
disneymaleficent,0.6041548,0.40099058,1.3929222,0.9813707,0.93891114,0.950671,0.87023896,0.95213675,0.936644,0.57047987,0.6231022,1.2095068,1.0097888,0.5741578,0.89601094,0.83441955,1.0018313,0.89745826,0.52380085,1.0877826
doctorsleepmovie,0.5564131,0.41768527,0.9131492,0.9976698,0.8179314,0.6600086,0.7902446,0.9176878,0.69211334,0.6659807,0.81808704,0.96061516,0.97662103,0.3534161,0.6807252,0.8160333,0.9431335,0.7828105,0.5211978,0.8601734
dolemiteismyname,0.6411392,0.6628407,1.0660267,1.9368035,1.18853,0.98212403,1.0376586,1.6342399,0.9646159,0.991776,1.3376921,1.7196971,1.1955488,1.0010443,1.6372858,1.2035817,1.1947248,1.5106592,0.60124445,1.2676972
dontletgomovie,0.6937744,0.40912306,1.1379421,1.0038346,0.7892079,0.76266485,1.1170722,0.87034726,0.88066465,0.5600161,0.59927166,0.9067838,1.3343163,0.65268886,1.0784327,0.83282226,1.1507423,1.1993996,0.57617784,0.9996979
doramovie,0.23733175,0.48155907,1.0900677,0.98932755,0.485205,0.5484935,0.883058,0.765401,0.81218165,0.48108512,0.57416695,0.9644504,0.79175985,0.43777847,0.9714566,0.6046,0.75008196,0.92673486,0.49397174,1.0689692
