movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
angelhasfallen,0.0,0.06802316,0.56896776,0.66636467,0.77096015,0.625056,0.40275458,0.68730015,0.5033288,0.44707078,0.594365,0.35851425,0.4790463,0.20327093,0.9846672,0.066491105,0.6163668,0.74181694,1.0387285,0.32785898,0.7481035,0.4345691,0.0,0.6002101,0.2895226,0.6460907,0.71149784,0.45028207,0.49523556,0.7514948,0.0,0.8534624,0.17781693,0.6137465,0.16838835,0.27393013,0.83649206,0.71225184,0.39986405,0.4938645,0.94169366,0.5830717,0.67206115,0.58533394,0.6526051,0.77979577,0.6311038,0.6069009,0.24543454,0.8174084,0.44196096,0.31607273,0.43959904,0.5632944,0.40507272,0.0,0.65478027,0.69617075,0.45208475,0.0
angrybirdsmovie,0.0,0.5388203,0.90223354,1.4761889,1.1949726,1.1800334,0.59715676,1.3828471,1.2905389,0.13111833,1.6359565,0.4482561,1.0110285,0.388827,1.6019511,0.2141408,1.1589761,1.5689597,1.8640198,0.9315596,1.6968912,0.6107959,0.0,1.3856574,0.26292646,1.4174103,0.8934949,1.0306044,1.0000684,1.9037768,0.0,1.0842278,0.37447807,0.85381246,0.18112893,0.0770983,1.4491916,1.2157086,0.4810508,0.7997036,1.8195362,1.1991274,1.0586984,1.0809913,0.9136756,1.0973965,0.9085015,1.4566034,0.3456253,1.1847353,1.2779818,0.58673483,1.2053819,0.69222856,1.1183578,0.0,1.0635059,1.5316728,0.9313857,0.0
annabellemovie,0.0,0.4110424,0.42653835,1.0119691,0.8134138,0.8040543,0.59118223,0.8434192,0.96938586,0.16549395,0.93938386,0.47064516,0.7633408,0.09257412,0.8799498,0.112221904,0.9840962,1.0227772,1.1704872,0.6424174,0.9993861,0.38293687,0.0,0.99797666,0.12627529,0.83610576,0.9252682,0.72272426,0.7800633,1.0218805,0.0,0.9912118,0.44907096,0.65337795,0.43708083,0.15728159,1.0785128,1.0352765,0.71185887,0.89968044,1.3803058,0.5149591,0.63245624,0.45139185,0.8022428,0.91586405,0.79724693,0.9389781,0.32078788,1.2872707,0.6434578,0.50678706,1.0405841,0.3284923,0.68250585,0.0,0.9807982,0.917203,0.47886562,0.0
annamovie,0.0,0.16110733,0.38118085,0.5626036,0.5676549,0.6201033,0.21117109,0.54924256,0.4784552,0.16159232,0.7753147,0.25951815,0.48910666,0.19912246,0.7229073,0.0,0.6349934,0.3399785,0.6390895,0.38697675,0.5477747,0.31927916,0.0,0.57778513,0.20968312,0.6043773,0.4075264,0.46920353,0.60430086,0.57551473,0.0,0.58270645,0.14671656,0.50924575,0.0,0.053591747,0.52078533,0.5318294,0.38457075,0.513214,0.71231645,0.58433264,0.614212,0.38169578,0.5468454,0.5456687,0.50711584,0.45388988,0.1581988,0.3549168,0.51827,0.32866767,0.54111165,0.41293672,0.22128105,0.0,0.50590193,0.6094829,0.44623542,0.0
apollo11movie,0.0,0.022503544,0.27298212,0.4483942,0.32966048,0.3402704,0.25933003,0.43444332,0.2501726,0.13762982,0.4156385,0.18108495,0.30969673,0.07523598,0.47545993,0.043706827,0.251679,0.39104998,0.41918686,0.2469634,0.5102149,0.18044439,0.0,0.41895807,0.15256315,0.5095945,0.22708681,0.30432266,0.23127036,0.5254476,0.0,0.44871363,0.09390092,0.19576392,0.09489131,0.09985602,0.4452911,0.42510983,0.18687996,0.4228916,0.49513742,0.29984477,0.4946524,0.21653132,0.21564926,0.3433932,0.3297457,0.5066931,0.1860043,0.51606464,0.3843604,0.1336027,0.41500598,0.12533726,0.3278193,0.0,0.3932634,0.44224185,0.30859917,0.0
arcticdogsmovie,0.0,0.19963904,0.34295624,0.7097702,0.58287024,0.53997725,0.2545765,0.5204549,0.37365153,0.20537409,0.64499736,0.25013882,0.43849084,0.049171608,0.56033635,0.026968965,0.5335558,0.53305894,0.8622585,0.3177396,0.6087198,0.38470468,0.0,0.39777896,0.24477263,0.6963546,0.472718,0.4770242,0.55344146,0.6085175,0.0,0.5387523,0.0,0.24087282,0.3070881,0.07562288,0.70378256,0.530662,0.42808324,0.5723191,0.6891165,0.4374937,0.7529706,0.32980344,0.4536424,0.48825818,0.57691205,0.6375781,0.22995596,0.6845282,0.46095347,0.13905467,0.5667239,0.30094832,0.49392104,0.0,0.56607056,0.7780121,0.41856554,0.0
arcticmovie,0.0,0.095541805,0.4296162,0.4655657,0.5007843,0.39932713,0.19217986,0.45116922,0.3918769,0.15621229,0.4260349,0.15402888,0.2517833,0.105871715,0.5719686,0.113972425,0.36155322,0.44133317,0.7747028,0.31768802,0.45875168,0.33015713,0.0,0.44789657,0.1411626,0.5152092,0.36337626,0.2550636,0.35608947,0.42604133,0.0,0.58194965,0.036053546,0.22316171,0.15910146,0.0,0.43991834,0.41728222,0.3387069,0.39995492,0.56514484,0.41019782,0.36545125,0.23908582,0.2525314,0.52721006,0.4073082,0.38137823,0.20260404,0.6212881,0.3494211,0.25700876,0.36955172,0.3234339,0.33430555,0.0,0.49999195,0.38854927,0.08706263,0.0
artofracingmovie,0.0,0.0415627,0.5449081,0.57766414,0.60931844,0.62428194,0.25881153,0.5657375,0.5379075,0.2559822,0.8490325,0.31613433,0.4020785,0.069870055,0.7040726,0.13229764,0.5079224,0.79460555,0.69572026,0.36954254,0.93940383,0.3030968,0.0,0.668943,0.2884806,0.8813153,0.4935626,0.35151672,0.23731522,0.6977411,0.0,0.7656088,0.26674408,0.35690856,0.21509449,0.0200449,0.72891265,0.613432,0.35103038,0.6388733,0.8741449,0.44725677,0.69866335,0.37658915,0.35264918,0.54339176,0.44827995,0.54761136,0.25606698,0.72587156,0.43130764,0.26546595,0.76351005,0.3586327,0.6007458,0.0,0.7047124,0.4736776,0.35258722,0.0
avengers,0.0,0.21538843,0.3904243,0.532887,0.6658736,0.5788325,0.41408953,0.48529077,0.50800025,0.27645683,0.6473509,0.11924638,0.57288975,0.04929176,0.5629017,0.062265143,0.52241427,0.60451025,0.76972383,0.19826043,0.67005813,0.3910117,0.0,0.4841163,0.15502745,0.57409453,0.63499933,0.4829842,0.2734828,0.69265836,0.0,0.6430619,0.0,0.42976218,0.09189102,0.13669775,0.6371306,0.49849594,0.3994136,0.6452499,0.6524146,0.30334678,0.62145585,0.42072973,0.46296838,0.5618295,0.6018336,0.5819663,0.18072462,0.56759906,0.5643586,0.22345665,0.7239345,0.39288983,0.4920513,0.0,0.43934545,0.44457382,0.36105835,0.0
beachbummovie,0.0,0.2271083,0.41611725,0.8443942,0.5114569,0.48091042,0.42253456,0.7160156,0.50398666,0.35304102,0.5328387,0.14243834,0.5858381,0.068450026,0.6736679,0.12751023,0.54348356,0.8310023,0.65537477,0.4701982,0.80484563,0.2986335,0.0,0.65860975,0.3605955,0.7807351,0.3985382,0.58549166,0.46185297,0.83320206,0.0,0.7412261,0.15176941,0.36015147,0.29198885,0.17536584,0.9822936,0.55429226,0.27865344,0.7669596,0.71003884,0.55278355,0.7195624,0.4540621,0.4863897,0.608366,0.47730705,0.798647,0.20776336,0.94437855,0.5457901,0.12358136,0.585891,0.3915603,0.53632116,0.0,0.70728767,0.37058207,0.37849826,0.0
bernadettefilm,0.0,0.31660208,0.4720671,0.5437813,0.61678356,0.66969866,0.39985391,0.5367889,0.4688369,0.36558178,0.74243927,0.23150225,0.5712861,0.0,0.7121298,0.12445621,0.4539776,0.5731895,0.87918067,0.35281932,0.6766339,0.37355265,0.0,0.4638308,0.27175078,0.67871785,0.49614462,0.54584026,0.38618192,0.7366478,0.0,0.62039727,0.11250085,0.3579185,0.30284846,0.08110901,0.80000293,0.59664667,0.45590788,0.5034582,0.8873779,0.32086477,0.69100904,0.38620874,0.5108088,0.6507567,0.35961878,0.78723913,0.31816357,0.5865117,0.3516716,0.3608247,0.6202879,0.4532564,0.31242433,0.0,0.45109418,0.6955175,0.29931858,0.0
blackandbluemovie,0.0,0.30494916,0.86712426,1.484761,1.1935477,0.96029943,0.7048502,1.3943921,0.9349847,0.5321706,1.4069728,0.3237451,0.9795449,0.24738269,1.6799765,0.033942237,1.3443708,1.1547712,1.8679043,0.63413393,1.7219017,1.0276899,0.0,1.2369938,0.582074,1.0182258,1.03046,1.1098356,0.7385121,1.6632371,0.0,1.0474612,0.24077395,0.5694191,0.6213123,0.09662551,1.4776579,1.192125,0.6809704,1.1442163,1.596198,0.7815072,0.9338436,0.8391784,0.8904206,1.1368301,1.1794647,1.1773318,0.18401715,1.1974223,1.4263216,0.28930587,1.264875,0.67710215,0.78257644,0.0,0.81003326,1.2490467,0.40949023,0.0
blackchristmas,0.0,0.1098004,0.3537447,0.66231453,0.5839193,0.70536333,0.26013964,0.554594,0.42936465,0.3113386,0.71573365,0.2763691,0.6160502,0.013435029,0.8218989,0.0196671,0.62395364,0.4831197,0.83114994,0.4501237,0.7609945,0.46391466,0.0,0.621452,0.19718069,0.65888673,0.46750185,0.37154147,0.4165328,0.5874663,0.0,0.5563557,0.28672078,0.45835957,0.2462626,0.08505944,0.6610976,0.60310787,0.3512304,0.49420807,0.75042665,0.41247743,0.47033617,0.5552182,0.5687844,0.683076,0.50900716,0.45673165,0.30521014,0.57021445,0.6075548,0.30635747,0.75831276,0.31827608,0.34760347,0.0,0.58945155,0.48047066,0.2589568,0.0
blindedbythelightmovie,0.0,0.122868076,0.34423333,0.35730913,0.41251594,0.3547734,0.25597256,0.47663403,0.3022563,0.22570719,0.43292567,0.06384706,0.36049843,0.041814487,0.39429423,0.004561007,0.35061353,0.38424712,0.5460671,0.22416542,0.42130917,0.17655793,0.0,0.42924514,0.1782608,0.44274783,0.31253457,0.34787047,0.25160304,0.5301677,0.0,0.47306708,0.14043258,0.25346008,0.12845914,0.026649673,0.53387296,0.34309673,0.30642402,0.29239586,0.4779813,0.322257,0.311453,0.21971777,0.31655172,0.40195882,0.31829065,0.38583526,0.1955098,0.32511216,0.4517295,0.18770108,0.47037208,0.263156,0.26964128,0.0,0.34059784,0.25561833,0.3216202,0.0
bombshellmovie,0.0,0.3595402,0.4868238,0.6881237,0.6230778,0.7856841,0.5504238,0.6433392,0.54828954,0.25408676,0.6236439,0.31970534,0.54357517,0.0,0.5741597,0.0,0.61467636,0.5012512,0.7863616,0.37540305,0.7094653,0.5046768,0.0,0.47856385,0.0,0.4830108,0.65441734,0.4585702,0.3141662,0.7160024,0.0,0.77649176,0.003566742,0.25820917,0.376741,0.14520422,0.58230954,0.68842787,0.364303,0.4681938,0.69526273,0.28411186,0.63527,0.2825394,0.43558827,0.6923175,0.58825314,0.75228125,0.17054226,0.7278581,0.6237129,0.3262656,0.5890884,0.5873995,0.47078133,0.0,0.76194596,0.7574901,0.44169036,0.0
booksmart,0.06421679,0.5946616,0.0,0.5958581,0.31706128,0.8602032,0.658261,0.36418313,0.34501502,0.055681676,0.87683415,0.12086286,0.848225,0.0,0.6136886,0.0,0.5171597,0.93453133,0.9027289,0.5120792,0.71299964,0.25056383,0.0,0.506168,0.0,0.034748513,0.25657466,0.060704395,0.19689232,0.8827311,0.0,0.10515512,0.0,0.084791645,0.25967777,0.0,0.40228534,0.7205702,0.17259356,0.34174803,0.694887,0.21741179,0.83307135,0.26944596,0.34275785,0.9969715,0.5583434,0.3077863,0.034414314,0.39934075,1.043697,0.21777582,0.3185747,0.22724949,0.30835226,0.0,0.2396935,0.62522274,0.14268897,0.0
breakthroughmovie,0.0,0.18101138,0.84454864,1.124009,1.2252233,1.3335913,0.5992025,1.0161985,1.2894851,0.13978784,0.9220089,0.33498898,0.9644701,0.32117528,1.4553419,0.07200275,1.2225401,1.3340564,1.547415,0.85778314,1.1818609,0.17544267,0.0,0.94919294,0.33881357,1.2683707,0.85995847,0.8029287,0.38205424,1.3613415,0.0,1.1584463,0.3065644,0.4601616,0.3696403,0.1576025,1.1480101,1.0398204,0.64034885,1.348557,1.6326694,0.99390763,1.2126036,0.67998666,0.8211869,1.1928135,0.8846818,1.2655599,0.43626186,0.9838831,1.1593024,0.47432947,1.2757808,0.7731136,0.8590902,0.0,1.0338398,1.3544353,0.9699805,0.0
brianbanksmovie,0.0,0.30632174,0.65697926,0.8548436,0.646812,0.6096538,0.3533418,0.9106097,0.6499034,0.19916429,0.6156168,0.14844997,0.5126287,0.13838252,0.67610204,0.15056677,0.5725706,0.55147904,0.9771788,0.4448259,0.8340734,0.5042015,0.0,0.68808126,0.21773392,0.92126614,0.598983,0.38113973,0.5828336,0.80467325,0.0,0.82894343,0.20841923,0.41794586,0.31602815,0.0,0.88962215,0.6430654,0.48212042,0.71112674,0.8061117,0.60424167,0.5074171,0.30648884,0.59959215,0.6769873,0.51723546,0.7647912,0.23171167,0.86255836,0.57390344,0.37505886,0.56432253,0.4422692,0.59575355,0.0,0.9221535,0.7356484,0.3168665,0.0
brightburnmovie,0.0,0.08777601,0.56631905,0.76661634,0.7946382,0.9099719,0.51135105,0.88372225,0.4363394,0.23523895,0.93692815,0.24559762,0.2673121,0.09627782,0.92608184,0.11377746,0.6515772,0.74884415,0.82990056,0.45454055,0.8519131,0.4672645,0.0,0.65702647,0.2717249,0.6982929,0.45745125,0.55259573,0.5059693,0.99104017,0.0,0.6128012,0.10444048,0.37723082,0.2409959,0.09404738,0.9108789,0.7591211,0.42355198,0.5767849,0.89513093,0.28721693,0.5223682,0.6541983,0.46954766,0.6854033,0.5380122,0.55894524,0.1998611,0.6883344,0.6948166,0.18949646,0.6437635,0.39408472,0.5667965,0.0,0.43112844,0.6581314,0.2711311,0.0
brittanyrunsmov,0.0,0.057760987,0.32455948,0.43946692,0.38190454,0.41956434,0.33792287,0.43564117,0.3896464,0.089211136,0.6385704,0.24286173,0.40239048,0.092600055,0.44879264,0.11087543,0.5140097,0.39848503,0.51033163,0.26793662,0.43617004,0.24956,0.0,0.47832873,0.15608127,0.53199,0.37333506,0.36495656,0.2748132,0.46789744,0.0,0.44015333,0.029107155,0.28083357,0.15478505,0.11084834,0.41633195,0.47429842,0.22382349,0.34299728,0.45508787,0.276751,0.49453247,0.40627405,0.36310133,0.4339825,0.4393174,0.515766,0.21635891,0.4759025,0.4897578,0.27126226,0.38274303,0.2951377,0.36057228,0.0,0.6225121,0.51016754,0.34098667,0.0
captainmarvelofficial,0.0,0.38715678,0.66296047,0.519627,0.90526116,0.79682136,0.30953676,0.6973339,0.6103945,0.2823639,0.66813827,0.23128031,0.5070212,0.0,0.72618467,0.0038148034,0.45938984,0.7553676,1.1682885,0.4712577,0.6922115,0.41856596,0.0,0.63222,0.31070256,0.6018064,0.7758769,0.6394673,0.4121338,0.8736878,0.0,0.7779201,0.034266263,0.5294708,0.26116145,0.011031725,0.5814662,0.79932564,0.33290887,0.6753473,0.8334951,0.3232912,0.79146713,0.7483399,0.5428031,0.72777295,0.617893,0.6366902,0.31068873,0.76659554,0.78994393,0.2482464,0.9687321,0.25968692,0.6728497,0.0,0.57392204,0.66214645,0.53797054,0.0
captivestatemovie,0.0,0.34467566,0.3578063,0.7214371,0.6798534,0.93460834,0.47167823,0.72416466,0.7798072,0.24296255,0.97969806,0.564762,0.6980112,0.16241528,0.7275031,0.20645261,0.7182701,0.7082408,0.9324008,0.61650616,0.9619082,0.36509195,0.0,0.98863393,0.16974473,0.6441931,0.5017969,0.47436148,0.5707049,0.8337976,0.0,1.1213272,0.477846,0.45260003,0.6080757,0.048927456,0.7002753,0.8054654,0.38892725,0.7778737,1.0201806,0.3614165,0.92864823,0.611203,0.6763606,0.8764628,0.5855397,0.9025749,0.19086926,0.94739836,0.98412097,0.5903182,0.9015694,0.49848214,0.6617764,0.0,0.7799015,0.8455753,0.5750735,0.0
catsmovie,0.0,0.1962654,0.5949182,1.1371374,0.778168,0.8751889,0.56667197,1.0704614,0.55668044,0.6371711,0.9836149,0.43653968,0.68384653,0.15208445,0.8368247,0.1510892,0.74829805,0.5874654,1.2734367,0.6605894,1.037825,0.7617109,0.0,0.77789885,0.5177008,1.1959332,0.7404457,0.8455465,0.40119216,0.94284254,0.0,0.9788253,0.20392647,0.61374855,0.4832061,0.0,0.7700803,0.8290731,0.66876394,0.6275659,1.1607337,0.9750176,0.77562344,0.7747252,0.7442123,0.9470271,0.6738993,0.6749883,0.30255184,1.0697778,1.0330875,0.52257925,0.98195547,0.42945427,0.8318596,0.0,1.0055205,0.81452876,0.43376467,0.0
charliesangels,0.0,0.474719,0.6334217,1.4469628,1.3626308,1.5984341,0.7201029,1.4336978,1.2313644,0.4394655,1.7434767,0.37206984,0.7449627,0.0,1.4659431,0.023921812,1.3854847,1.3050736,1.5744455,0.85277045,1.729342,0.78424364,0.0,1.6103556,0.23839355,1.4744515,0.73478514,1.0381135,1.0149264,1.4888988,0.0,0.9263722,0.0,1.0396092,0.45518637,0.25280404,1.7683057,1.6524774,0.5427514,0.7034628,1.6416829,0.9120652,0.86133826,0.8643752,0.96985644,1.5632305,0.95476305,1.1862181,0.2629886,1.542395,1.1884294,0.44502184,1.3222377,0.46308956,1.1569433,0.0,0.6717564,1.7633231,0.8437629,0.0
childsplaymovie,0.0,0.22658153,0.94242674,1.1453023,1.4855438,1.3825551,0.9417946,0.96698135,1.3018512,0.5968899,0.92176116,0.393433,0.9369495,0.007404645,1.7882365,0.13381149,1.4069281,1.3785795,1.6802864,0.5748847,1.1217008,0.72116417,0.0,1.019903,0.51082736,1.1078016,0.994345,0.530454,0.89364046,1.4797366,0.0,1.3839042,0.28134364,0.8443763,0.4785707,0.64497674,1.2843022,1.5692149,0.79175353,1.718888,1.7481378,0.5198212,0.92156285,0.6954566,0.819627,1.5007895,1.1743346,0.7153627,0.3401441,1.3062469,0.98284626,0.7902122,1.1095026,0.4628565,0.6608258,0.0,1.3395038,0.8795734,0.7595531,0.0
clarathefilm,0.0,0.0,0.9285671,0.8781861,1.0584898,0.844047,0.51233995,0.8565102,0.38481176,0.3741583,1.3205743,0.05839555,0.30889112,0.13443175,1.0805559,0.14916547,1.0540829,1.1867981,1.5916555,0.4369346,0.96552515,0.59044653,0.0,1.1362742,0.70601684,0.95016235,0.9914909,0.26313552,0.14240704,1.6730763,0.0,1.2826066,0.45416394,0.67797697,0.32407135,0.12132103,0.8298624,1.1529268,0.6580429,1.396906,1.3183336,0.41822046,0.91852534,0.6247242,0.78230757,0.94004476,0.9058467,0.927641,0.18168758,1.005028,0.5179248,0.418299,0.9254387,0.48086488,0.943046,0.0,0.84510493,0.88409156,0.27180704,0.0
coldpursuitmovie,0.0,0.0850527,0.3733211,0.49337968,0.49838656,0.44832903,0.2747952,0.5125697,0.4101721,0.15676165,0.4170789,0.15745202,0.36846682,0.017524613,0.4903189,0.0,0.41177425,0.38706335,0.60717595,0.27405584,0.5090098,0.28887036,0.0,0.49286693,0.07761809,0.4109654,0.39902017,0.35321307,0.2783402,0.4873204,0.0,0.52800655,0.039173543,0.26440474,0.15149243,0.07845135,0.45893815,0.41900456,0.27006018,0.3561494,0.54290503,0.2598109,0.450551,0.2607275,0.37014797,0.47326538,0.50359595,0.32400972,0.12547523,0.4274475,0.47142056,0.18409623,0.42721683,0.2701924,0.2406654,0.0,0.37970826,0.43284166,0.22726999,0.0
