movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.9912778,0.27518255,0.55579424,0.23854695,0.0,0.5111925,0.80966836,0.64196986,0.6280368,0.60024434,0.6355531,0.3751812,0.0,0.52733684,0.80616975,0.17598611,0.33148444,0.30756775,0.0,0.35821223,0.17710383,0.21003145,0.0,0.3030115,0.5949093,0.6033286,0.0,1.0372525,0.0,0.58389676,0.6743427,0.41271165,0.28379145,0.40327024,0.34223235,0.44957986,0.7419243,0.9726732,0.80473137,0.34076005
47metersdown,1.0258206,0.31644788,0.47936884,0.41322696,0.0,0.563451,1.0082723,0.75589126,0.61973786,0.78244567,0.5597458,0.40173763,0.0,0.5557911,0.7133489,0.6553856,0.27557305,0.48089382,0.0,0.63577,0.05282137,0.344837,0.0,0.38498798,0.7451288,0.68955827,0.0,0.85208374,0.15751636,0.817502,0.6350977,0.36977372,0.8179146,0.6659896,0.8186185,0.071084484,0.4514647,1.1051912,0.84355444,0.33548775
abeautifuldaymovie,0.6275644,0.12669145,0.38305536,0.18656674,0.0,0.25325984,0.70765406,0.36126572,0.47415182,0.3938674,0.666677,0.28817976,0.0,0.52607965,0.63002455,0.09292914,0.34950507,0.20639211,0.0,0.5314381,0.29655972,0.053694483,0.0,0.01669041,0.5815974,0.37330395,0.0,0.8129694,0.03871298,0.6894344,0.7111494,0.05567116,0.28368908,0.4021618,0.47875303,0.22370176,0.7165432,0.76225245,0.7000698,0.2756328
abominablemovie,1.0704782,0.0,0.39860287,0.29342163,0.0,0.52365243,0.68079317,0.75025487,0.44502065,0.66480815,0.62390196,0.510297,0.0,0.5805031,0.98940355,0.2520407,0.09227895,0.5842088,0.0,0.45099694,0.38753867,0.26118162,0.0,0.4048281,0.79593426,0.6098685,0.0,1.0698798,0.20940061,1.0127789,0.91256195,0.5461764,0.6364759,0.47828212,0.6765682,0.74606645,0.9307958,1.0274109,0.54003507,0.5432703
adastramovie,0.9202761,0.21906689,0.3044187,0.2513241,0.0,0.6369328,0.44199428,0.45635062,0.3473329,0.5424906,0.50676197,0.19806506,0.0,0.5541991,0.68688226,0.3727337,0.0,0.42924243,0.0,0.4046387,0.19174068,0.21422416,0.0,0.26902577,0.4885081,0.4190251,0.0,0.6700996,0.28548357,0.46305394,0.48158193,0.46494222,0.5089722,0.345862,0.41219878,0.4424686,0.6147883,0.8204495,0.4589594,0.32121676
adogsjourneymovie,1.4846888,0.2943728,0.7619799,0.017930537,0.0,0.44407916,1.0408931,0.9715166,0.8010858,0.93962216,1.1013843,0.28679103,0.0,1.418393,1.4591963,0.33057716,0.0,0.23346384,0.0,0.8731777,0.962445,0.41153458,0.0,0.116196014,1.2323086,0.20719221,0.0,1.3818735,0.0,1.4010373,1.3997569,0.67028594,0.73993874,0.9006473,1.5621157,0.73401666,1.2851082,1.4757438,0.94491565,0.8653915
aftermathmovie,0.7063554,0.170127,0.32111406,0.21721634,0.0,0.3047043,0.6845644,0.57997745,0.26524508,0.39596975,0.29268634,0.26400593,0.0,0.504534,0.56301934,0.19852424,0.016492464,0.3558452,0.0,0.4068191,0.12948824,0.32567134,0.0,0.28116232,0.37916973,0.47113812,0.0,0.66233724,0.22343618,0.4707494,0.49535885,0.23752797,0.5778079,0.40527165,0.33319962,0.28670394,0.36712825,0.65007824,0.5112532,0.34087685
aftermovie,0.7847755,0.32708728,0.27375355,0.17198496,0.0,0.53968674,0.68270093,0.46843952,0.38212356,0.4549085,0.48118147,0.46017504,0.0,0.45296928,0.8046094,0.19102776,0.16315487,0.319708,0.015139727,0.58017904,0.16714922,0.15889627,0.0,0.29991576,0.53657776,0.5648006,0.0,0.69727343,0.169011,0.7215347,0.53600615,0.45059288,0.43052077,0.30860326,0.3670012,0.45588216,0.4804302,0.7200636,0.8124286,0.5250284
ahiddenlifefilm,0.5316248,0.20463908,0.2644576,0.14750245,0.0,0.30598858,0.4029338,0.318202,0.2644287,0.34569257,0.31089953,0.15571508,0.0,0.3561355,0.44394785,0.20311345,0.046487868,0.22791184,0.0,0.25581747,0.14101666,0.19887947,0.0,0.19444615,0.32293078,0.25772464,0.0,0.42327946,0.10109019,0.35361534,0.30526224,0.2777149,0.30068493,0.25514114,0.28006992,0.2378892,0.34433585,0.4652666,0.3753324,0.25510177
alitamovie,0.88819283,0.37477398,0.48083797,0.44220805,0.0,0.46672344,0.49768323,0.52831054,0.4017793,0.6906799,0.7197323,0.41618818,0.0,0.5216642,0.8875826,0.55404973,0.0,0.3429362,0.0,0.45504934,0.22727802,0.2777539,0.0,0.3197964,0.7936565,0.5878378,0.0,0.69734126,0.2617789,0.5563441,0.5420066,0.7086605,0.43168002,0.49893048,0.7117386,0.5544134,0.74791193,0.9742244,0.88158154,0.5029678
angelhasfallen,1.236568,0.49381435,0.6423655,0.24591695,0.0,0.75324064,1.0707694,0.8604504,0.5205001,0.86210746,0.77030945,0.37498116,0.0,1.0550203,1.1265496,0.48145598,0.45022428,0.44955063,0.0,0.46303993,0.17642187,0.45710427,0.0,0.15315247,0.955012,0.6481873,0.0,1.1903274,0.0,0.9280143,0.9093181,0.568724,0.5838902,0.47795683,0.7141641,0.652258,1.011151,1.3122761,1.0058556,0.36369452
angrybirdsmovie,1.2518445,0.11032417,0.98000497,0.27672514,0.050937634,0.50949585,1.6293663,0.86633235,1.0841391,0.8757882,0.39372337,1.0750438,0.0,1.0106647,1.1485038,0.2296103,0.38799658,0.23589611,0.0,0.4893725,0.041648105,0.0,0.0,0.26835534,0.6916865,0.17451516,0.0,1.6653578,0.0,1.4143621,1.0762508,0.0,0.44266513,0.81098086,1.1596019,0.626493,1.1820655,1.5152521,1.244144,0.55275214
annabellemovie,1.7204059,0.37985095,0.68266785,0.13897905,0.0,0.8974701,1.109513,0.99197894,0.6988505,1.0700022,0.7616937,0.36318725,0.0,1.1678678,1.3004273,0.52932423,0.27823138,0.53589064,0.011329187,0.80063623,0.5064528,0.3640245,0.0,0.2354689,0.7417173,1.0292832,0.0,1.2822549,0.29323077,1.0833416,1.0597017,0.781027,0.7161342,0.49405858,0.59202206,0.80842733,1.121333,1.2156825,0.9450357,0.94489527
annamovie,0.84647244,0.3685977,0.23362198,0.15318498,0.0,0.70504683,0.6589279,0.48048002,0.2525033,0.79255676,0.56212854,0.31071186,0.0,0.8086442,0.7259911,0.34133613,0.0,0.4285307,0.0,0.47482854,0.22309364,0.24316204,0.0,0.37488744,0.37913814,0.40660867,0.0,0.7421916,0.061826732,0.74318016,0.52751386,0.45706278,0.47126997,0.32005063,0.3746686,0.565406,0.71714205,0.88373834,0.62697,0.5390449
