movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.5245922,0.55406857,0.5749235,0.0,0.27191496,0.3136794,0.33964866,0.38345766,0.44516152,0.49624622,0.20313634,0.0,0.0,0.5734087,0.26902887,0.52956045,0.61225355,0.40518135,0.24842241,0.39106223,0.36479503,0.38230333,0.34232396,0.34671152,0.30192342,0.37261665,0.25442356,0.3847845,0.14109582,0.57172596,0.60288334,0.69827396,0.011385431,0.39486322,0.0,0.5867256,0.589785,0.4422163,0.6323357,0.59071827,0.0,0.29143488,0.5672779,0.40380162,0.28339657,0.4134568,0.0,0.5337261,0.0,0.0,0.4369916,0.21034753,0.4147121,0.3441492,0.46174115,0.42010298,0.45539576,0.038627516,0.0,0.28973526,0.31357288,0.5383634,0.11328905,0.0,0.31339902,0.0,0.32140863,0.38942266,0.5373692,0.4880335,0.1038317,0.5900191,0.4763517,0.0,0.4705172,0.35906565,0.42702684,0.5359592,0.5056076,0.0,0.21867108,0.36283734,0.53753406,0.24756956,0.60968626,0.0,0.21767813,0.0,0.0,0.4010186,0.3079798,0.11960067,0.1339421,0.0,0.0,0.5973693,0.51237535,0.31199592,0.0,0.0
47metersdown,0.5973677,0.3193384,0.7674281,0.0,0.40080556,0.14834642,0.6347944,0.26258945,0.53190833,0.6755112,0.097834684,0.0,0.069421165,0.62570983,0.47987238,0.7320862,0.40851256,0.7770136,0.49380645,0.35188204,0.62346363,0.27435195,0.21730271,0.43415648,0.30240485,0.23620015,0.47465128,0.25017375,0.43576553,0.59804595,0.6985417,0.48185173,0.29216886,0.5837878,0.005121668,0.7079092,0.68474585,0.52968264,0.7228591,0.39038575,0.0,0.4777143,0.4739431,0.5351286,0.2804497,0.4754439,0.0,0.32647908,0.0,0.0,0.41849408,0.23765111,0.77902466,0.5805064,0.6808949,0.6008162,0.56532,0.3586315,0.0,0.59515417,0.48429686,0.7182233,0.0,0.0,0.22149166,0.0,0.63746065,0.26347843,0.15235515,0.71215636,0.11326518,0.5317389,0.4659355,0.0,0.35654578,0.74446785,0.5415342,0.6546898,0.12187815,0.0,0.22121441,0.5921353,0.7030681,0.2304798,0.40864283,0.0,0.26018313,0.0,0.0,0.5615058,0.42267534,0.34447783,0.31944212,0.0,0.0,0.522836,0.51995295,0.22876477,0.0,0.0
abeautifuldaymovie,0.46222472,0.4007695,0.43330595,0.0,0.256692,0.22419915,0.32542977,0.39806375,0.3900578,0.4901322,0.19216202,0.0,0.0,0.54370606,0.19667862,0.61909413,0.4774036,0.4487015,0.3805938,0.19528586,0.41601574,0.32152998,0.46782237,0.17725849,0.20998321,0.36721647,0.37775013,0.28701714,0.32680932,0.33445132,0.49639922,0.5291875,0.0628542,0.23197566,0.0,0.44589543,0.4893095,0.32165185,0.6633914,0.41747826,0.0,0.2690632,0.4795473,0.39773506,0.22731647,0.41940805,0.0,0.27812487,0.0,0.0,0.37384835,0.23766413,0.5050347,0.46723166,0.44755483,0.39442554,0.35233808,0.19046496,0.0,0.3846278,0.32077885,0.31481895,0.0,0.0,0.31659696,0.0,0.33150905,0.2863692,0.41262347,0.48335797,0.035805624,0.4543254,0.34085956,0.0,0.39002997,0.48381466,0.39851224,0.50379264,0.31342298,0.0,0.067766145,0.34100786,0.39753664,0.22558233,0.44820896,0.0,0.27336895,0.0,0.0,0.3544424,0.21622835,0.07532905,0.15436336,0.010053698,0.0,0.5104933,0.30193934,0.23123866,0.0,0.0
abominablemovie,0.7295329,0.6928828,0.67213005,0.0,0.14925086,0.6645691,0.3392817,0.4157285,0.68169004,0.9080209,0.28497434,0.0,0.0,0.77649134,0.4305474,0.66628367,0.68446887,0.711845,0.48031652,0.5184188,0.5769116,0.58152556,0.59926456,0.34836152,0.5033951,0.6015846,0.5729558,0.6586296,0.49351862,0.74686027,0.9172173,0.8036805,0.0,0.49895385,0.0,0.84739065,0.9840449,0.52488846,0.8821711,0.71364725,0.0,0.64477885,0.9122319,0.4928774,0.53640944,0.6843217,0.04803042,0.49846268,0.0,0.0,0.7184163,0.5118632,0.9240124,0.5271329,0.60475194,0.64141345,0.83519876,0.26750433,0.0,0.5235052,0.24912898,0.9632364,0.0,0.0,0.49911904,0.0,0.35594577,0.7112303,0.69373155,0.8615937,0.18433224,0.773365,0.70456034,0.0,0.7178174,0.40116382,0.5602318,0.8943137,0.53180104,0.0,0.3969715,0.40193534,0.6392451,0.639159,0.88366455,0.0,0.60506123,0.0,0.0,0.67768735,0.4721751,0.67402285,0.05152133,0.0,0.0,0.83568394,0.76713634,0.40127796,0.0,0.0
adastramovie,0.47914702,0.3180818,0.36659956,0.009095021,0.2677418,0.4238562,0.19171493,0.34248096,0.4585374,0.5818108,0.1874896,0.0,0.0,0.38500974,0.27143538,0.5114603,0.38956797,0.2650832,0.33128282,0.18394916,0.27497166,0.30134183,0.25712833,0.2264923,0.0689902,0.2916112,0.34692177,0.25355697,0.32899353,0.347764,0.44425622,0.49369177,0.049079467,0.3772767,0.0,0.27407065,0.41584188,0.41735116,0.41458938,0.36264002,0.0,0.27181932,0.2787966,0.30891532,0.22475341,0.3104023,0.09106651,0.21550824,0.0,0.0,0.48240423,0.14442562,0.368218,0.16407849,0.3230663,0.2953183,0.3812607,0.16058938,0.0,0.26790798,0.12023497,0.3475308,0.0,0.0,0.21225178,0.0,0.26680416,0.23335606,0.32940987,0.43293032,0.21066464,0.48892108,0.33320633,0.00080985064,0.3794412,0.30902004,0.2766935,0.45848006,0.33302915,0.0,0.24154404,0.21308815,0.2739235,0.20787266,0.33383447,0.0,0.19268613,0.0,0.0,0.10533361,0.118143186,0.17681684,0.0741357,0.0,0.0,0.34386426,0.40074706,0.15358531,0.0,0.0
adogsjourneymovie,1.0977024,0.8249923,1.1964672,0.02219276,0.9221196,0.75150555,0.6190507,0.90610975,1.1377826,1.4204328,0.4402057,0.0,0.0,1.2643433,0.753088,1.3068001,1.1286402,0.7398337,0.251847,0.3540289,0.97327405,0.3157926,0.71128255,0.70382667,0.23942903,0.41735053,0.74790794,0.9926402,0.6363794,1.03636,0.94261277,1.4781435,0.31815928,0.5266798,0.027730858,1.1583947,1.0348296,0.8380996,1.2986149,0.90182394,0.0,0.8067065,1.0924654,0.92180574,0.46574783,0.6690521,0.0,1.0038738,0.0,0.0,1.039813,0.6714502,1.0133567,0.862316,1.2580191,0.39955553,1.0755986,0.4874981,0.0,0.64695466,0.1668202,1.1618165,0.0,0.0,0.3663156,0.0,0.5909745,0.5132242,0.7564883,1.4584657,0.4320339,1.409227,0.5189427,0.0,0.732086,0.753248,1.0625424,1.5951582,0.8016028,0.0,0.563269,0.67223465,0.6064974,0.55506134,0.62393874,0.0,0.74365413,0.0,0.0,0.5758688,0.3792015,0.4895991,0.3462422,0.0,0.0,0.7494433,0.35772845,0.47921813,0.0,0.0
aftermathmovie,0.3923326,0.29145068,0.31736168,0.0,0.34977636,0.31523493,0.15634727,0.43028077,0.33282584,0.4057217,0.15517841,0.0,0.0,0.44764316,0.3220478,0.37399298,0.37234828,0.36314052,0.12799251,0.22392112,0.39019656,0.22026493,0.2122555,0.16590978,0.11147034,0.30770147,0.27096322,0.3859237,0.22554617,0.32825717,0.40989867,0.48539823,0.060440164,0.30335182,0.0,0.22010341,0.38494763,0.26349387,0.38646457,0.295242,0.0,0.21539873,0.2824352,0.31462103,0.15853399,0.24245943,0.0,0.29742607,0.0,0.0,0.39413327,0.28161898,0.28256255,0.30002856,0.32506722,0.23036972,0.26597264,0.20114568,0.0,0.30668995,0.06885789,0.3807067,0.0,0.0,0.19591296,0.0,0.11792886,0.21654192,0.3232174,0.4370013,0.14954197,0.42820373,0.35655802,0.0,0.34538674,0.34443402,0.3153815,0.48388845,0.16259846,0.0,0.17558685,0.19068223,0.17916845,0.17070074,0.3915708,0.0,0.2853342,0.0,0.0,0.2595599,0.2752755,0.20847611,0.0,0.0,0.0,0.34562504,0.25805756,0.22706369,0.0,0.0
aftermovie,0.49879098,0.3378315,0.40657425,0.0,0.25725144,0.4170821,0.4949677,0.37319124,0.4067452,0.5020398,0.18714325,0.0,0.0,0.44375256,0.39303544,0.6057295,0.39173195,0.46291047,0.23893818,0.31392208,0.39347792,0.21227092,0.32999793,0.33739427,0.0941696,0.23377003,0.3730443,0.318971,0.25094876,0.3463844,0.3855407,0.52916604,0.0,0.44825563,0.0,0.36812586,0.5081488,0.31537703,0.595705,0.44145188,0.0,0.4578902,0.35478425,0.23309806,0.27040425,0.3162377,0.056112334,0.26253712,0.0,0.0,0.50334895,0.10685301,0.44486114,0.3578792,0.3208872,0.2100811,0.3216437,0.1756516,0.0,0.34482569,0.07455973,0.49622387,0.0,0.0,0.32975578,0.0,0.3278811,0.37626442,0.30925626,0.61391115,0.17729615,0.48287717,0.43717983,0.020658469,0.40024588,0.45146477,0.37803477,0.45805848,0.3726108,0.0,0.41598725,0.1811159,0.39420754,0.26512048,0.6070444,0.0,0.18906397,0.0,0.0,0.446928,0.21252067,0.23984103,0.08774273,0.0,0.0,0.5340986,0.4779545,0.23536196,0.0,0.0
ahiddenlifefilm,0.19945088,0.1759466,0.22810957,0.0,0.12172341,0.18502289,0.1346726,0.18683934,0.18740559,0.22648126,0.099889636,0.0,0.0,0.20845424,0.16442543,0.25179702,0.18639722,0.17828062,0.13490102,0.12851585,0.19693428,0.11710881,0.13609627,0.12190908,0.08503218,0.14094023,0.19429514,0.14597504,0.13026957,0.18194866,0.22791973,0.27018937,0.025134843,0.16474073,0.0,0.18178594,0.23298746,0.17643815,0.25283933,0.17279252,0.0,0.14502168,0.2015628,0.16039218,0.11899735,0.15788148,0.0,0.14999129,0.0,0.0,0.2112531,0.111202836,0.20947453,0.17579982,0.21651296,0.18192978,0.17786324,0.07683608,0.0,0.17687601,0.13178687,0.18259913,0.0,0.0,0.12420862,0.0,0.14552402,0.13078472,0.18012203,0.2201171,0.062382217,0.22406757,0.18488151,0.0,0.18632618,0.19090714,0.2201682,0.23133053,0.17597026,0.0,0.09513554,0.15102918,0.17444453,0.11040394,0.20290715,0.0,0.1172898,0.0,0.0,0.14861473,0.12813616,0.09586212,0.072877884,0.0,0.0,0.18908833,0.16479784,0.1371704,0.0,0.0
alitamovie,0.8697682,0.9218422,1.0341007,0.0,0.2700246,0.6011992,0.56895334,0.6529682,0.72026336,1.0867658,0.14666416,0.0,0.0,0.72612864,0.42885283,0.85714644,0.8846996,0.4577323,0.16501005,0.27966112,0.70955473,0.37560713,0.36239552,0.52549976,0.31215343,0.3631862,0.8300145,0.51869184,0.59008753,0.690852,0.85499996,0.9147312,0.14515492,0.44962573,0.0,0.5615237,0.7247345,0.747001,0.8675861,0.7643261,0.0,0.5571307,0.78845644,0.58550656,0.28019437,0.5347971,0.0,0.5758176,0.0,0.0,0.83818793,0.21048713,0.6174914,0.6006193,0.8943742,0.58281285,0.82233703,0.27106357,0.0,0.60311997,0.10080831,0.68430954,0.0,0.0,0.49620554,0.0,0.34986597,0.334187,0.3761953,0.54358035,0.3452655,0.74437946,0.7704471,0.0,0.6488046,0.68102694,0.7365571,0.9021574,0.79763216,0.0,0.33553547,0.554162,0.59272057,0.47466457,0.5718416,0.0,0.5091954,0.0,0.0,0.09961368,0.4492814,0.3796407,0.12769663,0.0,0.0,0.77549255,0.36008173,0.38497305,0.0,0.0
