movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.45266604,0.7589702,0.14520948,0.36134928,0.6329081,0.4760955,0.0,0.45622906,0.3765477,0.65561736,0.3792779,0.43032807,0.7294466,0.59819984,0.46680874,0.35652688,0.5317448,0.56319064,0.4446282,0.4878714,0.84032476,0.41944993,0.44976658,0.57072324,0.47869867,0.0,0.56394434,0.3216163,0.37651435,0.686818,0.5376985,0.6014847,0.558745,0.4137047,0.0,0.123201266,0.0,0.3711373,0.44750863,0.70331,0.09762704,0.5156738,0.73899966,0.6890174,0.48042917,0.44361463,0.19134489,0.29801053,0.750278,0.0
47metersdown,0.69452256,0.69582444,0.12211403,0.41236895,0.42243242,0.7400199,0.0,0.50574696,0.51678926,0.5305154,0.23125546,0.7233961,0.9750766,0.7712013,0.43024194,0.5012702,0.29335994,0.5901596,0.47415045,0.69331366,0.8130877,0.62108964,0.47361213,0.7465087,0.698908,0.0,0.4324963,0.5580537,0.6510921,0.7122233,0.58956754,0.5150707,0.51763046,0.2664807,0.0,0.29572266,0.0,0.43416944,0.5944884,0.77804637,0.20775756,0.43750954,0.8589161,1.0403765,0.42188656,0.33302978,0.24927294,0.30439302,0.6318073,0.33628398
abeautifuldaymovie,0.40176073,0.57474613,0.17435308,0.380602,0.43240806,0.43571913,0.07256208,0.40867,0.37238902,0.50639564,0.0,0.25848305,0.6966031,0.47451046,0.49907172,0.43080816,0.3942014,0.51493615,0.3962001,0.5509019,0.68997544,0.3617883,0.44443655,0.46796495,0.40951887,0.0,0.59008455,0.31925732,0.49971864,0.44174632,0.48912787,0.2712262,0.580605,0.53067535,0.0,0.042786185,0.0,0.15186417,0.38686007,0.43802866,0.31150693,0.4002928,0.39913562,0.6913897,0.42967916,0.25051758,0.2660398,0.2683021,0.62466204,0.104424685
abominablemovie,0.82972664,1.2177,0.0,0.56264293,0.48351905,0.68370014,0.0,0.71488625,0.70892066,0.93414485,0.27504814,0.5318281,0.7871853,0.7154924,0.8464041,1.1055291,0.46012756,0.72872937,0.7407646,0.9954689,1.2122816,0.59816974,0.5254348,0.5696773,0.6958342,0.0,0.3028691,0.4315795,0.520198,0.4670814,0.6920994,0.9048863,1.0618224,0.1983911,0.0,0.31877685,0.0,0.44697413,0.7927646,1.1575558,0.3099524,0.5157846,0.6893435,1.1187309,0.44089705,0.5185069,0.39600214,0.25304183,1.1039723,0.2889896
adastramovie,0.5196135,0.6326096,0.04284085,0.3545397,0.4264015,0.5791454,0.13198131,0.5983587,0.3143981,0.4251275,0.0,0.4794063,0.5995954,0.5689156,0.37358433,0.37739816,0.40019095,0.58965296,0.23177996,0.42254353,0.76482296,0.44379893,0.54436994,0.53916514,0.33285984,0.0,0.63043714,0.32222986,0.31947842,0.45535895,0.46563214,0.4681476,0.73662394,0.5884807,0.0,0.1752849,0.0,0.339838,0.31528333,0.55101144,0.1592157,0.37645632,0.567534,0.62699175,0.2650596,0.20447873,0.19876665,0.17524824,0.5731462,0.16823788
adogsjourneymovie,0.6544644,1.5156896,0.09492326,1.1909333,0.5991013,0.93416893,0.0,1.0677917,0.69387233,0.9695579,0.51818943,1.0735822,2.4084473,1.188619,0.82862836,0.89645505,1.3511144,1.1803285,0.94728535,0.90286595,1.7567769,1.407925,0.3686607,0.7157418,0.911315,0.0,1.285135,0.70827085,0.506834,0.6568872,1.2433926,0.8018143,1.5743766,1.0724905,0.0,0.09130317,0.0,0.8157853,1.0859154,1.0524616,0.5738918,0.6616581,1.3973583,1.7970628,0.7646018,0.59835285,0.011544002,0.68283844,1.1990018,0.5723851
aftermathmovie,0.48275405,0.37091404,0.0038801022,0.30469477,0.4312706,0.38175693,0.018902753,0.28783906,0.33774984,0.45213658,0.24891616,0.23166625,0.63373506,0.45800304,0.27941716,0.35263273,0.38353387,0.47064325,0.30803782,0.33993286,0.5564281,0.18646243,0.34197906,0.35637164,0.40110725,0.0,0.39681184,0.39767563,0.28388563,0.3366676,0.18416245,0.41105312,0.43867505,0.3086154,0.0,0.12097372,0.0,0.2240591,0.33029824,0.47044793,0.0,0.36561972,0.43297583,0.4756751,0.30927527,0.26743275,0.19014508,0.20047611,0.36501196,0.087364376
aftermovie,0.5282396,0.49562967,0.0,0.27976248,0.45667845,0.46758625,0.0,0.37689376,0.36538824,0.4009448,0.11298217,0.30133253,0.65356636,0.62332815,0.5131048,0.36980414,0.34549984,0.50149196,0.34019437,0.39803755,0.662966,0.5676933,0.37112004,0.512498,0.4276148,0.0,0.40126428,0.3629469,0.25692675,0.47518554,0.37975764,0.62068266,0.60129833,0.31715703,0.0,0.25755945,0.0,0.26757628,0.35665146,0.32319176,0.021538367,0.38346118,0.5413705,0.9357487,0.22766106,0.24823867,0.18193415,0.20075299,0.5299175,0.07053311
ahiddenlifefilm,0.24812809,0.2988684,0.053792637,0.18255797,0.17833461,0.24498391,0.0,0.2287995,0.17933631,0.23536494,0.06834446,0.20018722,0.35745206,0.27777845,0.20511305,0.21194625,0.20404404,0.27001852,0.21654254,0.23508643,0.3656359,0.23086861,0.22301938,0.24118516,0.20135811,0.0,0.25426185,0.20113088,0.18365306,0.22918737,0.24666111,0.25975978,0.31860805,0.20226654,0.0,0.09995258,0.0,0.15156512,0.23730198,0.28054675,0.060129754,0.21227358,0.29085663,0.36150122,0.1991308,0.17045632,0.103117384,0.13018623,0.31337634,0.07029388
alitamovie,0.59806424,0.5617372,0.29882604,0.36678022,0.28967327,0.96674204,0.0,0.7342182,0.3098415,0.13328336,0.22855559,0.78015363,1.0017848,0.7194042,0.52514064,0.44154903,0.7342126,0.652883,0.5362296,0.7914848,1.0117778,0.5102171,0.74361825,0.7507115,0.6220265,0.0,0.6336851,0.6093309,0.6341885,0.69085646,0.7505541,0.6858743,0.832235,0.9277625,0.0,0.0,0.0,0.41729113,0.42918995,0.7269063,0.25935578,0.46185046,1.0029199,1.2882761,0.4566583,0.14355531,0.47013664,0.2349652,1.053047,0.25176644
