movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.1792378,0.4186568,0.05063615,0.19524768,0.35533905,0.317351,0.21112302,0.080675825,0.30886543,0.41805485,0.62299234,0.49331808,0.37873644,0.20920308,0.5640965,0.4225797,0.22554788,0.34139058,0.4012128,0.23295812,0.42639637,0.6772475,0.73376197,0.4905678,0.4537296,0.5394794,0.4650072,0.57640654,0.3703376,0.19259205,0.0,0.395302,0.0,0.59929156,0.0,0.605846,0.0,0.4002559,0.39512953,0.0,0.5967993,0.28041953,0.49233684,0.0,0.40767372,0.0,0.2613729,0.52825123,0.3871041,0.054700635,0.3860036,0.4045826,0.0,0.45053625,0.47941944,0.0,0.0,0.0,0.058543924,0.3363201,0.42485896,0.5224282,0.37752098,0.44706672,0.4598055,0.1854699,0.15330862,0.23163477,0.0,0.48760626,0.4324289,0.047423493,0.1827579,0.42916352,0.62954366,0.06251742,0.5219062,0.19172819,0.56084543,0.29729044,0.0,0.0,0.5106436,0.3139302,0.41172156,0.0,0.5687382,0.0,0.26663485,0.34506765,0.16055381,0.2768244,0.0,0.39716658,0.21255064,0.00936343,0.0,0.0,0.0050635077,0.5223586
47metersdown,0.25690252,0.50793326,0.0,0.29892665,0.434755,0.2854951,0.65324175,0.40702093,0.31180787,0.35086104,0.916735,0.4686516,0.6389761,0.17539863,0.74538374,0.3649089,0.44093943,0.50392836,0.46453023,0.5437472,0.6292089,0.84189093,0.7931194,0.69264054,0.57021743,0.5542414,0.39894179,0.5615533,0.4544136,0.0,0.0,0.84532064,0.0,0.75893736,0.0,0.54502666,0.40863425,0.5485276,0.8417026,0.0,0.7584389,0.009770501,0.8335644,0.0,0.55098665,0.0,0.21287973,0.49288255,0.38566488,0.27887163,0.54999864,0.36847803,0.09522024,0.50803024,0.3069324,0.0,0.0,0.0,0.44317085,0.509217,0.5379953,0.9714011,0.4894855,0.5924899,0.7143615,0.27565092,0.46808344,0.05117624,0.0,0.5064798,0.4605566,0.23278058,0.14696431,0.5383698,0.4125247,0.34366697,0.5275119,0.0,0.68706936,0.6677805,0.0,0.0,0.43289432,0.3267842,0.6637035,0.0,0.5853684,0.0,0.49625215,0.41967848,0.06405037,0.34406266,0.14625114,0.35736227,0.09241084,0.0,0.0,0.0,0.0,0.59421664
abeautifuldaymovie,0.0,0.255444,0.011030357,0.15765168,0.38315558,0.1219411,0.21826066,0.17900628,0.20731926,0.3024709,0.38429925,0.390432,0.34337553,0.32112592,0.39379826,0.35240647,0.34090453,0.3282429,0.35920703,0.3311786,0.20889072,0.46573192,0.4059038,0.43595922,0.37714082,0.4036942,0.2842759,0.4807313,0.22678673,0.13342959,0.0,0.3704474,0.0,0.43946025,0.0,0.53231657,0.0,0.34305942,0.27609605,0.0,0.5189278,0.20158346,0.47127998,0.0,0.32418627,0.0,0.111046694,0.21234518,0.1966867,0.1393616,0.34862402,0.32749164,0.0,0.41979954,0.2823709,0.0,0.0,0.0,0.0,0.3269964,0.39081863,0.50327903,0.26841074,0.114690654,0.33936203,0.25075254,0.28534722,0.0,0.0,0.3618178,0.3474198,0.0,0.21145767,0.31278372,0.23719,0.058141682,0.46813047,0.08985619,0.42965576,0.17432134,0.0,0.0,0.28716746,0.27216554,0.4203787,0.0,0.4692095,0.0,0.17614119,0.2944376,0.056817472,0.2253681,0.0,0.38005528,0.25168705,0.0,0.0,0.0,0.0,0.36535546
abominablemovie,0.21238784,0.4617351,0.0,0.0,0.6574828,0.4274629,0.49158323,0.4628188,0.35254246,0.29462788,0.36850876,0.65840137,0.63529515,0.57985073,0.89198077,0.20284829,0.56058145,0.42444667,1.0142862,0.4783681,0.4704547,0.7892755,0.7916682,0.9012254,0.6214879,0.73432744,0.4739018,0.78666353,0.33027166,0.09651199,0.0,0.6359716,0.0,0.64747167,0.0,0.97309077,0.31004575,0.6881569,0.7002603,0.0,0.89920473,0.39752433,0.86532176,0.0,0.6754976,0.0,0.2205543,0.56354916,0.7108785,0.24759811,0.59480435,0.54446816,0.257213,0.619071,0.43233275,0.0,0.0,0.0,0.116963506,0.4711588,0.68615013,0.97865677,0.6507879,0.11471235,0.60640174,0.40258935,0.55198646,0.00062472746,0.0,0.68187386,0.5371505,0.0,0.27775508,0.39736223,0.43366665,0.25145245,0.69218355,0.0739592,0.7760237,0.3239286,0.0,0.0,0.54497266,0.5618349,0.88023394,0.0,1.0183336,0.0,0.32476893,0.6254158,0.29354995,0.3793991,0.09627561,0.39573362,0.24318385,0.0,0.0,0.0,0.0,0.66706115
adastramovie,0.02138023,0.26875904,0.0,0.15415011,0.35001424,0.37860426,0.36011642,0.17570212,0.1602233,0.16149437,0.5353836,0.39760453,0.2612908,0.12781353,0.49403593,0.24629337,0.32040995,0.18187763,0.5203255,0.3080758,0.4187133,0.4676077,0.4370053,0.55188644,0.4412621,0.5667238,0.31495076,0.41119188,0.3000179,0.27397373,0.0,0.47118443,0.0,0.39265028,0.0,0.4230975,0.0,0.4948162,0.47355244,0.0,0.50967115,0.045267258,0.5208596,0.0,0.41976675,0.0,0.17727475,0.34040058,0.3545475,0.03875705,0.37521997,0.29817113,0.050243273,0.22964154,0.5665907,0.0,0.0,0.0,0.08665029,0.18458441,0.5008284,0.49697256,0.38510644,0.35247582,0.33287168,0.36874166,0.37991974,0.07118046,0.0,0.35871634,0.44929123,0.1237489,0.0,0.3841531,0.5119391,0.19746152,0.35684422,0.083338186,0.53875965,0.19314194,0.0,0.0,0.33211714,0.18521065,0.37902558,0.0,0.47186607,0.0,0.2574922,0.34388506,0.12119489,0.26598996,0.0,0.31636187,0.3255371,0.0,0.0,0.0,0.0,0.3575681
adogsjourneymovie,0.30734324,0.21128894,0.0,0.01915464,1.1576251,0.6840021,0.6394579,0.48180893,0.15595335,0.429604,0.64371425,1.1686789,0.46471912,0.42912918,1.0003277,0.60617435,0.6658022,0.49629357,1.3908834,0.6230512,0.47564754,0.936664,1.1007015,1.110351,1.0001115,0.6098709,0.8579315,1.2056059,0.29207504,0.13452527,0.0,0.869204,0.0,0.8593879,0.0,1.2055525,0.0003037937,0.6922791,0.3780347,0.0,0.87591225,0.5624201,1.1805578,0.0,0.90753716,0.0,0.48130223,0.90757686,0.5722016,0.4046024,0.91869223,0.6662641,0.009159999,1.0407495,0.7425758,0.0,0.0,0.0,0.0,0.2952867,0.97022027,1.0270597,0.93544286,0.2651297,0.80141014,0.6822519,0.28868994,0.067139775,0.0,0.94031054,0.7179356,0.19222945,0.25422618,0.6275948,0.89045596,0.34945956,0.79451746,0.15743378,1.1849955,0.5451806,0.0,0.0,0.6464871,0.85543835,1.0638005,0.0,1.1262518,0.0,0.64184785,0.6434825,0.46293694,0.7114924,0.056052342,0.4741784,0.0,0.019930996,0.0,0.0,0.0,0.74192566
aftermathmovie,0.09804872,0.2615135,0.0,0.101228386,0.36502984,0.106229074,0.19822468,0.28116536,0.17709978,0.14855263,0.27237216,0.31136703,0.23793101,0.160709,0.3266748,0.22797093,0.30828077,0.22406086,0.40354982,0.23907574,0.15893868,0.3742836,0.3850359,0.38945675,0.30979457,0.24403334,0.22569454,0.3781569,0.1196308,0.005667269,0.0,0.21296784,0.0,0.32322684,0.0,0.4689334,0.0,0.33935913,0.31333303,0.0,0.42286372,0.053533215,0.36565888,0.0,0.33560672,0.0,0.13867079,0.30160612,0.11850259,0.05074953,0.21922304,0.25676715,0.082040906,0.27659354,0.30118114,0.0,0.0,0.0,0.023158472,0.18558395,0.33190534,0.43262845,0.3170248,0.16610457,0.36113405,0.38321722,0.16971558,0.0,0.0,0.32587346,0.33101058,0.1460056,0.08618797,0.25933805,0.30964255,0.120201126,0.25245392,0.0,0.2818031,0.235378,0.0,0.0,0.21374609,0.22930911,0.41653225,0.0,0.369756,0.0,0.26165223,0.17445946,0.0,0.2923705,0.07473316,0.22771142,0.08866862,0.0,0.0,0.0,0.0,0.46005756
aftermovie,0.0,0.37747905,0.0,0.19181043,0.2730135,0.24309638,0.22097872,0.23491424,0.19346279,0.27730885,0.33754185,0.35850573,0.3379111,0.22135176,0.32066053,0.14107701,0.22941466,0.34144107,0.41619793,0.24074647,0.2114192,0.3720831,0.36547294,0.4636051,0.54912406,0.31247574,0.33656466,0.5038822,0.13865249,0.15439971,0.0,0.44251066,0.0,0.30991292,0.0,0.52828604,0.04221979,0.32829478,0.3923122,0.0,0.42481557,0.19750397,0.32625976,0.0,0.30657288,0.0,0.089148186,0.27770275,0.2064229,0.04054749,0.30407164,0.41728687,0.0,0.11894807,0.36631277,0.0,0.0,0.0,0.10558581,0.15648773,0.47907302,0.5898119,0.45174298,0.25265676,0.30878246,0.4027826,0.31655505,0.0,0.0,0.43482095,0.33703613,0.12360388,0.028162045,0.36255714,0.39349955,0.26700786,0.47934344,0.04512823,0.5124262,0.19855878,0.0,0.0,0.21151948,0.35295135,0.45765546,0.0,0.5091758,0.0,0.10669245,0.2962262,0.0635695,0.34254074,0.0,0.3237016,0.15752532,0.0,0.0,0.0,0.0,0.29964685
ahiddenlifefilm,0.055002324,0.17328142,0.0,0.07818331,0.21063522,0.12020242,0.17522025,0.1059267,0.09447855,0.15109682,0.2279914,0.23110174,0.18934801,0.10313286,0.25063372,0.17050362,0.16050048,0.1765667,0.26953006,0.1513927,0.15504959,0.24073815,0.25336713,0.25908968,0.24091308,0.24010059,0.20965998,0.26404116,0.13485181,0.056208216,0.0,0.23188524,0.0,0.21711764,0.0,0.25841188,0.042580128,0.22445151,0.22540823,0.0,0.25652114,0.06751304,0.2641523,0.0,0.23387524,0.0,0.1200788,0.16092476,0.13470767,0.04763665,0.19616966,0.16492605,0.039088786,0.17164315,0.19214097,0.0,0.0,0.0,0.0716043,0.15309744,0.2273289,0.30430833,0.20159379,0.14020017,0.23014514,0.18283379,0.16011691,0.025174864,0.0,0.20223632,0.19593786,0.046605583,0.07780442,0.19460134,0.21735229,0.103631064,0.20650125,0.021876797,0.27211565,0.14093205,0.0,0.0,0.15879625,0.1310974,0.23378962,0.0,0.24859121,0.0,0.11428645,0.17179012,0.06300849,0.15880793,0.026405066,0.14713827,0.09745901,0.0,0.0,0.0,0.0,0.20871463
alitamovie,0.15434287,0.64214903,0.0,0.48681945,0.6682616,0.5525909,0.5418162,0.28854254,0.27602527,0.38868433,0.79215723,0.42340964,0.5333892,0.42175692,0.83210415,0.43808603,0.4049834,0.2381352,0.619594,0.6791112,0.47500384,0.7997,0.99152744,0.8366178,0.7046749,0.5648416,0.7036018,0.8051357,0.41232884,0.32465845,0.0,0.6724121,0.0,0.6764566,0.0,0.6950521,0.15300016,0.53170735,0.71917236,0.0,0.6675386,0.1542119,0.53227675,0.0,0.8634879,0.0,0.19905838,0.3330143,0.75471556,0.2987052,0.8140929,0.38211545,0.050387047,0.6501388,0.5618637,0.0,0.0,0.0,0.24864647,0.5671352,0.6695629,0.90758824,0.43718815,0.4403423,0.64299995,0.40845397,0.62956166,0.0,0.0,0.64302856,0.655282,0.46781948,0.19830894,0.37335786,0.5300404,0.3374223,0.6012214,0.111812994,0.7346482,0.5061233,0.0,0.0,0.7809708,0.22840688,0.69758093,0.0,0.6696578,0.0,0.2568263,0.6359698,0.11904072,0.726943,0.053485766,0.34881404,0.097929664,0.0,0.0,0.0,0.0,0.7854542
